城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
深圳市,星辉兰玉庭,"113.896599,22.720163",光明区田寮小学,"113.90132,22.728635",23
深圳市,天泽玉河府,"113.907942,22.716391",光明区田寮小学,"113.90132,22.728635",23
深圳市,御棠上府,"113.906488,22.723974",光明区田寮小学,"113.90132,22.728635",11
深圳市,城中雅苑,"114.052387,22.531632",新沙社区健康服务中心,"114.043365,22.528808",16
深圳市,祥韵苑,"114.054452,22.526727",新沙社区健康服务中心,"114.043365,22.528808",19
深圳市,都市阳光名苑,"114.025461,22.535279",新沙社区健康服务中心,"114.043365,22.528808",33
深圳市,鸿桥世纪名园,"113.804978,22.691067",立新湖公园,"113.820467,22.685008",32
深圳市,云上润府,"113.805187,22.692418",立新湖公园,"113.820467,22.685008",33
深圳市,悦章凤凰里,"113.817795,22.691236",立新湖公园,"113.820467,22.685008",22
深圳市,三和村二区,"114.278908,22.726168",双龙公园,"114.279564,22.729195",6
深圳市,风临四季,"114.291129,22.727797",双龙公园,"114.279564,22.729195",22
深圳市,金汐府,"114.291106,22.730063",双龙公园,"114.279564,22.729195",20
深圳市,丰泽湖山庄,"114.054714,22.595271",深圳市东星学校,"114.039355,22.605363",33
深圳市,书香门第上河坊,"114.047322,22.598038",深圳市东星学校,"114.039355,22.605363",18
深圳市,潜龙鑫茂花园B区,"114.042594,22.611008",深圳市东星学校,"114.039355,22.605363",14
深圳市,卓越星源,"114.113948,22.687603",深圳华盛奥特莱斯,"114.123475,22.679017",26
深圳市,熙璟城,"114.136341,22.682128",深圳华盛奥特莱斯,"114.123475,22.679017",22
深圳市,融湖中心城一期,"114.118998,22.693462",深圳华盛奥特莱斯,"114.123475,22.679017",24
深圳市,南园枫叶国际广场,"113.921505,22.516622",家乐福(南头),"113.920306,22.52974",21
深圳市,星海名城六期,"113.912083,22.53926",家乐福(南头),"113.920306,22.52974",24
深圳市,光大村,"113.923106,22.526156",家乐福(南头),"113.920306,22.52974",7
深圳市,文汇花园,"113.896195,22.570098",德冠廷商业中心,"113.900973,22.572992",9
深圳市,新城花园,"113.894649,22.565745",德冠廷商业中心,"113.900973,22.572992",21
深圳市,泰华明珠,"113.885589,22.581629",德冠廷商业中心,"113.900973,22.572992",29
深圳市,卓越柏奕府&柏乐庭,"114.006543,22.636527",龙华区元芬小学,"114.003637,22.653236",32
深圳市,深铁珑境花园,"114.007835,22.645119",龙华区元芬小学,"114.003637,22.653236",23
深圳市,卓越珺奕府,"114.008346,22.647058",龙华区元芬小学,"114.003637,22.653236",11
深圳市,天然居,"114.035793,22.55425",梅林公园,"114.041233,22.570769",33
深圳市,景田燃气综合楼,"114.04121,22.554246",梅林公园,"114.041233,22.570769",34
深圳市,华景花园(梅林),"114.058336,22.565014",梅林公园,"114.041233,22.570769",32
深圳市,珑御府,"113.949434,22.526251",深圳南山外国语学校(集团),"113.951753,22.52291",9
深圳市,锦隆花园,"113.933574,22.524666",深圳南山外国语学校(集团),"113.951753,22.52291",31
深圳市,恒立听海花园,"113.946571,22.523481",深圳南山外国语学校(集团),"113.951753,22.52291",8
深圳市,颐樾府,"114.021204,22.631725",深圳市龙华外国语高级中学,"114.020068,22.622768",18
深圳市,天曜府,"114.019265,22.625417",深圳市龙华外国语高级中学,"114.020068,22.622768",5
深圳市,上城学府,"114.029413,22.616004",深圳市龙华外国语高级中学,"114.020068,22.622768",18
深圳市,岗厦辛诚花园,"114.066449,22.531716",福田小学,"114.081904,22.536009",31
深圳市,长虹住宅楼,"114.095704,22.538304",福田小学,"114.081904,22.536009",22
深圳市,上步码头小区,"114.085203,22.530077",福田小学,"114.081904,22.536009",13
深圳市,阳光新干线家园,"114.127068,22.537749",八达商城(永新路店),"114.117461,22.544701",21
深圳市,天地大厦,"114.109726,22.552972",八达商城(永新路店),"114.117461,22.544701",22
深圳市,荣华里,"114.112804,22.54309",八达商城(永新路店),"114.117461,22.544701",8
深圳市,中海明德里,"114.050249,22.619986",深圳市潜龙学校初中部,"114.041538,22.610805",30
深圳市,鹏宸云筑,"114.053922,22.611637",深圳市潜龙学校初中部,"114.041538,22.610805",36
深圳市,中洲迎玺花园,"114.03858,22.608381",深圳市潜龙学校初中部,"114.041538,22.610805",8
深圳市,领峰杰筑,"114.271267,22.711978",龙城商场(龙河路),"114.254079,22.718839",38
深圳市,合正方州润园,"114.250136,22.706943",龙城商场(龙河路),"114.254079,22.718839",21
深圳市,和昌·拾里花都,"114.259615,22.720443",龙城商场(龙河路),"114.254079,22.718839",12
深圳市,保利静安府,"114.247073,22.740474",悦澜山实验小学,"114.251131,22.736116",14
深圳市,紫和嘉园,"114.252555,22.743132",悦澜山实验小学,"114.251131,22.736116",12
深圳市,和昌·拾里花都,"114.259615,22.720443",悦澜山实验小学,"114.251131,22.736116",38
深圳市,万福花园,"114.039877,22.631989",花城小学,"114.055571,22.62322",43
深圳市,中海明德里,"114.050249,22.619986",花城小学,"114.055571,22.62322",23
深圳市,鹏宸云筑,"114.053922,22.611637",花城小学,"114.055571,22.62322",26
深圳市,颐湾府,"113.891099,22.503898",华润万家标超南区(前海湾店),"113.886942,22.5092",14
深圳市,月亮湾花园,"113.891478,22.497171",华润万家标超南区(前海湾店),"113.886942,22.5092",30
深圳市,南山花园,"113.895422,22.497764",华润万家标超南区(前海湾店),"113.886942,22.5092",31
深圳市,金地环湾城,"114.039539,22.519958",深圳市下沙小学,"114.02332,22.525569",28
深圳市,中洲湾滨海华府三期,"114.03175,22.523118",深圳市下沙小学,"114.02332,22.525569",17
深圳市,尚悦府,"114.036353,22.517656",深圳市下沙小学,"114.02332,22.525569",24
深圳市,中海西岸华府南区,"113.822258,22.768668",永辉仓储店(宝安大道店),"113.833342,22.764193",22
深圳市,红星花园,"113.837984,22.768311",永辉仓储店(宝安大道店),"113.833342,22.764193",12
深圳市,集信大厦,"113.852382,22.765819",永辉仓储店(宝安大道店),"113.833342,22.764193",30
深圳市,顺泽阳光公馆,"114.275081,22.69105",深圳市龙岗中心医院南约社区健康服务中心,"114.286595,22.690193",17
深圳市,仁恒峦山美地,"114.269106,22.689919",深圳市龙岗中心医院南约社区健康服务中心,"114.286595,22.690193",28
深圳市,中海阳光橡树园,"114.272354,22.693335",深圳市龙岗中心医院南约社区健康服务中心,"114.286595,22.690193",24
深圳市,金地环湾城,"114.039539,22.519958",沙嘴社区公园,"114.039419,22.527061",14
深圳市,中洲湾滨海华府三期,"114.03175,22.523118",沙嘴社区公园,"114.039419,22.527061",14
深圳市,尚悦府,"114.036353,22.517656",沙嘴社区公园,"114.039419,22.527061",17
深圳市,三和村二区,"114.278908,22.726168",才德学校,"114.284714,22.72379",10
深圳市,风临四季,"114.291129,22.727797",才德学校,"114.284714,22.72379",13
深圳市,金汐府,"114.291106,22.730063",才德学校,"114.284714,22.72379",14
深圳市,和兴苑,"114.229672,22.721683",华润万家(依山郡二店),"114.218842,22.729478",27
深圳市,万科翰邻城,"114.23177,22.73076",华润万家(依山郡二店),"114.218842,22.729478",20
深圳市,长江花园,"114.236156,22.730091",华润万家(依山郡二店),"114.218842,22.729478",26
深圳市,泰宁小区,"114.140973,22.565951",深圳市第二实验学校(高中部),"114.139216,22.559918",11
深圳市,布心公寓,"114.1373,22.577644",深圳市第二实验学校(高中部),"114.139216,22.559918",35
深圳市,万达丰大厦,"114.124855,22.551934",深圳市第二实验学校(高中部),"114.139216,22.559918",24
深圳市,阳基御龙山,"114.033995,22.713742",燊辉达商业中心,"114.024877,22.72028",20
深圳市,珑门,"114.028515,22.723793",燊辉达商业中心,"114.024877,22.72028",10
深圳市,万科九龙山,"114.021698,22.711395",燊辉达商业中心,"114.024877,22.72028",19
深圳市,八卦岭宿舍,"114.101304,22.561009",百草园小学,"114.113252,22.550027",30
深圳市,阳光新干线家园,"114.127068,22.537749",百草园小学,"114.113252,22.550027",38
深圳市,国城花园,"114.095034,22.551104",百草园小学,"114.113252,22.550027",28
深圳市,博林君瑞,"113.827909,22.713133",深圳市中西医结合医院南洞社区健康服务站,"113.846092,22.709075",42
深圳市,丽沙花都,"113.828627,22.715467",深圳市中西医结合医院南洞社区健康服务站,"113.846092,22.709075",40
深圳市,万科星城,"113.831846,22.715383",深圳市中西医结合医院南洞社区健康服务站,"113.846092,22.709075",36
深圳市,福盈中央山,"113.898981,22.776618",深圳市光明区第二中学,"113.897275,22.773501",9
深圳市,百晟上府,"113.900335,22.785727",深圳市光明区第二中学,"113.897275,22.773501",27
深圳市,宏发雍景城,"113.906009,22.779911",深圳市光明区第二中学,"113.897275,22.773501",17
深圳市,新霖荟邑,"114.272206,22.748609",龙岗区坪地东兴外国语学校中学部,"114.279945,22.76108",29
深圳市,今日香沙御景园,"114.288807,22.753758",龙岗区坪地东兴外国语学校中学部,"114.279945,22.76108",23
深圳市,香林世纪华府,"114.278496,22.762471",龙岗区坪地东兴外国语学校中学部,"114.279945,22.76108",7
深圳市,远洋新干线一期,"114.261486,22.717976",深圳市龙岗区龙盛学校,"114.256114,22.73414",38
深圳市,岸上林居,"114.2478,22.739178",深圳市龙岗区龙盛学校,"114.256114,22.73414",19
深圳市,欧意轩花园,"114.253254,22.736005",深圳市龙岗区龙盛学校,"114.256114,22.73414",8
深圳市,华润紫樾润府,"114.380256,22.692901",深圳市第九高级中学,"114.399273,22.694598",38
深圳市,天健和悦府,"114.381546,22.693506",深圳市第九高级中学,"114.399273,22.694598",35
深圳市,中海万锦熙岸华庭,"114.394401,22.706628",深圳市第九高级中学,"114.399273,22.694598",26
深圳市,深铁珑境花园,"114.007835,22.645119",富通广场(龙华店),"114.022716,22.651269",25
深圳市,卓越珺奕府,"114.008346,22.647058",富通广场(龙华店),"114.022716,22.651269",24
深圳市,鸿荣源尚云花园,"114.027703,22.642869",富通广场(龙华店),"114.022716,22.651269",19
深圳市,青橙时代,"114.138283,22.583302",深圳市翠茵学校,"114.119912,22.582776",38
深圳市,银山楼,"114.112468,22.56864",深圳市翠茵学校,"114.119912,22.582776",35
深圳市,布心公寓,"114.1373,22.577644",深圳市翠茵学校,"114.119912,22.582776",37
深圳市,丰泽湖山庄,"114.054714,22.595271",永辉超市(龙岗雅宝星河店),"114.059031,22.603584",22
深圳市,书香门第上河坊,"114.047322,22.598038",永辉超市(龙岗雅宝星河店),"114.059031,22.603584",22
深圳市,潜龙鑫茂花园B区,"114.042594,22.611008",永辉超市(龙岗雅宝星河店),"114.059031,22.603584",37
深圳市,阳光新干线家园,"114.127068,22.537749",深圳市翠园文锦中学,"114.129878,22.541365",9
深圳市,荣华里,"114.112804,22.54309",深圳市翠园文锦中学,"114.129878,22.541365",28
深圳市,万达丰大厦,"114.124855,22.551934",深圳市翠园文锦中学,"114.129878,22.541365",22
深圳市,鸿桥世纪名园,"113.804978,22.691067",深圳市桥兴学校,"113.808865,22.690329",6
深圳市,云上润府,"113.805187,22.692418",深圳市桥兴学校,"113.808865,22.690329",6
深圳市,悦章凤凰里,"113.817795,22.691236",深圳市桥兴学校,"113.808865,22.690329",15
深圳市,金地环湾城,"114.039539,22.519958",新沙小学,"114.044432,22.523193",8
深圳市,中洲湾滨海华府三期,"114.03175,22.523118",新沙小学,"114.044432,22.523193",19
深圳市,湾尚庭玺家园,"114.062364,22.517282",新沙小学,"114.044432,22.523193",32
深圳市,岗厦辛诚花园,"114.066449,22.531716",盒马鲜生(皇庭广场店),"114.060135,22.533576",13
深圳市,黄埔雅苑四期,"114.054072,22.545465",盒马鲜生(皇庭广场店),"114.060135,22.533576",25
深圳市,皇洲花园,"114.071964,22.530867",盒马鲜生(皇庭广场店),"114.060135,22.533576",21
深圳市,阳光新干线家园,"114.127068,22.537749",茂业奥特莱斯,"114.114262,22.544115",26
深圳市,天地大厦,"114.109726,22.552972",茂业奥特莱斯,"114.114262,22.544115",18
深圳市,荣华里,"114.112804,22.54309",茂业奥特莱斯,"114.114262,22.544115",3
深圳市,鸿荣源禧园,"113.826185,22.731126",坣岗公园,"113.822896,22.73121",10
深圳市,万科翡丽郡三期,"113.813995,22.732102",坣岗公园,"113.822896,22.73121",17
深圳市,卓越中寰,"113.818812,22.73303",坣岗公园,"113.822896,22.73121",11
深圳市,泰宁小区,"114.140973,22.565951",深圳市碧波小学,"114.142521,22.558632",14
深圳市,万达丰大厦,"114.124855,22.551934",深圳市碧波小学,"114.142521,22.558632",31
深圳市,凤凰路6号大院,"114.133299,22.549021",深圳市碧波小学,"114.142521,22.558632",23
深圳市,尚悦府,"114.036353,22.517656",新沙小学,"114.044432,22.523193",17
深圳市,新天石厦铭苑,"114.05109,22.51927",新沙小学,"114.044432,22.523193",14
深圳市,中洲湾滨海华府二期,"114.030568,22.521951",新沙小学,"114.044432,22.523193",22
深圳市,华润未来城,"114.129288,22.546806",新白马国际服饰批发城(北门),"114.119985,22.547678",15
深圳市,益田御龙天地,"114.131264,22.553476",新白马国际服饰批发城(北门),"114.119985,22.547678",24
深圳市,德弘天下华府,"114.124947,22.562308",新白马国际服饰批发城(北门),"114.119985,22.547678",31
深圳市,京基·御景峯,"114.013288,22.598",深圳外国语学校(集团)龙华学校,"114.0325,22.599758",49
深圳市,中洲迎玺花园,"114.03858,22.608381",深圳外国语学校(集团)龙华学校,"114.0325,22.599758",15
深圳市,上城学府,"114.029413,22.616004",深圳外国语学校(集团)龙华学校,"114.0325,22.599758",29
苏州市,东方假日城,"121.038708,31.318449",喜乐汇,"121.024088,31.328575",29
苏州市,铭家山水江南,"121.027895,31.32144",喜乐汇,"121.024088,31.328575",19
苏州市,宋都·如意铭著,"121.031775,31.323583",喜乐汇,"121.024088,31.328575",18
苏州市,山语澜院,"120.486266,31.306352",苏州高新区白马涧小学(龙池校区),"120.483926,31.315791",23
苏州市,山云轩,"120.498248,31.305572",苏州高新区白马涧小学(龙池校区),"120.483926,31.315791",43
苏州市,万科大象山舍,"120.482339,31.332404",苏州高新区白马涧小学(龙池校区),"120.483926,31.315791",65
苏州市,昂内天骄花园,"120.65438,31.342479",华润万家(扬东路店),"120.653853,31.339962",4
苏州市,泾园二村北区,"120.659364,31.343112",华润万家(扬东路店),"120.653853,31.339962",10
苏州市,中海建发禧宸,"120.535823,31.272874",明基医院,"120.552823,31.279178",31
苏州市,中海狮山云起,"120.556388,31.277354",明基医院,"120.552823,31.279178",11
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",明基医院,"120.552823,31.279178",20
苏州市,澄湖印象,"120.706083,31.433849",苏州大学实验学校高中部,"120.692138,31.428618",27
苏州市,祥泰花苑,"120.683756,31.435566",苏州大学实验学校高中部,"120.692138,31.428618",21
苏州市,青漪花园,"120.685303,31.435992",苏州大学实验学校高中部,"120.692138,31.428618",18
苏州市,莲花休闲广场,"121.182758,31.476688",太仓市新安康复医院,"121.171037,31.472943",21
苏州市,横沥佳苑,"121.162128,31.468183",太仓市新安康复医院,"121.171037,31.472943",16
苏州市,天和雅园,"121.163947,31.458901",太仓市新安康复医院,"121.171037,31.472943",28
苏州市,海星生活广场,"120.632078,31.255009",吴中区公共自行车苏苑小学南,"120.636928,31.267829",30
苏州市,中元商务大厦,"120.628204,31.264256",吴中区公共自行车苏苑小学南,"120.636928,31.267829",16
苏州市,吴商雅苑,"120.635354,31.254485",吴中区公共自行车苏苑小学南,"120.636928,31.267829",29
苏州市,盘门新村,"120.616627,31.284638",盘溪中心小学校西校区,"120.615867,31.28115",10
苏州市,万丰里,"120.620356,31.283966",盘溪中心小学校西校区,"120.615867,31.28115",12
苏州市,西塘小筑,"120.624051,31.27654",盘溪中心小学校西校区,"120.615867,31.28115",28
苏州市,溪东新村四区,"120.597788,31.203448",越溪实验中学,"120.58336,31.195881",25
苏州市,富利广场,"120.587261,31.212212",越溪实验中学,"120.58336,31.195881",31
苏州市,金融街融悦时光,"120.584216,31.180227",越溪实验中学,"120.58336,31.195881",31
苏州市,鸿顺花苑,"120.749893,31.24292",好亿购购物广场(普惠路),"120.743492,31.247406",13
苏州市,淞泽家园（九区）,"120.743858,31.242485",好亿购购物广场(普惠路),"120.743492,31.247406",10
苏州市,月亮湾3号美颂花园二期,"120.726109,31.254609",好亿购购物广场(普惠路),"120.743492,31.247406",34
苏州市,狮子山澜院,"120.546108,31.286147",美罗商城(高新店),"120.549079,31.282345",13
苏州市,新升新苑,"120.537009,31.281353",美罗商城(高新店),"120.549079,31.282345",20
苏州市,招商文翰华苑,"120.561217,31.282905",美罗商城(高新店),"120.549079,31.282345",19
苏州市,碧桂园天琴湾,"121.103439,31.643623",太仓市璜泾人民医院,"121.105684,31.651037",14
苏州市,海伦堡溪璟园,"121.103257,31.645401",太仓市璜泾人民医院,"121.105684,31.651037",13
苏州市,知青时代家园,"121.105111,31.654879",太仓市璜泾人民医院,"121.105684,31.651037",13
苏州市,鹿溪雅园,"120.577428,31.379073",黄桥实验小学分校,"120.570822,31.386641",23
苏州市,保利融信云上流光,"120.570859,31.380803",黄桥实验小学分校,"120.570822,31.386641",16
苏州市,和恒旭辉和颂雅苑,"120.572242,31.383743",黄桥实验小学分校,"120.570822,31.386641",6
苏州市,东湖华庭,"120.625687,30.884414",中南小学,"120.631043,30.893491",19
苏州市,翡翠半岛,"120.623193,30.894821",中南小学,"120.631043,30.893491",17
苏州市,绿洲华庭,"120.63273,30.902273",中南小学,"120.631043,30.893491",37
苏州市,金融街融悦时光,"120.584216,31.180227",苏州北美外国语学校,"120.568921,31.190955",32
苏州市,誉蓝湾名邸,"120.581387,31.19947",苏州北美外国语学校,"120.568921,31.190955",32
苏州市,绿城招商柳岸晓风,"120.578733,31.188763",苏州北美外国语学校,"120.568921,31.190955",13
苏州市,森隆满园,"120.92767,31.28777",新昆小学,"120.944272,31.287824",28
苏州市,名城花园(昆山市),"120.946111,31.275381",新昆小学,"120.944272,31.287824",23
苏州市,森隆蓝波湾,"120.937057,31.278652",新昆小学,"120.944272,31.287824",22
苏州市,珠江新城,"120.540647,31.25519",华润万家(苏香名园店),"120.553259,31.265586",30
苏州市,白领生活馆,"120.548,31.27914",华润万家(苏香名园店),"120.553259,31.265586",26
苏州市,东方锦城,"120.548002,31.255776",华润万家(苏香名园店),"120.553259,31.265586",22
苏州市,油车街小区,"120.641929,31.165972",吴江区松陵第一中学,"120.630625,31.167276",18
苏州市,西塘小区,"120.644705,31.171291",吴江区松陵第一中学,"120.630625,31.167276",27
苏州市,鲈乡三村,"120.634986,31.168024",吴江区松陵第一中学,"120.630625,31.167276",15
苏州市,漕湖花园六区,"120.619184,31.465935",好又多(渭西店),"120.628357,31.463746",15
苏州市,彩叠湾,"120.617076,31.458953",好又多(渭西店),"120.628357,31.463746",28
苏州市,卫星花园,"120.614171,31.470157",好又多(渭西店),"120.628357,31.463746",23
苏州市,国风云樾花园,"120.833738,31.023665",芦墟实验小学,"120.834922,31.009843",76
苏州市,汾安西路1137号,"120.848342,31.012588",芦墟实验小学,"120.834922,31.009843",22
苏州市,碧水云天,"120.82766,31.019131",芦墟实验小学,"120.834922,31.009843",84
苏州市,锦绣雅著,"120.61749,31.38716",苏城外国语学校小学部,"120.604732,31.383203",35
苏州市,荷岸晓风花园,"120.596125,31.397",苏城外国语学校小学部,"120.604732,31.383203",29
苏州市,上坤云栖时光,"120.617934,31.384999",苏城外国语学校小学部,"120.604732,31.383203",32
苏州市,莱茵半岛,"121.028661,31.518087",双凤中心小学,"121.025045,31.515674",8
苏州市,茏悦兰庭,"121.034047,31.518591",双凤中心小学,"121.025045,31.515674",17
苏州市,香缇雅苑,"121.030807,31.515505",双凤中心小学,"121.025045,31.515674",11
苏州市,夷亭二村,"120.790211,31.357414",唯亭医院,"120.789508,31.365486",33
苏州市,畅苑新村二区,"120.779337,31.362215",唯亭医院,"120.789508,31.365486",16
苏州市,青苑新村五区东,"120.785728,31.367172",唯亭医院,"120.789508,31.365486",6
苏州市,金狮河沿11号,"120.619836,31.299075",苏州金阊医院,"120.603337,31.308515",34
苏州市,西中市散盘,"120.608732,31.317069",苏州金阊医院,"120.603337,31.308515",19
苏州市,学士林,"120.611482,31.30291",苏州金阊医院,"120.603337,31.308515",20
苏州市,湖滨华城祥瑞苑,"120.634015,31.129479",江苏省震泽中学,"120.638371,31.124036",16
苏州市,湖滨华城富贵苑,"120.630224,31.128982",江苏省震泽中学,"120.638371,31.124036",21
苏州市,锦秀吴越花园,"120.633011,31.112524",江苏省震泽中学,"120.638371,31.124036",25
苏州市,观林壹品,"120.904178,31.401061",高新区西塘实验小学,"120.919252,31.413459",39
苏州市,清水湾(昆山市),"120.922102,31.399109",高新区西塘实验小学,"120.919252,31.413459",29
苏州市,锦隆佳园,"120.935422,31.409282",高新区西塘实验小学,"120.919252,31.413459",51
苏州市,保利姑苏瑧悦,"120.586265,31.309172",苏大附二院12号,"120.586011,31.296774",20
苏州市,览月阁,"120.571521,31.298444",苏大附二院12号,"120.586011,31.296774",25
苏州市,中海姑苏第,"120.595667,31.290932",苏大附二院12号,"120.586011,31.296774",23
苏州市,常熟老街书苑里,"120.761636,31.691945",常熟市中医院,"120.775296,31.679091",39
苏州市,信一广场,"120.758803,31.674661",常熟市中医院,"120.775296,31.679091",26
苏州市,明珠新村,"120.759091,31.67134",常熟市中医院,"120.775296,31.679091",32
苏州市,嘉元花园北区,"120.624921,31.368499",苏州泰济堂中医医院,"120.614311,31.375444",24
苏州市,知音别苑,"120.623219,31.37649",苏州泰济堂中医医院,"120.614311,31.375444",15
苏州市,合景峰汇商务广场,"120.606219,31.3649",苏州泰济堂中医医院,"120.614311,31.375444",25
苏州市,万达华府,"120.604964,31.254276",苏州市立达中学,"120.609918,31.269145",28
苏州市,中元商务大厦,"120.628204,31.264256",苏州市立达中学,"120.609918,31.269145",34
苏州市,盘门新村,"120.616627,31.284638",苏州市立达中学,"120.609918,31.269145",32
苏州市,锦绣雅著,"120.61749,31.38716",澄帆儿童友好公园,"120.621226,31.377929",20
苏州市,上坤云栖时光,"120.617934,31.384999",澄帆儿童友好公园,"120.621226,31.377929",14
苏州市,熙和风雅阁,"120.637009,31.378462",澄帆儿童友好公园,"120.621226,31.377929",22
苏州市,雪枫公寓二期,"120.577138,31.311508",新庄小学北校,"120.568855,31.326688",29
苏州市,新元路11号,"120.577373,31.310248",新庄小学北校,"120.568855,31.326688",32
苏州市,中海阅泓山晓,"120.426163,31.311231",彩石湖公园,"120.4289,31.327067",30
苏州市,中建御璟峯,"120.437729,31.341502",彩石湖公园,"120.4289,31.327067",35
苏州市,苏高新拾月璟庭,"120.418338,31.330456",彩石湖公园,"120.4289,31.327067",21
苏州市,嘉骏峰庭,"120.525607,31.373917",中法友好医院浒关院区,"120.515031,31.374926",22
苏州市,虹溪璟庭,"120.506742,31.362028",中法友好医院浒关院区,"120.515031,31.374926",28
苏州市,雅乐云庭,"120.528558,31.362406",中法友好医院浒关院区,"120.515031,31.374926",28
苏州市,莱茵半岛,"121.028661,31.518087",太仓市双凤中学,"121.024107,31.517346",11
苏州市,茏悦兰庭,"121.034047,31.518591",太仓市双凤中学,"121.024107,31.517346",20
苏州市,香缇雅苑,"121.030807,31.515505",太仓市双凤中学,"121.024107,31.517346",13
苏州市,桂花公寓,"120.636703,31.290727",日韩·代购(江苏省苏州市家乐福葑谊路店店),"120.656841,31.290034",33
苏州市,群星苑三区,"120.656842,31.278847",日韩·代购(江苏省苏州市家乐福葑谊路店店),"120.656841,31.290034",27
苏州市,觅渡里,"120.6476,31.292086",日韩·代购(江苏省苏州市家乐福葑谊路店店),"120.656841,31.290034",16
苏州市,昌平小区,"121.11318,31.450475",华旭曼度广场,"121.107833,31.444883",13
苏州市,金御湾,"121.096124,31.459622",华旭曼度广场,"121.107833,31.444883",27
苏州市,桃园二村,"121.106771,31.457466",华旭曼度广场,"121.107833,31.444883",24
苏州市,淞泽家园（九区）,"120.743858,31.242485",如海(启月店),"120.727256,31.249001",32
苏州市,铂悦犀湖,"120.719758,31.251324",如海(启月店),"120.727256,31.249001",13
苏州市,月亮湾3号美颂花园二期,"120.726109,31.254609",如海(启月店),"120.727256,31.249001",12
苏州市,吴溇尚都,"120.395964,30.948547",苏州市吴江区七都小学,"120.394705,30.954693",12
苏州市,达西庄园,"120.413789,30.951432",苏州市吴江区七都小学,"120.394705,30.954693",32
苏州市,中梁海伦堡滨湖云璟,"120.401248,30.950679",苏州市吴江区七都小学,"120.394705,30.954693",16
苏州市,苏州湾景苑,"120.594781,31.141759",太湖驿站(宝石店),"120.58722,31.138439",15
苏州市,绿地云景,"120.588323,31.133431",太湖驿站(宝石店),"120.58722,31.138439",7
苏州市,绿地江南映月,"120.599218,31.133968",太湖驿站(宝石店),"120.58722,31.138439",22
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",10号体育公园,"120.568506,31.299362",32
苏州市,览月阁,"120.571521,31.298444",10号体育公园,"120.568506,31.299362",8
苏州市,万科璞拾胥江华庭,"120.580059,31.286033",10号体育公园,"120.568506,31.299362",31
苏州市,依云水岸,"120.658145,31.369841",学府公园,"120.669837,31.377445",38
苏州市,天鹅湖庄园,"120.650159,31.371733",学府公园,"120.669837,31.377445",44
苏州市,银丽高尔夫,"120.658655,31.365091",学府公园,"120.669837,31.377445",46
苏州市,山湖嘉晖苑,"120.687202,31.151908",吴江经济开发区实验初级中学,"120.691432,31.157256",15
苏州市,山湖鸿雅苑,"120.686502,31.148213",吴江经济开发区实验初级中学,"120.691432,31.157256",22
苏州市,山湖天香苑,"120.687239,31.153929",吴江经济开发区实验初级中学,"120.691432,31.157256",14
苏州市,尚隽华庭,"120.639504,31.614934",好又多购物广场(练塘社区卫生服务中心东),"120.633455,31.615714",10
苏州市,南湖苑二区,"120.635472,31.612454",好又多购物广场(练塘社区卫生服务中心东),"120.633455,31.615714",12
苏州市,南湖苑三区,"120.633494,31.608039",好又多购物广场(练塘社区卫生服务中心东),"120.633455,31.615714",18
苏州市,吴越熙华雅苑,"120.607958,31.145701",吴江中学,"120.606418,31.14296",5
苏州市,吴江新城吾悦广场,"120.61903,31.136937",吴江中学,"120.606418,31.14296",27
苏州市,天悦辰花园,"120.616769,31.144026",吴江中学,"120.606418,31.14296",17
苏州市,珠江新城,"120.540647,31.25519",长江壹号生活广场,"120.555274,31.263188",27
苏州市,白领生活馆,"120.548,31.27914",长江壹号生活广场,"120.555274,31.263188",31
苏州市,东方锦城,"120.548002,31.255776",长江壹号生活广场,"120.555274,31.263188",18
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏州新草桥中学,"120.554063,31.297636",21
苏州市,览月阁,"120.571521,31.298444",苏州新草桥中学,"120.554063,31.297636",25
苏州市,上润璟庭,"120.547999,31.307503",苏州新草桥中学,"120.554063,31.297636",28
苏州市,中海建发禧宸,"120.535823,31.272874",华中师范大学附属南行中学,"120.549415,31.266641",28
苏州市,大境风华,"120.532006,31.26049",华中师范大学附属南行中学,"120.549415,31.266641",34
苏州市,上实海上都荟,"120.532257,31.267214",华中师范大学附属南行中学,"120.549415,31.266641",24
苏州市,蓝湖湾,"120.531883,31.849473",江苏省梁丰高级中学,"120.515963,31.857159",29
苏州市,金地华城,"120.527824,31.863744",江苏省梁丰高级中学,"120.515963,31.857159",36
苏州市,置地甲江南,"120.520723,31.858224",江苏省梁丰高级中学,"120.515963,31.857159",13
苏州市,滨江科技创新中心花园,"120.935534,31.75145",滨江新城邻里中心,"120.924151,31.737734",27
苏州市,怡景华庭1期,"120.931254,31.721264",滨江新城邻里中心,"120.924151,31.737734",33
苏州市,聚和佳苑三区,"120.940749,31.7413",滨江新城邻里中心,"120.924151,31.737734",27
苏州市,华润润鸿四季,"120.591577,31.263282",苏州市中医医院,"120.597862,31.268714",12
苏州市,保利琅悦,"120.58471,31.268588",苏州市中医医院,"120.597862,31.268714",34
苏州市,苏高新恒棠澜轩,"120.583127,31.268672",苏州市中医医院,"120.597862,31.268714",26
