城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
苏州市,中建御璟峯,"120.437729,31.341502",相城区中医医院门诊,"120.447396,31.416944",21,77
苏州市,中建熙辰上院,"120.561235,31.432412",中兴商场,"120.647413,31.441939",18,83
苏州市,祥源悦江南,"120.881968,31.720259",徐市中心小学,"120.952152,31.67601",19,93
苏州市,中铁堂阅,"120.646572,30.981293",平望中学,"120.653702,30.902079",24,57
苏州市,蓝城汾湖桃花源,"120.844323,31.123351",昆山有礼,"120.864035,31.050601",18,75
苏州市,东亭家园,"120.755394,31.315929",兆佳巷邻里中心,"120.783288,31.355637",18,41
苏州市,万盛江南,"120.87009,31.275073",昆山市张浦中学,"120.937828,31.27619",15,49
苏州市,吴中东路散盘,"120.603436,31.321844",旅游急救医院,"120.633466,31.271762",26,35
苏州市,明日星洲,"120.690359,31.62162",尚湖镇颜巷小学,"120.776771,31.637555",19,77
苏州市,里河桥7号,"120.58441,31.295255",苏州大学附属第二医院三香路院区,"120.647896,31.298493",22,35
苏州市,五潨泾澄院,"120.610011,31.308762",学士中心小学校,"120.664073,31.37778",28,62
苏州市,锦博佳园,"120.853095,31.117256",周庄人民医院,"120.918884,31.178636",22,60
苏州市,中建御璟峯,"120.405911,31.377422",通安金墅小学,"120.437729,31.341502",13,72
苏州市,天地源拾锦香花园,"120.470339,31.262965",木渎金山高级中学,"120.534443,31.26815",22,60
苏州市,建安别院,"120.610011,31.308762",学士中心小学校,"120.642723,31.254984",23,46
苏州市,九龙仓天曦,"120.655487,31.465008",渭塘中学,"120.718085,31.481285",20,59
苏州市,碧桂园龙湖天璞,"120.59194,31.882066",锦丰人民医院,"120.64111,31.960105",19,61
苏州市,北极星尚雅苑,"120.570565,31.215679",苏州市育才学校,"120.608049,31.140005",25,65
苏州市,华淞园小区,"121.081146,31.376506",华夏民生购物广场(蓬朗店),"121.129474,31.452208",23,80
苏州市,春和景庭,"120.775296,31.679091",常熟市中医院,"120.84826,31.636146",18,70
苏州市,中交春映东吴,"120.570565,31.215679",苏州市育才学校,"120.644259,31.237143",17,38
苏州市,临芳苑三区,"120.684148,31.343252",兆佳巷邻里中心,"120.755394,31.315929",20,40
苏州市,锦泽苑（园区）,"120.646307,31.299864",健生源医院(葑门路),"120.690671,31.34345",20,36
苏州市,和畅雅苑,"120.65479,31.409579",苏州大学实验学校,"120.675804,31.457703",14,58
苏州市,荷岸晓风花园,"120.596125,31.397",旅游急救医院,"120.603436,31.321844",26,33
苏州市,荷岸晓风花园,"120.596125,31.397",学士中心小学校,"120.610011,31.308762",30,35
苏州市,金地商置湖城风华,"120.844323,31.123351",昆山有礼,"120.861832,31.036758",24,82
苏州市,金色江南,"121.033621,31.392874",昆山经济技术开发区高级中学,"121.104922,31.438664",20,84
苏州市,四季听澜,"120.67267,31.387228",苏州奕欧来奥特莱斯,"120.761414,31.378801",17,81
苏州市,蓝城红梨湾,"120.646572,30.981293",平望中学,"120.652788,30.91211",23,58
苏州市,半岛小区,"120.595623,31.324031",山塘中心小学,"120.643755,31.298077",25,58
苏州市,热电新村,"120.610011,31.308762",学士中心小学校,"120.63969,31.252688",24,42
苏州市,云荟澜庭,"120.719118,31.589752",莫城中学,"120.78827,31.649769",20,90
苏州市,美田锦华澜轩,"120.400014,31.340575",望亭中心小学(南校区),"120.444911,31.403103",14,60
苏州市,保利琅悦,"120.58471,31.268588",学士中心小学校,"120.610011,31.308762",22,41
苏州市,阳光新天地,"120.58336,31.195881",越溪实验中学,"120.655284,31.13402",34,65
苏州市,五潨泾澄院,"120.595623,31.324031",山塘中心小学,"120.664073,31.37778",22,49
苏州市,太湖东岸花园,"120.595797,31.124932",苏州京东方医院,"120.691147,31.139362",25,48
苏州市,中建和月泊庭,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.623614,31.284376",21,42
苏州市,恒大悦澜湾,"120.758269,31.647467",上海交通大学附属第六人民医院合作医院,"120.775576,31.571204",17,81
苏州市,苏高新恒棠澜轩,"120.517049,31.278705",奥特莱斯,"120.583127,31.268672",16,32
苏州市,紫金翡丽甲第,"120.679926,31.257376",PRIMARY SCHOOL,"120.762134,31.310617",27,43
苏州市,华润润宸,"120.603533,31.353081",健生源医院(葑门路),"120.646307,31.299864",24,54
苏州市,北院新村,"121.036486,31.517582",双凤商场,"121.061778,31.567915",15,72
苏州市,太湖澄光,"120.398805,31.299982",光福人民医院门诊楼,"120.413274,31.226308",17,60
苏州市,华园丽都阳光,"120.405911,31.377422",通安金墅小学,"120.441286,31.420907",15,61
苏州市,苏高新高贤云庭,"120.922604,31.732883",徐市中心小学,"120.952152,31.67601",16,89
苏州市,新佳雅筑,"120.932596,31.644542",常熟市何市中学,"121.020175,31.638823",18,81
苏州市,鸿福名苑,"120.937296,31.727142",徐市中心小学,"120.952152,31.67601",13,83
苏州市,中海阅川华庭,"120.741093,31.371552",苏州市工业园区凤凰城小学,"120.766679,31.308011",18,52
苏州市,卫星花园,"120.614171,31.470157",辛庄中心小学,"120.680383,31.53469",20,105
苏州市,化工新村,"120.570565,31.215679",苏州市育才学校,"120.623167,31.288829",28,47
苏州市,童赋苑,"121.212499,31.600726",太仓市港区医院,"121.264783,31.532815",19,74
苏州市,宇业天逸华庭,"120.957761,31.380295",集江商城,"120.971619,31.451806",24,64
苏州市,石湖花园,"120.517049,31.278705",奥特莱斯,"120.58005,31.266964",16,32
苏州市,绿地潮映江南,"120.782333,31.089071",金家坝小学,"120.823686,31.031701",20,80
苏州市,建屋紫云庭,"120.633539,31.30156",苏州市沧浪实验小学校,"120.725355,31.264579",22,39
苏州市,陈家弄1号,"120.644061,30.976393",尚嘉和购物中心,"120.654789,30.898139",21,53
苏州市,人民路131号,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.625638,31.282072",22,46
杭州市,东田怡丰城,"120.293732,30.432882",杭州市余杭高级中学,"120.296979,30.36677",21,32
杭州市,江语云城,"119.940387,30.034244",富阳区富春中学,"119.986067,30.006862",13,68
杭州市,启润学府,"119.953011,30.064158",富阳区中医院医共体东洲分院,"120.028521,30.061614",14,58
杭州市,德雅花园,"120.135543,30.290291",杭州市时代小学,"120.180476,30.24819",27,42
杭州市,胭脂新村,"120.16885,30.271498",杭州市夏衍初级中学,"120.226576,30.288537",18,35
杭州市,雍翠别院,"119.9701,30.148458",杭州首创奥特莱斯,"120.029146,30.078036",29,75
杭州市,阅君蓝丽轩,"119.930527,30.275387",杭州市余杭文昌高级中学,"119.984067,30.22518",23,57
杭州市,沥瑞府,"120.471036,30.181313",杭州福音医院,"120.482339,30.250835",17,78
杭州市,联锦大厦,"120.17166,30.277645",杭州市夏衍初级中学,"120.226576,30.288537",17,38
杭州市,富春泉水湾,"119.940387,30.034244",富阳区富春中学,"120.021809,30.079731",22,65
杭州市,仁滨公寓,"120.185823,30.226206",杭州市夏衍初级中学,"120.226576,30.288537",21,45
杭州市,凤凰府邸,"119.309963,30.183068",杭州市临安区第三人民医院,"119.392334,30.194608",14,61
杭州市,九浪山花园,"120.193725,29.988091",杭州市萧山区第三人民医院,"120.246922,30.041571",20,58
杭州市,文宸望府,"120.263642,30.160479",河浜路综合市场地下商城,"120.282585,30.108516",24,35
杭州市,峰汇华城,"119.942659,30.079222",杭州首创奥特莱斯,"120.029146,30.078036",19,80
杭州市,万星碧云天公寓,"119.945016,30.055812",富阳区受降镇中心小学,"119.963315,30.12741",17,40
杭州市,拾光翠语轩,"120.185054,30.128564",闻堰初级中学,"120.257519,30.115393",18,82
杭州市,赞临雅居,"120.223229,30.364543",浙江大学附属中学丁兰校区,"120.295603,30.412293",23,60
杭州市,径山园,"119.829889,30.406222",余杭区径山镇潘板中心小学,"119.877927,30.373752",9,51
杭州市,平海路小区,"120.153883,30.302804",钱江商贸城,"120.16905,30.253956",22,37
杭州市,华发·峰荟荟天府,"119.704102,30.230614",临安区金盾职业高级中学,"119.804005,30.250472",24,39
杭州市,糖朝,"120.269617,30.185635",杭州师范大学附属竞潮小学,"120.343616,30.23538",23,46
杭州市,欣盛东方郡,"120.180476,30.24819",杭州市时代小学,"120.213879,30.197805",18,30
杭州市,荣安柳岸闻莺,"120.223229,30.364543",浙江大学附属中学丁兰校区,"120.265921,30.419284",24,61
杭州市,绿城汀岸芷兰轩,"120.065697,30.077262",杭州市富阳区东洲街道江丰小学,"120.093578,30.154493",19,54
杭州市,启航城,"120.083088,30.447421",孔飞百货商场,"120.098797,30.359158",25,89
杭州市,和家园,"120.058792,30.231053",杭州市之江第一中学,"120.092842,30.162701",25,66
杭州市,启云府,"119.965594,30.39156",万科·劝学荟,"120.016598,30.34894",21,80
杭州市,耀达仁和印象,"120.05246,30.380896",第二人民医院(良渚分院),"120.095234,30.445469",17,48
杭州市,江南风尚铭楼,"120.283247,30.217577",杭州钱塘新区江湾小学,"120.366693,30.268639",28,92
杭州市,湖映里,"120.480975,30.312475",党湾镇第二小学,"120.516452,30.234083",26,52
杭州市,久映颂月府,"120.220403,30.293115",杭州禾芸嘉医院,"120.317387,30.315513",18,28
杭州市,煊赫广场,"120.258383,30.398001",杭州余杭星都医院,"120.303445,30.434643",17,48
杭州市,华昭府,"119.982407,30.360736",良渚第一小学(北秀校区),"120.045313,30.367849",17,62
杭州市,大家多立方,"120.167643,30.288225",杭州市现代实验小学朝晖六区校区,"120.263751,30.319453",22,49
杭州市,和映云筑,"120.023607,30.212425",浙江绿城医院九溪玫瑰园院区,"120.1044,30.177152",29,81
杭州市,瀚府,"120.251418,30.201065",萧山信息港小学,"120.26388,30.151489",18,35
杭州市,鼎和金座,"120.298717,30.479781",杭州市临平区运河小学,"120.324508,30.435263",17,80
杭州市,奥兰多小镇,"120.182337,30.222603",杭州市杭州中学,"120.23603,30.166001",20,34
杭州市,潮阅尚境府,"120.30609,30.367682",金沙湖实验学校,"120.324584,30.295014",23,54
杭州市,悦潮府,"120.264366,30.157458",湘师实验小学,"120.281248,30.201929",20,29
杭州市,云溪印象,"120.026788,30.076518",富春江曜阳老年医院,"120.07255,30.147467",20,57
杭州市,中海金溪园,"120.016598,30.34894",万科·劝学荟,"120.081267,30.336501",20,50
杭州市,秋涛南苑,"120.178511,30.220901",杭州市夏衍初级中学,"120.226576,30.288537",23,50
杭州市,溪映听庐,"120.048773,30.175031",杭州市转塘小学回龙校区,"120.097605,30.122206",24,55
杭州市,华师家园,"119.57454,29.795785",桐庐县莪山民族小学,"119.670553,29.774298",26,97
杭州市,荣栖贤府,"119.727622,30.272493",横畈小学(北校区),"119.753607,30.32725",14,63
杭州市,富春泉水湾,"119.939645,30.067516",富阳城中西医结合医院,"120.021809,30.079731",17,62
杭州市,碧天家园,"120.258961,30.394865",星桥中学(星源路),"120.30718,30.42792",18,50
杭州市,广仁小区,"120.155271,30.161211",金盛嘉悦广场,"120.24708,30.138003",19,58
杭州市,天域城逸山墅,"120.251266,30.037898",金谷大厦购物中心,"120.286397,29.998253",14,68
杭州市,东城印象公寓,"120.208177,30.273238",杭州萧山石岩医院,"120.261693,30.23733",16,31
杭州市,中天樾青岚,"119.723972,30.232647",新天地购物广场(锦桥店),"119.812593,30.270053",16,57
杭州市,天域城逸山墅,"120.240145,30.043776",临浦镇初级中学,"120.286397,29.998253",18,76
杭州市,云铖之上府,"119.997995,30.29671",万科·劝学荟,"120.016598,30.34894",15,51
杭州市,丰家兜,"120.153883,30.302804",钱江商贸城,"120.174484,30.249329",23,41
杭州市,樾青里,"119.875417,30.03869",富阳虎山商城(孙权路店),"119.949337,30.058213",20,46
杭州市,开元名郡,"120.245983,30.135769",杭州市第三人民医院萧山院区,"120.279074,30.195876",19,50
杭州市,宸澜学府,"119.696208,30.22941",浙江省临安中学,"119.740062,30.279174",19,47
杭州市,沄璟文华轩,"120.106526,30.16271",杭州市杭州中学,"120.182337,30.222603",21,43
杭州市,广业影城嘉园,"119.61619,29.852565",桐庐县方埠小学,"119.686444,29.787544",19,70
杭州市,瀚府,"120.172051,30.192173",英冠滨悦城,"120.26388,30.151489",21,51
杭州市,塘栖嘉园,"120.192697,30.480691",临平第五中学,"120.276173,30.437784",20,62
杭州市,泊岸江宸轩,"120.264366,30.157458",湘师实验小学,"120.287156,30.102062",21,35
杭州市,春桂璟庐,"119.933344,30.089688",万达广场(杭州富阳店),"119.936402,30.034758",20,35
杭州市,近江苑,"120.197892,30.238371",萧山信息港小学,"120.251418,30.201065",19,36
杭州市,咏湖云庐,"120.200942,30.159498",杭州市第三人民医院萧山院区,"120.279074,30.195876",20,52
杭州市,樾青里,"119.875417,30.03869",富阳区富春中学,"119.940387,30.034244",18,51
杭州市,潮闻天下城·澜轩,"120.346969,30.306393",天阳亲子广场（下沙店）,"120.414085,30.28646",24,37
杭州市,联发藏珑大境,"120.046055,30.372564",浙江省杭州康桥中学,"120.148183,30.367061",24,67
杭州市,兴隆东村,"120.188928,30.240629",杭州萧山石岩医院,"120.261693,30.23733",17,42
杭州市,丽晶国际,"120.161794,30.272797",购物城,"120.245754,30.242264",25,38
杭州市,岸芷丁香庭,"120.148183,30.367061",浙江省杭州康桥中学,"120.178788,30.305793",24,36
杭州市,新安明月府,"119.291084,29.472153",建德市第一人民医院,"119.324559,29.512194",15,41
杭州市,崇璟和颂府,"120.251418,30.201065",萧山信息港小学,"120.2593,30.151238",18,41
杭州市,广宇吴山鸣翠苑,"120.161094,30.235199",萧山信息港小学,"120.251418,30.201065",30,45
杭州市,旭辉珺和府,"120.252986,29.975581",萧山区进化镇初级中学,"120.293065,30.008968",13,69
杭州市,广宇吴山鸣翠苑,"120.161094,30.235199",杭州萧山石岩医院,"120.261693,30.23733",30,45
杭州市,万寿亭公寓,"120.160625,30.269334",天阳亲子广场(钱江新城店),"120.196622,30.230835",25,30
杭州市,富春港,"119.696059,30.030728",庭松完全小学,"119.736871,29.972637",15,56
杭州市,观山樾府,"119.625343,29.836743",桐庐县第一人民医院医共体总院,"119.695481,29.798834",18,64
杭州市,公元帝景,"120.293065,30.008968",萧山区进化镇初级中学,"120.326213,29.967136",20,92
杭州市,龙湖紫金上城,"120.091281,30.319333",树兰(杭州)医院,"120.174522,30.328786",20,52
杭州市,城市蓝湾,"119.35679,29.95689",桐庐县怡合小学,"119.45217,29.931997",20,69
杭州市,东亚新干线,"120.180476,30.24819",杭州市时代小学,"120.221458,30.299508",25,42
杭州市,科尔南城嘉园,"120.249975,30.147162",萧山第十高级中学,"120.282479,30.110305",23,57
杭州市,翠璟和庄,"119.937048,30.086913",富阳区中医院医共体东洲分院,"120.028521,30.061614",18,82
杭州市,华师家园,"119.648528,29.709598",桐庐富春江医院,"119.670553,29.774298",14,42
杭州市,帝凯帝景园,"120.366693,30.268639",杭州钱塘新区江湾小学,"120.462695,30.297854",26,44
杭州市,东投悦荣府,"119.698473,30.210566",杭州临安博腾医院,"119.717724,30.255263",17,55
杭州市,溪雅香舍,"119.128959,30.161142",爱生活,"119.208032,30.165669",14,36
杭州市,恒福嘉城,"119.725493,30.250033",临安宝龙广场,"119.826757,30.266144",19,40
杭州市,荷语江山府,"120.276166,30.445686",余之城,"120.304324,30.394103",14,24
杭州市,新世界柏丽轩,"120.196622,30.230835",天阳亲子广场(钱江新城店),"120.285911,30.194376",21,44
杭州市,翠邸,"119.733014,30.239139",横畈小学(北校区),"119.753607,30.32725",21,53
杭州市,绿城风华苑,"120.285513,30.399399",绿城双慈医院,"120.299115,30.471951",22,77
杭州市,绿城曼陀花园,"119.726081,30.31805",高虹镇中心医院,"119.760567,30.23857",19,115
杭州市,文宸望府,"120.246922,30.041571",杭州市萧山区第三人民医院,"120.282585,30.108516",24,70
杭州市,临澜之城,"120.235862,30.030399",萧山区所前镇第一小学,"120.28845,30.084105",18,65
杭州市,宸樾世际轩,"120.189155,30.234583",杭州中兴医院,"120.283875,30.229291",18,50
杭州市,澜颂奥府,"120.196622,30.230835",天阳亲子广场(钱江新城店),"120.241723,30.19871",16,25
杭州市,璞翠云集公寓,"120.189155,30.234583",杭州中兴医院,"120.28243,30.199831",21,41
杭州市,南岸晶都花园,"120.195067,30.179766",杭州萧山石岩医院,"120.261693,30.23733",22,54
杭州市,晓风望月府,"120.174522,30.328786",树兰(杭州)医院,"120.178095,30.386853",18,53
杭州市,前程和悦府,"119.982772,30.365666",杭州云谷学校,"120.033939,30.313533",19,86
杭州市,云隐星润府,"120.186215,30.352145",浙医健杭州医院,"120.267681,30.386773",22,44
杭州市,新都公寓,"119.919205,30.276851",镇上湖小学,"119.98393,30.227296",23,63
杭州市,玖著云溪里,"119.975878,30.376397",杭州余杭东吴中医医院,"120.048038,30.357663",17,61
杭州市,滨江家园,"120.205413,30.232968",杭州市夏衍初级中学,"120.226576,30.288537",18,49
杭州市,金禾嘉苑,"120.148183,30.367061",浙江省杭州康桥中学,"120.19132,30.308478",26,49
杭州市,远大金地中心,"120.090992,30.342223",树兰(杭州)医院,"120.174522,30.328786",17,53
杭州市,潮映望月府,"120.304324,30.394103",余之城,"120.329926,30.324679",21,70
杭州市,天域城逸山墅,"120.2488,30.069657",杭州市萧山第二高级中学,"120.286397,29.998253",21,82
杭州市,蓝色嘉园,"120.463759,30.190321",党山金迪学校,"120.523145,30.160292",19,52
杭州市,西溪新城市,"120.059301,30.281411",浙江医院(三墩院区),"120.086765,30.327655",19,41
杭州市,璞翠云集公寓,"120.196622,30.230835",天阳亲子广场(钱江新城店),"120.28243,30.199831",20,42
杭州市,荷语江山府,"120.258383,30.398001",杭州余杭星都医院,"120.276166,30.445686",17,51
杭州市,岸芷丁香庭,"120.178788,30.305793",杭州市时代小学,"120.180476,30.24819",25,33
杭州市,鼎和金座,"120.258383,30.398001",杭州余杭星都医院,"120.324508,30.435263",16,75
杭州市,汀岸印月轩,"120.12601,30.290304",杭州市翠苑中学翠苑校区,"120.135787,30.361115",20,40
杭州市,溪语宸章府,"120.086765,30.327655",浙江医院(三墩院区),"120.16164,30.350064",23,35
杭州市,云天财富中心,"120.18163,30.274251",杭州市杭州中学,"120.182337,30.222603",20,37
杭州市,东新园茗盛苑,"120.182608,30.311001",天阳亲子广场(钱江新城店),"120.196622,30.230835",25,34
杭州市,奥城·望,"119.684494,29.754831",桐庐县实验初级中学,"119.700446,29.797708",14,58
杭州市,金色黎明二期,"120.148183,30.367061",浙江省杭州康桥中学,"120.223526,30.307525",31,47
杭州市,宸锦学府,"119.700238,30.229493",杭州市临安区锦南小学,"119.717496,30.179393",16,56
杭州市,南岸花城,"120.196938,30.107141",萧山第十高级中学,"120.249975,30.147162",17,55
杭州市,杭颂星澜府,"120.186215,30.352145",浙医健杭州医院,"120.250548,30.40318",19,55
杭州市,恒合金座,"119.952426,30.250501",浙江省中医院西溪院区,"120.019568,30.230274",19,43
杭州市,雍翠别院,"119.939645,30.067516",富阳城中西医结合医院,"119.9701,30.148458",20,42
杭州市,久鸣府,"120.516452,30.234083",党湾镇第二小学,"120.544645,30.288574",13,83
杭州市,北大资源未名府,"120.016598,30.34894",万科·劝学荟,"120.041405,30.294534",21,65
杭州市,沥瑞府,"120.394727,30.210703",萧山区瓜沥镇光明小学,"120.471036,30.181313",18,86
杭州市,松溪公寓,"120.147296,30.270971",杭州长江实验小学体育公园校区,"120.164241,30.3141",20,42
杭州市,潮阅尚境府,"120.293732,30.432882",杭州市余杭高级中学,"120.30609,30.367682",20,43
杭州市,闲湖城,"119.940112,30.270334",杭州市余杭区第二人民医院,"119.992521,30.22814",22,50
杭州市,华顺别墅,"120.274387,30.305862",东城中学,"120.34594,30.304788",19,43
杭州市,长睦邻里人家西苑,"120.232725,30.358802",杭州市东城外国语实验学校,"120.261773,30.311373",25,50
杭州市,赞临雅居,"120.295603,30.412293",杭州市余杭区育蕾学校(运河校区),"120.296816,30.458261",17,50
杭州市,沥瑞府,"120.471036,30.181313",杭州市第九人民医院,"120.492532,30.267599",23,74
杭州市,汀岸印月轩,"120.135787,30.361115",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",22,54
杭州市,塘栖栖里东苑,"120.089498,30.482157",永泰医院(獐八线),"120.189131,30.472899",28,64
杭州市,浙商国际中心,"120.212575,30.309272",杭州萧山石岩医院,"120.261693,30.23733",20,49
杭州市,泽翠居,"120.182925,30.063395",义桥镇第二小学,"120.188658,30.015117",14,49
杭州市,钱纺宿舍,"120.249975,30.147162",萧山第十高级中学,"120.338048,30.187859",21,68
杭州市,闲湖城,"119.992521,30.22814",杭州康柏医院,"120.070821,30.204091",25,97
杭州市,广厦天都城尚棠源筑,"120.241156,30.383344",杭州市余杭区育蕾学校(运河校区),"120.296816,30.458261",23,95
杭州市,和映云筑,"119.990568,30.271903",浙江大学第一医院,"120.023607,30.212425",20,45
杭州市,屏惠家园,"119.979277,30.376194",杭州余杭东吴中医医院,"120.048038,30.357663",16,62
杭州市,阮家桥公寓,"120.114584,30.29796",杭州市时代小学,"120.180476,30.24819",35,44
杭州市,梦栖金星雅苑,"119.971781,30.263313",崇德中学,"120.059516,30.294297",18,56
杭州市,钱塘航空大厦,"120.20861,30.237344",杭州萧山石岩医院,"120.261693,30.23733",18,43
杭州市,天海阳光地带,"120.284611,30.192728",杭州师范大学附属竞潮小学,"120.343616,30.23538",20,73
杭州市,泽翠居,"120.188658,30.015117",浦阳镇中心小学,"120.251389,29.974684",20,80
杭州市,聆潮府,"120.184077,30.2629",杭州市刀茅巷小学,"120.268876,30.312821",21,41
杭州市,建发华发江华玺云,"120.182337,30.222603",杭州市杭州中学,"120.237023,30.284763",20,42
杭州市,春山隐树院,"119.723972,30.232647",新天地购物广场(锦桥店),"119.81009,30.261656",18,50
杭州市,花园西村,"120.13012,30.282375",天阳亲子广场(钱江新城店),"120.196622,30.230835",33,32
杭州市,美致生活广场,"120.250857,30.466999",杭州余杭星都医院,"120.258383,30.398001",22,64
杭州市,春缦金云院,"119.924273,30.04811",富阳区大源中学,"119.995571,29.995959",18,83
杭州市,宸樾世际轩,"120.196622,30.230835",天阳亲子广场(钱江新城店),"120.283875,30.229291",17,41
杭州市,枫揽华庭,"119.980318,30.263667",浙江省中医院西溪院区,"120.019568,30.230274",15,43
杭州市,金瑞城市风景,"120.133566,30.32088",购物城,"120.161794,30.272797",21,30
杭州市,东江公寓,"120.445631,30.261537",德恩商场(南虹路),"120.504625,30.30981",20,47
杭州市,西溪八方城,"120.045988,30.29026",杭州市育才教育集团总校,"120.131547,30.275168",24,29
杭州市,采荷街道商教苑社区,"120.191438,30.247052",杭州萧山石岩医院,"120.261693,30.23733",22,41
杭州市,秦望社区,"119.93698,30.043971",富阳区大源中学,"119.995571,29.995959",16,65
杭州市,森与海之城,"120.243582,29.988244",杭州市萧山区第三人民医院,"120.246922,30.041571",14,42
杭州市,溪揽星院,"119.966983,30.387038",万科·劝学荟,"120.016598,30.34894",21,77
杭州市,云檐里,"119.990568,30.271903",浙江大学第一医院,"119.996544,30.224821",16,49
杭州市,保亿绿城奥邸国际,"120.161794,30.272797",购物城,"120.236138,30.234246",28,41
杭州市,公元沐桥,"120.098013,30.166346",杭州市长河小学,"120.197331,30.172278",19,52
杭州市,杭臻源筑,"120.315838,30.313838",杭州钱塘新区江湾小学,"120.366693,30.268639",18,43
杭州市,森临澜府,"120.180476,30.24819",杭州市时代小学,"120.229613,30.308337",27,41
杭州市,春题杭玥府,"120.162771,30.350673",杭州市夏衍初级中学,"120.226576,30.288537",37,50
杭州市,闲湖城,"119.919205,30.276851",镇上湖小学,"119.992521,30.22814",26,82
杭州市,荷语江山府,"120.276166,30.445686",五杭小学,"120.276862,30.496034",13,43
杭州市,翠紫苑,"119.723972,30.232647",新天地购物广场(锦桥店),"119.823465,30.249567",18,45
杭州市,德金中心,"120.163797,30.242289",浙江省杭州第四中学吴山校区,"120.227265,30.30405",28,40
杭州市,绿城九龙仓桂语朝阳,"120.265786,30.122297",银隆百货,"120.268274,30.171081",16,21
杭州市,时舟里,"119.930527,30.275387",杭州市余杭文昌高级中学,"120.014848,30.254494",25,51
杭州市,高科商业中心,"119.897869,30.084319",富阳区富春中学,"119.940387,30.034244",18,57
杭州市,金桂大厦,"120.0987,30.28186",购物城,"120.161794,30.272797",21,33
杭州市,溪映听庐,"119.996725,30.230294",杭州育海外国语学校,"120.048773,30.175031",22,92
杭州市,星缦和润城,"120.250937,30.367798",杭州市东城外国语实验学校,"120.261773,30.311373",29,87
杭州市,金沙御湖境府,"120.326004,30.221744",杭州普迪欣康复医院,"120.334159,30.310801",25,77
杭州市,林家新区,"119.618201,29.837081",方埠初级中学,"119.709236,29.800138",22,79
杭州市,云泊雅颂城,"120.016598,30.34894",万科·劝学荟,"120.11028,30.360478",26,52
杭州市,西之望府,"119.718595,30.243797",高虹镇中心医院,"119.726081,30.31805",20,65
杭州市,晓风印月公寓,"120.219342,30.200992",杭州市夏衍初级中学,"120.226576,30.288537",26,58
杭州市,宸岸栖月轩,"120.139719,30.358005",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",23,42
杭州市,西径晓风苑,"119.715647,30.226598",临安联谊医院,"119.729298,30.274742",17,56
杭州市,春题杭玥府,"120.12601,30.290304",杭州市翠苑中学翠苑校区,"120.162771,30.350673",27,45
杭州市,西溪永乐城,"120.005377,30.27439",万科·劝学荟,"120.016598,30.34894",21,64
杭州市,永翔嘉顺中心,"120.242331,30.052493",萧山区所前镇第一小学,"120.28845,30.084105",14,59
杭州市,河印府,"120.326004,30.221744",杭州普迪欣康复医院,"120.341451,30.1683",19,79
杭州市,湖映里,"120.389194,30.296266",东东和达城,"120.480975,30.312475",23,48
杭州市,崇文栖云府,"119.820515,30.253696",舟枕小学(上湖校区),"119.919229,30.276854",16,33
杭州市,三塘竹园,"120.173323,30.309827",杭州中兴医院,"120.189155,30.234583",25,35
杭州市,万和玺园,"120.170761,30.311894",杭州中兴医院,"120.189155,30.234583",25,38
杭州市,星著柏悦府,"119.696005,30.230953",临安区中医院医共体锦南分院,"119.725372,30.187905",16,43
杭州市,玖著云溪里,"119.878579,30.37727",径山中学,"119.975878,30.376397",23,65
杭州市,沐云川府,"120.274387,30.305862",东城中学,"120.356322,30.309155",20,38
杭州市,映澜望宸轩,"120.184619,30.387609",杭州余杭星都医院,"120.258383,30.398001",20,67
杭州市,临之锦公寓,"120.227167,30.360689",丁兰•嘉汇里,"120.298936,30.408696",21,45
杭州市,翠璟和庄,"119.937048,30.086913",杭州首创奥特莱斯,"120.029146,30.078036",20,75
杭州市,樟源府,"120.523145,30.160292",党山金迪学校,"120.53876,30.22525",15,56
杭州市,九莲新村,"120.131723,30.27845",天阳亲子广场(钱江新城店),"120.196622,30.230835",31,36
杭州市,萧悦中御府,"120.288812,30.180928",杭州普迪欣康复医院,"120.326004,30.221744",18,48
杭州市,云栖奇岭府,"119.68212,29.752998",桐庐县实验初级中学,"119.700446,29.797708",15,64
杭州市,天苑花园,"120.122696,30.277424",杭州市杭州中学,"120.182337,30.222603",34,48
杭州市,聆空云境城,"120.346969,30.306393",天阳亲子广场（下沙店）,"120.416877,30.267393",22,43
杭州市,湖悦岚湾,"120.389194,30.296266",东东和达城,"120.484111,30.313979",26,49
杭州市,文溪鼎园,"120.105356,30.288507",浙江省杭州康桥中学,"120.148183,30.367061",31,57
杭州市,上郡,"120.101574,30.306005",树兰(杭州)医院,"120.174522,30.328786",19,46
杭州市,春棠雅韵府,"120.301575,30.35833",金沙湖实验学校,"120.324584,30.295014",20,56
杭州市,小营民居,"120.177679,30.253275",萧山信息港小学,"120.251418,30.201065",32,46
杭州市,杭房揽翠,"120.13147,30.291007",天阳亲子广场(钱江新城店),"120.196622,30.230835",32,41
杭州市,云萃天和城,"119.980039,30.013829",杭州市富阳区灵桥镇中学,"120.033243,30.009155",14,53
杭州市,朝晖四区,"120.1695,30.286369",杭州中兴医院,"120.189155,30.234583",23,32
