城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
天津市,翔鹤园,"117.635289,39.039711",塘沽十四中学,"117.657275,39.039129",2.293
天津市,翔鹤园,"117.635289,39.039711",天津市滨海新区塘沽滨海中学,"117.661107,39.036558",2.539
天津市,宸悦府,"117.195127,39.242259",刘安庄小学,"117.21151,39.270005",4.762
天津市,宸悦府,"117.195127,39.242259",小淀小学,"117.231806,39.249689",3.849
天津市,中海学府源境,"117.231456,39.043129",大任庄小学,"117.251932,39.051639",2.602
天津市,中海学府源境,"117.231456,39.043129",水晶小学(分校),"117.255016,39.077521",5.87
天津市,华都微语城,"117.292705,39.711934",高家庄第一中心小学,"117.294534,39.734327",3.011
天津市,中发里,"117.169583,39.078633",奥城购物中心A1号楼,"117.177442,39.058994",3.07
天津市,中发里,"117.169583,39.078633",国际精品批发中心(温州国际商贸城A座店),"117.19577,39.053888",4.42
天津市,中发里,"117.169583,39.078633",苏宁易购(紫金山大润发店),"117.199507,39.075088",3.415
天津市,翠泉别墅,"117.15535,39.067132",天津益中学校,"117.176934,39.084521",3.828
天津市,翠泉别墅,"117.15535,39.067132",天津市第九中学(初中部),"117.183423,39.103956",6.399
天津市,宇轩里,"117.194592,39.159656",天津市嘉诚中学,"117.206354,39.142289",2.869
天津市,宇轩里,"117.194592,39.159656",红光中学,"117.216948,39.147723",3.523
天津市,宇轩里,"117.194592,39.159656",天津三十二中,"117.22294,39.170926",3.698
天津市,天霖园,"117.143532,39.150566",竹园公园,"117.173469,39.13187",4.242
天津市,天霖园,"117.143532,39.150566",和平区健康主题公园,"117.191246,39.118624",6.66
天津市,天津大学六村,"117.160254,39.11224",和平区健康主题公园,"117.173469,39.13187",2.92
天津市,安悦园,"117.190805,39.213036",天津九十六中学,"117.209429,39.195936",2.692
天津市,高新里,"117.630205,39.032802",滨海新区塘沽三中心小学,"117.635225,39.037301",1.889
天津市,高新里,"117.630205,39.032802",博才小学,"117.638908,39.031192",1.057
天津市,高新里,"117.630205,39.032802",塘沽二中心小学,"117.656843,39.015603",3.993
天津市,普同里,"117.179209,39.191026",世纪华联超市(胜景店),"117.191106,39.180546",1.684
天津市,普同里,"117.179209,39.191026",世纪华联超市(668店),"117.195992,39.195064",3.578
天津市,光华里,"117.189669,39.071737",天津湾公园,"117.22004,39.08465",3.395
天津市,光华里,"117.189669,39.071737",富民体育公园,"117.242916,39.090775",5.888
天津市,光华里,"117.189669,39.071737",滨湖公园,"117.245215,39.096075",6.667
天津市,淦江西里,"117.136659,39.077962",南开区育智学校,"117.144138,39.101904",3.965
天津市,淦江西里,"117.136659,39.077962",南开日新国际学校,"117.145273,39.083266",2.599
天津市,淦江西里,"117.136659,39.077962",天津市南开区实验学校,"117.147321,39.126688",6.827
天津市,中国铁建花语尚东,"117.2556,39.190792",大毕庄小学,"117.264316,39.209833",2.899
天津市,中国铁建花语尚东,"117.2556,39.190792",金钟小学,"117.281698,39.202165",3.567
天津市,南仓新苑,"117.131762,39.192703",世纪华联超市(振业名邸店),"117.149529,39.200044",2.41
天津市,景逸园,"117.189885,39.161642",中国人民解放军联勤保障部队第九八三医院,"117.21703,39.15382",3.319
天津市,十五经路12号,"117.218083,39.102988",天津市华星学校,"117.234296,39.113672",2.033
天津市,十五经路12号,"117.218083,39.102988",天津师范大学第二附属小学,"117.262094,39.105804",4.667
天津市,澧新里,"117.20745,39.089535",九华山路社区商业中心,"117.212427,39.070012",2.946
天津市,澧新里,"117.20745,39.089535",怡乐天地购物中心,"117.224336,39.102116",2.665
天津市,澧新里,"117.20745,39.089535",津悦城购物中心,"117.226909,39.08302",2.319
天津市,春熙桃花源,"116.926797,38.948705",天津市静海区第八小学,"116.939667,38.932905",3.082
天津市,春熙桃花源,"116.926797,38.948705",静海区第五小学,"116.958987,38.945828",4.267
天津市,春熙桃花源,"116.926797,38.948705",天津市静海区第十小学,"116.984136,38.953086",6.126
天津市,北洋新里,"117.20745,39.089535",怡乐天地购物中心,"117.224336,39.102116",2.665
天津市,北洋新里,"117.20745,39.089535",津悦城购物中心,"117.239276,39.104964",4.502
天津市,北洋新里,"117.20745,39.089535",大直沽万达中心,"117.2394,39.093246",3.198
天津市,星缘东轩,"117.713367,39.00596",塘沽第七中学,"117.726593,39.023037",5.364
天津市,盛欣园,"117.179758,39.128056",天津中心商城,"117.193013,39.119245",1.996
天津市,盛欣园,"117.179758,39.128056",天津天河城购物中心,"117.20414,39.127145",2.818
天津市,盛欣园,"117.179758,39.128056",龙门购物中心,"117.206423,39.134934",3.046
天津市,倚营里,"117.2378,39.157397",天津市河东区中医医院,"117.257041,39.145009",3.4
天津市,倚营里,"117.2378,39.157397",天津中医药大学第二附属医院,"117.277536,39.135042",6.076
天津市,平舒雅苑,"116.919999,38.9389",静海区第四中学,"116.944107,38.935027",2.817
天津市,晓德里,"117.220168,39.150701",昆纬路第一小学金钟校区,"117.23417,39.134161",2.88
天津市,时代之城清溪,"117.22782,39.159063",世纪华联超市(朝连食品店),"117.250233,39.175355",3.35
天津市,时代之城清溪,"117.22782,39.159063",家乐福(河北店),"117.255211,39.153505",3.256
天津市,博岸名邸,"117.242916,39.090775",天津湾公园,"117.254721,39.081536",1.6
天津市,博岸名邸,"117.242916,39.090775",河东文化健康公园,"117.265344,39.066228",3.885
天津市,博岸名邸,"117.242916,39.090775",曲江公园,"117.275799,39.10074",4.279
天津市,东城家园,"117.290862,39.098639",天津市第九十八中学二号桥校区,"117.296613,39.114902",3.503
天津市,东城家园,"117.290862,39.098639",天津市第二耀华中学,"117.298206,39.091475",1.726
天津市,隆盛花园,"117.613003,39.022094",世纪华联超市(解放路店),"117.632449,39.053041",5.164
天津市,隆盛花园,"117.613003,39.022094",南益华庭世纪华联超市,"117.64476,39.030047",3.643
天津市,隆盛花园,"117.613003,39.022094",永鲜大润发生活超市,"117.663316,39.020194",5.114
天津市,金地·时光印,"117.035052,39.070121",张家窝镇祥和小学,"117.051708,39.047134",3.525
天津市,金地·时光印,"117.035052,39.070121",田丽小学,"117.054276,39.067408",2.677
天津市,雅颂台,"117.191246,39.118624",北斗公园,"117.211241,39.150654",4.536
天津市,雅颂台,"117.191246,39.118624",睦南公园,"117.216903,39.127131",2.96
天津市,融创精彩天地,"117.290862,39.098639",天津市第二耀华中学,"117.304975,39.104677",2.254
天津市,融创精彩天地,"117.290862,39.098639",天津市立德中学,"117.305649,39.11254",3.083
天津市,来福里,"117.151761,39.113805",南开大学附属第一中心医院,"117.171958,39.097363",3.925
天津市,来福里,"117.151761,39.113805",天津市儿童医院,"117.199838,39.100442",5.718
天津市,胜天里,"117.189945,39.162369",中山公园,"117.19507,39.157769",0.823
天津市,胜天里,"117.189945,39.162369",北斗公园,"117.20376,39.157157",1.875
天津市,津塔公寓,"117.173469,39.13187",翔宇公园,"117.191246,39.118624",2.684
天津市,津塔公寓,"117.173469,39.13187",和平区健康主题公园,"117.201556,39.129116",2.762
天津市,津塔公寓,"117.173469,39.13187",北斗公园,"117.211241,39.150654",4.57
天津市,天空之镜,"117.230431,39.044196",天津市南开翔宇学校(梅江校区),"117.240478,39.045948",1.103
天津市,天空之镜,"117.230431,39.044196",天津市大寺中学,"117.243857,39.023576",3.579
天津市,天空之镜,"117.230431,39.044196",天津市双水道中学,"117.255104,39.057629",3.383
天津市,星海时代花园,"116.970038,38.938268",天津市静海区第八小学,"116.973259,38.96108",3.423
天津市,星海时代花园,"116.970038,38.938268",静海区模范小学,"116.983407,38.953274",2.91
天津市,星海时代花园,"116.970038,38.938268",徐庄子中心小学,"116.984136,38.953086",2.76
天津市,红郡雅苑,"117.131762,39.192703",华润万家大卖场华北(天津北辰店),"117.140418,39.216354",3.784
天津市,红郡雅苑,"117.131762,39.192703",世纪华联超市(振业名邸店),"117.149529,39.200044",2.41
天津市,六经路12号,"117.193013,39.119245",天津天河城购物中心,"117.206423,39.134934",2.791
天津市,六经路12号,"117.193013,39.119245",龙门购物中心,"117.217336,39.129233",3.081
天津市,旭辉铂悦公望,"117.151761,39.113805",南开大学附属第二人民医院,"117.168243,39.128513",3.205
天津市,旭辉铂悦公望,"117.151761,39.113805",中国医学科学院血液病医院,"117.182871,39.122017",4.263
天津市,金地藝墅家·风华印,"117.109383,39.034631",星期八小,"117.116023,39.047517",2.001
天津市,金地藝墅家·风华印,"117.109383,39.034631",小南河中心小学,"117.122266,39.054052",3.456
天津市,金地藝墅家·风华印,"117.109383,39.034631",天津师范大学第三附属小学,"117.13992,39.041452",3.709
天津市,宸悦府,"117.198874,39.243602",世纪购物中心(刘安庄分店),"117.217986,39.260902",3.823
天津市,宸悦府,"117.198874,39.243602",华万福购物中心,"117.236404,39.250261",3.936
天津市,绿城春熙明月,"116.926797,38.948705",天津市静海区第八小学,"116.939667,38.932905",3.082
天津市,绿城春熙明月,"116.926797,38.948705",静海区第五小学,"116.959253,38.951215",3.904
天津市,绿城春熙明月,"116.926797,38.948705",天津市静海区第十小学,"116.984136,38.953086",6.126
天津市,尊德里2号,"117.179069,39.122669",家乐福(海光寺店),"117.187717,39.106244",2.382
天津市,尊德里2号,"117.179069,39.122669",华润万家(西康路店),"117.20113,39.124208",2.378
天津市,冶金东里,"117.110271,39.129421",竹园公园,"117.120944,39.139384",2.055
天津市,冶金东里,"117.110271,39.129421",东姜井公园,"117.132478,39.144268",3.093
天津市,津铁格调罗宁花园,"117.20376,39.157157",北斗公园,"117.213642,39.12605",4.436
天津市,津铁格调罗宁花园,"117.20376,39.157157",海河公园,"117.229355,39.144706",3.455
天津市,格调浅羽花园,"117.704055,39.022929",滨海新区时尚生活购物中心,"117.730157,39.031581",3.527
天津市,金地喜悦里,"117.11659,39.139847",天津美达菲学校,"117.122067,39.126396",2.287
天津市,金地喜悦里,"117.11659,39.139847",南开翔宇学校,"117.143798,39.134841",3.111
天津市,金地喜悦里,"117.11659,39.139847",天津崇化中学,"117.145304,39.139658",3.173
天津市,慧谷风华,"117.809366,39.340901",方舟公园,"117.814645,39.315223",4.784
天津市,慧谷风华,"117.809366,39.340901",桥北街体育公园,"117.829355,39.333429",2.62
天津市,舒兴家园,"117.110271,39.129421",竹园公园,"117.120944,39.139384",2.055
天津市,舒兴家园,"117.110271,39.129421",东姜井公园,"117.134596,39.141909",3.496
天津市,来福里,"117.171958,39.097363",天津益中学校,"117.183423,39.103956",1.645
天津市,来福里,"117.171958,39.097363",天津师范大学附属中学,"117.194653,39.113634",3.809
天津市,涪江南里,"117.2378,39.157397",天津中医药大学第二附属医院,"117.247709,39.161388",1.369
天津市,涪江南里,"117.2378,39.157397",天津市第三医院,"117.257698,39.143296",3.382
天津市,泰达格调锦雲,"117.280355,39.091862",南开大学附属环湖医院,"117.292612,39.07263",4.997
天津市,泰达格调锦雲,"117.280355,39.091862",天津市胸科医院,"117.293829,39.074473",4.466
天津市,泰达格调锦雲,"117.280355,39.091862",南开大学附属胸科医院,"117.29388,39.074523",4.615
天津市,欣苑大厦,"117.136659,39.077962",南开日新国际学校,"117.15349,39.094606",3.376
天津市,欣苑大厦,"117.136659,39.077962",天津市南开区实验学校,"117.183423,39.103956",6.768
天津市,橙翠园,"117.248997,39.171372",赵沽里小学,"117.261171,39.153833",2.98
天津市,橙翠园,"117.248997,39.171372",凤凰小学,"117.277861,39.157995",4.306
天津市,荔城世纪,"116.999521,39.397288",天津英华实验学校,"117.010476,39.380927",2.692
天津市,荔城世纪,"116.999521,39.397288",杨村第九中学,"117.035427,39.381695",4.253
天津市,荔城世纪,"116.999521,39.397288",杨村第十一中学,"117.039194,39.385352",4.223
天津市,格调林泉2期,"117.661825,39.036953",天津市塘沽区第十一中学,"117.665187,39.027318",1.73
天津市,格调林泉2期,"117.661825,39.036953",天津经济技术开发区第一中学,"117.681366,39.03095",2.437
天津市,格调林泉2期,"117.661825,39.036953",滨海外国语学校,"117.697737,39.034494",4.231
天津市,青林大厦,"117.227293,39.080985",天津市培杰中学,"117.247573,39.070742",2.937
天津市,青林大厦,"117.227293,39.080985",天津国际学校,"117.268855,39.07221",4.201
天津市,龙悦花园,"117.130893,39.164561",天津师范学校附属小学,"117.141614,39.149377",2.782
天津市,龙悦花园,"117.130893,39.164561",宜宾里小学,"117.147472,39.139209",4.274
天津市,大华清水湾,"117.253776,39.124026",苏宁百货(天津河东万达店),"117.269827,39.127273",2.412
天津市,大华清水湾,"117.253776,39.124026",天津河东万达广场,"117.277646,39.137457",3.537
天津市,碧桂园幸福里,"117.64768,39.012909",紫云公园,"117.672702,39.000621",3.894
天津市,碧桂园幸福里,"117.64768,39.012909",河滨公园,"117.686775,39.011574",4.691
天津市,溪悦园,"117.069203,39.124807",中北镇健康主题公园,"117.087238,39.144556",3.562
天津市,溪悦园,"117.069203,39.124807",天津市栈道公园,"117.09807,39.124511",3.005
天津市,溪悦园,"117.069203,39.124807",叶子公园,"117.101302,39.126999",3.13
天津市,歌山品悦府,"117.801925,39.337242",芦台第二小学,"117.808682,39.321544",4.326
天津市,歌山品悦府,"117.801925,39.337242",桥北新区第一小学,"117.819264,39.341446",1.823
天津市,歌山品悦府,"117.801925,39.337242",天津市宁河区芦台镇皇姑庄小学,"117.838034,39.339563",4.987
天津市,中车津浦智汇港,"117.189885,39.161642",中国人民解放军联勤保障部队第九八三医院,"117.197025,39.17431",2.08
天津市,风尚公寓,"117.148493,39.159612",世纪华联超市(668店),"117.179209,39.191026",5.084
天津市,风尚公寓,"117.148493,39.159612",世纪华联超市(涟源路店),"117.191106,39.180546",5.021
天津市,静墅里,"117.24659,39.128367",河东惠生中医医院,"117.257698,39.143296",2.757
天津市,静墅里,"117.24659,39.128367",南开大学附属第三中心医院,"117.277536,39.135042",3.593
天津市,格调林泉2期,"117.650393,39.021136",天津市塘沽第一中学,"117.681366,39.03095",4.06
天津市,格调林泉2期,"117.650393,39.021136",塘沽第五中学,"117.685212,39.02733",4.437
天津市,靖江西里,"117.224667,39.183313",诗景公园,"117.229453,39.166598",2.269
天津市,靖江西里,"117.224667,39.183313",思源公园,"117.243874,39.165149",3.007
天津市,靖江西里,"117.224667,39.183313",中心公园(贺兰路),"117.275918,39.157079",6.924
天津市,浮德里,"117.193013,39.119245",天津中心商城,"117.195063,39.125049",0.831
天津市,浮德里,"117.193013,39.119245",天津天河城购物中心,"117.197104,39.100641",2.214
天津市,秋瑞家园,"117.088537,39.197979",韩家墅小学,"117.106515,39.204523",2.675
天津市,秋瑞家园,"117.088537,39.197979",红桥区佳宁里小学,"117.107064,39.187144",2.814
天津市,秋瑞家园,"117.088537,39.197979",杨嘴小学,"117.126776,39.197459",4.974
天津市,歌山品悦府,"117.81624,39.327439",芦台镇第一小学,"117.819264,39.341446",2.197
天津市,歌山品悦府,"117.81624,39.327439",芦台镇第三小学,"117.822345,39.350007",3.69
天津市,潼关里,"117.144399,39.137977",天津市南开医院(老院区),"117.151761,39.113805",3.351
天津市,鹏飞南开学苑,"117.130036,39.142186",西青道中学,"117.134261,39.153252",1.967
天津市,鹏飞南开学苑,"117.130036,39.142186",天津市第四十三中学,"117.139626,39.138685",1.347
天津市,鹏飞南开学苑,"117.130036,39.142186",南开区育智学校,"117.147321,39.126688",3.275
天津市,中交美墅花园,"117.295291,39.712951",宝坻区健康主题公园,"117.30089,39.726305",1.826
天津市,中交美墅花园,"117.295291,39.712951",了凡公园,"117.311724,39.72031",2.191
天津市,近园里小区,"117.169583,39.078633",奥城购物中心A1号楼,"117.174216,39.097015",2.719
天津市,近园里小区,"117.169583,39.078633",天津中心商城,"117.193013,39.119245",6.025
天津市,近园里小区,"117.169583,39.078633",in城市天海邻里中心,"117.197104,39.100641",4.453
天津市,中交樾公馆,"117.019514,39.051992",中域体育公园,"117.033641,39.052557",3.568
天津市,中交樾公馆,"117.019514,39.051992",绿梦公园,"117.042349,39.043704",2.936
天津市,蓟州中德绿色公元,"117.383949,40.016675",蓟州区第八小学,"117.403409,40.019422",2.989
天津市,蓟州中德绿色公元,"117.383949,40.016675",天津市蓟州区同乐小学,"117.41239,40.013654",4.334
天津市,蓟州中德绿色公元,"117.383949,40.016675",天津市蓟州区别山镇管城中心小学,"117.415285,39.995585",7.124
天津市,金科集美天城,"117.64768,39.012909",紫云公园,"117.672702,39.000621",3.894
天津市,金科集美天城,"117.64768,39.012909",河滨公园,"117.686775,39.011574",4.691
天津市,风屏公寓,"117.130893,39.164561",红桥小学,"117.159366,39.173361",3.584
天津市,风屏公寓,"117.130893,39.164561",天津师范学校附属小学,"117.1743,39.167197",4.63
天津市,翠荫里,"117.237083,39.150578",非尚购物中心,"117.253776,39.124026",3.995
天津市,翠荫里,"117.237083,39.150578",苏宁百货(天津河东万达店),"117.255827,39.140987",2.524
天津市,翠荫里,"117.237083,39.150578",苏宁易购(家乐福河北店),"117.277646,39.137457",4.839
天津市,长江里(塘沽区),"117.644261,39.045284",塘沽第十三中学,"117.647741,39.04508",0.668
天津市,长江里(塘沽区),"117.644261,39.045284",塘沽十四中学,"117.657275,39.039129",1.627
天津市,长江里(塘沽区),"117.644261,39.045284",天津市滨海新区塘沽滨海中学,"117.661107,39.036558",2.221
天津市,美湖里,"117.143798,39.134841",南开区育智学校,"117.15628,39.113234",3.65
天津市,美湖里,"117.143798,39.134841",南开翔宇学校,"117.183423,39.103956",6.03
天津市,满江北里,"117.229008,39.151329",家乐福,"117.257123,39.169278",4.158
天津市,青春里,"117.17042,39.171237",万隆大胡同商业中心B区,"117.181603,39.147523",3.34
天津市,青春里,"117.17042,39.171237",万隆大胡同商业中心(金钟桥大街),"117.18425,39.147579",3.662
天津市,青春里,"117.17042,39.171237",万隆大胡同商业中心服装商城2区A座,"117.185188,39.147013",3.73
天津市,杭州道,"117.199838,39.100442",天津市河西区中医医院,"117.222383,39.109883",2.538
天津市,杭州道,"117.199838,39.100442",南开大学附属第三中心医院,"117.249253,39.110224",5.493
天津市,弘业星耀,"117.295875,39.734304",吴苏路小学,"117.298679,39.710433",2.871
天津市,弘业星耀,"117.295875,39.734304",宝坻区双站路小学,"117.313355,39.693677",6.142
天津市,弘业星耀,"117.295875,39.734304",宝坻区中关村小学,"117.319699,39.727596",2.92
天津市,房信彩虹城,"117.243857,39.023576",天津市第九十五中学益中学校,"117.271761,39.001002",3.878
天津市,新城玺樾潮鸣,"117.278967,39.689718",景苑小学,"117.292705,39.711934",4.029
天津市,新城玺樾潮鸣,"117.278967,39.689718",宝坻区双站路小学,"117.302905,39.683569",3.252
天津市,新城玺樾潮鸣,"117.278967,39.689718",实验小学,"117.313355,39.693677",4.075
天津市,春熙桃花源,"116.944107,38.935027",天津市静海区第五中学,"116.958987,38.945828",2.363
天津市,春熙桃花源,"116.944107,38.935027",天津市静海区第八中学,"116.964504,38.924846",3.662
天津市,春熙桃花源,"116.944107,38.935027",静海区模范中学,"116.985034,38.949429",4.519
天津市,绿城·凤起悦鸣,"117.147321,39.126688",南开区育智学校,"117.176762,39.133591",3.797
天津市,绿城·凤起悦鸣,"117.147321,39.126688",天津市第一中学,"117.194653,39.113634",5.603
天津市,绿城·凤起悦鸣,"117.147321,39.126688",天津三十二中,"117.206354,39.142289",7.233
天津市,中海四信公寓,"117.22586,39.09549",天津市培杰中学,"117.227293,39.080985",2.108
天津市,中海四信公寓,"117.22586,39.09549",天津市第四十二中学,"117.249288,39.07853",3.831
天津市,中海四信公寓,"117.22586,39.09549",北京师范大学天津附属中学,"117.268855,39.07221",5.05
天津市,唐山道,"117.179069,39.122669",家乐福(海光寺店),"117.187717,39.106244",2.382
天津市,唐山道,"117.179069,39.122669",世纪华联生活超市(蛇口道店),"117.189375,39.109476",1.99
天津市,唐山道,"117.179069,39.122669",华润万家(西康路店),"117.20111,39.120337",2.35
天津市,蓟州万达广场,"117.3728,40.033064",蓟州中学,"117.385284,40.042113",2.204
天津市,金湾花园,"117.228602,39.117162",桥园公园,"117.253805,39.127503",3.419
天津市,金湾花园,"117.228602,39.117162",潮尚蹦蹦床主题公园(河东音乐学院店),"117.272809,39.143415",6.968
天津市,大生里,"117.183423,39.103956",天津益中学校,"117.18729,39.115938",1.786
天津市,金水里,"117.3208,39.085092",惠民公园,"117.336916,39.087808",2.369
天津市,西青城投格调松萝花园,"117.075791,39.13266",中北星光路小学,"117.086164,39.139115",1.594
天津市,西青城投格调松萝花园,"117.075791,39.13266",中北第二小学,"117.092081,39.128569",2.22
天津市,中建理想城,"117.268855,39.07221",北京师范大学天津附属中学,"117.294543,39.057924",3.217
天津市,金侨云璟,"117.166238,39.202067",秋怡中学,"117.168869,39.188531",3.312
天津市,金侨云璟,"117.166238,39.202067",天津市南仓中学,"117.18087,39.187072",2.728
天津市,阳安里,"117.253776,39.124026",苏宁百货(天津河东万达店),"117.268755,39.134403",2.694
天津市,阳安里,"117.253776,39.124026",天津河东万达广场,"117.277646,39.137457",3.537
天津市,敬诚青碧园,"117.403273,40.04851",府君山公园,"117.416214,40.065046",3.443
天津市,敬诚青碧园,"117.403273,40.04851",三八水库健康主题公园,"117.420844,40.046405",2.204
天津市,奋斗楼,"117.134261,39.153252",西青道中学,"117.158415,39.1694",3.679
天津市,奋斗楼,"117.134261,39.153252",天津市铃铛阁外国语中学,"117.160167,39.149709",2.762
天津市,奋斗楼,"117.134261,39.153252",天津惠灵顿国际学校,"117.174141,39.148794",4.246
天津市,敦煌楼,"117.130893,39.164561",红桥小学,"117.15668,39.170189",3.137
天津市,敦煌楼,"117.130893,39.164561",天津师范学校附属小学,"117.1743,39.167197",4.63
天津市,同仁里,"117.147321,39.126688",天津益中学校,"117.173196,39.129399",3.156
天津市,同仁里,"117.147321,39.126688",南开区育智学校,"117.183423,39.103956",5.281
天津市,同仁里,"117.147321,39.126688",天津市第一中学,"117.194653,39.113634",5.603
天津市,榆竹里,"117.68774,39.033052",金元宝滨海国际购物中心,"117.692846,39.013418",3.966
天津市,榆竹里,"117.68774,39.033052",K11 Select 购物艺术中心,"117.704055,39.022929",2.053
天津市,中建理想城,"117.259909,39.05815",天津科技大学附属柳林小学,"117.278674,39.070369",2.87
天津市,中建理想城,"117.259909,39.05815",财大附小分校,"117.294543,39.057924",3.581
天津市,中海凌云源境,"117.227293,39.080985",天津市培杰中学,"117.258035,39.071416",4.212
天津市,中海凌云源境,"117.227293,39.080985",天津国际学校,"117.268855,39.07221",4.201
天津市,七星里,"117.787897,39.276058",天津市滨海新区汉沽体育场小学,"117.796223,39.251081",4.57
天津市,七星里,"117.787897,39.276058",天津市滨海新区汉沽东海小学,"117.813284,39.235865",5.878
天津市,七星里,"117.787897,39.276058",大田中心学校,"117.821388,39.246926",5.295
天津市,天江里,"117.22294,39.170926",天津市博文中学,"117.24755,39.169769",3.186
天津市,天江里,"117.22294,39.170926",天津市新纪元中学,"117.252879,39.159406",3.683
天津市,康宁大厦,"117.187623,39.110184",天津中心商城,"117.193013,39.119245",1.503
天津市,康宁大厦,"117.187623,39.110184",in城市天海邻里中心,"117.20414,39.127145",2.808
天津市,城投格调观槿花园,"117.134261,39.153252",西青道中学,"117.139626,39.138685",2.119
天津市,格调林泉2期,"117.681366,39.03095",紫云公园,"117.686775,39.011574",3.577
天津市,格调林泉2期,"117.681366,39.03095",泰丰公园,"117.69594,39.047457",2.962
天津市,格调林泉2期,"117.681366,39.03095",天津韩国工团体育公园,"117.711661,39.035572",4.196
北京市,国际创展中心,"116.502656,39.923774",北京市星河实验学校国美分校,"116.525442,39.937808",3.493
北京市,银谷美泉,"116.513508,39.935577",北京市星河实验学校国美分校,"116.525442,39.937808",1.705
北京市,润枫嘉尚,"116.517503,39.916941",北京市星河实验学校国美分校,"116.525442,39.937808",3.113
北京市,京熙润府,"116.132865,39.74291",北京中医药大学房山医院良乡分院,"116.165653,39.727278",4.627
北京市,金地·璟宸,"116.135591,39.729102",北京中医药大学房山医院良乡分院,"116.165653,39.727278",3.302
北京市,马池口红冶家属院,"116.182745,40.208517",北京市昌平区马池口中心奤夿屯小学,"116.19365,40.187931",4.08
北京市,万龙社区,"116.315742,40.064526",北京外国语大学附属外国语学校,"116.333191,40.079668",3.145
北京市,上北鑫座,"116.320231,40.0581",北京外国语大学附属外国语学校,"116.333191,40.079668",3.678
北京市,UHN国际村,"116.471712,39.982803",中国中医科学院望京医院,"116.490648,39.985854",2.57
北京市,炫彩嘉轩,"116.478003,40.002604",中国中医科学院望京医院,"116.490648,39.985854",2.476
北京市,中海寰宇天下熙山府,"116.128855,39.900949",北京八中京西附属小学,"116.165126,39.918805",5.738
北京市,电建金地华宸,"116.135137,39.912298",北京八中京西附属小学,"116.165126,39.918805",4.976
北京市,龙湖北辰揽境,"116.148356,39.900049",北京八中京西附属小学,"116.165126,39.918805",4.307
北京市,龙湖·御湖境二期,"116.652208,40.134007",北京市牛栏山一中实验学校,"116.669066,40.162667",4.342
北京市,国际创展中心,"116.473481,39.945521",白家庄小学(迎曦分校东校区),"116.525442,39.937808",6.315
北京市,银谷美泉,"116.517503,39.916941",白家庄小学(迎曦分校东校区),"116.525442,39.937808",3.113
北京市,芳城东里,"116.432314,39.884878",北京古玩城C座,"116.455494,39.871118",3.347
北京市,幸福南里,"116.433129,39.851799",北京古玩城C座,"116.455494,39.871118",3.916
北京市,千禧家园,"116.051148,39.738434",北坊小学,"116.070502,39.728742",2.422
北京市,融创壹号院,"116.493751,39.941922",活力东方购物广场西馆,"116.521442,39.948245",3.0
北京市,中海云庭,"116.169781,39.91266",七月泽豪商场,"116.195049,39.890948",4.467
北京市,建发·海晏,"116.293739,40.037944",尚美百货,"116.330993,40.024662",4.845
北京市,北街家园二区,"116.267127,40.166581",廊桥河谷公园,"116.303307,40.207756",7.593
北京市,金明园,"116.269501,40.165919",廊桥河谷公园,"116.303307,40.207756",7.63
北京市,北街家园五区,"116.276312,40.192437",廊桥河谷公园,"116.303307,40.207756",3.548
北京市,安外东河沿,"116.371005,39.954795",物美超市(黄寺大街东店),"116.411598,39.950522",3.988
北京市,国际创展中心,"116.473481,39.945521",白家庄小学迎曦分校南校区,"116.525442,39.937808",6.315
北京市,伯宁花园,"116.49812,39.929942",白家庄小学迎曦分校南校区,"116.525442,39.937808",3.459
北京市,银谷美泉,"116.517503,39.916941",白家庄小学迎曦分校南校区,"116.525442,39.937808",3.113
北京市,招商云璟揽阅,"116.668703,39.879277",北京通州仁爱医院,"116.694482,39.874388",2.916
北京市,璀璨公元,"116.671369,39.889107",北京通州仁爱医院,"116.694482,39.874388",3.225
北京市,首开香溪郡,"116.66683,40.034714",北京海康医院,"116.670168,40.008324",5.627
北京市,京熙润府,"116.158155,39.723726",家家福购物中心,"116.165653,39.727278",1.115
北京市,老宿舍17号院,"116.094224,39.949851",京浪岛文化体育公园,"116.115993,39.956229",3.09
北京市,七棵树东大街小区,"116.096008,39.975588",京浪岛文化体育公园,"116.115993,39.956229",3.167
北京市,绿城沁园,"116.549364,39.847604",盒马邻里配送点(北京朝阳天达路8号院店),"116.565208,39.852502",1.794
北京市,永定樾,"116.34196,39.86342",幸福荣耀超市(白纸坊店),"116.396068,39.867126",6.067
北京市,端礼著,"116.365574,39.878463",幸福荣耀超市(白纸坊店),"116.396068,39.867126",4.091
北京市,中信城四期五期,"116.378903,39.88449",幸福荣耀超市(白纸坊店),"116.396068,39.867126",3.67
北京市,新建宫门21号院,"116.2566,39.986214",北坞公园,"116.286545,39.990684",4.202
北京市,六一幼儿园家属院,"116.263162,40.000106",北坞公园,"116.286545,39.990684",3.726
北京市,苏州街干休所,"116.313133,39.973534",中关村医院,"116.339374,39.996897",4.97
北京市,王庄路15号院,"116.320584,39.98003",中关村医院,"116.339374,39.996897",3.622
北京市,檀府家园,"116.8403,40.354798",福城新天地商铺,"116.871539,40.385867",5.622
北京市,密云橡树湾东区,"116.846336,40.369224",福城新天地商铺,"116.871539,40.385867",3.474
