城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
苏州市,龙湖未来御湖境,"120.615204,31.473856",卫星小学,"120.631414,31.419779",14,70
苏州市,鹿溪雅园,"120.577428,31.379073",学士中心小学校,"120.610011,31.308762",26,43
苏州市,时光青澄,"120.745616,31.374642",苏州市工业园区凤凰城小学,"120.766679,31.308011",29,52
苏州市,中建御璟峯,"120.437729,31.341502",苏州高新区长江小学,"120.530787,31.341856",21,67
苏州市,嘉业阳光假日五期,"120.531128,31.281076",泰华东楼,"120.625263,31.290177",27,36
苏州市,刘家浜散盘,"120.547554,31.366341",苏州市金阊实验中学,"120.60833,31.309852",26,56
苏州市,招商臻和璟园,"120.679926,31.257376",PRIMARY SCHOOL,"120.753956,31.252236",23,45
苏州市,裕元新天地广场,"120.977325,31.375513",昆山经济技术开发区高级中学,"121.033621,31.392874",23,48
苏州市,碧桂园龙湖天璞,"120.59194,31.882066",鹿苑中学,"120.64473,31.851319",16,87
苏州市,湖畔春晓,"120.617262,31.396794",相城区蠡口第二中学,"120.676017,31.470696",25,48
苏州市,仁恒·滨湖湾,"120.599704,31.18678",苏州瑞金医院,"120.640991,31.255941",21,40
苏州市,中国铁建·星樾湖滨,"120.756525,31.308231",中加国际高中,"120.757142,31.248211",24,31
苏州市,春风湖滨花园,"120.786457,31.049921",北厍医院,"120.877632,31.053715",18,88
苏州市,春和景庭,"120.767111,31.668458",世贸搜秀中心,"120.84826,31.636146",19,64
苏州市,石灰南弄14号,"120.548113,31.27833",苏州高新区狮山实验小学校竹园分校区,"120.601167,31.321335",32,39
苏州市,望虞花园,"120.703878,31.703172",常熟市孝友中学,"120.76199,31.641743",28,78
苏州市,狮山金茂府,"120.556253,31.279279",苏州市第一初级中学,"120.630745,31.313852",35,45
苏州市,桥湾街散盘,"120.57941,31.27661",苏州高新区第一初级中学校教育集团滨河路校区,"120.63648,31.322939",35,55
苏州市,尚青景苑,"120.585723,31.457796",新天地I号馆,"120.63192,31.388062",23,87
苏州市,星胜客（南）,"120.756525,31.308231",中加国际高中,"120.820327,31.300676",20,46
苏州市,禾家弄散盘,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.613354,31.317317",36,37
苏州市,太湖世家,"121.095995,31.50633",金仓湖小学,"121.118964,31.465271",15,56
苏州市,象屿都城怡园,"121.043739,31.342148",夏桥邻里中心,"121.070695,31.280349",17,39
苏州市,湖西银座,"120.682479,31.266783",车坊人民医院,"120.752379,31.246072",21,51
苏州市,知音别苑,"120.623219,31.37649",苏州市第一初级中学,"120.630745,31.313852",32,34
苏州市,中建阅湖之星,"120.609214,31.153815",苏州富嘉医院,"120.661761,31.116412",24,39
苏州市,逸品阁繁华里二期,"120.58336,31.195881",越溪实验中学,"120.647564,31.1777",21,44
苏州市,常乐新村,"120.547554,31.366341",苏州市金阊实验中学,"120.565558,31.433939",23,96
苏州市,吴中名邸,"120.610011,31.308762",学士中心小学校,"120.61971,31.261789",24,47
苏州市,苏高新高贤云庭,"120.922604,31.732883",常熟市徐市中心小学分校,"120.935268,31.676681",18,96
苏州市,悦见云庭,"120.826123,31.315305",中医医院综合制剂楼,"120.870268,31.358428",18,82
苏州市,苏州湾景苑,"120.495883,31.159924",临湖实验中学,"120.594781,31.141759",30,127
苏州市,澄澜云庭,"120.595623,31.324031",山塘中心小学,"120.656914,31.386195",28,51
苏州市,仁恒澜庭叙,"120.470473,31.316672",狮山当代MOMA-商业广场,"120.530949,31.277129",21,54
杭州市,之江明月府,"119.613496,29.84918",桐庐县城南小学,"119.678244,29.78198",19,78
杭州市,云涌之江城,"120.065697,30.077262",杭州市富阳区东洲街道江丰小学,"120.117662,30.143727",17,67
杭州市,崇文栖云府,"119.820515,30.253696",镇上湖小学,"119.919205,30.276851",17,32
杭州市,大关东六苑,"120.155348,30.305842",天阳亲子广场(钱江新城店),"120.196622,30.230835",36,40
杭州市,新城西溪逸境,"120.023575,30.272754",杭州市钱塘外语学校(小学部),"120.111842,30.282988",21,47
杭州市,檀影云庐,"119.707621,30.193525",临安宝龙广场,"119.725493,30.250033",18,52
杭州市,时舟里,"119.940112,30.270334",杭州市余杭区第二人民医院,"120.014848,30.254494",26,45
杭州市,赞成武林里,"120.180476,30.24819",杭州市时代小学,"120.204154,30.334433",28,45
杭州市,庆春御府,"120.192384,30.257202",杭州萧山石岩医院,"120.261693,30.23733",17,30
杭州市,星光荟,"120.019568,30.230274",浙江省中医院西溪院区,"120.075686,30.160027",32,79
杭州市,广景苑,"120.153883,30.302804",钱江商贸城,"120.205089,30.266046",29,47
杭州市,秋波名府,"120.149343,30.14722",世茂中心·乐缤纷,"120.168867,30.193681",17,40
杭州市,新安明月府,"119.28734,29.460835",新安江第二初级中学,"119.324559,29.512194",17,51
杭州市,正易国际,"120.089679,30.420385",云会中心小学,"120.123498,30.374662",21,61
杭州市,都市水乡水涟苑,"120.094129,30.331469",浙江省杭州康桥中学,"120.148183,30.367061",23,41
杭州市,金沙御湖境府,"120.279506,30.379128",杭州市临平信达外国语学校(华二校区),"120.334159,30.310801",39,43
杭州市,钱江国际时代广场,"120.20589,30.240257",杭州市夏衍初级中学,"120.226576,30.288537",18,36
杭州市,咏湖云庐,"120.189155,30.234583",杭州中兴医院,"120.200942,30.159498",23,40
杭州市,嘉裕天城,"120.343616,30.23538",杭州师范大学附属竞潮小学,"120.406816,30.180843",23,60
杭州市,悦融湾,"120.551589,30.222607",萧山临江人民医院,"120.60071,30.288504",21,121
杭州市,天乐云都,"120.246922,30.041571",杭州市萧山区第三人民医院,"120.320752,30.082763",19,66
杭州市,紫云山庄,"119.999695,30.14315",杭州市转塘小学回龙校区,"120.097605,30.122206",20,47
杭州市,华江宿舍,"120.168029,30.311519",杭州市夏衍初级中学,"120.226576,30.288537",28,38
杭州市,开元名都,"120.182337,30.222603",杭州市杭州中学,"120.270004,30.179973",31,41
杭州市,墅林苑,"120.142967,30.293167",杭州市时代小学,"120.180476,30.24819",31,43
杭州市,长板里,"120.155591,30.290928",天阳亲子广场(钱江新城店),"120.196622,30.230835",33,32
杭州市,金沙御湖境府,"120.274387,30.305862",东城中学,"120.334159,30.310801",17,31
杭州市,镇东楼,"120.153883,30.302804",钱江商贸城,"120.17309,30.233647",29,45
杭州市,华门自由21世纪,"120.135245,30.29218",天阳亲子广场(钱江新城店),"120.196622,30.230835",37,44
杭州市,云涌之江城,"120.117662,30.143727",龙喜boos港,"120.150635,30.179394",25,44
杭州市,天虹公寓,"120.092106,30.313893",购物城,"120.161794,30.272797",33,42
杭州市,广宇锦绣桃源,"120.161794,30.272797",购物城,"120.172386,30.34554",33,43
杭州市,兴耀金帝启岸城,"120.476025,30.223651",党山金迪学校,"120.523145,30.160292",23,62
杭州市,沐兰台府,"120.304324,30.394103",余之城,"120.314048,30.316401",28,40
杭州市,商贸公寓,"120.470865,30.184791",杭州萧山六里桥医院,"120.491009,30.259734",20,40
杭州市,南方公寓,"119.71186,30.221148",板桥小学(招呼站),"119.78349,30.16373",19,74
杭州市,杰立潮前府,"120.265733,30.311971",天阳亲子广场（下沙店）,"120.346969,30.306393",19,35
杭州市,瀚府,"120.26388,30.151489",萧山区所前镇第一小学,"120.28845,30.084105",23,38
杭州市,广宇锦绣桃源,"120.167643,30.288225",杭州市现代实验小学朝晖六区校区,"120.172386,30.34554",26,48
杭州市,熙璟观云院,"120.2506,29.979573",浦阳商贸城,"120.316083,29.959993",18,140
杭州市,沐兰台府,"120.314048,30.316401",杭州钱塘新区江湾小学,"120.366693,30.268639",18,44
杭州市,月波塘颂府,"120.085416,30.442559",杭州师范大学附属医院仁和分院,"120.177336,30.473462",25,72
杭州市,玖玖国际财富中心,"120.227167,30.360689",丁兰•嘉汇里,"120.285662,30.433755",28,52
杭州市,明煦源赋里,"119.707056,30.207927",杭州临安博腾医院,"119.717724,30.255263",19,47
杭州市,中天樾青岚,"119.717268,30.24027",锦城第二中学,"119.812593,30.270053",17,56
杭州市,金汇首府,"119.945578,30.072212",富阳区受降镇中心小学,"119.963315,30.12741",16,38
杭州市,混堂桥,"120.156401,30.271635",天阳亲子广场(钱江新城店),"120.196622,30.230835",23,27
杭州市,聆空云境城,"120.416877,30.267393",杭州四中教育集团钱塘高级中学,"120.484944,30.276089",16,57
杭州市,南樾府,"119.712163,30.212045",临安区金盾职业高级中学,"119.804005,30.250472",23,67
杭州市,森与海之城,"120.243582,29.988244",萧山区进化镇初级中学,"120.293065,30.008968",11,73
杭州市,盛泰时代山,"120.261773,30.311373",杭州市东城外国语实验学校,"120.356446,30.305869",21,43
杭州市,和家园,"120.058792,30.231053",浙江绿城医院九溪玫瑰园院区,"120.1044,30.177152",30,74
杭州市,青山湖半岛花园,"119.714775,30.239333",杭州市临安区西林小学,"119.777352,30.254695",16,43
杭州市,月欣花苑,"120.277682,30.4254",绿城双慈医院,"120.299115,30.471951",22,46
杭州市,圣塘河新村二区,"120.258383,30.398001",杭州余杭星都医院,"120.296198,30.479657",30,82
杭州市,溪揽星院,"119.878579,30.37727",径山中学,"119.966983,30.387038",21,72
杭州市,文缦滨汇府,"119.944532,30.05919",杭州首创奥特莱斯,"120.029146,30.078036",19,63
杭州市,下沙幸福雅苑,"120.220403,30.293115",杭州禾芸嘉医院,"120.315835,30.315299",22,27
杭州市,龙润城,"120.497079,30.303082",萧山党湾镇初级中学,"120.538779,30.228353",24,82
杭州市,瑞金华庭嘉苑,"120.227167,30.360689",丁兰•嘉汇里,"120.261304,30.397932",18,39
杭州市,蓝钻天成,"120.11934,30.308099",购物城,"120.161794,30.272797",23,34
杭州市,皇城花苑,"120.153883,30.302804",钱江商贸城,"120.171369,30.232968",29,52
杭州市,杭颂星澜府,"120.250548,30.40318",杭州市余杭区育蕾学校(运河校区),"120.296816,30.458261",20,75
杭州市,湖语牧松里,"119.692336,30.234035",苕溪·时代生活广场,"119.770468,30.214204",22,70
杭州市,赞临雅居,"120.295603,30.412293",绿城双慈医院,"120.299115,30.471951",22,55
杭州市,世贸丽晶城,"120.138294,30.273549",杭州长江实验小学体育公园校区,"120.164241,30.3141",20,56
杭州市,璟珹里,"119.989152,30.218314",上尚山海里,"120.020409,30.254778",19,53
杭州市,宸著锦庭,"119.700208,30.227593",浙江省临安中学,"119.740062,30.279174",18,35
杭州市,曙光公寓,"120.130325,30.256268",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",28,47
杭州市,宝盛世纪中心,"120.180476,30.24819",杭州市时代小学,"120.246628,30.238273",16,25
杭州市,玖著云溪里,"119.975878,30.376397",亿佳邻里中心,"119.988712,30.288409",18,62
杭州市,凤凰府邸,"119.210085,30.162761",临安区昌化镇中学,"119.309963,30.183068",14,56
杭州市,春来雅庭,"120.161794,30.272797",购物城,"120.212186,30.311771",24,31
杭州市,凤凰府邸,"119.309963,30.183068",杭州市临安区於潜第一初级中学,"119.390739,30.180268",12,40
杭州市,沁悦宸轩,"119.939645,30.067516",富阳城中西医结合医院,"119.989317,30.008566",22,63
杭州市,天域城逸山墅,"120.189781,30.022503",杭州萧山第六高级中学,"120.286397,29.998253",26,122
杭州市,西溪水岸花苑,"120.050579,30.282525",浙江医院(三墩院区),"120.086765,30.327655",18,39
杭州市,滨心宁望府,"120.189155,30.234583",杭州中兴医院,"120.285771,30.204403",19,50
杭州市,云章映月华庭,"120.180476,30.24819",杭州市时代小学,"120.252563,30.193061",22,35
杭州市,宸樾世际轩,"120.283875,30.229291",杭州钱塘新区江湾小学,"120.366693,30.268639",24,83
杭州市,沥瑞府,"120.471036,30.181313",党山金迪学校,"120.523145,30.160292",15,38
杭州市,天水苑,"120.247496,30.380761",杭州市余杭区育蕾学校(运河校区),"120.296816,30.458261",27,86
杭州市,滨兴小区东区,"120.161794,30.272797",购物城,"120.201352,30.192788",32,37
杭州市,浅山明月府,"119.63842,29.718949",富春高级中学,"119.674336,29.768269",16,58
杭州市,启润学府,"119.953011,30.064158",富阳区受降镇中心小学,"119.963315,30.12741",17,45
杭州市,金竹新城,"119.726602,29.785794",中房旅游购物中心(港边路店),"119.734228,29.831832",14,48
杭州市,清沁花苑,"120.258961,30.394865",星桥中学(星源路),"120.307363,30.425603",20,53
杭州市,丹金桂花园,"120.097674,30.274798",杭州市时代小学,"120.180476,30.24819",37,38
杭州市,清怡花苑,"120.1044,30.177152",浙江绿城医院九溪玫瑰园院区,"120.160742,30.20546",19,39
杭州市,璞翠云集公寓,"120.264366,30.157458",湘师实验小学,"120.28243,30.199831",21,28
杭州市,万科草庄,"120.161794,30.272797",购物城,"120.215862,30.30919",25,30
杭州市,金地自在城十方别墅,"120.074253,30.335511",树兰(杭州)医院,"120.174522,30.328786",31,56
杭州市,怡庭园,"119.710491,30.230123",高虹商贸城,"119.725311,30.317108",25,72
杭州市,广厦天都城爵士花园,"120.24528,30.378238",杭州市东城外国语实验学校,"120.261773,30.311373",34,65
杭州市,龙湖滟澜山丽轩,"120.289533,30.395146",杭州市临平区临平第一中学,"120.326805,30.313157",40,58
杭州市,春缦金云院,"119.924273,30.04811",富阳区受降镇中心小学,"119.963315,30.12741",24,52
杭州市,东新园孚信苑,"120.178176,30.309941",杭州中兴医院,"120.189155,30.234583",36,36
杭州市,乐苑小区,"120.190428,30.475135",五杭小学,"120.276862,30.496034",21,45
杭州市,鑫福浦园,"120.256521,30.043657",萧山区所前镇第一小学,"120.28845,30.084105",13,48
杭州市,水岸青云,"119.927949,30.054627",富阳区受降镇中心小学,"119.963315,30.12741",23,48
杭州市,野风山城,"119.944461,30.064792",富春第四小学,"119.963874,30.138155",22,55
杭州市,郡亭公寓,"120.161794,30.272797",购物城,"120.205911,30.230958",30,28
杭州市,江南首府,"119.700446,29.797708",桐庐县实验初级中学,"119.778908,29.852976",21,54
杭州市,青枫墅园,"119.980576,30.260416",浙江省中医院西溪院区,"120.019568,30.230274",19,45
杭州市,云涌之江城,"120.117662,30.143727",杭州市长河小学,"120.197331,30.172278",30,63
杭州市,中海雅戈尔篁外,"120.060729,30.144153",龙喜boos港,"120.150635,30.179394",30,46
杭州市,万科大家九都会,"119.940528,30.066041",富阳区中医院医共体东洲分院,"120.028521,30.061614",15,68
杭州市,融创涌清府,"120.218756,30.276283",萧山信息港小学,"120.251418,30.201065",32,51
杭州市,仓溢景苑,"119.995164,30.284745",浙江大学附属第二小学,"120.06499,30.300978",19,55
杭州市,闲湖城,"119.992521,30.22814",地下商场,"120.054035,30.243072",19,48
杭州市,三里家园二区,"120.148183,30.367061",浙江省杭州康桥中学,"120.188813,30.297767",35,55
杭州市,虹缤之都,"119.98626,30.13929",杭州首创奥特莱斯,"120.029146,30.078036",23,72
杭州市,安居苑,"119.67601,29.810886",中房旅游购物中心(港边路店),"119.734228,29.831832",18,61
杭州市,新兴路44号,"119.972159,30.394297",杭州余杭东吴中医医院,"120.048038,30.357663",21,60
杭州市,西径里,"119.72127,30.256309",横畈小学(北校区),"119.753607,30.32725",17,57
杭州市,富春御园,"119.920341,30.058122",富阳宝龙广场,"120.010677,30.082486",23,75
杭州市,青山湖半岛花园,"119.7194,30.235317",杭州市临安区第一人民医院,"119.777352,30.254695",16,48
杭州市,广宇东承府,"120.167643,30.288225",杭州市现代实验小学朝晖六区校区,"120.229401,30.360163",34,63
杭州市,荣栖贤府,"119.727622,30.272493",青山初中,"119.817838,30.242361",18,54
杭州市,映澜望宸轩,"120.174522,30.328786",树兰(杭州)医院,"120.184619,30.387609",18,48
杭州市,文二新村,"120.143007,30.28322",天阳亲子广场(钱江新城店),"120.196622,30.230835",32,30
杭州市,中海雅戈尔篁外,"119.963315,30.12741",富阳区受降镇中心小学,"120.060729,30.144153",16,43
杭州市,望江新丰苑,"120.192647,30.243158",萧山信息港小学,"120.251418,30.201065",18,45
杭州市,璞御栖湖府,"119.989044,30.069069",富阳东洲民丰小学,"120.079913,30.111671",18,58
杭州市,星雨华府,"119.714156,30.256401",临安区金盾职业高级中学,"119.804005,30.250472",19,58
杭州市,运河东苑,"120.145352,30.314025",杭州市夏衍初级中学,"120.226576,30.288537",29,46
杭州市,公元帝景,"120.2506,29.979573",浦阳商贸城,"120.326213,29.967136",18,175
杭州市,嘉裕天城,"120.328068,30.200851",新街四小,"120.406816,30.180843",23,31
杭州市,绿都四季华庭,"120.251418,30.201065",萧山信息港小学,"120.282679,30.135992",27,67
杭州市,翠璟和庄,"119.937048,30.086913",富春江曜阳老年医院,"120.026788,30.076518",19,68
杭州市,野风山城,"119.920341,30.058122",富阳宝龙广场,"119.963874,30.138155",25,53
杭州市,春波小区,"120.214239,30.18921",杭州萧山石岩医院,"120.261693,30.23733",26,43
杭州市,中锐招商星未来,"119.923933,30.237039",上尚山海里,"120.020409,30.254778",30,48
杭州市,茶语华邸,"120.290745,30.434626",杭州市临平区运河小学,"120.298717,30.479781",20,57
杭州市,海陆世贸寓所,"119.701308,29.788663",桐庐县石阜小学,"119.785433,29.836663",22,86
杭州市,启歆府,"120.084584,30.449918",余二高教育集团附属沾桥中学,"120.149417,30.384172",28,108
杭州市,山水燕庐,"119.937933,30.045011",杭州首创奥特莱斯,"120.029146,30.078036",23,69
杭州市,中沙东岸嘉园一区,"120.279506,30.379128",杭州市临平信达外国语学校(华二校区),"120.330828,30.302091",38,54
杭州市,世茂江滨商业中心,"120.379207,30.286715",华友广场,"120.455996,30.300022",18,32
杭州市,浙富亲亲园,"119.700575,29.801961",桐庐县石阜小学,"119.785433,29.836663",23,91
杭州市,琉翠轩,"120.251418,30.201065",萧山信息港小学,"120.299921,30.22572",21,39
杭州市,东方尚城西区,"120.198215,30.302179",杭州萧山石岩医院,"120.261693,30.23733",31,37
杭州市,湖沁宸园,"120.253281,30.427801",小林中心小学,"120.294252,30.47246",24,82
杭州市,禄地名苑,"119.705383,30.216866",板桥小学(招呼站),"119.78349,30.16373",20,78
杭州市,菲郦雅院,"120.174544,29.947667",萧山第一人民医院戴村分院,"120.198481,30.012663",17,56
杭州市,御潮江上府,"120.324584,30.295014",金沙湖实验学校,"120.383041,30.29977",15,48
杭州市,清泰南苑,"120.153883,30.302804",钱江商贸城,"120.187164,30.245261",30,46
杭州市,华瑞锦鸿苑,"120.196426,30.012888",浦阳商贸城,"120.2506,29.979573",17,75
杭州市,琉翠轩,"120.2152,30.210121",武警医院,"120.299921,30.22572",21,48
杭州市,汀南学仕府,"120.299008,30.358689",金沙湖实验学校,"120.324584,30.295014",30,50
杭州市,广聚公寓,"120.259837,30.170078",萧山区所前镇第一小学,"120.28845,30.084105",27,44
杭州市,紫薇公寓,"120.187733,30.278925",杭州萧山石岩医院,"120.261693,30.23733",28,54
杭州市,恒锦苑,"119.704823,30.220603",浙江省临安中学,"119.740062,30.279174",19,40
杭州市,泊璟杭粼府,"120.161794,30.272797",购物城,"120.17175,30.318845",22,28
杭州市,农科院社区,"120.148183,30.367061",浙江省杭州康桥中学,"120.195346,30.308351",32,51
杭州市,华联钱塘公馆,"120.163797,30.242289",浙江省杭州第四中学吴山校区,"120.220386,30.248981",22,34
杭州市,羊山公寓,"119.970435,30.375553",杭州余杭东吴中医医院,"120.048038,30.357663",18,62
杭州市,东华苑,"120.261693,30.23733",杭州萧山石岩医院,"120.27021,30.304516",21,53
杭州市,西荡苑杏苑,"120.10519,30.270812",杭州中兴医院,"120.189155,30.234583",39,49
杭州市,凯德湖墅,"120.138075,30.304788",天阳亲子广场(钱江新城店),"120.196622,30.230835",40,40
杭州市,文宸望府,"120.264366,30.157458",湘师实验小学,"120.282585,30.108516",23,34
杭州市,新街社区,"120.294353,30.349404",金沙湖实验学校,"120.324584,30.295014",25,46
杭州市,桐庐翡翠城,"119.627371,29.829026",富春高级中学,"119.674336,29.768269",21,75
杭州市,雍景湾(萧山),"120.276469,30.182792",杭州师范大学附属竞潮小学,"120.343616,30.23538",23,49
杭州市,上亿彩虹郡,"120.115747,30.377114",树兰(杭州)医院,"120.174522,30.328786",25,47
杭州市,毓秀家园,"120.258961,30.394865",星桥中学(星源路),"120.316994,30.421514",19,51
杭州市,春江香樟苑,"119.939645,30.067516",富阳城中西医结合医院,"119.977635,30.02573",18,56
杭州市,江南里,"119.548045,29.612273",三都初级中学,"119.572043,29.537278",41,106
杭州市,望云润玺院,"119.982653,30.292986",浙江大学附属第二小学,"120.06499,30.300978",21,49
杭州市,大关东十苑,"120.154325,30.309395",杭州市时代小学,"120.180476,30.24819",32,41
杭州市,新安明月府,"119.270954,29.473156",新安江第一小学,"119.324559,29.512194",18,48
杭州市,沄璟文华轩,"120.106526,30.16271",杭州市长河小学,"120.197331,30.172278",31,42
杭州市,庆云居,"120.119068,30.297852",浙江省杭州康桥中学,"120.148183,30.367061",27,50
杭州市,金瑞城市风景,"120.078045,30.333191",303生活广场,"120.133566,30.32088",24,44
杭州市,璞翠云集公寓,"120.249975,30.147162",萧山第十高级中学,"120.28243,30.199831",25,55
杭州市,朗诗田园绿郡,"120.167643,30.288225",杭州市现代实验小学朝晖六区校区,"120.197377,30.351287",24,52
杭州市,春山隐树院,"119.725493,30.250033",临安宝龙广场,"119.81009,30.261656",16,52
杭州市,方家苑,"120.019568,30.230274",浙江省中医院西溪院区,"120.072196,30.161769",29,92
杭州市,富臻春和府,"119.949017,30.047033",教育科学研究院实验学校,"120.001021,30.002731",20,60
杭州市,沄璟文华轩,"120.106526,30.16271",杭州乐天派英智康复医院,"120.193373,30.17443",30,45
杭州市,翠紫苑,"119.735183,30.23009",锦城第一初级中学,"119.823465,30.249567",16,39
杭州市,阳光华城华景园,"120.274387,30.305862",东城中学,"120.374419,30.306276",24,44
杭州市,云栖上宸轩,"120.167643,30.288225",杭州市现代实验小学朝晖六区校区,"120.167874,30.350671",27,33
杭州市,金马公寓,"120.252898,30.117762",城南初中,"120.285981,30.168871",25,56
杭州市,长坡里,"120.185354,30.250959",杭州萧山石岩医院,"120.261693,30.23733",22,39
杭州市,缤印爱达城,"120.15928,30.380747",杭州市风帆中学,"120.166665,30.309957",32,70
杭州市,启云府,"119.878579,30.37727",径山中学,"119.965594,30.39156",22,69
杭州市,城河公寓,"120.266104,30.164163",萧山区所前镇第一小学,"120.28845,30.084105",26,38
杭州市,翠栖府,"120.251418,30.201065",萧山信息港小学,"120.332398,30.178707",23,43
杭州市,璀璨澜宸府,"120.129837,30.348712",崇贤中学,"120.165437,30.386548",19,34
杭州市,温州商城,"119.929711,30.048238",富阳区受降镇中心小学,"119.963315,30.12741",23,39
杭州市,武林公寓,"120.158589,30.274831",杭州中兴医院,"120.189155,30.234583",25,31
杭州市,青溪美庐,"119.606643,30.261925",苕溪·时代生活广场,"119.692336,30.234035",16,38
杭州市,青山湖半岛花园,"119.723972,30.232647",新天地购物广场(锦桥店),"119.777352,30.254695",14,47
杭州市,和映云筑,"120.023607,30.212425",亲橙里购物中心,"120.029777,30.281256",27,52
杭州市,绿城钱王文化广场锦玉园,"119.726479,30.233227",青山初中,"119.817838,30.242361",19,59
杭州市,大家绿城金麟府,"120.148302,30.323337",杭州市夏衍初级中学,"120.226576,30.288537",35,49
杭州市,星光国际公馆,"120.20892,30.207098",杭州萧山石岩医院,"120.261693,30.23733",20,40
杭州市,师苑新村,"120.137734,30.281832",杭州市夏衍初级中学,"120.226576,30.288537",31,44
杭州市,新安明月府,"119.298477,29.470138",同鑫商厦,"119.324559,29.512194",12,44
杭州市,资辉壹方汇,"120.119243,30.309394",浙江省杭州康桥中学,"120.148183,30.367061",27,36
杭州市,观宇锦云里,"119.968771,30.144171",杭州首创奥特莱斯,"120.029146,30.078036",29,67
杭州市,山水燕庐,"119.937933,30.045011",富阳区受降镇中心小学,"119.963315,30.12741",25,33
杭州市,钱塘春晓花园,"120.215122,30.205676",杭州萧山石岩医院,"120.261693,30.23733",20,33
杭州市,云涌之江城,"120.117662,30.143727",杭州市硅谷小学,"120.175291,30.161243",28,52
杭州市,华发·峰荟荟天府,"119.704102,30.230614",杭州市临安区锦南小学,"119.717496,30.179393",20,33
杭州市,星雨华府,"119.714156,30.256401",横畈小学(北校区),"119.753607,30.32725",18,62
杭州市,翡翠城三期,"120.021136,30.245659",杭州市中医院西湖分院,"120.123679,30.239456",37,74
杭州市,翠著邱山里,"120.295012,30.421219",杭州市临平区运河小学,"120.298717,30.479781",23,52
杭州市,云栖上宸轩,"120.086765,30.327655",浙江医院(三墩院区),"120.167874,30.350671",28,35
杭州市,秀月家园北区,"120.094738,30.32172",购物城,"120.161794,30.272797",35,37
杭州市,翠著邱山里,"120.227167,30.360689",丁兰•嘉汇里,"120.295012,30.421219",25,45
杭州市,颐萃别院,"119.943204,30.06394",杭州市富阳区郁达夫中学(文豪校区),"119.966889,30.130924",21,31
杭州市,中水花苑,"119.918392,30.069966",富阳区受降镇中心小学,"119.963315,30.12741",19,35
杭州市,天都城沁源公寓,"120.174522,30.328786",树兰(杭州)医院,"120.252318,30.386525",30,52
杭州市,众安朝阳8号,"120.251418,30.201065",萧山信息港小学,"120.266897,30.125436",25,41
杭州市,崇庆里,"120.144753,30.321584",购物城,"120.161794,30.272797",26,36
杭州市,青枫墅园,"119.980576,30.260416",浙江大学附属第二小学,"120.06499,30.300978",29,56
杭州市,菲郦雅院,"120.174544,29.947667",杭州萧山桃源医院,"120.238988,29.960823",16,63
杭州市,金地家园,"119.269828,29.475005",八佰伴购物广场(荷映路店),"119.31455,29.50089",15,48
杭州市,崇文栖云府,"119.723972,30.232647",新天地购物广场(锦桥店),"119.820515,30.253696",16,39
杭州市,翠邸,"119.733014,30.239139",青山初中,"119.817838,30.242361",17,58
杭州市,广泰锦上云澜府,"120.304324,30.394103",余之城,"120.327793,30.326428",32,71
杭州市,月陇云岚轩,"119.996725,30.230294",杭州育海外国语学校,"120.047085,30.173964",27,96
杭州市,锦春家园68号,"119.727147,30.229553",青山初中,"119.817838,30.242361",17,55
杭州市,北景园枫丹苑,"120.187442,30.34455",杭州市夏衍初级中学,"120.226576,30.288537",32,48
杭州市,恩济花苑,"120.106641,30.282317",购物城,"120.161794,30.272797",23,26
杭州市,新希望滨江锦宸,"120.226576,30.288537",杭州市夏衍初级中学,"120.265849,30.205754",26,49
杭州市,擎天半岛城,"120.273087,30.40038",杭州市余杭区育蕾学校(运河校区),"120.296816,30.458261",23,69
杭州市,华师家园,"119.670553,29.774298",桐庐县洋洲小学,"119.713358,29.812854",15,59
杭州市,公元帝景,"120.313157,30.015916",葛云飞小学,"120.326213,29.967136",21,118
杭州市,樟源府,"120.458671,30.173879",杭州市萧山区第二人民医院,"120.53876,30.22525",27,82
杭州市,景芳水湘苑,"120.212269,30.270865",杭州萧山石岩医院,"120.261693,30.23733",18,46
杭州市,沁耀府,"120.46345,30.197002",杭州福音医院,"120.482339,30.250835",18,42
杭州市,融信孔雀蓝郡,"120.106493,30.319843",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",27,48
杭州市,佳合苑,"119.928435,30.045697",富阳区大源中学,"119.995571,29.995959",18,73
杭州市,西径里,"119.72127,30.256309",润的购物广场,"119.819267,30.245449",18,50
杭州市,耦贤里,"119.714775,30.239333",杭州市临安区西林小学,"119.794974,30.262147",19,59
杭州市,棠颂大院,"119.706631,30.242659",锦城第三初级中学,"119.760039,30.235928",17,50
杭州市,观澜时代云邸苑,"120.363649,30.265958",华友广场,"120.455996,30.300022",26,43
杭州市,东晖龙悦湾,"120.244398,30.435351",杭州市临平区临平第一中学,"120.289533,30.395146",18,50
杭州市,檀影云庐,"119.706468,30.246866",临安家家健康医院,"119.707621,30.193525",18,64
杭州市,柳营新村,"120.111842,30.282988",杭州市钱塘外语学校(小学部),"120.162055,30.248797",29,29
杭州市,开元路小区,"120.16769,30.247275",杭州市夏衍初级中学,"120.226576,30.288537",26,38
杭州市,世茂东壹号,"120.247686,30.302102",杭州萧山石岩医院,"120.261693,30.23733",20,55
