城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
苏州市,中建御璟峯,"120.437729,31.341502",苏州大学附属第二医院,"120.513865,31.376234",18
苏州市,鹿溪雅园,"120.577428,31.379073",苏州科技城医院通安分院,"120.477495,31.387732",16
苏州市,山语澜院,"120.486266,31.306352",苏州科技城医院通安分院,"120.477495,31.387732",17
苏州市,中海阅泓山晓,"120.426163,31.311231",苏州科技城医院通安分院,"120.477495,31.387732",21
苏州市,新世纪花苑二期,"120.79149,31.599142",常熟市元和中学,"120.715919,31.624008",18
苏州市,九章赋雅院,"120.789567,31.585291",常熟市元和中学,"120.715919,31.624008",17
苏州市,云荟澜庭,"120.78827,31.649769",常熟市元和中学,"120.715919,31.624008",16
苏州市,中信泰富久阅花园,"120.581697,31.177207",百家姓生活超市(红庄店),"120.637606,31.233113",14
苏州市,中建太泽之星御湖,"120.584924,31.175964",百家姓生活超市(红庄店),"120.637606,31.233113",15
苏州市,中建阅湖之星,"120.609214,31.153815",百家姓生活超市(红庄店),"120.637606,31.233113",15
苏州市,苏州环贸广场,"120.716301,31.323527",苏州大学附属独墅湖医院,"120.742447,31.266791",18
苏州市,中海星湖ONE,"120.718298,31.32344",苏州大学附属独墅湖医院,"120.742447,31.266791",17
苏州市,朗诗吴风和苑,"120.664039,31.278057",苏州大学附属独墅湖医院,"120.742447,31.266791",14
苏州市,花语澜苑,"120.819585,31.312227",苏州叶圣陶实验小学六年级分部,"120.877172,31.2693",18
苏州市,澜悦溪云,"120.822902,31.31282",苏州叶圣陶实验小学六年级分部,"120.877172,31.2693",17
苏州市,悦见云庭,"120.826123,31.315305",苏州叶圣陶实验小学六年级分部,"120.877172,31.2693",18
苏州市,朝阳荟生活广场,"120.960441,31.373002",昆山昆海医院,"120.978968,31.416955",15
苏州市,昆山柏盛园,"120.965491,31.364393",昆山昆海医院,"120.978968,31.416955",17
苏州市,圆明新村,"120.980886,31.363132",昆山昆海医院,"120.978968,31.416955",13
苏州市,华润润宸,"120.603533,31.353081",10号体育公园,"120.568506,31.299362",18
苏州市,山云轩,"120.498248,31.305572",10号体育公园,"120.568506,31.299362",19
苏州市,大境风华,"120.532006,31.26049",10号体育公园,"120.568506,31.299362",16
苏州市,仁恒·滨湖湾,"120.599704,31.18678",上海华联超市(港龙店),"120.613978,31.242001",12
苏州市,中海狮山云起,"120.556388,31.277354",上海华联超市(港龙店),"120.613978,31.242001",17
苏州市,中信泰富玖著云庭,"120.599425,31.182239",上海华联超市(港龙店),"120.613978,31.242001",13
苏州市,石湖金钻,"120.60176,31.21522",江新小学,"120.653692,31.156496",18
苏州市,锦泰花园,"120.647731,31.093422",江新小学,"120.653692,31.156496",18
苏州市,红树湾花园,"120.634723,31.222378",江新小学,"120.653692,31.156496",18
苏州市,江南水乡满庭芳,"120.725637,31.151486",长安实验小学,"120.65505,31.125751",20
苏州市,阳光嘉园,"120.666134,31.181341",长安实验小学,"120.65505,31.125751",18
苏州市,锦尚花园,"120.673421,31.066313",长安实验小学,"120.65505,31.125751",14
苏州市,鹿溪雅园,"120.577428,31.379073",人民商场家电广场,"120.624092,31.310514",23
苏州市,中建晴翠璟园,"120.64061,31.238411",人民商场家电广场,"120.624092,31.310514",22
苏州市,中海狮山云起,"120.556388,31.277354",人民商场家电广场,"120.624092,31.310514",19
苏州市,华润润宸,"120.603533,31.353081",岳泾小学,"120.5855,31.431388",20
苏州市,嘉骏峰庭,"120.525607,31.373917",岳泾小学,"120.5855,31.431388",16
苏州市,金裕上辰雅苑,"120.679217,31.410476",岳泾小学,"120.5855,31.431388",16
苏州市,清嘉苑,"120.56798,31.327431",苏州市中西医结合医院,"120.515293,31.254683",18
苏州市,石湖金钻,"120.60176,31.21522",苏州市中西医结合医院,"120.515293,31.254683",19
苏州市,万达华府,"120.604964,31.254276",苏州市中西医结合医院,"120.515293,31.254683",14
苏州市,横沥佳苑,"121.162128,31.468183",江南村超市(梅园新村店),"121.10642,31.440625",15
苏州市,夏驾园华苑,"121.054744,31.402433",江南村超市(梅园新村店),"121.10642,31.440625",17
苏州市,尼盛花园,"121.142357,31.489451",江南村超市(梅园新村店),"121.10642,31.440625",17
苏州市,紫金翡丽甲第,"120.762134,31.310617",独墅湖小学,"120.726692,31.250537",16
苏州市,朗诗吴风和苑,"120.664039,31.278057",独墅湖小学,"120.726692,31.250537",13
苏州市,中交春映东吴,"120.644259,31.237143",独墅湖小学,"120.726692,31.250537",13
苏州市,中海建发禧宸,"120.535823,31.272874",好又多超市(文溪花园二期店),"120.58884,31.198169",23
苏州市,蓝城湖畔江南里,"120.608861,31.122991",好又多超市(文溪花园二期店),"120.58884,31.198169",18
苏州市,大境风华,"120.532006,31.26049",好又多超市(文溪花园二期店),"120.58884,31.198169",23
苏州市,山云轩,"120.498248,31.305572",联华超市(宝马大厦店),"120.556264,31.259917",18
苏州市,山岚璟庭,"120.498933,31.311021",联华超市(宝马大厦店),"120.556264,31.259917",16
苏州市,中建和月泊庭,"120.623614,31.284376",联华超市(宝马大厦店),"120.556264,31.259917",13
苏州市,鹿溪雅园,"120.577428,31.379073",相城区春申中学,"120.561486,31.439623",17
苏州市,青云台,"120.509848,31.426897",相城区春申中学,"120.561486,31.439623",17
苏州市,苏州恒大珺睿庭,"120.615128,31.451315",相城区春申中学,"120.561486,31.439623",16
苏州市,华润润宸,"120.603533,31.353081",苏州高新区第一初级中学校教育集团滨河路校区,"120.57941,31.27661",20
苏州市,山语澜院,"120.486266,31.306352",苏州高新区第一初级中学校教育集团滨河路校区,"120.57941,31.27661",22
苏州市,山云轩,"120.498248,31.305572",苏州高新区第一初级中学校教育集团滨河路校区,"120.57941,31.27661",22
苏州市,金狮河沿11号,"120.619836,31.299075",苏大附一院高新区分院,"120.544847,31.313223",20
苏州市,万达华府,"120.604964,31.254276",苏大附一院高新区分院,"120.544847,31.313223",17
苏州市,盘门新村,"120.616627,31.284638",苏大附一院高新区分院,"120.544847,31.313223",20
苏州市,上上海花城,"121.219877,31.611516",九曲小学(老闸校区),"121.117917,31.592134",22
苏州市,公园郡,"121.21391,31.61479",九曲小学(老闸校区),"121.117917,31.592134",20
苏州市,东林佳苑,"121.088723,31.510769",九曲小学(老闸校区),"121.117917,31.592134",18
苏州市,九章赋雅院,"120.789567,31.585291",常熟市阳光学校-阳光小学,"120.765155,31.626831",12
苏州市,云山院,"120.730115,31.677651",常熟市阳光学校-阳光小学,"120.765155,31.626831",18
苏州市,棠悦名筑,"120.785858,31.679386",常熟市阳光学校-阳光小学,"120.765155,31.626831",15
苏州市,樾阁花园,"120.959798,31.389294",昆山市第一人民医院广仁院区,"120.998665,31.466482",22
苏州市,华盛园社区,"121.101657,31.467659",昆山市第一人民医院广仁院区,"120.998665,31.466482",23
苏州市,里厍二村南区,"120.958898,31.385349",昆山市第一人民医院广仁院区,"120.998665,31.466482",24
苏州市,世茂蝶湖湾,"120.962286,31.339689",俄罗斯商品行(亭林路店),"120.955032,31.386731",16
苏州市,纯高联邦国际商务花园,"120.92836,31.340476",俄罗斯商品行(亭林路店),"120.955032,31.386731",17
苏州市,观林壹品,"120.904178,31.401061",俄罗斯商品行(亭林路店),"120.955032,31.386731",16
苏州市,蟠江新村,"120.412161,31.952732",张家港市白云学校(后塍分校),"120.450271,31.915398",12
苏州市,七里庙小区二区,"120.501288,31.874605",张家港市白云学校(后塍分校),"120.450271,31.915398",13
苏州市,今日新城,"120.430665,31.960102",张家港市白云学校(后塍分校),"120.450271,31.915398",13
苏州市,万科大象山舍,"120.482339,31.332404",苏州高新区人民医院狮山分院,"120.537757,31.283543",15
苏州市,龙湖御湖境,"120.611131,31.251468",苏州高新区人民医院狮山分院,"120.537757,31.283543",18
苏州市,仁恒澜庭叙,"120.470473,31.316672",苏州高新区人民医院狮山分院,"120.537757,31.283543",15
苏州市,星胜客（北）,"120.819595,31.301747",车坊人民医院,"120.752379,31.246072",22
苏州市,城邦花园东区,"120.683816,31.294343",车坊人民医院,"120.752379,31.246072",20
苏州市,湖滨四季,"120.703155,31.299363",车坊人民医院,"120.752379,31.246072",18
苏州市,青云台,"120.509848,31.426897",木巷小学,"120.570796,31.386976",13
苏州市,苏州恒大珺睿庭,"120.615128,31.451315",木巷小学,"120.570796,31.386976",13
苏州市,五潨泾澄院,"120.664073,31.37778",木巷小学,"120.570796,31.386976",22
苏州市,和悦里塘雅院,"120.617788,31.406007",盛博广场星天地,"120.612881,31.341933",17
苏州市,五潨泾澄院,"120.664073,31.37778",盛博广场星天地,"120.612881,31.341933",17
苏州市,荷岸晓风花园,"120.596125,31.397",盛博广场星天地,"120.612881,31.341933",17
苏州市,汇景名苑,"120.632999,30.905059",吴江市第二人民医院,"120.640215,30.976693",17
苏州市,中铁堂阅,"120.653702,30.902079",吴江市第二人民医院,"120.640215,30.976693",15
苏州市,观湖春天,"120.63675,30.907676",吴江市第二人民医院,"120.640215,30.976693",18
苏州市,韩山花苑,"120.661857,31.823062",南丰小学,"120.677148,31.876547",12
苏州市,乐悦生活广场,"120.706741,31.926027",南丰小学,"120.677148,31.876547",12
苏州市,徐丰小区,"120.606338,31.883731",南丰小学,"120.677148,31.876547",14
苏州市,东泾公寓,"120.669332,30.897207",好又多超市生活购物中心,"120.621993,30.936441",15
苏州市,新雅花园,"120.684382,30.894666",好又多超市生活购物中心,"120.621993,30.936441",15
苏州市,塞纳阳光,"120.634505,30.866214",好又多超市生活购物中心,"120.621993,30.936441",16
苏州市,海星生活广场,"120.632078,31.255009",江苏省苏州高新区实验小学,"120.557903,31.298172",20
苏州市,中元商务大厦,"120.628204,31.264256",江苏省苏州高新区实验小学,"120.557903,31.298172",17
苏州市,运河公馆,"120.522851,31.36631",江苏省苏州高新区实验小学,"120.557903,31.298172",18
苏州市,时光青澄,"120.745616,31.374642",舞台国际时尚品牌城,"120.821524,31.342795",20
苏州市,万盛江南,"120.87009,31.275073",舞台国际时尚品牌城,"120.821524,31.342795",24
苏州市,吴风宸樾府,"120.83609,31.271734",舞台国际时尚品牌城,"120.821524,31.342795",18
苏州市,华润润宸,"120.603533,31.353081",星海生活广场北区,"120.670096,31.315903",20
苏州市,保利天汇星湖,"120.725164,31.351703",星海生活广场北区,"120.670096,31.315903",16
苏州市,五潨泾澄院,"120.664073,31.37778",星海生活广场北区,"120.670096,31.315903",19
苏州市,苏州恒大珺睿庭,"120.615128,31.451315",苏州高铁新城医院,"120.65358,31.413569",16
苏州市,荷岸晓风花园,"120.596125,31.397",苏州高铁新城医院,"120.65358,31.413569",17
苏州市,云湖璞院,"120.693275,31.447707",苏州高铁新城医院,"120.65358,31.413569",14
苏州市,太湖未来绿洲星图,"120.413228,31.301153",舟山邻里中心,"120.424269,31.2381",15
苏州市,湖光山色,"120.397358,31.295826",舟山邻里中心,"120.424269,31.2381",15
苏州市,太湖未来绿洲煕岸,"120.41612,31.300892",舟山邻里中心,"120.424269,31.2381",16
苏州市,伟业优橙家,"120.655731,31.204134",乐龄公园,"120.62547,31.129814",23
苏州市,锦尚花园,"120.673421,31.066313",乐龄公园,"120.62547,31.129814",17
苏州市,格林华城,"120.676005,31.181617",乐龄公园,"120.62547,31.129814",25
苏州市,北辰观澜府（北区）,"120.415714,31.223906",光福中学,"120.391471,31.28636",17
苏州市,科技城幸福里,"120.441705,31.354384",光福中学,"120.391471,31.28636",20
苏州市,中建观澜雅境,"120.395863,31.359496",光福中学,"120.391471,31.28636",21
苏州市,书院新村,"120.591673,31.923191",张家港市实验小学(北校区),"120.545144,31.865135",19
苏州市,锦程苑,"120.592626,31.921945",张家港市实验小学(北校区),"120.545144,31.865135",18
苏州市,珑山林別墅,"120.523995,31.923949",张家港市实验小学(北校区),"120.545144,31.865135",18
苏州市,华润润鸿四季,"120.591577,31.263282",平江医院,"120.600876,31.334489",16
苏州市,中海狮山云起,"120.556388,31.277354",平江医院,"120.600876,31.334489",21
苏州市,锦绣雅著,"120.61749,31.38716",平江医院,"120.600876,31.334489",18
苏州市,华润润宸,"120.603533,31.353081",苏州大学附属第一医院十梓街院区,"120.634293,31.30414",19
苏州市,华润润鸿四季,"120.591577,31.263282",苏州大学附属第一医院十梓街院区,"120.634293,31.30414",17
苏州市,龙湖御湖境,"120.611131,31.251468",苏州大学附属第一医院十梓街院区,"120.634293,31.30414",18
苏州市,鹿溪雅园,"120.577428,31.379073",苏州市立医院(北区),"120.603464,31.321736",16
苏州市,华润润鸿四季,"120.591577,31.263282",苏州市立医院(北区),"120.603464,31.321736",15
苏州市,中海狮山云起,"120.556388,31.277354",苏州市立医院(北区),"120.603464,31.321736",19
苏州市,阳光都城中区,"121.048904,31.252473",华东台商子女学校,"121.141142,31.2781",23
苏州市,花桥梦世界SOHO公寓,"121.057981,31.295955",华东台商子女学校,"121.141142,31.2781",19
苏州市,木瓜小区,"121.053653,31.306127",华东台商子女学校,"121.141142,31.2781",18
苏州市,金淞湾花园,"120.824094,31.294702",西安交通大学苏州附属中学,"120.738071,31.314611",23
苏州市,静湖别墅,"120.652686,31.366791",西安交通大学苏州附属中学,"120.738071,31.314611",21
苏州市,中新领袖天地,"120.826443,31.331388",西安交通大学苏州附属中学,"120.738071,31.314611",19
苏州市,正荣悦玺,"120.460661,30.991404",横扇镇中心小学-吴江区横扇学校,"120.536059,31.012613",12
苏州市,福和苑,"120.600386,31.065582",横扇镇中心小学-吴江区横扇学校,"120.536059,31.012613",16
苏州市,菀坪社区,"120.603562,31.066263",横扇镇中心小学-吴江区横扇学校,"120.536059,31.012613",16
苏州市,中信泰富久阅花园,"120.581697,31.177207",吴江经济技术开发区江陵实验初级中学,"120.645137,31.217743",18
苏州市,中建太泽之星御湖,"120.584924,31.175964",吴江经济技术开发区江陵实验初级中学,"120.645137,31.217743",18
苏州市,中建阅湖之星,"120.609214,31.153815",吴江经济技术开发区江陵实验初级中学,"120.645137,31.217743",17
苏州市,横沥佳苑,"121.162128,31.468183",华联天地,"121.107597,31.445864",15
苏州市,夏驾园华苑,"121.054744,31.402433",华联天地,"121.107597,31.445864",17
苏州市,尼盛花园,"121.142357,31.489451",华联天地,"121.107597,31.445864",16
苏州市,珍南佳苑,"120.891339,31.677182",常熟市浒浦学校,"120.908912,31.749957",18
苏州市,幸福家园,"120.804314,31.741196",常熟市浒浦学校,"120.908912,31.749957",20
苏州市,紫宸名筑,"120.8163,31.707822",常熟市浒浦学校,"120.908912,31.749957",18
苏州市,星胜客（北）,"120.819595,31.301747",乐购express(苏州广电大厦店),"120.734838,31.323596",22
苏州市,中新领袖天地,"120.826443,31.331388",乐购express(苏州广电大厦店),"120.734838,31.323596",20
苏州市,昂内天骄花园,"120.65438,31.342479",乐购express(苏州广电大厦店),"120.734838,31.323596",18
苏州市,中信泰富久阅花园,"120.581697,31.177207",横泾街道红卫小学,"120.523001,31.207118",16
苏州市,中建太泽之星御湖,"120.584924,31.175964",横泾街道红卫小学,"120.523001,31.207118",18
苏州市,大境风华,"120.532006,31.26049",横泾街道红卫小学,"120.523001,31.207118",15
苏州市,天逸湾花园,"120.443642,31.278046",世纪华联超市(龙惠花苑店),"120.40919,31.340838",17
苏州市,永新太湖苏里,"120.342879,31.334383",世纪华联超市(龙惠花苑店),"120.40919,31.340838",13
苏州市,泉山39°,"120.466451,31.369691",世纪华联超市(龙惠花苑店),"120.40919,31.340838",17
苏州市,观澜名邸,"120.781026,31.564526",常熟绿源公园,"120.762013,31.649339",16
苏州市,星辉湖畔,"120.773299,31.563122",常熟绿源公园,"120.762013,31.649339",17
苏州市,绿都虞宸源筑,"120.705653,31.704355",常熟绿源公园,"120.762013,31.649339",18
苏州市,华润润宸,"120.603533,31.353081",苏州沧浪医院(友长街),"120.60835,31.270242",19
苏州市,仁恒·滨湖湾,"120.599704,31.18678",苏州沧浪医院(友长街),"120.60835,31.270242",14
苏州市,中信泰富玖著云庭,"120.599425,31.182239",苏州沧浪医院(友长街),"120.60835,31.270242",14
苏州市,清嘉苑,"120.56798,31.327431",华中师范大学附属南行中学,"120.549415,31.266641",17
苏州市,万达华府,"120.604964,31.254276",华中师范大学附属南行中学,"120.549415,31.266641",14
苏州市,盘门新村,"120.616627,31.284638",华中师范大学附属南行中学,"120.549415,31.266641",16
苏州市,太湖澄光,"120.413274,31.226308",胥口中学,"120.48126,31.227543",14
苏州市,北辰观澜府（北区）,"120.415714,31.223906",胥口中学,"120.48126,31.227543",15
苏州市,大境风华,"120.532006,31.26049",胥口中学,"120.48126,31.227543",18
苏州市,华润润宸,"120.603533,31.353081",中国人民解放军联勤保障部队第九〇四医院,"120.62711,31.29557",19
苏州市,中建晴翠璟园,"120.64061,31.238411",中国人民解放军联勤保障部队第九〇四医院,"120.62711,31.29557",18
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",中国人民解放军联勤保障部队第九〇四医院,"120.62711,31.29557",18
苏州市,天平花园,"120.520322,31.267363",姑苏区留园社区医院,"120.58511,31.322417",18
苏州市,海星生活广场,"120.632078,31.255009",姑苏区留园社区医院,"120.58511,31.322417",19
苏州市,星湖花海,"120.648728,31.389705",姑苏区留园社区医院,"120.58511,31.322417",20
苏州市,新世纪花苑二期,"120.79149,31.599142",第一百货商店,"120.743518,31.64293",18
苏州市,九章赋雅院,"120.789567,31.585291",第一百货商店,"120.743518,31.64293",18
苏州市,华润橡树澜湾,"120.783167,31.598066",第一百货商店,"120.743518,31.64293",16
苏州市,新民花苑,"120.582357,31.835924",塘桥国际商贸城24幢,"120.663536,31.795026",19
苏州市,新乘花苑,"120.595833,31.851052",塘桥国际商贸城24幢,"120.663536,31.795026",17
苏州市,年丰新村,"120.673343,31.870056",塘桥国际商贸城24幢,"120.663536,31.795026",14
苏州市,清嘉苑,"120.56798,31.327431",苏州市木渎镇翠坊中学,"120.51649,31.252756",18
苏州市,石湖金钻,"120.60176,31.21522",苏州市木渎镇翠坊中学,"120.51649,31.252756",19
苏州市,新元路11号,"120.577373,31.310248",苏州市木渎镇翠坊中学,"120.51649,31.252756",16
苏州市,山语澜院,"120.486266,31.306352",苏州市胥江实验中学校,"120.585865,31.28888",21
苏州市,山云轩,"120.498248,31.305572",苏州市胥江实验中学校,"120.585865,31.28888",22
苏州市,山岚璟庭,"120.498933,31.311021",苏州市胥江实验中学校,"120.585865,31.28888",19
苏州市,云山院,"120.730115,31.677651",常熟市元和中学,"120.715919,31.624008",18
苏州市,万城缦山居,"120.704825,31.685439",常熟市元和中学,"120.715919,31.624008",18
苏州市,青云瑧境,"120.778447,31.615325",常熟市元和中学,"120.715919,31.624008",12
苏州市,蔚蓝花园,"120.71781,31.480887",常熟市辛庄中学,"120.695761,31.532894",19
苏州市,燕回江南院,"120.715092,31.482591",常熟市辛庄中学,"120.695761,31.532894",15
苏州市,中赫玫瑰园,"120.695735,31.475053",常熟市辛庄中学,"120.695761,31.532894",14
苏州市,花语澜苑,"120.819585,31.312227",甪直甫里中学,"120.877409,31.267498",20
苏州市,澜悦溪云,"120.822902,31.31282",甪直甫里中学,"120.877409,31.267498",19
苏州市,悦见云庭,"120.826123,31.315305",甪直甫里中学,"120.877409,31.267498",21
苏州市,山语澜院,"120.486266,31.306352",苏州市中西医结合医院,"120.515293,31.254683",17
苏州市,山云轩,"120.498248,31.305572",苏州市中西医结合医院,"120.515293,31.254683",19
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏州市中西医结合医院,"120.515293,31.254683",14
苏州市,云山院,"120.730115,31.677651",常熟市花溪小学,"120.75598,31.623186",18
苏州市,棠悦名筑,"120.785858,31.679386",常熟市花溪小学,"120.75598,31.623186",18
苏州市,绿地翡丽云庭,"120.768425,31.68424",常熟市花溪小学,"120.75598,31.623186",18
苏州市,鹿溪雅园,"120.577428,31.379073",同趣楼,"120.563532,31.314254",15
苏州市,山语澜院,"120.486266,31.306352",同趣楼,"120.563532,31.314254",16
苏州市,山云轩,"120.498248,31.305572",同趣楼,"120.563532,31.314254",16
苏州市,大和.和风雅信花园,"120.662518,31.407254",梦多多小镇,"120.622887,31.353665",16
苏州市,中建和月泊庭,"120.623614,31.284376",梦多多小镇,"120.622887,31.353665",19
苏州市,保利姑苏瑧悦,"120.586265,31.309172",梦多多小镇,"120.622887,31.353665",16
苏州市,山语澜院,"120.486266,31.306352",睿峰商务广场,"120.533852,31.26181",15
苏州市,山云轩,"120.498248,31.305572",睿峰商务广场,"120.533852,31.26181",14
苏州市,华润润鸿四季,"120.591577,31.263282",睿峰商务广场,"120.533852,31.26181",13
苏州市,金狮河沿11号,"120.619836,31.299075",苏大附一院苏州高新康复医院,"120.548554,31.272217",18
苏州市,西中市散盘,"120.608732,31.317069",苏大附一院苏州高新康复医院,"120.548554,31.272217",21
苏州市,清嘉苑,"120.56798,31.327431",苏大附一院苏州高新康复医院,"120.548554,31.272217",16
苏州市,花语澜苑,"120.819585,31.312227",西安交通大学苏州附属中学,"120.738071,31.314611",20
苏州市,时光青澄,"120.745616,31.374642",西安交通大学苏州附属中学,"120.738071,31.314611",17
苏州市,招商臻和璟园,"120.753956,31.252236",西安交通大学苏州附属中学,"120.738071,31.314611",17
苏州市,塍德小区一区,"120.456486,31.902475",港区小学,"120.391466,31.943338",13
苏州市,塍德社区,"120.445453,31.904804",港区小学,"120.391466,31.943338",12
苏州市,金湾花园,"120.446657,31.916275",港区小学,"120.391466,31.943338",11
苏州市,和萃澜庭,"120.404256,31.342153",光福中心小学,"120.393015,31.284703",14
苏州市,中国铁建•花语天辰,"120.401443,31.342914",光福中心小学,"120.393015,31.284703",15
苏州市,北辰观澜府（南区）,"120.413129,31.220763",光福中心小学,"120.393015,31.284703",18
苏州市,华润润鸿四季,"120.591577,31.263282",学士中心小学校,"120.610011,31.308762",16
苏州市,中海狮山云起,"120.556388,31.277354",学士中心小学校,"120.610011,31.308762",17
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",学士中心小学校,"120.610011,31.308762",15
苏州市,鹿溪雅园,"120.577428,31.379073",东中市实验小学校,"120.613833,31.315726",19
苏州市,华润润鸿四季,"120.591577,31.263282",东中市实验小学校,"120.613833,31.315726",19
苏州市,中海狮山云起,"120.556388,31.277354",东中市实验小学校,"120.613833,31.315726",19
苏州市,朴石翰和苑,"120.718044,31.607411",常熟东南医院1号楼,"120.804824,31.632098",14
苏州市,云山院,"120.730115,31.677651",常熟东南医院1号楼,"120.804824,31.632098",17
苏州市,恒大悦澜湾,"120.775576,31.571204",常熟东南医院1号楼,"120.804824,31.632098",13
苏州市,华润润宸,"120.603533,31.353081",观东商城,"120.627949,31.311199",16
苏州市,华润润鸿四季,"120.591577,31.263282",观东商城,"120.627949,31.311199",20
苏州市,龙湖御湖境,"120.611131,31.251468",观东商城,"120.627949,31.311199",21
苏州市,世茂蝶湖湾,"120.962286,31.339689",时代公园,"121.040045,31.38229",22
苏州市,昆玉九里,"120.937608,31.392782",时代公园,"121.040045,31.38229",26
苏州市,江南春天,"120.956929,31.409198",时代公园,"121.040045,31.38229",19
苏州市,朝阳荟生活广场,"120.960441,31.373002",腾飞公园,"120.937168,31.43617",20
苏州市,昆山柏盛园,"120.965491,31.364393",腾飞公园,"120.937168,31.43617",21
苏州市,凤栖园小区,"120.946384,31.504901",腾飞公园,"120.937168,31.43617",17
苏州市,湖滨华城祥瑞苑,"120.634015,31.129479",吴江经济技术开发区爱心小学,"120.682134,31.158297",11
苏州市,吴江新城吾悦广场,"120.61903,31.136937",吴江经济技术开发区爱心小学,"120.682134,31.158297",15
苏州市,天悦辰花园,"120.616769,31.144026",吴江经济技术开发区爱心小学,"120.682134,31.158297",14
苏州市,贞丰里社区,"120.84839,31.113406",金鼎世纪购物广场4幢,"120.846856,31.034522",16
苏州市,水晶湖畔三千院,"120.898212,31.085421",金鼎世纪购物广场4幢,"120.846856,31.034522",18
苏州市,富贵园,"120.854386,31.112226",金鼎世纪购物广场4幢,"120.846856,31.034522",17
苏州市,中建晴翠璟园,"120.64061,31.238411",苏州工业园区娄葑实验小学,"120.670143,31.287194",15
苏州市,珺华赋,"120.744518,31.281465",苏州工业园区娄葑实验小学,"120.670143,31.287194",12
苏州市,华润润鸿四季,"120.591577,31.263282",苏州工业园区娄葑实验小学,"120.670143,31.287194",14
苏州市,海星生活广场,"120.632078,31.255009",苏州工业园区星海实验中学,"120.668827,31.309835",19
苏州市,香城颐园,"120.626035,31.355087",苏州工业园区星海实验中学,"120.668827,31.309835",17
苏州市,静湖别墅,"120.652686,31.366791",苏州工业园区星海实验中学,"120.668827,31.309835",15
苏州市,平望莺湖路南新弄4号,"120.638495,30.976555",吴江区盛泽苹新小学,"120.637458,30.900649",16
苏州市,河东街20号,"120.644706,30.979739",吴江区盛泽苹新小学,"120.637458,30.900649",17
苏州市,新城邻水湾景苑 ,"120.557319,30.884507",吴江区盛泽苹新小学,"120.637458,30.900649",18
苏州市,鹿溪雅园,"120.577428,31.379073",苏州市第四中学,"120.608857,31.319199",18
苏州市,华润润鸿四季,"120.591577,31.263282",苏州市第四中学,"120.608857,31.319199",19
苏州市,中海狮山云起,"120.556388,31.277354",苏州市第四中学,"120.608857,31.319199",25
苏州市,龙湖镜湖原著,"120.721648,31.46636",好又多(渭中路店),"120.647712,31.463074",17
苏州市,璟上和院,"120.680126,31.532113",好又多(渭中路店),"120.647712,31.463074",16
苏州市,锦绣雅著,"120.61749,31.38716",好又多(渭中路店),"120.647712,31.463074",18
苏州市,中海狮山云起,"120.556388,31.277354",苏大附属第一医院集团,"120.638326,31.271689",15
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏大附属第一医院集团,"120.638326,31.271689",15
苏州市,狮山金茂府,"120.556253,31.279279",苏大附属第一医院集团,"120.638326,31.271689",16
苏州市,中海建发禧宸,"120.535823,31.272874",苏州五龙桥公园,"120.629465,31.26105",19
苏州市,大境风华,"120.532006,31.26049",苏州五龙桥公园,"120.629465,31.26105",20
苏州市,上实海上都荟,"120.532257,31.267214",苏州五龙桥公园,"120.629465,31.26105",20
苏州市,中海建发禧宸,"120.535823,31.272874",东吴外国语师范学校,"120.597039,31.227774",19
苏州市,中建阅湖之星,"120.609214,31.153815",东吴外国语师范学校,"120.597039,31.227774",16
苏州市,天健清风和景雅苑,"120.608125,31.151373",东吴外国语师范学校,"120.597039,31.227774",19
苏州市,华通花园一区,"120.482621,31.378138",诺贝尔湖公园,"120.434286,31.339206",18
苏州市,新鹿花苑,"120.491657,31.318985",诺贝尔湖公园,"120.434286,31.339206",15
苏州市,天逸湾花园,"120.443642,31.278046",诺贝尔湖公园,"120.434286,31.339206",19
苏州市,时光青澄,"120.745616,31.374642",苏州市工业园区凤凰城小学,"120.766679,31.308011",15
苏州市,吴风宸樾府,"120.83609,31.271734",苏州市工业园区凤凰城小学,"120.766679,31.308011",19
苏州市,建发青云上,"120.747741,31.374587",苏州市工业园区凤凰城小学,"120.766679,31.308011",16
苏州市,华盛园社区,"121.101657,31.467659",昆山市民办珠江学校,"121.030125,31.409193",17
苏州市,昌平小区,"121.11318,31.450475",昆山市民办珠江学校,"121.030125,31.409193",16
苏州市,昆玉九里,"120.937608,31.392782",昆山市民办珠江学校,"121.030125,31.409193",21
苏州市,天平花园,"120.520322,31.267363",金门国际商业广场,"120.580005,31.309424",21
苏州市,海星生活广场,"120.632078,31.255009",金门国际商业广场,"120.580005,31.309424",19
苏州市,运河公馆,"120.522851,31.36631",金门国际商业广场,"120.580005,31.309424",16
苏州市,中信泰富久阅花园,"120.581697,31.177207",南京师范大学附属苏州石湖实验小学,"120.635133,31.224866",16
苏州市,中建太泽之星御湖,"120.584924,31.175964",南京师范大学附属苏州石湖实验小学,"120.635133,31.224866",17
苏州市,东望,"120.580565,31.181291",南京师范大学附属苏州石湖实验小学,"120.635133,31.224866",16
苏州市,华润润宸,"120.603533,31.353081",苏州市桂花公园,"120.642676,31.291563",23
