城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
苏州市,兰徳莱茵城市广场,"121.108757,31.484287",金仓湖,"121.100658,31.514096",61
苏州市,海华景苑,"121.136548,31.49563",金仓湖,"121.100658,31.514096",61
苏州市,恒通花园,"121.132245,31.492791",金仓湖,"121.100658,31.514096",51
苏州市,玲珑湾,"120.561979,31.845923",张家港天地汇,"120.512595,31.867954",52
苏州市,南湖苑,"120.552578,31.826413",张家港天地汇,"120.512595,31.867954",69
苏州市,老宅新村,"120.573992,31.860469",张家港天地汇,"120.512595,31.867954",55
苏州市,香城颐园,"120.626035,31.355087",时光里公园,"120.607148,31.377921",37
苏州市,星湖花海,"120.648728,31.389705",时光里公园,"120.607148,31.377921",57
苏州市,静湖别墅,"120.652686,31.366791",时光里公园,"120.607148,31.377921",32
苏州市,和悦里塘雅院,"120.617788,31.406007",中翔商贸城,"120.638158,31.361216",42
苏州市,大和.和风雅信花园,"120.662518,31.407254",中翔商贸城,"120.638158,31.361216",30
苏州市,荷岸晓风花园,"120.596125,31.397",中翔商贸城,"120.638158,31.361216",30
苏州市,星胜客（北）,"120.819595,31.301747",东沙湖生态公园,"120.775045,31.336411",59
苏州市,置地青湖语城,"120.736168,31.366439",东沙湖生态公园,"120.775045,31.336411",54
苏州市,中新领袖天地,"120.826443,31.331388",东沙湖生态公园,"120.775045,31.336411",42
苏州市,朴石翰和苑,"120.718044,31.607411",PARKSON百盛商场(常熟店),"120.741065,31.64375",55
苏州市,云荟澜庭,"120.78827,31.649769",PARKSON百盛商场(常熟店),"120.741065,31.64375",38
苏州市,云山院,"120.730115,31.677651",PARKSON百盛商场(常熟店),"120.741065,31.64375",42
苏州市,金相天地,"120.605713,31.373421",苏州大学附属第一医院总院,"120.606317,31.344964",35
苏州市,天房浅隐林泉,"120.591671,31.366307",苏州大学附属第一医院总院,"120.606317,31.344964",40
苏州市,留云轩,"120.584362,31.316996",苏州大学附属第一医院总院,"120.606317,31.344964",37
苏州市,华润润宸,"120.603533,31.353081",江苏省苏州外国语高级中学校,"120.626711,31.319654",30
苏州市,中建和月泊庭,"120.623614,31.284376",江苏省苏州外国语高级中学校,"120.626711,31.319654",24
苏州市,保利姑苏瑧悦,"120.586265,31.309172",江苏省苏州外国语高级中学校,"120.626711,31.319654",36
苏州市,万城缦山居,"120.704825,31.685439",泰慈,"120.763796,31.675129",54
苏州市,中海佰贤居,"120.793395,31.644293",泰慈,"120.763796,31.675129",49
苏州市,七溪庭,"120.772617,31.637252",泰慈,"120.763796,31.675129",48
苏州市,虞溪阁,"120.756757,31.650557",琴川城市公园南区,"120.792332,31.65134",31
苏州市,棠悦名筑,"120.785858,31.679386",琴川城市公园南区,"120.792332,31.65134",52
苏州市,蓝天家园（三期）,"120.758599,31.641985",琴川城市公园南区,"120.792332,31.65134",41
苏州市,中建晴翠璟园,"120.64061,31.238411",渔乐公园(东湖钓鱼园),"120.630248,31.210258",35
苏州市,仁恒·滨湖湾,"120.599704,31.18678",渔乐公园(东湖钓鱼园),"120.630248,31.210258",55
苏州市,龙湖御湖境,"120.611131,31.251468",渔乐公园(东湖钓鱼园),"120.630248,31.210258",47
苏州市,华润润鸿四季,"120.591577,31.263282",苏州东吴医院,"120.59883,31.280331",27
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏州东吴医院,"120.59883,31.280331",40
苏州市,龙湖御湖境,"120.611131,31.251468",苏州东吴医院,"120.59883,31.280331",25
苏州市,华润润宸,"120.603533,31.353081",方圆里商业广场,"120.628617,31.373999",27
苏州市,和悦里塘雅院,"120.617788,31.406007",方圆里商业广场,"120.628617,31.373999",26
苏州市,五潨泾澄院,"120.664073,31.37778",方圆里商业广场,"120.628617,31.373999",35
苏州市,云荟澜庭,"120.78827,31.649769",麦德龙(常熟商场),"120.783379,31.679174",52
苏州市,中海佰贤居,"120.793395,31.644293",麦德龙(常熟商场),"120.783379,31.679174",54
苏州市,云辰别院,"120.779709,31.648896",麦德龙(常熟商场),"120.783379,31.679174",45
苏州市,三元小区,"120.751301,31.637959",常熟广仁医院,"120.76169,31.665529",43
苏州市,颜港北村三区,"120.753826,31.645019",常熟广仁医院,"120.76169,31.665529",32
苏州市,常熟老街书苑里,"120.761636,31.691945",常熟广仁医院,"120.76169,31.665529",34
苏州市,中建晴翠璟园,"120.64061,31.238411",友联公园,"120.609442,31.272194",26
苏州市,中海狮山云起,"120.556388,31.277354",友联公园,"120.609442,31.272194",32
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",友联公园,"120.609442,31.272194",29
苏州市,华润润宸,"120.603533,31.353081",天盛商厦,"120.623238,31.310256",34
苏州市,朗诗吴风和苑,"120.664039,31.278057",天盛商厦,"120.623238,31.310256",35
苏州市,览月阁,"120.571521,31.298444",天盛商厦,"120.623238,31.310256",35
苏州市,中海建发禧宸,"120.535823,31.272874",欧德福超市(石码头店),"120.485473,31.263023",42
苏州市,山语澜院,"120.486266,31.306352",欧德福超市(石码头店),"120.485473,31.263023",89
苏州市,山云轩,"120.498248,31.305572",欧德福超市(石码头店),"120.485473,31.263023",89
苏州市,香城颐园,"120.626035,31.355087",白塔公园,"120.624701,31.317517",36
苏州市,清嘉苑,"120.56798,31.327431",白塔公园,"120.624701,31.317517",63
苏州市,中元商务大厦,"120.628204,31.264256",白塔公园,"120.624701,31.317517",34
苏州市,中海建发禧宸,"120.535823,31.272874",苏州高新金鹰商业广场,"120.550858,31.293859",27
苏州市,上实海上都荟,"120.532257,31.267214",苏州高新金鹰商业广场,"120.550858,31.293859",21
苏州市,仁恒溪棠,"120.52809,31.264998",苏州高新金鹰商业广场,"120.550858,31.293859",22
苏州市,有伴生活广场,"120.614494,31.220801",苏大附一院集团瑞颐医院,"120.58278,31.213257",43
苏州市,水岸清华瀚宫,"120.608704,31.226227",苏大附一院集团瑞颐医院,"120.58278,31.213257",33
苏州市,首开幸福公馆,"120.622348,31.221489",苏大附一院集团瑞颐医院,"120.58278,31.213257",45
苏州市,西中市散盘,"120.608732,31.317069",苏州市吴中人民医院,"120.626868,31.268829",44
苏州市,赛格又一城,"120.574561,31.282864",苏州市吴中人民医院,"120.626868,31.268829",26
苏州市,星韵花园三期,"120.57191,31.277733",苏州市吴中人民医院,"120.626868,31.268829",29
苏州市,保利姑苏瑧悦,"120.586265,31.309172",沧浪实验小学,"120.633575,31.301558",34
苏州市,朗诗吴风和苑,"120.664039,31.278057",沧浪实验小学,"120.633575,31.301558",34
苏州市,中海姑苏第,"120.595667,31.290932",沧浪实验小学,"120.633575,31.301558",25
苏州市,招商臻和璟园,"120.753956,31.252236",荷花公园,"120.732973,31.297098",29
苏州市,中国铁建·星樾湖滨,"120.757142,31.248211",荷花公园,"120.732973,31.297098",30
苏州市,湖西银座,"120.682479,31.266783",荷花公园,"120.732973,31.297098",36
苏州市,庆裕新都汇广场,"120.731216,31.691294",上海交通大学附属第六人民医院合作医院,"120.758269,31.647467",46
苏州市,保利和光晨樾,"120.773148,31.611397",上海交通大学附属第六人民医院合作医院,"120.758269,31.647467",39
苏州市,常熟老街书苑里,"120.761636,31.691945",上海交通大学附属第六人民医院合作医院,"120.758269,31.647467",48
苏州市,尧南花苑,"120.528149,31.197303",好又多购物中心(灵山路店),"120.504897,31.219825",55
苏州市,香溪花苑,"120.523683,31.25115",好又多购物中心(灵山路店),"120.504897,31.219825",43
苏州市,胥江花园,"120.500827,31.25033",好又多购物中心(灵山路店),"120.504897,31.219825",46
苏州市,中建晴翠璟园,"120.64061,31.238411",苏州市沧浪新城第四实验小学校,"120.598648,31.257201",44
苏州市,中海狮山云起,"120.556388,31.277354",苏州市沧浪新城第四实验小学校,"120.598648,31.257201",34
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏州市沧浪新城第四实验小学校,"120.598648,31.257201",36
苏州市,华润润宸,"120.603533,31.353081",时代联华超市(白塔东路店),"120.629401,31.318243",33
苏州市,保利姑苏瑧悦,"120.586265,31.309172",时代联华超市(白塔东路店),"120.629401,31.318243",46
苏州市,朗诗吴风和苑,"120.664039,31.278057",时代联华超市(白塔东路店),"120.629401,31.318243",41
苏州市,绿地翡丽云庭,"120.768425,31.68424",琴川城市公园,"120.79191,31.656412",62
苏州市,七溪庭,"120.772617,31.637252",琴川城市公园,"120.79191,31.656412",42
苏州市,琴萃雅院,"120.772484,31.633059",琴川城市公园,"120.79191,31.656412",43
苏州市,中交MINI墅,"120.534132,31.347936",浒关158生活广场,"120.527369,31.38156",44
苏州市,浒墅人家三区,"120.489243,31.384537",浒关158生活广场,"120.527369,31.38156",48
苏州市,星光耀商业广场,"120.546042,31.353478",浒关158生活广场,"120.527369,31.38156",22
苏州市,苏州环贸广场,"120.716301,31.323527",苏州工业园区星海实验中学,"120.668827,31.309835",26
苏州市,中海星湖ONE,"120.718298,31.32344",苏州工业园区星海实验中学,"120.668827,31.309835",24
苏州市,中建和月泊庭,"120.623614,31.284376",苏州工业园区星海实验中学,"120.668827,31.309835",34
苏州市,保利姑苏瑧悦,"120.586265,31.309172",苏州市立医院(道前街),"120.62126,31.301957",37
苏州市,朗诗吴风和苑,"120.664039,31.278057",苏州市立医院(道前街),"120.62126,31.301957",40
苏州市,览月阁,"120.571521,31.298444",苏州市立医院(道前街),"120.62126,31.301957",36
苏州市,苏州恒大珺睿庭,"120.615128,31.451315",南京师范大学相城实验小学,"120.628141,31.417563",64
苏州市,大和.和风雅信花园,"120.662518,31.407254",南京师范大学相城实验小学,"120.628141,31.417563",37
苏州市,中建熙辰上院,"120.647413,31.441939",南京师范大学相城实验小学,"120.628141,31.417563",37
苏州市,碧波花园（吴江）,"120.666753,30.914829",盛泽镇北王小学,"120.700026,30.915998",39
苏州市,东泾公寓,"120.669332,30.897207",盛泽镇北王小学,"120.700026,30.915998",35
苏州市,湖滨花园（吴江）,"120.65049,30.90377",盛泽镇北王小学,"120.700026,30.915998",35
苏州市,仁恒·滨湖湾,"120.599704,31.18678",苏大附一院集团瑞颐医院,"120.58278,31.213257",29
苏州市,东望,"120.580565,31.181291",苏大附一院集团瑞颐医院,"120.58278,31.213257",37
苏州市,中信泰富玖著云庭,"120.599425,31.182239",苏大附一院集团瑞颐医院,"120.58278,31.213257",31
苏州市,华润润鸿四季,"120.591577,31.263282",城南街道社区计生服务中心,"120.634352,31.257126",31
苏州市,保利琅悦,"120.58471,31.268588",城南街道社区计生服务中心,"120.634352,31.257126",41
苏州市,中海姑苏第,"120.595667,31.290932",城南街道社区计生服务中心,"120.634352,31.257126",31
苏州市,天居华庭,"120.9141,31.380576",好又多超市(君子亭东路店),"120.87082,31.373604",29
苏州市,观林壹品,"120.904178,31.401061",好又多超市(君子亭东路店),"120.87082,31.373604",48
苏州市,山水森林景轩花苑,"120.930115,31.387275",好又多超市(君子亭东路店),"120.87082,31.373604",35
苏州市,吴越熙华雅苑,"120.607958,31.145701",江新小学,"120.653692,31.156496",48
苏州市,首开玖珑花园,"120.603633,31.138542",江新小学,"120.653692,31.156496",52
苏州市,绿地海珀宫爵,"120.614267,31.127964",江新小学,"120.653692,31.156496",56
苏州市,中海建发禧宸,"120.535823,31.272874",苏胥坊商业广场,"120.554706,31.258413",33
苏州市,大境风华,"120.532006,31.26049",苏胥坊商业广场,"120.554706,31.258413",30
苏州市,上实海上都荟,"120.532257,31.267214",苏胥坊商业广场,"120.554706,31.258413",37
苏州市,华润润宸,"120.603533,31.353081",京贸时尚mao,"120.60049,31.310828",27
苏州市,华润润鸿四季,"120.591577,31.263282",京贸时尚mao,"120.60049,31.310828",31
苏州市,中海狮山云起,"120.556388,31.277354",京贸时尚mao,"120.60049,31.310828",39
苏州市,中海建发禧宸,"120.535823,31.272874",苏州市中西医结合医院,"120.515293,31.254683",29
苏州市,上实海上都荟,"120.532257,31.267214",苏州市中西医结合医院,"120.515293,31.254683",31
苏州市,金地峯范,"120.542829,31.253268",苏州市中西医结合医院,"120.515293,31.254683",38
苏州市,览月阁,"120.571521,31.298444",苏州市第三中学,"120.626623,31.320228",43
苏州市,熙和平江雅园,"120.599699,31.350745",苏州市第三中学,"120.626623,31.320228",38
苏州市,中海姑苏第,"120.595667,31.290932",苏州市第三中学,"120.626623,31.320228",36
苏州市,赛格又一城,"120.574561,31.282864",江苏省实验小学,"120.550673,31.310526",27
苏州市,星韵花园三期,"120.57191,31.277733",江苏省实验小学,"120.550673,31.310526",33
苏州市,万通大厦,"120.578948,31.296692",江苏省实验小学,"120.550673,31.310526",38
苏州市,新世纪花苑二期,"120.79149,31.599142",商城小学,"120.745774,31.615588",48
苏州市,虞溪阁,"120.756757,31.650557",商城小学,"120.745774,31.615588",44
苏州市,九章赋雅院,"120.789567,31.585291",商城小学,"120.745774,31.615588",44
苏州市,朝阳荟生活广场,"120.960441,31.373002",沙葛公园,"120.994728,31.343007",60
苏州市,新阳街121号,"120.961579,31.378571",沙葛公园,"120.994728,31.343007",68
苏州市,里厍二村南区,"120.958898,31.385349",沙葛公园,"120.994728,31.343007",32
苏州市,保利天汇星湖,"120.725164,31.351703",西安交通大学苏州附属初级中学(南校区),"120.74244,31.307182",41
苏州市,建屋紫云庭,"120.725355,31.264579",西安交通大学苏州附属初级中学(南校区),"120.74244,31.307182",37
苏州市,保利天汇,"120.725192,31.346514",西安交通大学苏州附属初级中学(南校区),"120.74244,31.307182",48
苏州市,湖滨华城祥瑞苑,"120.634015,31.129479",同济大学附属存志学校吴江存志外国语学校,"120.63619,31.159981",39
苏州市,东方海悦花园,"120.660509,31.166909",同济大学附属存志学校吴江存志外国语学校,"120.63619,31.159981",37
苏州市,新港天城一期,"120.664642,31.13432",同济大学附属存志学校吴江存志外国语学校,"120.63619,31.159981",32
苏州市,中铁堂阅,"120.653702,30.902079",吴江市第三人民医院坛丘分院,"120.599289,30.888731",44
苏州市,观湖春天,"120.63675,30.907676",吴江市第三人民医院坛丘分院,"120.599289,30.888731",48
苏州市,新城十里锦绣,"120.557462,30.883768",吴江市第三人民医院坛丘分院,"120.599289,30.888731",40
苏州市,恒泰朗诗熙华府,"120.622368,31.133213",苏州湾实验初级中学,"120.602432,31.142555",35
苏州市,蓝城湖畔江南里,"120.608861,31.122991",苏州湾实验初级中学,"120.602432,31.142555",31
苏州市,绿城桃源里,"120.620421,31.160573",苏州湾实验初级中学,"120.602432,31.142555",32
苏州市,水云居东区,"120.68377,31.292373",五星电器(郭巷店),"120.692546,31.248414",52
苏州市,群星苑三区,"120.656842,31.278847",五星电器(郭巷店),"120.692546,31.248414",33
苏州市,淞泽家园（九区）,"120.743858,31.242485",五星电器(郭巷店),"120.692546,31.248414",29
苏州市,三元小区,"120.751301,31.637959",常熟市外国语初级中学,"120.721039,31.673611",42
苏州市,李闸小区,"120.745749,31.655028",常熟市外国语初级中学,"120.721039,31.673611",36
苏州市,漕泾新村三区,"120.762627,31.662257",常熟市外国语初级中学,"120.721039,31.673611",47
苏州市,春和景庭,"120.84826,31.636146",世纪华联超市(银通店),"120.820553,31.607196",40
苏州市,九章赋雅院,"120.789567,31.585291",世纪华联超市(银通店),"120.820553,31.607196",43
苏州市,青云瑧境,"120.778447,31.615325",世纪华联超市(银通店),"120.820553,31.607196",55
苏州市,中建和月泊庭,"120.623614,31.284376",沧浪新城第一实验小学校,"120.608095,31.26824",31
苏州市,保利琅悦,"120.58471,31.268588",沧浪新城第一实验小学校,"120.608095,31.26824",38
苏州市,中海姑苏第,"120.595667,31.290932",沧浪新城第一实验小学校,"120.608095,31.26824",20
苏州市,中建晴翠璟园,"120.64061,31.238411",上海华联超市(南环大街店),"120.636151,31.282204",44
苏州市,华润润鸿四季,"120.591577,31.263282",上海华联超市(南环大街店),"120.636151,31.282204",31
苏州市,龙湖御湖境,"120.611131,31.251468",上海华联超市(南环大街店),"120.636151,31.282204",37
苏州市,虞溪阁,"120.756757,31.650557",常熟市第五人民医院(珠江路),"120.740611,31.66312",37
苏州市,蓝天家园（三期）,"120.758599,31.641985",常熟市第五人民医院(珠江路),"120.740611,31.66312",40
苏州市,绿地翡丽云庭,"120.768425,31.68424",常熟市第五人民医院(珠江路),"120.740611,31.66312",52
苏州市,星湖花海,"120.648728,31.389705",学府公园,"120.669837,31.377445",36
苏州市,静湖别墅,"120.652686,31.366791",学府公园,"120.669837,31.377445",26
苏州市,登云家园,"120.644789,31.405028",学府公园,"120.669837,31.377445",35
苏州市,时光青澄,"120.745616,31.374642",苏州工业园区星湖医院,"120.707876,31.361198",37
苏州市,苏州环贸广场,"120.716301,31.323527",苏州工业园区星湖医院,"120.707876,31.361198",30
苏州市,五潨泾澄院,"120.664073,31.37778",苏州工业园区星湖医院,"120.707876,31.361198",58
苏州市,湖滨华城祥瑞苑,"120.634015,31.129479",万客隆超市(油车路店),"120.638071,31.165635",38
苏州市,新港天城一期,"120.664642,31.13432",万客隆超市(油车路店),"120.638071,31.165635",40
苏州市,吴越熙华雅苑,"120.607958,31.145701",万客隆超市(油车路店),"120.638071,31.165635",38
苏州市,新丰小区,"120.680885,31.879156",张家港市第五人民医院,"120.706936,31.914929",37
苏州市,新联花苑,"120.674388,31.880851",张家港市第五人民医院,"120.706936,31.914929",44
苏州市,泗兴佳苑,"120.678866,31.883153",张家港市第五人民医院,"120.706936,31.914929",35
苏州市,华润润宸,"120.603533,31.353081",麻布浜口袋公园,"120.585525,31.307334",57
苏州市,华润润鸿四季,"120.591577,31.263282",麻布浜口袋公园,"120.585525,31.307334",40
苏州市,中海狮山云起,"120.556388,31.277354",麻布浜口袋公园,"120.585525,31.307334",35
苏州市,蓝城垂虹桃花源,"120.651987,31.149435",吴江运河公园(北区),"120.660417,31.183681",42
苏州市,绿城桃源里,"120.620421,31.160573",吴江运河公园(北区),"120.660417,31.183681",21
苏州市,恒力健康城,"120.691946,31.148292",吴江运河公园(北区),"120.660417,31.183681",48
苏州市,李闸小区,"120.745749,31.655028",常熟市元和中学,"120.715919,31.624008",58
苏州市,保利和光晨樾,"120.773148,31.611397",常熟市元和中学,"120.715919,31.624008",76
苏州市,颜港北村三区,"120.753826,31.645019",常熟市元和中学,"120.715919,31.624008",52
苏州市,中海建发禧宸,"120.535823,31.272874",苏州市中医医院,"120.597862,31.268714",36
苏州市,中建晴翠璟园,"120.64061,31.238411",苏州市中医医院,"120.597862,31.268714",40
苏州市,中海狮山云起,"120.556388,31.277354",苏州市中医医院,"120.597862,31.268714",32
苏州市,金湖银滩,"120.865944,31.475697",费俊龙初级中学,"120.878858,31.449341",42
苏州市,丰泽园,"120.847358,31.430261",费俊龙初级中学,"120.878858,31.449341",54
苏州市,昆山国际上湖,"120.849275,31.437733",费俊龙初级中学,"120.878858,31.449341",39
苏州市,鹿溪雅园,"120.577428,31.379073",相城区蠡口第二中学,"120.617262,31.396794",46
苏州市,华润润宸,"120.603533,31.353081",相城区蠡口第二中学,"120.617262,31.396794",42
苏州市,碧桂园河湾星著,"120.568057,31.417795",相城区蠡口第二中学,"120.617262,31.396794",63
苏州市,汾安西路1137号,"120.848342,31.012588",华润万家(吴江欧普照明店),"120.796939,31.039898",59
苏州市,华府壹区,"120.855222,31.029787",华润万家(吴江欧普照明店),"120.796939,31.039898",56
苏州市,园丁路28号,"120.835724,31.010336",华润万家(吴江欧普照明店),"120.796939,31.039898",68
苏州市,海星生活广场,"120.632078,31.255009",三香公园,"120.604282,31.299752",34
苏州市,清嘉苑,"120.56798,31.327431",三香公园,"120.604282,31.299752",33
苏州市,万达华府,"120.604964,31.254276",三香公园,"120.604282,31.299752",43
苏州市,中建晴翠璟园,"120.64061,31.238411",苏州市田家炳实验中学,"120.609358,31.282819",45
苏州市,中海狮山云起,"120.556388,31.277354",苏州市田家炳实验中学,"120.609358,31.282819",43
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",苏州市田家炳实验中学,"120.609358,31.282819",43
苏州市,仁恒苏高新澜庭雅致,"120.558061,31.286885",南行实验小学,"120.547831,31.266572",31
苏州市,保利琅悦,"120.58471,31.268588",南行实验小学,"120.547831,31.266572",45
苏州市,万科璞拾胥江华庭,"120.580059,31.286033",南行实验小学,"120.547831,31.266572",31
苏州市,泉山39°,"120.466451,31.369691",梦之城,"120.419427,31.34206",60
苏州市,通安碧桂园,"120.461665,31.371738",梦之城,"120.419427,31.34206",64
苏州市,秦馀山庄,"120.475197,31.33368",梦之城,"120.419427,31.34206",54
苏州市,华润润鸿四季,"120.591577,31.263282",华润万家(天灵店),"120.630238,31.245543",36
苏州市,中建和月泊庭,"120.623614,31.284376",华润万家(天灵店),"120.630238,31.245543",26
苏州市,朗诗吴风和苑,"120.664039,31.278057",华润万家(天灵店),"120.630238,31.245543",38
苏州市,中海建发禧宸,"120.535823,31.272874",新区港龙城购物中心,"120.558795,31.286891",28
苏州市,大境风华,"120.532006,31.26049",新区港龙城购物中心,"120.558795,31.286891",30
苏州市,上实海上都荟,"120.532257,31.267214",新区港龙城购物中心,"120.558795,31.286891",37
苏州市,苏州湾景苑,"120.594781,31.141759",横泾实验小学,"120.548798,31.174729",86
苏州市,仁恒·滨湖湾,"120.599704,31.18678",横泾实验小学,"120.548798,31.174729",53
苏州市,绿地云景,"120.588323,31.133431",横泾实验小学,"120.548798,31.174729",87
苏州市,香城颐园,"120.626035,31.355087",金门商城,"120.602315,31.309253",27
苏州市,中元商务大厦,"120.628204,31.264256",金门商城,"120.602315,31.309253",32
苏州市,星韵花园三期,"120.57191,31.277733",金门商城,"120.602315,31.309253",28
苏州市,苏高新泉山雅境,"120.46006,31.373324",联华超市(新区科技城店),"120.422924,31.334571",65
苏州市,万科大象山舍,"120.482339,31.332404",联华超市(新区科技城店),"120.422924,31.334571",48
苏州市,湖光山色,"120.397358,31.295826",联华超市(新区科技城店),"120.422924,31.334571",59
苏州市,和悦里塘雅院,"120.617788,31.406007",苏州市广济医院,"120.667799,31.39297",50
苏州市,锦绣雅著,"120.61749,31.38716",苏州市广济医院,"120.667799,31.39297",58
苏州市,上坤云栖时光,"120.617934,31.384999",苏州市广济医院,"120.667799,31.39297",55
苏州市,石湖金钻,"120.60176,31.21522",中城市生活广场,"120.608445,31.254836",46
苏州市,赛格又一城,"120.574561,31.282864",中城市生活广场,"120.608445,31.254836",27
苏州市,星韵花园三期,"120.57191,31.277733",中城市生活广场,"120.608445,31.254836",29
苏州市,山语澜院,"120.486266,31.306352",新世纪超市(向阳河路店),"120.530752,31.270409",67
苏州市,山云轩,"120.498248,31.305572",新世纪超市(向阳河路店),"120.530752,31.270409",66
苏州市,华润润鸿四季,"120.591577,31.263282",新世纪超市(向阳河路店),"120.530752,31.270409",35
苏州市,邻蠡广场,"120.635798,31.403885",元联安元丽邻广场,"120.605656,31.389419",36
苏州市,泰元家园,"120.641,31.399099",元联安元丽邻广场,"120.605656,31.389419",47
苏州市,正源悦庭,"120.645078,31.400389",元联安元丽邻广场,"120.605656,31.389419",38
苏州市,中建晴翠璟园,"120.64061,31.238411",文萃小学,"120.661143,31.279739",43
苏州市,中建和月泊庭,"120.623614,31.284376",文萃小学,"120.661143,31.279739",38
苏州市,中交春映东吴,"120.644259,31.237143",文萃小学,"120.661143,31.279739",37
苏州市,中海建发禧宸,"120.535823,31.272874",世纪华联超市(尼盛店),"120.558,31.252138",40
苏州市,仁恒溪棠,"120.52809,31.264998",世纪华联超市(尼盛店),"120.558,31.252138",35
苏州市,华润润鸿四季,"120.591577,31.263282",世纪华联超市(尼盛店),"120.558,31.252138",33
苏州市,狮子山澜院,"120.546108,31.286147",木渎镇石码头学校初中部,"120.518572,31.242037",38
苏州市,梅家桥花园,"120.521443,31.284652",木渎镇石码头学校初中部,"120.518572,31.242037",40
苏州市,新升新苑,"120.537009,31.281353",木渎镇石码头学校初中部,"120.518572,31.242037",37
苏州市,有伴生活广场,"120.614494,31.220801",江苏省越溪实验小学,"120.594668,31.209027",34
苏州市,水岸清华瀚宫,"120.608704,31.226227",江苏省越溪实验小学,"120.594668,31.209027",30
苏州市,首开幸福公馆,"120.622348,31.221489",江苏省越溪实验小学,"120.594668,31.209027",35
苏州市,中海建发禧宸,"120.535823,31.272874",苏州高新区中医医院,"120.568801,31.262998",38
苏州市,大境风华,"120.532006,31.26049",苏州高新区中医医院,"120.568801,31.262998",35
苏州市,上实海上都荟,"120.532257,31.267214",苏州高新区中医医院,"120.568801,31.262998",42
苏州市,中海阅泓山晓,"120.426163,31.311231",诺贝尔湖公园,"120.434286,31.339206",52
苏州市,苏高新泉山雅境,"120.46006,31.373324",诺贝尔湖公园,"120.434286,31.339206",50
苏州市,中建观澜雅境,"120.395863,31.359496",诺贝尔湖公园,"120.434286,31.339206",54
苏州市,苏州湾景苑,"120.594781,31.141759",吴江区思贤实验小学,"120.636957,31.127222",42
苏州市,中建阅湖之星,"120.609214,31.153815",吴江区思贤实验小学,"120.636957,31.127222",45
苏州市,天健清风和景雅苑,"120.608125,31.151373",吴江区思贤实验小学,"120.636957,31.127222",50
苏州市,阳光都城中区,"121.048904,31.252473",昆山市千灯中心小学,"121.007608,31.265957",35
苏州市,百灵佳苑北区,"121.022232,31.306891",昆山市千灯中心小学,"121.007608,31.265957",50
苏州市,华达月光花园,"121.050659,31.252148",昆山市千灯中心小学,"121.007608,31.265957",40
苏州市,建发尚虞院,"120.737265,31.628936",常熟市孙国楼初级中学,"120.721613,31.673426",41
苏州市,三元小区,"120.751301,31.637959",常熟市孙国楼初级中学,"120.721613,31.673426",40
苏州市,漕泾新村三区,"120.762627,31.662257",常熟市孙国楼初级中学,"120.721613,31.673426",46
苏州市,华润润鸿四季,"120.591577,31.263282",大龙港公园,"120.62198,31.2797",26
苏州市,龙湖御湖境,"120.611131,31.251468",大龙港公园,"120.62198,31.2797",41
苏州市,保利琅悦,"120.58471,31.268588",大龙港公园,"120.62198,31.2797",38
苏州市,运河公馆,"120.522851,31.36631",青年公园,"120.479638,31.346272",66
苏州市,杨木桥新苑,"120.504538,31.31803",青年公园,"120.479638,31.346272",39
苏州市,浒墅人家三区,"120.489243,31.384537",青年公园,"120.479638,31.346272",48
苏州市,清嘉苑,"120.56798,31.327431",天狮公园,"120.560966,31.294113",34
苏州市,星韵花园三期,"120.57191,31.277733",天狮公园,"120.560966,31.294113",22
苏州市,雪枫公寓二期,"120.577138,31.311508",天狮公园,"120.560966,31.294113",34
苏州市,青云台,"120.509848,31.426897",苏州大学附属第二医院,"120.513865,31.376234",53
苏州市,苏高新泉山雅境,"120.46006,31.373324",苏州大学附属第二医院,"120.513865,31.376234",39
苏州市,万科大象山舍,"120.482339,31.332404",苏州大学附属第二医院,"120.513865,31.376234",57
苏州市,人民银行家属楼,"120.567264,31.293462",苏州市立达中学,"120.609918,31.269145",35
苏州市,西中市散盘,"120.608732,31.317069",苏州市立达中学,"120.609918,31.269145",39
苏州市,雪枫公寓二期,"120.577138,31.311508",苏州市立达中学,"120.609918,31.269145",34
苏州市,龙湖御湖境,"120.611131,31.251468",苏州高新区老年康复医院,"120.568794,31.263077",37
苏州市,中建和月泊庭,"120.623614,31.284376",苏州高新区老年康复医院,"120.568794,31.263077",36
苏州市,保利姑苏瑧悦,"120.586265,31.309172",苏州高新区老年康复医院,"120.568794,31.263077",45
苏州市,常熟宝龙广场,"120.744148,31.621086",PARKSON百盛商场(常熟店),"120.741065,31.64375",30
苏州市,七溪庭,"120.772617,31.637252",PARKSON百盛商场(常熟店),"120.741065,31.64375",35
苏州市,朴石云锦雅筑,"120.726992,31.611335",PARKSON百盛商场(常熟店),"120.741065,31.64375",49
苏州市,中建和月泊庭,"120.623614,31.284376",苏州市第二十四中学校,"120.614001,31.318131",26
苏州市,保利姑苏瑧悦,"120.586265,31.309172",苏州市第二十四中学校,"120.614001,31.318131",36
苏州市,熙和平江雅园,"120.599699,31.350745",苏州市第二十四中学校,"120.614001,31.318131",33
