POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
石城地铁站,交通,地铁站,非换乘,5号线,120.553134,31.273138
藏书实验小学,教育,小学,普通,小学,120.445673,31.273439
渔乐公园(东湖钓鱼园),景观,公园,普通景点,(null),120.630248,31.210258
常熟市赵市中心小学,教育,小学,普通,小学,120.843958,31.740286
苏州市第十六中学校,教育,中学,普通,初中,120.61406,31.308354
苏州富嘉骨伤医院,医疗,专科医院,普通,(null),120.661733,31.116484
新字路中公交站,交通,公交站,(null),(null),120.713468,31.125395
供销商城,商业,购物中心,(null),(null),120.676878,31.969857
卡米亚陶瓷公交站,交通,公交站,(null),(null),120.863419,31.040546
吴江运河公园(北区),景观,公园,普通景点,(null),120.660417,31.183681
苏州新草桥中学-伊顿国际学校,教育,小学,重点,(null),120.554409,31.296752
捞品城,商业,购物中心,(null),(null),120.746397,31.63
新世纪桦联超市(赵超百货店),商业,大型超市,(null),(null),120.498853,31.253185
家得福(汉林路店),商业,大型超市,(null),(null),120.970937,31.394012
365大型超市(东桥店),商业,大型超市,(null),(null),120.511731,31.43443
东山商城,商业,购物中心,(null),(null),120.412759,31.081594
敦煌新村公交站,交通,公交站,(null),(null),120.738181,31.294002
什物谷生活超市(嘉福广场店),商业,大型超市,(null),(null),120.399698,31.288995
联士港公交站,交通,公交站,(null),(null),120.494843,31.006615
太仓港进口商品展示交易中心,商业,购物中心,(null),(null),121.208255,31.616568
落星桥地铁站,交通,地铁站,非换乘,5号线,120.559934,31.281107
东南港公交站,交通,公交站,(null),(null),120.719261,30.986219
昆山开发区前景学校,教育,小学,普通,小学,120.987907,31.366797
华润万家(胥江湾店),商业,大型超市,(null),(null),120.489198,31.237782
苏州石湖中学,教育,中学,普通,高中,120.635449,31.223859
青鱼扇公交站,交通,公交站,(null),(null),120.474041,30.911814
常熟市浒浦学校,教育,中学,普通,初中,120.908912,31.749957
平望中学,教育,中学,普通,初中,120.646572,30.981293
昆山商厦(周市店),商业,购物中心,(null),(null),120.994731,31.403015
锦平中心小学东校区,教育,小学,普通,小学,120.656114,31.921624
苏青路口公交站,交通,公交站,(null),(null),120.782461,31.152157
屯村实验小学,教育,小学,重点,小学,120.766997,31.160243
玖隆公园,景观,公园,普通景点,(null),120.60779,31.946067
苏杭时代(梅李店),商业,购物中心,(null),(null),120.873369,31.708554
星港街东振路公交站,交通,公交站,(null),(null),120.674861,31.287865
大宁购物广场(花桥店),商业,购物中心,(null),(null),121.092162,31.304272
常熟市阳光学校-阳光小学,教育,小学,普通,小学,120.765155,31.626831
吴江财智商业中心,商业,购物中心,(null),(null),120.64505,31.145045
八佰伴(常熟店),商业,购物中心,(null),(null),120.755936,31.643424
大浜公园,景观,公园,普通景点,(null),120.789595,31.636493
好友多生活购物广场(南大街店),商业,大型超市,(null),(null),121.013494,31.697086
联华(文化北路),商业,大型超市,(null),(null),120.582085,31.270462
玄妙广场,商业,购物中心,(null),(null),120.626084,31.308086
鼻通堂鼻腔护理中心,医疗,专科医院,普通,(null),120.565059,31.300428
苏州协和白癜风专科医院,医疗,专科医院,普通,(null),120.590582,31.304085
华润万家购物中心,商业,大型超市,(null),(null),120.741657,31.315311
首席MALL商业广场,商业,购物中心,(null),(null),120.941744,31.284134
上海华联超市(克拉店),商业,大型超市,(null),(null),120.628113,31.276766
好又多超市(蠡墅店),商业,大型超市,(null),(null),120.616185,31.233397
东升学校,教育,小学,普通,小学,120.879135,31.223831
双湾花园公交站,交通,公交站,(null),(null),120.704974,31.242839
太仓市新区中学,教育,中学,普通,初中,121.131004,31.479301
新中视眼科,医疗,专科医院,普通,(null),120.777115,31.679452
福泰隆购物中心(东湖店),商业,大型超市,(null),(null),120.629561,31.224943
海德商业,商业,购物中心,(null),(null),120.745887,31.273936
西港公交站,交通,公交站,(null),(null),120.631401,31.042332
吴越万家生活超市,商业,大型超市,(null),(null),120.481824,31.244477
苏大附一院集团平江医院门诊大楼,医疗,综合医院,普通,(null),120.600709,31.334423
江苏省越溪实验小学,教育,小学,普通,小学,120.594668,31.209027
大润发(张家港店),商业,大型超市,(null),(null),120.532869,31.864566
鸿基永利购物中心,商业,大型超市,(null),(null),120.548835,31.79841
华莲地铁站,交通,地铁站,非换乘,5号线,120.724377,31.299228
沙溪镇直塘小学,教育,小学,普通,小学,121.012275,31.54157
爱·生活超市(加城花园店),商业,大型超市,(null),(null),120.674165,31.308405
滨江苑南行公交站,交通,公交站,(null),(null),120.835664,31.290968
生活购物中心,商业,大型超市,(null),(null),120.603289,31.753546
震川好人公园,景观,公园,普通景点,(null),120.959435,31.354461
罗里石桥公交站,交通,公交站,(null),(null),120.78066,31.136267
苗家正骨,医疗,专科医院,普通,(null),121.100547,31.443589
欧乐福生活购物广场,商业,大型超市,(null),(null),120.508252,31.319098
春申湖东路地铁站,交通,地铁站,非换乘,(在建)7号线,120.644948,31.381279
张家港市第一中学,教育,中学,普通,高中,120.551989,31.862295
商业中心,商业,购物中心,(null),(null),120.594507,31.879528
西庄路公交站,交通,公交站,(null),(null),120.422049,31.218624
杭州华联(金门店),商业,大型超市,(null),(null),120.589572,31.308451
城市生活超市(左岸店),商业,大型超市,(null),(null),120.676926,31.31109
浦田村公交站,交通,公交站,(null),(null),120.807361,31.362418
好佳乐超市,商业,大型超市,(null),(null),120.653744,31.308228
御亭公园,景观,公园,普通景点,(null),120.449504,31.421208
芦荡路公交站,交通,公交站,(null),(null),120.667179,31.115412
上海如海超市(陆杨店),商业,大型超市,(null),(null),120.949312,31.467948
人福四区公交站,交通,公交站,(null),(null),120.582261,30.897556
沃尔玛(太仓府南街店),商业,大型超市,(null),(null),121.110647,31.445541
璞俪广场,商业,购物中心,(null),(null),120.978922,31.4222
苏州高新区人民医院,医疗,综合医院,普通,(null),120.544964,31.311831
四联小学公交站,交通,公交站,(null),(null),120.596111,31.025855
苏州工业园区星湖学校,教育,中学,普通,初中,120.695395,31.348426
苏州市沧浪新城第三实验小学校,教育,小学,普通,小学,120.609738,31.274007
金筑街地铁站,交通,地铁站,非换乘,(在建)6号线,120.544239,31.356634
金秋园,景观,公园,普通景点,(null),120.615771,31.32717
好又多超市(金市店),商业,大型超市,(null),(null),120.410183,31.375316
西环路地铁站,交通,地铁站,非换乘,1号线,120.577161,31.301539
苏州同德康复医院,医疗,综合医院,普通,(null),120.630337,31.242983
浏河公园,景观,公园,普通景点,(null),121.267857,31.501905
繁花邻里,商业,购物中心,(null),(null),120.627578,31.365871
世纪华联(通安店),商业,大型超市,(null),(null),120.475812,31.380076
石湖公园,景观,公园,普通景点,(null),120.600637,31.253389
尚湖农业生态园,景观,公园,4A级景区,(null),120.69885,31.652998
常熟市何市中心小学,教育,小学,普通,小学,121.020739,31.638025
康目视佳视力养护中心,医疗,专科医院,普通,(null),121.049093,31.310811
常熟市招商场,商业,购物中心,(null),(null),120.741322,31.626279
苏大附一院阳澄湖分院,医疗,综合医院,普通,(null),120.735728,31.485932
花溪公园地铁站,交通,地铁站,非换乘,(在建)S1号线,121.091508,31.298648
城北湿地公园,景观,公园,普通景点,(null),121.112942,31.469083
圩家头公交站,交通,公交站,(null),(null),120.697144,30.983624
新江站公交站,交通,公交站,(null),(null),120.653798,30.957656
苏州乐桥疤痕研究院,医疗,专科医院,普通,(null),120.621729,31.304938
常熟奥特莱斯(学前路店),商业,购物中心,(null),(null),120.800645,31.740581
百家姓生活超市(红庄店),商业,大型超市,(null),(null),120.637606,31.233113
全品惠生活购物中心,商业,购物中心,(null),(null),120.631627,31.846776
华润万家(扬东路店),商业,大型超市,(null),(null),120.653853,31.339962
浩浪公交站,交通,公交站,(null),(null),120.737652,31.133763
恒达中环百汇广场B区,商业,购物中心,(null),(null),120.625492,31.363821
叶圣陶中学公交站,交通,公交站,(null),(null),120.564149,31.352231
快得购超市,商业,购物中心,(null),(null),120.826064,31.36758
PARKSON MALL·百盛长发汇,商业,购物中心,(null),(null),120.629995,31.312659
张家港市妙桥中学,教育,中学,普通,高中,120.69689,31.810666
钢铁商贸城,商业,购物中心,(null),(null),120.670827,31.065184
拥华超市(园区红星美凯龙),商业,大型超市,(null),(null),120.655653,31.332671
昆山市培本实验小学,教育,小学,普通,小学,120.960319,31.38525
世茂生活广场F座,商业,购物中心,(null),(null),120.595937,31.264218
莲花岛生态湿地(西咀),景观,公园,普通景点,(null),120.803702,31.440577
怡人园,景观,公园,普通景点,(null),120.627953,31.296298
天虹CC Mall(石路店),商业,购物中心,(null),(null),120.599123,31.309448
常熟市第二人民医院传染病分院,医疗,专科医院,普通,(null),120.734787,31.658246
苏州大学实验学校高中部,教育,中学,重点,高中,120.692138,31.428618
吴中万达广场,商业,购物中心,(null),(null),120.606651,31.253481
东延路地铁站,交通,地铁站,非换乘,(在建)8号线,120.734128,31.286144
中宏万家,商业,购物中心,(null),(null),120.806497,31.640352
丰隆汇购物中心,商业,购物中心,(null),(null),120.716532,31.316922
天合百货楼,商业,购物中心,(null),(null),120.868935,31.270743
纪念日百货(张家港店),商业,购物中心,(null),(null),120.545385,31.862552
同里地铁站,交通,地铁站,非换乘,4号线,120.699928,31.137393
江湾村公交站,交通,公交站,(null),(null),120.752595,31.240846
东山向阳桥公交站,交通,公交站,(null),(null),120.392283,31.046237
城西中学,教育,中学,重点,初中,120.615008,31.272929
红枫商业广场,商业,购物中心,(null),(null),120.5199,31.287204
郭苑路地铁站,交通,地铁站,非换乘,2号线,120.684481,31.248353
欧德福精品生活超市(滨河路店),商业,大型超市,(null),(null),120.560474,31.318749
绸都商城,商业,购物中心,(null),(null),120.646331,31.160989
好又多购物广场(花园路),商业,大型超市,(null),(null),120.920598,31.401338
横扇宏鸣可小学,教育,小学,普通,小学,120.51097,31.013637
好又多(渭西店),商业,大型超市,(null),(null),120.628357,31.463746
富利斯生活购物中心(毛桥店),商业,大型超市,(null),(null),120.745605,31.704369
吉买盛超市(菀坪中路店),商业,大型超市,(null),(null),120.603051,31.064134
华润万家(明清南街店),商业,大型超市,(null),(null),120.508907,31.250242
佐邻佑社(大渔湾店),商业,购物中心,(null),(null),120.896834,31.411401
星尚邻里,商业,购物中心,(null),(null),120.683606,31.300727
昆山柏庐高级中学,教育,中学,普通,高中,120.952944,31.386928
西安交通大学苏州附属初级中学(南校区),教育,中学,重点,初中,120.74244,31.307182
上海华联(沈巷店),商业,大型超市,(null),(null),120.539209,31.264008
震泽公园,景观,公园,普通景点,(null),120.500364,30.913989
常熟市外国语初级中学,教育,中学,普通,初中,120.721039,31.673611
运河古纤道公园,景观,公园,普通景点,(null),120.665716,31.137328
创文明商贸城,商业,购物中心,(null),(null),120.943331,31.378001
文化博览中心地铁站,交通,地铁站,非换乘,1号线,120.704346,31.323217
永平湿地公园,景观,公园,普通景点,(null),120.985162,31.429091
张家港市第三人民医院,医疗,综合医院,普通,(null),120.645927,31.812271
常熟市博文小学,教育,小学,普通,小学,120.715695,31.62205
常相熟购物,商业,大型超市,(null),(null),120.720404,31.610401
周庄小学,教育,小学,普通,小学,120.843517,31.126016
新世纪联华超市(东海圩路店),商业,大型超市,(null),(null),120.636795,31.173173
凇南小学,教育,小学,重点,小学,120.696304,31.155458
易买得(花桥店),商业,大型超市,(null),(null),121.125443,31.285105
常熟市实验中学(崇文校区),教育,中学,普通,初中,120.764205,31.680854
汾湖大桥公交站,交通,公交站,(null),(null),120.873607,31.015022
狮山路地铁站,交通,地铁站,非换乘,3号线,120.559261,31.293387
苏州市公惠医院,医疗,综合医院,普通,(null),120.60321,31.321906
北桥·购物广场-五号房,商业,购物中心,(null),(null),120.604871,31.509804
人民商场家电广场,商业,购物中心,(null),(null),120.624092,31.310514
万鼎商业,商业,购物中心,(null),(null),120.864303,31.269979
舞台国际时尚品牌城,商业,购物中心,(null),(null),120.821524,31.342795
光明路地铁站,交通,地铁站,非换乘,11号线,121.117186,31.29621
佳佳乐超市(上庄菜场店),商业,大型超市,(null),(null),120.525581,31.181581
占文小学,教育,小学,普通,小学,120.391074,31.913925
狮山天街生活广场8栋,商业,购物中心,(null),(null),120.554241,31.294021
虎丘路公交站,交通,公交站,(null),(null),120.580612,31.330065
欧特姆超市(镇夏街店),商业,大型超市,(null),(null),120.303227,31.102902
昆山同济口腔医院,医疗,专科医院,普通,(null),120.951462,31.412308
联民路口公交站,交通,公交站,(null),(null),120.7075,31.059874
吴江区运河实验初级中学,教育,中学,普通,初中,120.643153,30.987427
星海学校西公交站,交通,公交站,(null),(null),120.665317,31.308568
玉山路淮海街东公交站,交通,公交站,(null),(null),120.564141,31.288451
华联超市(珍门中心街店),商业,大型超市,(null),(null),120.895284,31.67763
朱家村公交站,交通,公交站,(null),(null),120.491043,31.167542
文化艺术中心地铁站,交通,地铁站,非换乘,(在建)S1号线,120.904844,31.381225
时代联华超市(吴桥店),商业,大型超市,(null),(null),121.00131,31.23531
爱心公园,景观,公园,普通景点,(null),120.638103,31.009926
李永发镶牙专科,医疗,专科医院,普通,(null),121.056071,31.253054
陈家浜公园,景观,公园,普通景点,(null),121.088113,31.357
世纪联华超市(木渎店),商业,大型超市,(null),(null),120.518684,31.245655
世纪华联超市(吴淞路店),商业,大型超市,(null),(null),120.77301,31.241946
有你真好,商业,购物中心,(null),(null),120.580338,31.32211
苏州市沧浪实验小学校分部,教育,小学,普通,小学,120.633382,31.298828
365超市,商业,大型超市,(null),(null),120.671352,31.074232
星悦汇,商业,购物中心,(null),(null),120.677686,31.319385
吴江第五人民医院,医疗,综合医院,普通,(null),120.825732,31.026674
扬东路地铁站,交通,地铁站,非换乘,(在建)7号线,120.656457,31.340721
家乐连锁超市(玉山路店),商业,大型超市,(null),(null),120.571903,31.29036
罗家港公交站,交通,公交站,(null),(null),120.48954,31.007166
舍化工厂公交站,交通,公交站,(null),(null),120.781862,31.172535
苏州工业园区星塘医院,医疗,综合医院,普通,(null),120.736961,31.298392
昆山商厦(北门店),商业,购物中心,(null),(null),120.950991,31.403275
常熟市浒浦高级中学,教育,中学,重点,高中,120.919713,31.737229
展览中心地铁站,交通,地铁站,非换乘,(在建)S1号线,121.063703,31.297537
琴川城市公园,景观,公园,普通景点,(null),120.79191,31.656412
独墅湖小学,教育,小学,普通,小学,120.726692,31.250537
寺浜公交站,交通,公交站,(null),(null),120.454079,30.891338
龙池风景区公交站,交通,公交站,(null),(null),120.49151,31.298516
长山邻里购物中心,商业,购物中心,(null),(null),120.38768,31.948669
东山莫厘中学,教育,中学,普通,初中,120.402035,31.082296
喵星人全球购,商业,购物中心,(null),(null),120.59396,31.217306
好又多购物广场(南粮路店),商业,大型超市,(null),(null),121.040106,31.314443
湖滨音乐公园,景观,公园,普通景点,(null),121.015012,31.144452
苏州大学附属第二医院浒关院区,医疗,综合医院,三甲,(null),120.513627,31.375818
世纪华联超市(银通店),商业,大型超市,(null),(null),120.820553,31.607196
东吴·乐享汇,商业,购物中心,(null),(null),120.626985,31.271832
昆山市第一人民医院友谊分院,医疗,专科医院,普通,(null),120.996852,31.380034
陆家地铁站,交通,地铁站,非换乘,(在建)S1号线,121.048496,31.303859
泰华商城西楼,商业,购物中心,(null),(null),120.623877,31.29005
张家港晨阳医院,医疗,综合医院,普通,(null),120.497415,31.935057
西城永捷生活广场,商业,购物中心,(null),(null),120.600122,31.305249
香港街北公交站,交通,公交站,(null),(null),120.511108,31.26848
苏苑中学,教育,中学,普通,初中,120.557139,31.428636
施家里公交站,交通,公交站,(null),(null),120.483546,31.423485
新世纪华联(田里珠路店),商业,大型超市,(null),(null),120.40457,31.320992
树山站有轨电车站,交通,公交站,(null),(null),120.450526,31.358889
宏聪商城,商业,购物中心,(null),(null),120.524054,31.257541
新一佳购物广场,商业,大型超市,(null),(null),121.038097,31.181251
港城小学,教育,小学,普通,小学,121.203335,31.594485
林屋洞公交站,交通,公交站,(null),(null),120.302561,31.10372
郎里公园,景观,公园,普通景点,(null),120.585919,31.20782
金仓湖,景观,公园,普通景点,(null),121.100658,31.514096
英山世纪华联超市(横泾店),商业,大型超市,(null),(null),120.989318,31.394439
鲈乡实验小学,教育,小学,普通,小学,120.635097,31.161342
齐心村公交站,交通,公交站,(null),(null),120.538069,30.945651
渭塘商城,商业,购物中心,(null),(null),120.647398,31.464115
北方庄路公交站,交通,公交站,(null),(null),120.461189,31.128507
世纪华联(玉山路店),商业,大型超市,(null),(null),120.531848,31.285654
钟南街地铁站,交通,地铁站,非换乘,1号线,120.756226,31.326506
锦湖幼儿园公交站,交通,公交站,(null),(null),120.697609,31.234596
乐万家超市(和安西路店),商业,大型超市,(null),(null),120.489747,31.167342
苏州园区星光天地,商业,购物中心,(null),(null),120.712591,31.323591
峰园公园,景观,公园,普通景点,(null),120.940952,31.436315
森林湖幼儿园公交站,交通,公交站,(null),(null),120.714058,31.379336
越来溪商业广场,商业,购物中心,(null),(null),120.605686,31.226988
绿地实验小学,教育,小学,普通,小学,120.763758,31.691549
荷花荡地铁站,交通,地铁站,非换乘,5号线,120.657028,31.296571
时尚水岸商业广场,商业,购物中心,(null),(null),120.416306,31.342657
第二高级中学,教育,中学,普通,高中,120.647009,30.981307
昆山民营力量小学,教育,小学,普通,小学,120.937956,31.410093
江滨公园,景观,公园,普通景点,(null),120.7333,31.238629
梁丰初级中学,教育,中学,普通,初中,120.523304,31.858115
张家港市巨桥学校,教育,小学,普通,小学,120.654692,31.841197
富民商区,商业,购物中心,(null),(null),120.642183,30.902337
平望镇船民小学,教育,小学,普通,小学,120.640363,30.982139
三港小学,教育,小学,普通,小学,121.224198,31.485485
恒光国际,商业,购物中心,(null),(null),120.517373,31.868287
海虞新天地商业广场,商业,购物中心,(null),(null),120.800317,31.744821
张家港兆丰医院,医疗,综合医院,普通,(null),120.729302,31.897334
吴江联华(前跃店),商业,大型超市,(null),(null),120.690471,30.90549
苏润玛特SRMART生活超市(一店),商业,大型超市,(null),(null),121.030269,31.313971
好又多购物中心(清塘路店),商业,大型超市,(null),(null),120.608554,31.322805
好又多(东南大道店),商业,大型超市,(null),(null),120.827753,31.602184
八坼农业银行公交站,交通,公交站,(null),(null),120.673086,31.075148
普洛斯·阿迪达斯体育公园,景观,公园,普通景点,(null),120.808276,31.347621
白士浦滨河公园,景观,公园,普通景点,(null),120.996154,31.378743
畅苑二区南公交站,交通,公交站,(null),(null),120.780151,31.361712
吴公村首末站公交站,交通,公交站,(null),(null),120.504272,31.3946
聚茂街文灵路东公交站,交通,公交站,(null),(null),120.601159,31.373624
苏州红唐购物中心,商业,购物中心,(null),(null),120.563603,31.291918
陆渡中学,教育,中学,普通,高中,121.17802,31.466545
盛泽湖景区,景观,公园,3A级景区,(null),120.708496,31.45594
影香实验小学校,教育,小学,普通,小学,120.60173,31.302108
张家港市白云学校(后塍分校),教育,小学,普通,小学,120.450271,31.915398
华联超市(西塘路店),商业,大型超市,(null),(null),120.727417,31.618076
嘉业百货,商业,购物中心,(null),(null),120.623869,31.286235
鹅东村委会公交站,交通,公交站,(null),(null),120.592491,31.514787
常熟市董浜中心小学,教育,小学,普通,小学,120.938529,31.6458
海亮香榭时光生活广场,商业,购物中心,(null),(null),120.625368,31.353137
东亭富民商贸区-6幢(东亭富民商贸区店),商业,购物中心,(null),(null),120.78047,31.35711
李家港公交站,交通,公交站,(null),(null),120.418633,30.946688
民防公园,景观,公园,普通景点,(null),120.977646,31.397639
青龙小学,教育,小学,普通,小学,120.649346,31.817749
上津桥公交站,交通,公交站,(null),(null),120.595993,31.31185
洪湖路地铁站,交通,地铁站,非换乘,(在建)S1号线,121.049645,31.350598
虹祺路地铁站,交通,地铁站,非换乘,(在建)S1号线,120.919933,31.381205
尹山湖地铁站,交通,地铁站,非换乘,2号线,120.697374,31.248099
嘉陵江路科技城医院南有轨电车站,交通,公交站,(null),(null),120.411329,31.342195
阳澄湖水上公园,景观,公园,普通景点,(null),120.857734,31.450613
太平洋超市(福星新城店),商业,大型超市,(null),(null),120.601984,31.270591
苏口昆山口腔医院,医疗,专科医院,普通,(null),120.9764,31.382599
星月坊,商业,购物中心,(null),(null),120.722355,31.260102
梨花邨,景观,公园,普通景点,(null),120.773361,31.750926
小康公园,景观,公园,普通景点,(null),120.824493,31.613281
苏州高新区文昌实验小学校,教育,小学,普通,小学,120.514508,31.361516
园厨坊(风华府店),商业,大型超市,(null),(null),120.622924,31.222447
华润万家(石路店),商业,大型超市,(null),(null),120.602047,31.310633
美罗商城(高新店),商业,购物中心,(null),(null),120.549079,31.282345
翰林邻里中心,商业,购物中心,(null),(null),120.746014,31.275809
青灯村村委会公交站,交通,公交站,(null),(null),120.545747,31.403498
长江商厦,商业,购物中心,(null),(null),120.739602,31.622247
好又多购物,商业,大型超市,(null),(null),120.856216,31.053895
陆家镇夏桥小学,教育,小学,普通,小学,121.056587,31.34082
大白荡城市生态公园,景观,公园,普通景点,(null),120.515347,31.352331
芦福宫公交站,交通,公交站,(null),(null),120.848746,31.020265
大润发(昆山店),商业,大型超市,(null),(null),120.968487,31.373768
双凤中心小学,教育,小学,普通,小学,121.025045,31.515674
沿河公园,景观,公园,普通景点,(null),120.960713,31.462731
好又多超市(沈巷店),商业,大型超市,(null),(null),120.540901,31.264036
浦园湘雅生活购物中心,商业,大型超市,(null),(null),121.061958,31.241823
好又多超市(中海店),商业,大型超市,(null),(null),120.691257,31.265191
SAMSCLUB,商业,大型超市,(null),(null),120.718786,31.29711
黎里汽车站公交站,交通,公交站,(null),(null),120.707694,31.003599
三兴学校初中部,教育,中学,普通,初中,120.684955,31.973293
临湖申友超市(建设路店),商业,大型超市,(null),(null),120.463645,31.123261
财富中心购物公园,商业,购物中心,(null),(null),120.623744,30.900575
爃烂大道公交站,交通,公交站,(null),(null),120.448876,30.984023
苏州市立医院东区,医疗,综合医院,普通,(null),120.626775,31.318828
常熟市古里中学,教育,中学,普通,初中,120.835829,31.635905
华联超市鲜花店,商业,大型超市,(null),(null),121.145412,31.461905
世纪华联超市(红星美凯龙店),商业,大型超市,(null),(null),120.579343,31.266719
Makexini(万达广场常熟店),商业,购物中心,(null),(null),120.732968,31.683321
盘蠡路地铁站,交通,地铁站,换乘二线,2号线;3号线,120.614546,31.266658
好乐买超市,商业,大型超市,(null),(null),120.514723,31.169622
欧德福超市(灵山路店),商业,大型超市,(null),(null),120.504851,31.220671
常熟市赵市中学,教育,中学,普通,初中,120.845382,31.742144
福运路南公交站,交通,公交站,(null),(null),120.592766,31.261536
石舍东公交站,交通,公交站,(null),(null),120.456276,31.134081
亿立工厂店总汇,商业,购物中心,(null),(null),121.086143,31.450902
常熟市淼泉中学,教育,中学,普通,高中,120.82749,31.661096
华联超市购物中心(巴城水上公园店),商业,大型超市,(null),(null),120.857789,31.453971
鹿村公交站,交通,公交站,(null),(null),120.331315,31.132539
久佰伴生活购物中心,商业,大型超市,(null),(null),121.26055,31.557461
上海交通大学附属第一人民医院昆山分院,医疗,综合医院,普通,(null),120.959006,31.402853
北圩一组公交站,交通,公交站,(null),(null),120.72036,31.100135
方湾街地铁站,交通,地铁站,非换乘,3号线,120.726025,31.350551
西元商业广场,商业,购物中心,(null),(null),121.083057,31.441532
禾丰口腔医院,医疗,专科医院,普通,(null),120.954221,31.382763
大车浜公交站,交通,公交站,(null),(null),120.418083,31.417704
莘东新村南公交站,交通,公交站,(null),(null),120.856536,31.050543
苏州市立医院(道前街),医疗,综合医院,普通,(null),120.62126,31.301957
水秀园,景观,公园,普通景点,(null),120.944022,31.423137
华润万家(胜浦店),商业,大型超市,(null),(null),120.824299,31.296463
吴江联华联都超市,商业,大型超市,(null),(null),120.610316,31.067119
元和小学(南校区),教育,小学,普通,小学,120.728794,31.631648
万佛塔公交站,交通,公交站,(null),(null),120.334058,31.318155
苏州熙金广场,商业,购物中心,(null),(null),120.517684,31.280543
汇邻广场2号楼,商业,购物中心,(null),(null),120.631895,31.280608
新镇中心小学校,教育,小学,普通,小学,121.008585,31.400015
星澜学校公交站,交通,公交站,(null),(null),120.725227,31.358576
揖秀园,景观,公园,普通景点,(null),120.610562,31.312264
新天地百货商场(梅龙商苑东北),商业,购物中心,(null),(null),120.87067,31.705098
中宏新农中心(银鑫路店),商业,购物中心,(null),(null),120.831204,31.6351
苏州市带城实验小学校,教育,小学,普通,小学,120.647752,31.300786
采莲换乘中心公交站,交通,公交站,(null),(null),120.625191,31.375643
张家港市阳光学校,教育,中学,普通,初中,120.694974,31.80274
苏州市立医院(北区),医疗,综合医院,普通,(null),120.603464,31.321736
南河港稻园,景观,公园,普通景点,(null),120.421506,31.410194
吴江市牙病防治所,医疗,专科医院,普通,(null),120.633119,31.144359
独墅湖生态公园,景观,公园,普通景点,(null),120.708294,31.248436
彩香公园,景观,公园,普通景点,(null),120.589857,31.299465
环球188广场,商业,购物中心,(null),(null),120.669469,31.313439
王淦昌高级中学新建校,教育,中学,普通,高中,120.980797,31.607616
SM城市广场(苏州吴中店),商业,购物中心,(null),(null),120.592914,31.215797
黎民北路口公交站,交通,公交站,(null),(null),120.720703,31.027208
上海交通大学医学院附属苏州九龙医院,医疗,综合医院,三甲,(null),120.727699,31.329401
吴江区精神康复医院,医疗,专科医院,普通,(null),120.611758,31.105632
滨江新城邻里中心,商业,购物中心,(null),(null),120.924151,31.737734
临时停靠站公交站,交通,公交站,(null),(null),120.71793,31.163676
斜塘地铁站,交通,地铁站,换乘二线,(在建)8号线;5号线,120.73428,31.299308
昆山城市公园,景观,公园,普通景点,(null),120.980285,31.380083
石湖星城公交站,交通,公交站,(null),(null),120.634388,31.252839
乐齿口腔,医疗,专科医院,普通,(null),120.953543,31.380898
秀岸有轨电车站,交通,公交站,(null),(null),120.349644,31.344682
苏州相城实验小学校,教育,小学,重点,小学,120.626911,31.380178
青草巷社区东莱医院,医疗,综合医院,普通,(null),120.585041,31.880789
喜视眼科,医疗,专科医院,普通,(null),120.546654,31.862824
联华超市(新创竹园农贸市场店),商业,大型超市,(null),(null),120.547745,31.275309
阳光生活广场,商业,购物中心,(null),(null),120.62752,31.246635
苏州永鼎医院,医疗,综合医院,普通,(null),120.634732,31.14264
沙溪镇第一小学,教育,小学,普通,小学,121.068589,31.563545
IFmall,商业,购物中心,(null),(null),120.555923,31.300503
海虞镇花庄小学,教育,小学,普通,小学,120.813438,31.765367
吴模路口袋公园,景观,公园,普通景点,(null),120.634347,31.148083
长桥中学,教育,中学,普通,高中,120.618141,31.240463
太仓中心公园,景观,公园,3A级景区,(null),121.134637,31.454948
世纪华联超市(科能路店),商业,大型超市,(null),(null),120.753086,31.371957
新联华购物广场(一店),商业,大型超市,(null),(null),120.957725,31.313444
江苏省苏州外国语高级中学校,教育,中学,普通,高中,120.626711,31.319654
常客隆(湘江二店),商业,大型超市,(null),(null),120.761356,31.663972
胥江路地铁站,交通,地铁站,非换乘,2号线,120.598602,31.28524
苏州市吴江区同里中学,教育,中学,普通,高中,120.741451,31.148168
苏大附一院集团瑞颐医院,医疗,综合医院,普通,(null),120.58278,31.213257
苏州高新区第三中学,教育,中学,普通,初中,120.410292,31.336074
苏州工业园区文萃小学(企鸿路校区),教育,小学,重点,小学,120.670186,31.282726
姚祥地铁站,交通,地铁站,非换乘,4号线,120.59832,31.390004
苏州口腔医院(木渎店),医疗,专科医院,普通,(null),120.518154,31.267994
吴江区盛泽思进小学,教育,小学,普通,小学,120.666874,30.917793
流虹缤纷荟,商业,购物中心,(null),(null),120.642075,31.159258
吴江市第三人民医院坛丘分院,医疗,综合医院,普通,(null),120.599289,30.888731
苏州工业园区跨塘实验小学(唯新路),教育,小学,普通,小学,120.713108,31.356183
东南邻里,商业,购物中心,(null),(null),120.787584,31.598998
华地·商业广场,商业,购物中心,(null),(null),120.918221,31.381713
望亭中学,教育,中学,普通,初中,120.447278,31.429223
昆山高新区南星渎小学,教育,小学,普通,小学,120.900319,31.345047
太仓市沙溪实验中学,教育,中学,普通,高中,121.083615,31.568572
