POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
华平巷公交站,交通,公交站,(null),(null),120.193494,30.275158
杭州阿波罗医院,医疗,专科医院,普通,(null),120.182144,30.270631
化龙完小,教育,小学,普通,小学,119.592628,30.205168
新前村东公交站,交通,公交站,(null),(null),120.559444,30.246194
世纪华联超市(大公路加盟店),商业,大型超市,(null),(null),120.077558,30.331389
建德市李家初级中学,教育,中学,普通,初中,119.035546,29.323651
富春高级中学,教育,中学,普通,高中,119.674336,29.768269
钱江世纪城沿江公园,景观,公园,普通景点,(null),120.228306,30.235428
官山地公交站,交通,公交站,(null),(null),120.073811,30.148555
淳安新富中医骨伤医院,医疗,专科医院,普通,(null),119.046694,29.594002
太子湾公园,景观,公园,普通景点,(null),120.142177,30.22547
瓜沥镇联兴小学,教育,小学,普通,小学,120.39624,30.181545
杭州市文渊小学（新城校区）,教育,小学,普通,小学,120.139115,30.369294
二桥村公园,景观,公园,普通景点,(null),120.29306,30.235507
古树公园,景观,公园,普通景点,(null),120.172751,30.230729
杭州学军中学(紫金港校区),教育,中学,重点,高中,120.067974,30.298083
应家坞公交站,交通,公交站,(null),(null),120.043754,29.964905
麦购超市(滨文店),商业,大型超市,(null),(null),120.163848,30.172012
杭州西兴街道人口文化休闲公园,景观,公园,普通景点,(null),120.23119,30.189929
杭州市慧澜中学（文澜实验中学慧澜校区）,教育,中学,重点,(null),120.166529,30.334989
世纪华联超市(骆家村东苑店),商业,大型超市,(null),(null),120.099902,30.284981
杭州和睦医院,医疗,综合医院,普通,(null),120.121571,30.309401
永和苑公交站,交通,公交站,(null),(null),120.281714,30.350608
奉口村树东公交站,交通,公交站,(null),(null),120.073411,30.433481
杭州师范大学文晖实验学校,教育,小学,重点,(null),120.124777,30.298151
明月桥公园,景观,公园,普通景点,(null),120.228427,30.289632
联华超市(杭州双菱店),商业,大型超市,(null),(null),120.195824,30.252434
上塘河网红公园,景观,公园,普通景点,(null),120.159732,30.292855
西施文化公园,景观,公园,普通景点,(null),120.249327,30.050739
四维公园,景观,公园,普通景点,(null),120.138059,30.391917
圈圈里,商业,购物中心,(null),(null),120.388419,30.329699
物美超市(富阳店),商业,大型超市,(null),(null),119.959465,30.051706
喻家汪公交站,交通,公交站,(null),(null),119.994006,30.25197
炮台湾公交站,交通,公交站,(null),(null),120.303085,30.215746
杭州萧山桃源医院,医疗,综合医院,普通,(null),120.238988,29.960823
杭州市星洲第二小学,教育,小学,普通,(null),120.062224,30.330394
富阳市中医骨髓炎医院,医疗,专科医院,普通,(null),119.940102,30.069418
公园山公园,景观,公园,普通景点,(null),119.67371,29.800693
星玖城,商业,购物中心,(null),(null),120.285101,30.434198
中临学校小学部,教育,小学,普通,小学,120.251565,30.044646
北塘河小学,教育,小学,普通,(null),120.227926,30.19383
万市杨家村古银杏文化保护主题公园,景观,公园,普通景点,(null),119.488818,30.103678
高桥初中,教育,中学,重点,初中,120.270579,30.143541
高桦线镇中心小学,教育,小学,普通,小学,119.93354,30.111243
胸痛中心,医疗,综合医院,普通,(null),119.964811,30.048494
抚宁巷小学,教育,小学,普通,小学,120.175661,30.235931
烂泥湾公交站,交通,公交站,(null),(null),119.961202,30.367639
头蓬闸口公交站,交通,公交站,(null),(null),120.505955,30.310109
新华2公交站,交通,公交站,(null),(null),120.058498,29.970308
新江花园东快速公交站,交通,公交站,(null),(null),120.27536,30.304136
如松村委公交站,交通,公交站,(null),(null),120.440968,30.139657
杭州顾连玺桥康复医院,医疗,综合医院,普通,(null),120.207176,30.323721
铂澜大象城,商业,购物中心,(null),(null),120.124384,30.288665
华联超市(太湖源店),商业,大型超市,(null),(null),119.597839,30.265615
万华广场,商业,购物中心,(null),(null),119.705934,30.222223
杭州天成教育集团,教育,小学,普通,小学,120.195845,30.279884
东平小学,教育,小学,普通,小学,120.13725,29.984856
闸弄口公园,景观,公园,普通景点,(null),120.195612,30.278815
杭州师范大学第一附属小学,教育,小学,重点,小学,120.162648,30.238316
万市中心小学,教育,小学,普通,小学,119.570175,30.094251
钱江小学,教育,小学,普通,小学,120.446069,30.297071
淳安县瑶山乡中心小学,教育,小学,普通,小学,119.075617,29.963514
杭州市萧山第二高级中学,教育,中学,重点,高中,120.2488,30.069657
温州医科大学眼视光医院,医疗,专科医院,普通,(null),120.214872,30.262848
永胜村委公交站,交通,公交站,(null),(null),120.074961,30.467839
花坞公交站,交通,公交站,(null),(null),120.07398,30.259978
和睦湿地,景观,公园,普通景点,(null),119.989172,30.24071
张家门公交站,交通,公交站,(null),(null),120.077856,30.355148
新塘小学(霞江分校),教育,小学,普通,小学,120.322368,30.138848
大江南购物超市,商业,大型超市,(null),(null),120.3049,30.003023
塘前公交站,交通,公交站,(null),(null),119.88378,30.432352
瑶琳小学,教育,小学,普通,小学,119.540723,29.897353
比邻超市(九堡三区店),商业,大型超市,(null),(null),120.286526,30.314171
华联超市(西溪路店),商业,大型超市,(null),(null),120.084158,30.254794
江城路地铁站,交通,地铁站,换乘二线,(在建)7号线一期江北段;5号线,120.178383,30.238825
凌家湖公交站,交通,公交站,(null),(null),120.192865,30.140564
盈丰骨伤科医院,医疗,专科医院,普通,(null),120.296052,30.21119
三卫家园南苑公交站,交通,公交站,(null),(null),120.271812,30.329399
金鸡路地铁站,交通,地铁站,非换乘,5号线,120.253402,30.181697
青六中路地铁站,交通,地铁站,换乘二线,7号线;8号线,120.49121,30.297734
年代购物(下沙店),商业,大型超市,(null),(null),120.333048,30.306012
洋尾中心小学,教育,小学,普通,小学,119.575727,29.469885
浙江工商大学快速公交站,交通,公交站,(null),(null),120.135414,30.286398
淳安县中洲镇中心小学(樟村校区),教育,小学,普通,小学,118.420549,29.467343
百乐超市(杭州萧山区),商业,大型超市,(null),(null),120.586855,30.317243
临安区潜川镇马山中心学校,教育,中学,普通,初中,119.35589,30.043522
梓桐镇中心小学,教育,小学,普通,小学,118.766103,29.61127
善贤地铁站,交通,地铁站,换乘二线,3号线;5号线,120.160593,30.317416
灵桥镇中心小学,教育,小学,普通,小学,120.036324,30.025566
浙江供销超市(长江店),商业,大型超市,(null),(null),120.184946,30.180946
上海泰坤堂中医医院,医疗,综合医院,普通,(null),120.128064,30.276553
新时代华联(保锦路店),商业,大型超市,(null),(null),119.708647,30.242474
浙江供销超市(缤纷店),商业,大型超市,(null),(null),120.223405,30.217356
盛达名苑公交站,交通,公交站,(null),(null),120.309486,30.222122
世纪华联超市(金鸡岭店),商业,大型超市,(null),(null),120.178189,30.248756
老宝林桥公交站,交通,公交站,(null),(null),119.945226,30.267491
新时代华联(朱家坛店),商业,大型超市,(null),(null),120.333505,30.16066
义蓬地铁站,交通,地铁站,非换乘,7号线,120.487218,30.273879
信源村公交站,交通,公交站,(null),(null),120.511228,30.162743
春建中心小学,教育,小学,普通,小学,119.829187,30.077073
萧山区信息港初中,教育,中学,普通,初中,120.251536,30.198219
鲁公桥公交站,交通,公交站,(null),(null),120.259366,30.129557
陈村2公交站,交通,公交站,(null),(null),120.075651,29.971962
世纪联华(桐庐富春店),商业,大型超市,(null),(null),119.675363,29.801996
秋园二弄公交站,交通,公交站,(null),(null),120.200773,30.248585
金山初中,教育,中学,普通,初中,120.250541,30.178956
宋都商城,商业,购物中心,(null),(null),120.17726,30.235915
墅园,景观,公园,普通景点,(null),120.143305,30.292338
锦园流春,景观,公园,普通景点,(null),120.194914,30.280866
黄公娄公交站,交通,公交站,(null),(null),120.473989,30.172318
杭州绿康医院,医疗,综合医院,普通,(null),120.222223,30.372926
文一街小学(师苑校区),教育,小学,重点,(null),120.130796,30.290319
聚义园,景观,公园,普通景点,(null),119.929998,29.948662
鸡笼山公交站,交通,公交站,(null),(null),119.965451,30.246892
杭州世纪华联(元都新景店),商业,大型超市,(null),(null),120.204778,30.343385
上海家友超市(杨家牌楼店),商业,大型超市,(null),(null),120.069516,30.246436
华淇购物,商业,大型超市,(null),(null),120.236426,30.353907
党山新区公交站,交通,公交站,(null),(null),120.525642,30.16556
鹿鸣超市(闲林山水店),商业,大型超市,(null),(null),120.013492,30.233037
萧山区夹灶小学,教育,小学,普通,小学,120.568355,30.163055
灵山辅小学,教育,小学,普通,小学,119.690079,29.954506
杭州西湖风景名胜区-湖滨公园,景观,公园,普通景点,(null),120.157851,30.257721
高铁富阳站公交站,交通,公交站,(null),(null),119.991212,30.001974
严家桥公交站,交通,公交站,(null),(null),120.125295,30.318746
笕桥公交站,交通,公交站,(null),(null),120.221124,30.31852
杭州邦尔骨科医院,医疗,专科医院,普通,(null),120.320907,30.438147
金太商厦,商业,购物中心,(null),(null),119.220587,30.163093
六谷山公交站,交通,公交站,(null),(null),119.885516,30.429674
杭州市竞舟小学,教育,小学,普通,小学,120.103223,30.284755
天煌公园,景观,公园,普通景点,(null),120.074062,30.120436
永盛路地铁站,交通,地铁站,换乘二线,(在建)19号线;7号线,120.472649,30.236547
富阳汪木英中医骨伤医院,医疗,专科医院,普通,(null),119.739128,29.971681
金石街公交站,交通,公交站,(null),(null),120.119622,30.280829
永辉超市(泽怀广场店),商业,大型超市,(null),(null),120.29484,30.365533
锦城第一初级中学-临安区城南小学,教育,小学,普通,(null),119.726559,30.231766
杨村桥镇初中,教育,中学,普通,初中,119.44495,29.567967
冠山小区公交站,交通,公交站,(null),(null),120.197791,30.156419
河庄镇初级中学,教育,中学,普通,初中,120.465981,30.298317
锦华超市(迎宾路店),商业,大型超市,(null),(null),119.610765,29.829131
龙门镇中心小学,教育,小学,普通,小学,119.949591,29.897192
龙湖杭州江东天街,商业,购物中心,(null),(null),120.495908,30.310666
百家园北公交站,交通,公交站,(null),(null),120.059433,30.251772
龙翔桥地铁站,交通,地铁站,非换乘,1号线,120.164052,30.254642
晨曦小学(西校区),教育,小学,普通,小学,119.684516,30.210481
空港家园公交站,交通,公交站,(null),(null),120.470955,30.224952
上城区妇幼保健院,医疗,专科医院,普通,(null),120.195921,30.252811
浦一桥下公园,景观,公园,普通景点,(null),120.275347,29.9638
世纪华联超市(杭电店),商业,大型超市,(null),(null),120.345941,30.317599
华辰超市(五星村店),商业,大型超市,(null),(null),120.248535,30.3422
杭州整形医院,医疗,专科医院,普通,(null),120.166731,30.286159
知章公园,景观,公园,普通景点,(null),120.2783,30.141417
余杭区瓶窑镇长命中心小学,教育,小学,普通,小学,120.006258,30.385026
世纪联华超市(民生路店),商业,大型超市,(null),(null),120.173427,30.247258
紫薇公寓北公交站,交通,公交站,(null),(null),120.186259,30.280829
白堤公交站,交通,公交站,(null),(null),120.143829,30.250528
昼锦街公交站,交通,公交站,(null),(null),120.135386,30.328789
建华东苑公交站,交通,公交站,(null),(null),120.248125,30.29582
临平红丰桥南公交站,交通,公交站,(null),(null),120.316498,30.420055
双桥村委公交站,交通,公交站,(null),(null),120.292487,30.503546
阳陂湖公交站,交通,公交站,(null),(null),119.908499,30.067242
河上镇初级中学,教育,中学,普通,初中,120.176814,29.953536
临平体育公园,景观,公园,普通景点,(null),120.277114,30.397224
世纪华联超市(环城东路店),商业,大型超市,(null),(null),120.182282,30.245431
上海华联超市(桃源店),商业,大型超市,(null),(null),120.177414,30.3459
杭州萧山茶亭伤科医院,医疗,专科医院,普通,(null),120.192461,30.010938
众联村公交站,交通,公交站,(null),(null),120.187279,29.954045
法华山公园,景观,公园,普通景点,(null),120.093869,30.250803
梦姑塘文化公园,景观,公园,普通景点,(null),119.022039,29.596259
双桥地铁站,交通,地铁站,非换乘,5号线,120.30877,30.173139
萧山区新塘小学,教育,小学,普通,小学,120.30654,30.145816
渌渚镇孝子湾文化公园,景观,公园,普通景点,(null),119.722154,29.913261
富义仓公园,景观,公园,普通景点,(null),120.149036,30.295274
鑫永涛购物广场(运河店),商业,大型超市,(null),(null),120.296535,30.462877
东湖国际商业中心,商业,购物中心,(null),(null),120.314678,30.431071
传雅沙村公交站,交通,公交站,(null),(null),120.157181,30.088654
社体公园,景观,公园,普通景点,(null),120.230813,30.456805
杭州宾康医院,医疗,综合医院,普通,(null),120.173586,30.169358
重华桥东公交站,交通,公交站,(null),(null),120.225792,30.359671
西浦路地铁站,交通,地铁站,非换乘,6号线,120.137323,30.168624
西河公园,景观,公园,普通景点,(null),120.263012,30.157926
南阳镇政府公交站,交通,公交站,(null),(null),120.444271,30.262088
渔山江边公交站,交通,公交站,(null),(null),120.085981,30.060243
杭州市三墩小学双桥校区,教育,小学,普通,小学,120.040664,30.329902
空港体育公园,景观,公园,普通景点,(null),120.45288,30.251868
杭州市钱塘区学正小学,教育,小学,普通,小学,120.382822,30.291184
后新庙公交站,交通,公交站,(null),(null),120.505113,30.258698
汾口美华超市,商业,大型超市,(null),(null),118.547591,29.433138
杭州浙宝服装城,商业,购物中心,(null),(null),120.295916,30.316441
杭州市余杭区瓶窑镇彭公中心小学,教育,小学,普通,小学,119.903993,30.415996
上海华联超市(场口店),商业,大型超市,(null),(null),119.87708,29.91036
临平银泰城,商业,购物中心,(null),(null),120.302272,30.404543
中赢国际生活广场,商业,购物中心,(null),(null),120.211058,30.199796
红建河社区文化公园,景观,公园,普通景点,(null),120.151281,30.311298
富阳洞山村小学,教育,小学,普通,小学,119.524121,30.097986
建德市上马小学,教育,小学,普通,小学,119.047,29.259362
半路凉亭公交站,交通,公交站,(null),(null),119.944184,30.29582
杭州市丁蕙第二小学,教育,小学,普通,小学,120.238565,30.368665
北大桥地铁站,交通,地铁站,非换乘,10号线,120.12985,30.303355
万向中学,教育,中学,普通,初中,120.259819,30.238127
富阳东吴医院,医疗,综合医院,普通,(null),119.934137,30.068065
浙江大学教育学院附属学校,教育,中学,普通,(null),120.134006,30.169939
利时广场,商业,购物中心,(null),(null),119.685657,29.799387
朝阳地铁站,交通,地铁站,非换乘,2号线,120.268228,30.122219
金沙戏水·湘湖沙滩公园,景观,公园,普通景点,(null),120.218832,30.121228
新视野时尚中心,商业,购物中心,(null),(null),120.273039,30.319758
高桥小学南江校区,教育,小学,普通,小学,120.263347,30.139233
杭州师范大学附属仓前实验中学,教育,中学,重点,高中,119.993555,30.290749
杭州市萧山第五高级中学,教育,中学,普通,高中,120.26357,30.189512
塘南中心(塘北校区),教育,小学,普通,小学,120.216356,30.496915
宜居公园,景观,公园,普通景点,(null),120.096007,30.348387
濮家科普公园-濮家公园,景观,公园,普通景点,(null),120.194475,30.283402
金沙湖公园,景观,公园,普通景点,(null),120.319745,30.308018
文一西路地铁站,交通,地铁站,非换乘,(在建)3号线北延段;(在建)3号线后通段,119.980747,30.27375
后拔公园,景观,公园,普通景点,(null),119.945953,30.051104
萧山区戴村镇初级中学,教育,中学,普通,初中,120.19204,30.012126
桐庐富春肿瘤医院,医疗,专科医院,普通,(null),119.649054,29.709454
苑中院公园,景观,公园,普通景点,(null),120.12826,30.285645
浙江中医药大学附属第三医院,医疗,综合医院,三甲,(null),120.184243,30.257645
双龙桥公交站,交通,公交站,(null),(null),120.071335,30.291761
中国水博览园,景观,公园,普通景点,(null),120.311845,30.262254
萧山区瓜沥镇长沙小学,教育,小学,普通,小学,120.494817,30.193212
高沙快速公交站,交通,公交站,(null),(null),120.338672,30.317747
后洋浜公交站,交通,公交站,(null),(null),120.137652,30.376363
里山渡口公交站,交通,公交站,(null),(null),120.068854,30.052196
童星公园,景观,公园,普通景点,(null),120.598604,30.3261
世纪华联超市(九福路店),商业,大型超市,(null),(null),120.270812,30.31712
百润发购物广场(畹寺线店),商业,大型超市,(null),(null),118.538266,29.422266
采荷新村快速公交站,交通,公交站,(null),(null),120.200539,30.255625
世纪联华(横昌线店),商业,大型超市,(null),(null),119.475148,30.195403
三都初级中学,教育,中学,普通,初中,119.572043,29.537278
皋亭坝地铁站,交通,地铁站,非换乘,4号线,120.172197,30.330407
钱江路地铁站,交通,地铁站,换乘三线,(在建)9号线一期南段;2号线;4号线,120.213387,30.255978
九隆超市(乔司店),商业,大型超市,(null),(null),120.264904,30.32892
映荷公园,景观,公园,普通景点,(null),120.2831,30.42875
黄龙国际中心K-lab,商业,购物中心,(null),(null),120.129072,30.275843
振宁路地铁站,交通,地铁站,非换乘,2号线,120.269215,30.217695
艮山运河公园,景观,公园,普通景点,(null),120.186659,30.276276
连合桥公交站,交通,公交站,(null),(null),120.067179,29.975074
浙江外国语学院附属仁和中学,教育,中学,普通,高中,120.089379,30.448591
湘湖地铁站,交通,地铁站,非换乘,1号线,120.234391,30.167585
下沙路一号路口快速公交站,交通,公交站,(null),(null),120.334314,30.300616
农民健身公园,景观,公园,普通景点,(null),120.510566,30.252354
联华超市(杨岱路店),商业,大型超市,(null),(null),119.70949,30.194884
大螺山公园,景观,公园,普通景点,(null),119.728855,29.898614
苕溪地铁站,交通,地铁站,非换乘,(在建)19号线,119.980096,30.311114
鸬鸟镇中心小学,教育,小学,普通,小学,119.779731,30.46649
城河公园,景观,公园,普通景点,(null),120.281523,30.160234
分水东溪小学,教育,小学,普通,小学,119.456929,29.941679
地铁湘湖站东公交站,交通,公交站,(null),(null),120.234609,30.166914
感知公园,景观,公园,普通景点,(null),120.222857,30.208634
靖江公园,景观,公园,普通景点,(null),120.472096,30.227115
地铁和睦站西公交站,交通,公交站,(null),(null),120.118927,30.308069
杭州市临安区高虹镇小学(福胜校区),教育,小学,普通,小学,119.721367,30.317689
仁和外国语学校,教育,中学,普通,高中,120.09723,30.178164
郁达夫公园,景观,公园,普通景点,(null),119.959032,30.046237
高教路地铁站,交通,地铁站,非换乘,(在建)3号线后通段,120.019408,30.242846
世纪华联超市(建国路店),商业,大型超市,(null),(null),120.181008,30.262259
翠苑四区公园,景观,公园,普通景点,(null),120.125696,30.286274
杭州市翠苑第一小学文华校区,教育,小学,普通,小学,120.102003,30.290753
向阳路地铁站,交通,地铁站,非换乘,1号线,120.442553,30.260328
新世纪华联(方桥店),商业,大型超市,(null),(null),120.284978,30.371632
零食公园,景观,公园,普通景点,(null),120.213871,30.248661
吉卖隆,商业,大型超市,(null),(null),120.302961,30.302123
品全购物(灯彩街店),商业,大型超市,(null),(null),120.069646,30.32302
重机巷公交站,交通,公交站,(null),(null),120.174575,30.319761
胥王商城,商业,购物中心,(null),(null),120.190214,30.232279
亿客隆购物中心,商业,大型超市,(null),(null),120.218164,30.34039
生态湿地公园,景观,公园,普通景点,(null),120.367586,30.314729
华联超市(运瑞大厦店),商业,大型超市,(null),(null),120.189801,30.281848
新益佳超市(协谊店),商业,大型超市,(null),(null),120.501418,30.237013
里塘河公交站,交通,公交站,(null),(null),120.315208,30.470961
拱墅区民心公园,景观,公园,普通景点,(null),120.142387,30.325038
开源村委公交站,交通,公交站,(null),(null),120.494731,30.211892
万悦城蜗牛广场,商业,购物中心,(null),(null),120.298944,30.460385
杭州市余杭区第三人民医院,医疗,综合医院,普通,(null),119.957098,30.383514
温州医科大学附属眼视光医院之江院区,医疗,专科医院,普通,(null),120.082184,30.154051
新湾镇政府公交站,交通,公交站,(null),(null),120.547661,30.281219
陆家山村口公交站,交通,公交站,(null),(null),119.930195,30.104722
Deer Park浩楠鹿公园,景观,公园,普通景点,(null),120.167269,29.935174
果岭花苑公交站,交通,公交站,(null),(null),119.974579,30.254718
杭州市临安区清凉峰镇洲头小学,教育,小学,普通,小学,118.999995,30.117265
汇德隆临浦超市,商业,大型超市,(null),(null),120.244698,30.047967
佰联购物广场,商业,购物中心,(null),(null),120.254633,30.392857
朝阳购物超市(朝阳店),商业,大型超市,(null),(null),120.273815,30.340054
分水玉华小学,教育,小学,普通,小学,119.435577,29.931955
联华超市(秋水苑店),商业,大型超市,(null),(null),120.109329,30.27254
苕帚湾公交站,交通,公交站,(null),(null),120.169201,30.220048
杭州科技城宝龙广场,商业,购物中心,(null),(null),119.98679,30.278696
萧山第一人民医院湘湖分院,医疗,综合医院,普通,(null),120.254601,30.121677
船山党建主题公园,景观,公园,普通景点,(null),119.761997,30.455909
新桥乡中心小学,教育,小学,普通,小学,118.943311,30.251367
世纪联华(三塘店),商业,大型超市,(null),(null),120.167247,30.307005
杭州市富阳区富春第八小学,教育,小学,普通,小学,119.925699,30.062451
临平地铁站,交通,地铁站,非换乘,9号线,120.304068,30.406793
招呼站公交站,交通,公交站,(null),(null),120.063095,30.242704
杭州华联(新华村店),商业,大型超市,(null),(null),120.294019,30.208556
南村世纪公园,景观,公园,普通景点,(null),120.102816,30.124851
城东迎宾商贸城,商业,购物中心,(null),(null),119.950881,30.063651
宇威德信·杭州之翼,商业,购物中心,(null),(null),120.222102,30.294578
汇和城(翠苑店),商业,购物中心,(null),(null),120.123453,30.28842
宏山公园,景观,公园,普通景点,(null),119.055011,29.609051
杭州上海世界外国语中学,教育,中学,普通,初中,120.203676,30.362418
浙江医院(灵隐院区),医疗,综合医院,三甲,(null),120.124832,30.248959
地铁湘湖站西公交站,交通,公交站,(null),(null),120.232578,30.167409
丁蕙第二小学(白鹤校区),教育,小学,普通,小学,120.24652,30.363965
华中南路地铁站,交通,地铁站,非换乘,4号线,120.200064,30.323978
杭州市西子湖小学,教育,小学,普通,小学,120.117027,30.186423
华联购物(桐坞村店),商业,大型超市,(null),(null),120.0522,30.196386
杭州市小河小学,教育,小学,普通,小学,120.131262,30.306658
邵家坝公交站,交通,公交站,(null),(null),120.192396,30.502331
安阳中心小学(佳坞校区),教育,小学,普通,小学,118.833856,29.417178
杭州湘仪医院,医疗,综合医院,普通,(null),120.382759,30.300337
杭州市保俶塔实验学校,教育,中学,重点,(null),120.149558,30.270504
七一五所公交站,交通,公交站,(null),(null),119.954826,30.093086
杭州萧山大桥医院,医疗,综合医院,普通,(null),120.299529,30.011013
联胜路地铁站,交通,地铁站,非换乘,(在建)3号线后通段,120.03091,30.243766
杭州华联(万家星城店),商业,大型超市,(null),(null),120.174479,30.323956
清沐冰天下冰淇淋超市,商业,大型超市,(null),(null),120.04491,30.072286
大源镇第二小学,教育,小学,普通,小学,120.026926,29.934808
湘湖购物中心,商业,购物中心,(null),(null),120.162492,30.13629
杭州市富阳区湖源乡中心小学,教育,小学,普通,小学,119.950538,29.811578
泗州公交站,交通,公交站,(null),(null),120.296211,29.973824
联华超市(青山湖路店),商业,大型超市,(null),(null),119.814194,30.242416
杭州市上城区中西医结合医院,医疗,综合医院,普通,(null),120.176931,30.219853
聚才路地铁站,交通,地铁站,非换乘,5号线,120.198803,30.182426
杭州临平博陆医院,医疗,综合医院,普通,(null),120.296374,30.491966
金港商贸城(山西园路),商业,购物中心,(null),(null),119.942433,30.269237
银湖地铁站,交通,地铁站,非换乘,6号线,119.988607,30.13963
盈湖公园,景观,公园,普通景点,(null),120.453885,30.26651
浙江省杭州高级中学(钱江校区),教育,中学,重点,高中,120.26061,30.289413
瓶窑镇第二小学,教育,小学,普通,(null),119.983662,30.356866
鹰自达公交站,交通,公交站,(null),(null),119.969505,30.087027
杭州市朝晖实验小学,教育,小学,普通,小学,120.164633,30.283161
D32商场,商业,购物中心,(null),(null),120.137377,30.314471
网络安全主题公园,景观,公园,普通景点,(null),120.207324,30.195088
临平第一小学(将军殿校区),教育,小学,普通,小学,120.300225,30.42081
荷禹路地铁站,交通,地铁站,非换乘,9号线,120.284344,30.434494
苏宁易购,商业,购物中心,(null),(null),120.263468,30.388123
世纪华联超市(滨康店),商业,大型超市,(null),(null),120.215138,30.181267
未来科技城海辰小学,教育,小学,普通,小学,119.984532,30.263163
闲林小学西溪源校区,教育,小学,普通,小学,119.993082,30.204997
前湾友时光,商业,购物中心,(null),(null),120.343702,30.234058
杭州华联(天鸿君邑店),商业,大型超市,(null),(null),120.14125,30.175609
竹林公园,景观,公园,普通景点,(null),119.16192,29.261063
千岛湖镇第一小学,教育,小学,普通,小学,119.04512,29.605424
临浦城市公园,景观,公园,普通景点,(null),120.243161,30.060198
浙江省肿瘤医院机场路分院(机神新村南),医疗,专科医院,普通,(null),120.192283,30.282155
八佰伴购物广场(荷映路店),商业,购物中心,(null),(null),119.31455,29.50089
景芳二区西公交站,交通,公交站,(null),(null),120.201528,30.270369
仓兴街西公交站,交通,公交站,(null),(null),119.990747,30.287118
市公交集团快速公交站,交通,公交站,(null),(null),120.183464,30.275234
佳隆超市(河庄店),商业,大型超市,(null),(null),120.461318,30.283094
景苑小学,教育,小学,普通,小学,120.335289,30.30371
三联萧山区公交站,交通,公交站,(null),(null),120.242153,30.031441
定海园公交站,交通,公交站,(null),(null),120.141962,30.327839
横坞口站公交站,交通,公交站,(null),(null),119.88378,30.139332
上海华联超市(萧山党山店),商业,大型超市,(null),(null),120.521438,30.161027
梓树2公交站,交通,公交站,(null),(null),120.041784,29.994844
永峥公园,景观,公园,普通景点,(null),119.811787,30.4441
富闲路南口公交站,交通,公交站,(null),(null),119.98082,30.144262
汇和城(天工艺苑店),商业,购物中心,(null),(null),120.177765,30.249952
求知学校,教育,小学,普通,小学,120.264259,30.10231
世纪嘉园超市,商业,大型超市,(null),(null),120.315311,30.410626
乔司南地铁站,交通,地铁站,非换乘,9号线,120.290691,30.327319
世纪联华(临平丘山店),商业,大型超市,(null),(null),120.298521,30.424304
杭州市钱塘区文海实验小学,教育,小学,普通,小学,120.380516,30.3059
桃花湖公园地铁站,交通,地铁站,非换乘,3号线,120.221315,30.351468
建德市第一人民医院,医疗,综合医院,普通,(null),119.291084,29.472153
世纪华联(笕桥同心店),商业,大型超市,(null),(null),120.229938,30.319779
杭州市萧山区第八高级中学,教育,中学,普通,高中,120.459261,30.17166
汪村小学,教育,小学,普通,小学,118.645945,29.378992
威坪镇初级中学,教育,中学,重点,初中,118.799081,29.729648
万科旭润壹广场,商业,购物中心,(null),(null),120.204021,30.405248
尖山桥头公交站,交通,公交站,(null),(null),120.255226,29.979141
杭州之江高中,教育,中学,普通,高中,120.010835,30.206278
上海华联(笕桥店),商业,大型超市,(null),(null),120.206552,30.329619
汾口镇泰隆畹墅小学,教育,小学,普通,小学,118.534991,29.419379
淳安县宋村乡中心小学,教育,小学,普通,小学,118.858221,29.685493
杭州市丁兰第二小学,教育,小学,普通,小学,120.232711,30.346917
仁家斗公交站,交通,公交站,(null),(null),120.081662,30.495373
梅里小公园,景观,公园,普通景点,(null),120.226125,29.9922
杭州市瓶窑中学,教育,中学,普通,高中,119.962598,30.394385
荷花苑健身公园,景观,公园,普通景点,(null),120.103274,30.274054
余杭区育蕾学校,教育,小学,普通,小学,120.320195,30.37604
浙江省立同德医院之江院区,医疗,综合医院,三甲,(null),120.071853,30.139021
洛阳村公交站,交通,公交站,(null),(null),120.084301,30.451406
港南乡村公园,景观,公园,普通景点,(null),120.025858,30.401551
昌化镇第一小学(新校区),教育,小学,普通,小学,119.216989,30.164641
月溪公园,景观,公园,普通景点,(null),119.427174,29.925789
横村小学,教育,小学,普通,小学,119.611065,29.827274
大关科普公园,景观,公园,普通景点,(null),120.160357,30.301123
东城文体公园,景观,公园,普通景点,(null),120.269631,30.308711
世纪华联超市(春天店),商业,大型超市,(null),(null),120.227358,30.22675
杭州东骅康复医院,医疗,综合医院,普通,(null),120.16846,30.36463
杭州市九莲小学,教育,小学,普通,小学,120.133143,30.278964
宝善桥地铁站,交通,地铁站,非换乘,5号线,120.179847,30.271957
白鹭郡西公交站,交通,公交站,(null),(null),120.021255,30.356926
闲林埠快速公交站,交通,公交站,(null),(null),119.984102,30.223265
英冠百货,商业,购物中心,(null),(null),120.489731,30.2676
火车公园,景观,公园,普通景点,(null),119.190072,29.485328
世纪华联超市(高桥店),商业,大型超市,(null),(null),120.273749,30.129796
杭州康柏医院,医疗,综合医院,普通,(null),120.070821,30.204091
东湖公园(艺尚人才公园）,景观,公园,普通景点,(null),120.292911,30.383399
临安妇科医院,医疗,专科医院,普通,(null),119.710606,30.222883
香积寺公交站,交通,公交站,(null),(null),120.147166,30.298637
萧山区湘湖初级中学,教育,中学,重点,初中,120.238609,30.176223
王家闸村公交站,交通,公交站,(null),(null),120.303277,30.018199
