POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
雅宝地铁站,交通,地铁站,非换乘,10号线/坂田线,114.060303,22.603439
粤海门地铁站,交通,地铁站,非换乘,(在建)13号线/石岩线;9号线/梅林线,113.945531,22.532695
振兴学校,教育,中学,普通,(null),113.849568,22.60403
深圳深东爱尔眼科医院,医疗,专科医院,普通,(null),114.26921,22.709081
深圳市龙岗区石芽岭学校,教育,中学,普通,(null),114.134135,22.623644
沃尔玛(深圳龙华人民南路分店),商业,大型超市,(null),(null),114.025737,22.628193
万众百货(协会大厦A北),商业,购物中心,(null),(null),113.845145,22.611905
深圳市南山区医疗集团总部南油社区健康服务中心,医疗,综合医院,普通,(null),113.925636,22.507785
深圳四联小学,教育,小学,普通,(null),114.198581,22.652418
长岭陂地铁站,交通,地铁站,非换乘,5号线/环中线,114.010275,22.599395
深圳市盐田区人民医院(集团)梅沙院区,医疗,综合医院,普通,(null),114.30482,22.601422
深圳博爱曙光医院,医疗,综合医院,普通,(null),114.107719,22.54697
会展中心地铁站,交通,地铁站,换乘二线,1号线/罗宝线;4号线/龙华线,114.061101,22.534769
深圳市宝安人民医院,医疗,综合医院,三甲,(null),113.914854,22.562217
深圳市大新小学,教育,小学,普通,(null),113.91574,22.536024
沙浦围社区健康服务中心,医疗,综合医院,普通,(null),113.825675,22.774719
龙岗区第三人民医院西坑社区健康服务中心,医疗,综合医院,普通,(null),114.222691,22.619153
世纪广场有轨电车站,交通,公交站,(null),(null),114.049504,22.695249
深圳市坪山区弘金地学校,教育,中学,普通,(null),114.34212,22.677417
深圳市罗湖区翠宁社区静安社区健康服务中心,医疗,综合医院,普通,(null),114.138928,22.568201
科苑小学,教育,小学,普通,(null),113.948117,22.523784
深圳市尔雅学校,教育,中学,普通,(null),113.898105,22.79353
水湾·1979广场,商业,购物中心,(null),(null),113.918547,22.489966
万昌商业广场,商业,购物中心,(null),(null),113.932369,22.545868
成邦商场,商业,购物中心,(null),(null),114.373238,22.745407
深圳市宝安中学初中部,教育,中学,重点,(null),113.917434,22.568934
天虹商场(观澜店),商业,购物中心,(null),(null),114.049016,22.694981
东和社区文体街心公园,景观,公园,普通景点,(null),114.232611,22.551685
深圳市福田区外国语学校,教育,中学,普通,(null),114.034012,22.555702
蚝乡湖公园,景观,公园,普通景点,(null),113.821491,22.746365
光明新城公园,景观,公园,普通景点,(null),113.943607,22.747508
深圳市桂园小学,教育,小学,普通,(null),114.11098,22.545475
兴东地铁站,交通,地铁站,非换乘,5号线/环中线,113.919013,22.581822
深大附中(初中部),教育,中学,重点,(null),113.897186,22.504295
水库新村社区公园,景观,公园,普通景点,(null),114.139767,22.562855
深圳市龙岗区耳鼻咽喉医院,医疗,专科医院,普通,(null),114.244723,22.708883
华侨医院白泥坑深联社区健康服务中心,医疗,综合医院,普通,(null),114.156461,22.65371
金葵街心公园,景观,公园,普通景点,(null),114.421016,22.626798
南山外国语学校(集团)科华学校,教育,中学,普通,(null),113.957632,22.545337
福永人民医院白石厦东区社区健康服务中心,医疗,综合医院,普通,(null),113.831476,22.674512
海上田园东地铁站,交通,地铁站,非换乘,(null),113.781248,22.731201
松岗医院红星社康中心,医疗,综合医院,普通,(null),113.83735,22.763998
珠光小学,教育,小学,重点,(null),113.963001,22.566086
黄埔社区健康服务中心,医疗,综合医院,普通,(null),113.844555,22.714693
学苑街心公园,景观,公园,普通景点,(null),114.316698,22.671137
天虹商场(坂田店),商业,购物中心,(null),(null),114.059579,22.634386
新南小学,教育,小学,普通,(null),114.123151,22.702899
深圳市福田区石厦学校(中学部),教育,中学,普通,(null),114.051029,22.523887
北大附中深圳南山分校,教育,中学,普通,(null),113.910886,22.539363
深圳大学附属骨科医院,医疗,专科医院,普通,(null),114.266297,22.741532
洪湖公园(文锦北路),景观,公园,普通景点,(null),114.119869,22.565247
长圳社区儿童友好公园,景观,公园,普通景点,(null),113.9263,22.722486
人人购物广场(南岭店),商业,购物中心,(null),(null),114.151023,22.61199
人才园社区公园,景观,公园,普通景点,(null),114.008703,22.532835
上寮荔枝公园,景观,公园,普通景点,(null),113.837629,22.72604
向南瑞峰商业广场,商业,购物中心,(null),(null),113.925668,22.524034
深圳市龙岗区名星学校,教育,中学,普通,(null),114.294837,22.713934
龙岗·天光城,商业,购物中心,(null),(null),114.231916,22.694988
莲花中学南校区,教育,中学,普通,(null),114.064964,22.530005
丹堤实验学校,教育,小学,普通,(null),114.054654,22.596933
麻地公园,景观,公园,普通景点,(null),114.189327,22.632416
梅河社区公园,景观,公园,普通景点,(null),114.043226,22.566069
盒马邻里(深圳龙岗金众云山栖店),商业,大型超市,(null),(null),114.407316,22.638612
深圳市依山郡小学,教育,小学,普通,(null),114.222695,22.731283
田寮社区湖心公园-党建公园,景观,公园,普通景点,(null),113.902724,22.728755
金世界商城(金世界商业中心),商业,购物中心,(null),(null),114.117533,22.54526
坪山区妇幼保健院坑梓社区健康服务中心,医疗,综合医院,普通,(null),114.386076,22.747801
深圳市龙华区人民医院,医疗,综合医院,三甲,(null),114.032809,22.655868
航城里购物中心,商业,购物中心,(null),(null),113.850033,22.606973
深圳南山外国语学校,教育,中学,重点,(null),113.948103,22.523688
玉律社康服务中心,医疗,综合医院,普通,(null),113.897563,22.717083
龙华街道人民调解公园,景观,公园,普通景点,(null),114.021602,22.663656
e港湾(金中环·天赋店),商业,购物中心,(null),(null),114.068949,22.564772
美杜兰新街市,商业,购物中心,(null),(null),114.11589,22.607535
众鑫商业城,商业,购物中心,(null),(null),114.11319,22.693687
深航假日名居商业广场,商业,购物中心,(null),(null),113.8704,22.554666
勤诚达,商业,购物中心,(null),(null),113.915297,22.720897
飞马服装城,商业,购物中心,(null),(null),113.923457,22.511513
葵涌街道葵涌社区公园,景观,公园,普通景点,(null),114.420412,22.630183
兴万和购物广场(三联路),商业,购物中心,(null),(null),114.034903,22.666931
坭岗街心花园,景观,公园,普通景点,(null),114.099007,22.568884
西丽地铁站,交通,地铁站,换乘二线,5号线/环中线;7号线/西丽线,113.954396,22.580677
东晓社区健康服务中心,医疗,综合医院,普通,(null),114.138206,22.581481
锦龙社区公园(坪山),景观,公园,普通景点,(null),114.32767,22.67937
龙岗中心医院集团南联社区健康服务中心,医疗,综合医院,普通,(null),114.266465,22.713599
深圳市南山外国语学校(集团)科苑小学,教育,小学,普通,(null),113.948995,22.523514
荔林地铁站,交通,地铁站,非换乘,9号线/梅林线,113.913128,22.511903
深圳市红岭实验学校小学部,教育,小学,普通,(null),114.029266,22.522387
陈源盛社区公园,景观,公园,普通景点,(null),114.288526,22.713122
大水坑社区公园,景观,公园,普通景点,(null),114.017954,22.714679
天虹商场,商业,购物中心,(null),(null),113.901863,22.578498
科技园法制文化公园,景观,公园,普通景点,(null),113.943149,22.533966
中国医学科学院肿瘤医院深圳医院,医疗,专科医院,三甲,(null),114.251382,22.694749
鮜门卫生院,医疗,综合医院,普通,(null),115.162069,22.808847
平湖生态园,景观,公园,普通景点,(null),114.110644,22.674107
光明开明公园,景观,公园,普通景点,(null),113.928895,22.74996
金来福购物广场,商业,购物中心,(null),(null),114.234916,22.729885
AT MALL 上塘荟,商业,购物中心,(null),(null),114.013833,22.636888
白石厦福民学校,教育,小学,普通,(null),113.830064,22.673153
深圳市华龙学校,教育,中学,普通,(null),114.113989,22.618559
艾美特党建公园,景观,公园,普通景点,(null),113.929229,22.668114
深圳市第七高级中学,教育,中学,普通,(null),113.784201,22.732534
爱文深圳中学部,教育,中学,普通,(null),113.982465,22.588686
深圳市福田区映山社区健康服务站,医疗,综合医院,普通,(null),114.015981,22.563188
深圳市龙岗区骨科医院(宝龙院区),医疗,综合医院,普通,(null),114.309825,22.696341
石岩农业生态园,景观,公园,普通景点,(null),113.9416,22.667093
南庄新村街心公园,景观,公园,普通景点,(null),113.908863,22.770903
愉香社区公园,景观,公园,普通景点,(null),114.227492,22.722782
深圳中心公园,景观,公园,普通景点,(null),114.07943,22.542362
龙岗区第三人民医院天颂雅苑社区健康服务中心,医疗,综合医院,普通,(null),114.184388,22.651241
荟同学校(深圳校区),教育,小学,普通,(null),113.887556,22.50416
梅富北社区公园,景观,公园,普通景点,(null),114.041817,22.558815
深圳九龙生态园,景观,公园,普通景点,(null),114.345206,22.753225
联邦学校,教育,小学,普通,(null),114.186555,22.633302
新围社区公园,景观,公园,普通景点,(null),113.997482,22.690741
上山门路街心公园,景观,公园,普通景点,(null),113.854667,22.774073
深圳市龙华区和平实验小学,教育,小学,普通,(null),114.007897,22.639855
银湖地铁站,交通,地铁站,换乘二线,6号线/光明线;9号线/梅林线,114.089851,22.568308
永辉仓储店(宝安大道店),商业,大型超市,(null),(null),113.833342,22.764193
凤凰百货,商业,购物中心,(null),(null),113.844784,22.684585
平湖中心学校,教育,中学,普通,(null),114.13243,22.689295
深圳沙井公园,景观,公园,普通景点,(null),113.819106,22.73745
盒马鲜生(锦荟店),商业,大型超市,(null),(null),114.180435,22.633663
梅龙北有轨电车站,交通,公交站,(null),(null),114.048235,22.675991
中执NEX MALL,商业,购物中心,(null),(null),114.029597,22.667686
田头荔枝公园,景观,公园,普通景点,(null),114.404526,22.690911
前海花卉公园,景观,公园,普通景点,(null),113.911501,22.545777
昊业商业广场,商业,购物中心,(null),(null),113.789274,22.735642
松岗人民医院集苑社区健康服务中心,医疗,综合医院,普通,(null),113.853216,22.766219
四方埔社区文体公园,景观,公园,普通景点,(null),114.324465,22.762316
松元万安学校,教育,小学,普通,(null),114.064086,22.708328
深圳市第二人民医院中西医结合分院,医疗,综合医院,普通,(null),114.095731,22.544877
深圳市光明区凤凰学校,教育,中学,普通,(null),113.948703,22.74039
虹桥公园,景观,公园,普通景点,(null),113.960734,22.744544
深圳市120急救网络医院,医疗,综合医院,普通,(null),114.038066,22.629151
深圳市福田区上步小学,教育,小学,普通,(null),114.098467,22.537788
深圳市宝安区黄埔小学,教育,小学,普通,(null),113.831172,22.718697
雅庭苑商城,商业,购物中心,(null),(null),114.229295,22.701872
鸿翔世纪城,商业,购物中心,(null),(null),114.106848,22.554784
清湖商业广场,商业,购物中心,(null),(null),114.052504,22.666785
福田小学,教育,小学,重点,(null),114.081904,22.536009
坣岗公园,景观,公园,普通景点,(null),113.822896,22.73121
洪浪北地铁站,交通,地铁站,非换乘,5号线/环中线,113.910585,22.574543
官田地铁站,交通,地铁站,非换乘,6号线/光明线,113.949663,22.683253
银湖社区健康服务中心,医疗,综合医院,普通,(null),114.093522,22.568338
深圳市围岭公园,景观,公园,普通景点,(null),114.127564,22.582527
田寮社区健康服务中心,医疗,综合医院,普通,(null),113.901494,22.729381
钟屋南地铁站,交通,地铁站,非换乘,(null),113.859057,22.618825
裕宝商场购物中心,商业,购物中心,(null),(null),113.908586,22.559331
君尚,商业,购物中心,(null),(null),114.081953,22.544786
深圳市龙岗区龙盛学校,教育,中学,普通,(null),114.256114,22.73414
荔枝公园(南海大道),景观,公园,普通景点,(null),113.916381,22.488819
泰力批发商城(商服大厦店),商业,购物中心,(null),(null),113.923856,22.51117
百业安家广场,商业,购物中心,(null),(null),113.835918,22.771201
深圳万丰医院,医疗,综合医院,普通,(null),113.828322,22.722887
新世界广场(横岗大厦北),商业,购物中心,(null),(null),114.207663,22.648395
步涌体育公园,景观,公园,普通景点,(null),113.813155,22.757486
春风文体公园,景观,公园,普通景点,(null),114.119183,22.536028
深圳市南山外国语学校(集团)高新中学,教育,中学,普通,(null),113.95163,22.523568
深圳科爱赛国际学校,教育,中学,普通,(null),113.924379,22.497021
深圳市龙华区清泉外国语小学,教育,小学,普通,(null),114.039728,22.663272
南昌公园,景观,公园,普通景点,(null),113.841143,22.596247
大冲学校,教育,中学,普通,(null),113.95222,22.543572
甲子塘城市公园-田新公园,景观,公园,普通景点,(null),113.913131,22.726505
深圳市精神卫生中心,医疗,专科医院,普通,(null),114.30488,22.663035
民乐社区公园,景观,公园,普通景点,(null),114.050063,22.59881
生活广场,商业,购物中心,(null),(null),114.157164,22.553527
华中师范大学附属龙园学校,教育,中学,普通,(null),114.265082,22.740728
集美公园,景观,公园,普通景点,(null),113.889963,22.792377
深圳市宝安第一外国语学校,教育,中学,重点,(null),113.841545,22.646012
LAKiKO,商业,购物中心,(null),(null),113.935081,22.518388
盐田区海滨公园,景观,公园,普通景点,(null),114.239779,22.550088
盛荟MIX Mall,商业,购物中心,(null),(null),114.120346,22.651335
深圳市龙岗区外国语学校(集团)星河学校,教育,小学,普通,(null),114.229654,22.692612
外国语小学东和分校,教育,小学,普通,(null),114.234785,22.544803
阳台山森林公园登山广场,景观,公园,普通景点,(null),113.94834,22.664615
湖滨公园,景观,公园,普通景点,(null),113.966629,22.599551
深圳市龙华区教科院附属小学,教育,小学,普通,(null),114.086873,22.699654
后海地铁站,交通,地铁站,换乘二线,(在建)13号线/石岩线;11号线/机场线;2号线(8号线),113.942498,22.518422
万佳华百货,商业,购物中心,(null),(null),114.232942,22.675636
沙嘴社区健康服务中心(沙嘴东路),医疗,综合医院,普通,(null),114.039137,22.518721
龙岗区人民医院中央悦城社区健康服务中心,医疗,综合医院,普通,(null),114.242527,22.732001
良家福百货,商业,购物中心,(null),(null),114.147421,22.667233
深圳市龙岗中心医院,医疗,综合医院,三甲,(null),114.283515,22.735299
深圳市格睿特高级中学,教育,中学,普通,(null),114.089679,22.691815
深圳布吉万象汇,商业,购物中心,(null),(null),114.131457,22.59282
上北小学,教育,小学,普通,小学,114.983806,22.852277
鹅溪小学,教育,小学,普通,(null),114.15214,22.682177
深圳市福田区益田小学,教育,小学,普通,(null),114.05227,22.512129
中南大学湘雅二医院深圳医院,医疗,综合医院,普通,(null),113.921672,22.49642
八卦岭地铁站,交通,地铁站,换乘二线,6号线/光明线;7号线/西丽线,114.094649,22.561941
福海儿童公园,景观,公园,普通景点,(null),113.812627,22.704298
建文小学,教育,小学,普通,(null),114.285644,22.730456
鸿都百货(石龙路),商业,购物中心,(null),(null),113.968087,22.698275
福新小学,教育,小学,普通,(null),114.050596,22.53177
葵涌公园,景观,公园,普通景点,(null),114.431011,22.629782
横岗地铁站,交通,地铁站,非换乘,3号线/龙岗线,114.208994,22.648442
深圳市中医院,医疗,综合医院,三甲,(null),114.085688,22.537055
南山区医疗集团总部莲城社区健康服务中心,医疗,综合医院,普通,(null),113.925146,22.546573
地源商贸城,商业,购物中心,(null),(null),114.110568,22.609868
深圳市龙岗区清林径实验小学,教育,小学,普通,(null),114.217113,22.750936
深圳市南山区人民医院,医疗,综合医院,三甲,(null),113.922873,22.530603
油富地下商城,商业,购物中心,(null),(null),114.046931,22.645991
福民社区公园,景观,公园,普通景点,(null),114.055985,22.523214
深圳市同胜学校,教育,中学,普通,(null),113.980827,22.680732
牛角龙公园,景观,公园,普通景点,(null),114.33276,22.676124
六一学校,教育,小学,普通,(null),114.017772,22.673347
广联百货,商业,购物中心,(null),(null),114.063026,22.613503
九祥岭社区公园,景观,公园,普通景点,(null),113.95967,22.58446
星洲时代广场,商业,购物中心,(null),(null),113.836729,22.760896
盐田区海心小学,教育,小学,普通,(null),114.248499,22.593223
松元公园,景观,公园,普通景点,(null),114.067454,22.722527
正浩文体公园,景观,公园,普通景点,(null),113.933014,22.516413
华中师范大学龙岗附属中学,教育,中学,普通,(null),114.206036,22.702265
侨香公园,景观,公园,普通景点,(null),114.017449,22.552269
深圳南山外国语学校(集团),教育,中学,普通,(null),113.951753,22.52291
恩上湿地公园,景观,公园,普通景点,(null),114.239064,22.568344
华强北地铁站,交通,地铁站,换乘二线,2号线(8号线);7号线/西丽线,114.085413,22.544441
优越时代广场,商业,购物中心,(null),(null),114.03244,22.60957
宝润万家购物广场,商业,购物中心,(null),(null),114.013304,22.72987
深圳高级中学(集团)中心北校区,教育,中学,普通,(null),114.015386,22.546584
孖岭社区健康服务中心,医疗,综合医院,普通,(null),114.066274,22.56865
鹅公岭社区公园,景观,公园,普通景点,(null),114.158913,22.680621
上梅林社区健康服务中心,医疗,综合医院,普通,(null),114.053761,22.565898
田心社区文体公园,景观,公园,普通景点,(null),114.227571,22.552429
深圳市南山区沙河小学,教育,小学,普通,(null),113.973901,22.542529
市中医院地铁站,交通,地铁站,非换乘,(在建)地铁13号线二期北延,113.946753,22.72353
深圳市光明区外国语学校,教育,中学,普通,(null),113.958192,22.729727
国展南地铁站,交通,地铁站,非换乘,20号线,113.778411,22.684337
佳联华购物广场,商业,购物中心,(null),(null),113.913149,22.719137
登良地铁站,交通,地铁站,非换乘,2号线(8号线),113.937602,22.509146
东滨社区公园,景观,公园,普通景点,(null),113.939029,22.505845
深圳菁华中英文实验中学,教育,中学,普通,(null),114.130629,22.671169
龙岗区平湖鹅公岭园,景观,公园,普通景点,(null),114.153746,22.677728
宝安区中医院海旺社区健康服务中心,医疗,综合医院,普通,(null),113.889781,22.559166
蛇口德隆广场,商业,购物中心,(null),(null),113.928138,22.487199
金利商业广场,商业,购物中心,(null),(null),114.117861,22.606199
阿波罗地铁站,交通,地铁站,非换乘,(在建)16号线二期,114.232762,22.659672
华润万家(翠竹店),商业,大型超市,(null),(null),114.129602,22.56009
华润万家(松坪山店),商业,大型超市,(null),(null),113.955798,22.558892
世界经济渔类海洋馆,景观,公园,普通景点,(null),113.916598,22.487766
沙井东山书院,教育,中学,普通,(null),113.82501,22.74895
凤凰安全文化主题公园,景观,公园,普通景点,(null),113.917248,22.734205
前海滨公园,景观,公园,普通景点,(null),113.887415,22.524163
南头古城地铁站,交通,地铁站,非换乘,(null),113.924129,22.539163
龙园外语实验学校,教育,小学,普通,(null),114.108058,22.588054
鹅埠卫生院,医疗,综合医院,普通,(null),115.002631,22.828941
康之宝百货,商业,购物中心,(null),(null),113.944095,22.758767
深圳市东湖中学,教育,中学,普通,(null),114.131104,22.573535
深圳市龙岗区第二人民医院翠湖社区健康服务中心,医疗,综合医院,普通,(null),114.106167,22.608943
龙华区中心医院君子布社区健康服务中心,医疗,综合医院,普通,(null),114.097462,22.717729
翠湖公园,景观,公园,普通景点,(null),113.945935,22.766123
西田时代商贸广场,商业,购物中心,(null),(null),113.900179,22.802875
笋岗远望街心公园,景观,公园,普通景点,(null),114.109775,22.556328
深圳市福田区保税区社区健康服务中心,医疗,综合医院,普通,(null),114.061292,22.507237
永同昌·中环广场,商业,购物中心,(null),(null),114.10634,22.564186
沃尔玛(深圳蛇口店),商业,大型超市,(null),(null),113.92402,22.503699
汇德购物中心(汇德大厦店),商业,购物中心,(null),(null),114.031146,22.612905
玉律商业中心,商业,购物中心,(null),(null),113.904586,22.715495
体育公园,景观,公园,普通景点,(null),114.223804,22.676836
梅沙湾公园,景观,公园,普通景点,(null),114.312648,22.600858
东冲社区沙岗公园,景观,公园,普通景点,(null),114.581062,22.491927
C.City商场B馆,商业,购物中心,(null),(null),113.950507,22.541992
九围商业广场,商业,购物中心,(null),(null),113.864398,22.645209
永康社区健康服务中心,医疗,综合医院,普通,(null),114.321744,22.76053
岁宝Shirble plaza(益田店),商业,购物中心,(null),(null),114.05091,22.515763
白石厦东区社区健康服务中心,医疗,综合医院,普通,(null),113.831602,22.674351
惠民商业中心,商业,购物中心,(null),(null),114.310914,22.770579
兴围社区健康服务中心,医疗,综合医院,普通,(null),113.831098,22.638415
九祥岭湿地公园,景观,公园,普通景点,(null),113.958921,22.581917
侨香地铁站,交通,地铁站,非换乘,2号线(8号线),114.014378,22.549784
Itat百货会员俱乐部(新银座店),商业,购物中心,(null),(null),114.119339,22.535355
嘉邻中心,商业,购物中心,(null),(null),114.38379,22.730792
深圳市松岗第二小学,教育,小学,普通,(null),113.860988,22.762731
创意梦广场,景观,公园,普通景点,(null),113.931906,22.526112
园岭社区健康服务中心,医疗,综合医院,普通,(null),114.101962,22.552673
黄田公园,景观,公园,普通景点,(null),113.841546,22.629829
宝安中学(集团)外国语学校,教育,中学,普通,(null),113.913345,22.560903
万联广场,商业,购物中心,(null),(null),113.80691,22.716664
凤凰城地铁站,交通,地铁站,非换乘,(在建)地铁13号线二期北延;6号线/光明线,113.932831,22.747433
元云小学,教育,小学,普通,小学,115.018808,22.761291
北亭实验学校,教育,中学,普通,(null),113.824885,22.765825
广东医学院实习医院,医疗,综合医院,普通,(null),114.1265,22.606809
深圳大学附属实验中学,教育,中学,普通,(null),113.922324,22.723454
白芒公园,景观,公园,普通景点,(null),113.942152,22.622989
致远学校,教育,中学,普通,(null),114.073384,22.569847
沃尔玛(深圳福星分店),商业,大型超市,(null),(null),114.081201,22.532226
绿谷公园,景观,公园,普通景点,(null),114.067835,22.521032
深圳市才华学校,教育,中学,普通,(null),113.813964,22.757113
海乐社区公园(新安一路),景观,公园,普通景点,(null),113.904606,22.55572
罗湖医院集团梧桐山社区健康服务中心,医疗,综合医院,普通,(null),114.192456,22.592369
松岗公园地铁站,交通,地铁站,非换乘,6号线/光明线,113.84831,22.77792
大梅沙地铁站,交通,地铁站,非换乘,(在建)8号线二期,114.307858,22.594169
智园小学,教育,小学,普通,(null),113.867931,22.584647
建设东洋国际,商业,购物中心,(null),(null),114.117716,22.53966
新乐社区公园,景观,公园,普通景点,(null),113.903188,22.553092
小漠卫生院,医疗,综合医院,普通,(null),115.037388,22.773711
深南宝安路街头公园,景观,公园,普通景点,(null),114.111693,22.542559
深圳市阳光小学,教育,小学,普通,(null),114.114146,22.616041
下水径社康服务中心,医疗,综合医院,普通,(null),114.109565,22.611873
景田小学,教育,小学,普通,(null),114.035171,22.557131
清一小学,教育,小学,普通,(null),113.885164,22.794147
新天地购物广场A栋(新天地购物广场店),商业,购物中心,(null),(null),113.847036,22.59927
同乐乐园商厦,商业,购物中心,(null),(null),114.315169,22.713745
德兴社区公园,景观,公园,普通景点,(null),114.113898,22.592859
深圳市龙华区中心医院金奥社区健康服务中心,医疗,综合医院,普通,(null),114.014976,22.727099
华南城P06栋,商业,购物中心,(null),(null),114.12697,22.674777
丰盛市场公园,景观,公园,普通景点,(null),114.035793,22.748948
同德社区公园,景观,公园,普通景点,(null),114.319929,22.729478
崛起实验中学,教育,中学,普通,(null),113.878535,22.566046
深圳欢乐谷,景观,公园,5A级景区,(null),113.980295,22.54159
永辉超市(龙岗雅宝星河店),商业,大型超市,(null),(null),114.059031,22.603584
红岗社区健康服务中心,医疗,综合医院,普通,(null),114.106997,22.569856
上排公园,景观,公园,普通景点,(null),113.934643,22.688909
深水田生态园,景观,公园,普通景点,(null),114.442472,22.638209
世纪天安丝绸城,商业,购物中心,(null),(null),113.921662,22.511677
同裕街心公园,景观,公园,普通景点,(null),114.312722,22.670835
新园社区公园,景观,公园,普通景点,(null),114.249401,22.58226
铁岗公园,景观,公园,普通景点,(null),113.890708,22.599658
景蜜社区公园,景观,公园,普通景点,(null),114.038712,22.556906
碧盛百货(潭头天娇店),商业,购物中心,(null),(null),113.847634,22.748517
育才一小,教育,小学,重点,(null),113.919952,22.491073
石芽岭公园,景观,公园,普通景点,(null),114.130935,22.618263
星河购物公园中心,商业,购物中心,(null),(null),114.054441,22.533223
安乐小学,教育,小学,普通,(null),113.895795,22.560569
观澜第二中学,教育,中学,普通,(null),114.048032,22.706652
葵涌街道盐村社区公园,景观,公园,普通景点,(null),114.355736,22.608546
同乐南地铁站,交通,地铁站,非换乘,(null),113.918684,22.55716
坪山区人民医院老围社区健康服务中心,医疗,综合医院,普通,(null),114.38975,22.708301
深圳湾万象城,商业,购物中心,(null),(null),113.945809,22.515887
德兴梦清公园,景观,公园,普通景点,(null),114.114457,22.592498
聚宝商业中心(罗沙公路辅路),商业,购物中心,(null),(null),114.16982,22.562124
IBC环球商务中心A座,商业,购物中心,(null),(null),114.12435,22.574675
众兴泰广场,商业,购物中心,(null),(null),114.226171,22.614917
福华学校,教育,小学,普通,(null),113.959147,22.583143
北大地铁站,交通,地铁站,非换乘,(在建)7号线二期东延,113.978352,22.593965
东兴外国语学校-小学部,教育,小学,普通,(null),114.279904,22.760981
深圳市振能小学,教育,小学,普通,(null),114.070845,22.718495
六和社区公园,景观,公园,普通景点,(null),114.342618,22.695244
振业·星海商业广场,商业,购物中心,(null),(null),113.913858,22.540691
深圳市新华医院,医疗,综合医院,普通,(null),114.021785,22.619173
宝安纯中医治疗医院,医疗,综合医院,普通,(null),113.870977,22.606115
华一实验学校中学部,教育,中学,普通,(null),113.833237,22.72583
丰收城购物中心,商业,购物中心,(null),(null),114.195475,22.651124
华润万家(梅林一村店),商业,大型超市,(null),(null),114.037679,22.564704
柏朗思观澜湖学校,教育,中学,普通,(null),114.076165,22.724333
深圳市海滨实验小学(深湾一路),教育,小学,重点,(null),113.966402,22.524228
盒马邻里(深圳龙岗鸿威鸿景华庭店),商业,大型超市,(null),(null),114.219322,22.750579
机场东地铁站,交通,地铁站,非换乘,(在建)12号线/南宝线;1号线/罗宝线,113.822634,22.647001
盐田中央公园,景观,公园,普通景点,(null),114.2395,22.553555
马家龙百货,商业,购物中心,(null),(null),113.928169,22.549991
同乐商业城,商业,购物中心,(null),(null),114.315282,22.708438
新视觉创客公园,景观,公园,普通景点,(null),113.963022,22.586032
景莲小学,教育,小学,普通,(null),114.048229,22.558881
马峦小学,教育,小学,普通,(null),114.353674,22.666069
MIX购物中心(钧濠MIX park店),商业,购物中心,(null),(null),114.108582,22.59044
深圳市南海公园,景观,公园,普通景点,(null),113.924861,22.513036
正旺商业城,商业,购物中心,(null),(null),113.931803,22.484135
下村社区健康服务中心,医疗,综合医院,普通,(null),113.885097,22.790718
下村小学,教育,小学,普通,(null),113.887767,22.789094
同乐新布公园,景观,公园,普通景点,(null),114.325392,22.72224
坪山区人民医院碧岭社区健康服务中心,医疗,综合医院,普通,(null),114.290715,22.668428
流塘地铁站,交通,地铁站,非换乘,(null),113.88919,22.583845
国展地铁站,交通,地铁站,非换乘,(在建)12号线/南宝线;20号线,113.777957,22.695959
古樟树公园,景观,公园,普通景点,(null),114.087689,22.705371
特发文创广场,商业,购物中心,(null),(null),114.029543,22.553521
佳缘公园,景观,公园,普通景点,(null),114.071846,22.637331
六和城商业广场,商业,购物中心,(null),(null),114.338676,22.692833
薯田埔社区健康服务中心,医疗,综合医院,普通,(null),113.876224,22.781419
文塔公园,景观,公园,普通景点,(null),113.836766,22.690763
龙华区人民医院华联社区健康服务中心,医疗,综合医院,普通,(null),114.020145,22.665883
弘文学校,教育,小学,普通,(null),114.244232,22.648183
宝安区中心医院智荟城社区健康服务中心,医疗,综合医院,普通,(null),113.857992,22.618413
九龙城广场,商业,购物中心,(null),(null),114.121292,22.545828
华中师范大学龙岗附属中学(集团)木棉湾学校,教育,小学,普通,(null),114.131542,22.59849
上川社区街心公园,景观,公园,普通景点,(null),113.903309,22.574757
新里小学,教育,小学,普通,小学,115.068115,22.865479
五洲城商贸,商业,购物中心,(null),(null),113.905584,22.74926
龙岗区第二人民医院德兴社区健康服务中心,医疗,综合医院,普通,(null),114.107889,22.590039
龙岗区第二人民医院三联社区健康服务中心,医疗,综合医院,普通,(null),114.116407,22.626478
鹭湖外国语小学,教育,小学,普通,(null),114.061305,22.692618
宝安中心医院铁岗社区健康服务中心,医疗,综合医院,普通,(null),113.888732,22.600502
下水径地铁站,交通,地铁站,非换乘,5号线/环中线,114.110662,22.614833
杰鹏商业广场C栋,商业,购物中心,(null),(null),113.833452,22.695866
茂盛公园,景观,公园,普通景点,(null),114.202276,22.652847
深圳市湖东小学,教育,小学,普通,(null),113.942478,22.687046
半里花海邻里中心,商业,购物中心,(null),(null),114.048444,22.672395
乐城体育公园,景观,公园,普通景点,(null),114.290131,22.737182
景园实验小学,教育,小学,普通,(null),114.147088,22.556205
坪山区人民医院比亚迪石井社区健康服务中心,医疗,综合医院,普通,(null),114.375354,22.682397
万众城,商业,购物中心,(null),(null),114.038485,22.63847
牛栏前小学,教育,小学,普通,(null),114.033582,22.633441
