POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
北京师范大学基础教育实验学校,教育,中学,普通,(null),113.571391,23.587117
富怡商业城,商业,购物中心,(null),(null),113.389989,22.946994
天天乐百货商场,商业,大型超市,(null),(null),113.164307,23.469819
华润万家(花都店),商业,大型超市,(null),(null),113.210364,23.383214
119消防主题公园,景观,公园,普通景点,(null),113.56599,22.797564
昊明特惠商场,商业,大型超市,(null),(null),113.357171,23.056768
新佳美购物商场,商业,大型超市,(null),(null),113.288249,22.961891
广州市番禺区华阳小学,教育,小学,普通,(null),113.372038,22.91989
花都区花东镇杨荷小学,教育,小学,普通,(null),113.459491,23.428486
新英才学校,教育,小学,普通,(null),113.242965,23.393241
狮岭中心小学,教育,小学,普通,(null),113.126663,23.446384
东方汇,商业,购物中心,(null),(null),113.247939,23.114213
华润万家(天河北店),商业,大型超市,(null),(null),113.339653,23.141631
烈士陵园地铁站,交通,地铁站,非换乘,(在建)12号线;1号线,113.285663,23.126704
祈福千色园,景观,公园,普通景点,(null),113.329543,22.964885
知信小学泓景校区,教育,小学,普通,(null),113.329192,23.100449
枫下小学,教育,小学,普通,(null),113.5009,23.366272
天河城奥莱公园,商业,购物中心,(null),(null),113.250907,23.378525
科学城商业广场,商业,购物中心,(null),(null),113.452312,23.168619
亚太综合医院,医疗,综合医院,普通,(null),113.355122,22.941028
城郊中学,教育,中学,普通,(null),113.578077,23.5782
景业体育公园,景观,公园,普通景点,(null),113.324433,23.065582
融通·寺右壹街,商业,购物中心,(null),(null),113.308183,23.119501
天益小学,教育,小学,普通,(null),113.440734,22.862683
广州市中西医结合医院,医疗,综合医院,三甲,(null),113.217116,23.402089
广州市第八十六中学初中部,教育,中学,普通,(null),113.45577,23.112303
育才学校,教育,小学,普通,(null),113.539178,23.084115
广州市天河外国语学校,教育,中学,普通,(null),113.337398,23.123623
渔沙坦商业广场,商业,购物中心,(null),(null),113.379724,23.211595
金山学校,教育,小学,普通,(null),113.420081,22.988161
街心公园,景观,公园,普通景点,(null),113.40661,22.798952
岗城小学,教育,小学,普通,(null),113.414675,22.802434
广州市花都翰林学校,教育,中学,普通,(null),113.122441,23.360081
惠佳商场,商业,大型超市,(null),(null),113.356251,23.305262
广州中学(凤凰校区),教育,中学,普通,(null),113.385414,23.204725
冼村地铁站,交通,地铁站,非换乘,(在建)13号线二期;(在建)18号线后通段;18号线,113.328157,23.125722
太阳新天地购物中心,商业,购物中心,(null),(null),113.344307,23.123706
南安村中心公园,景观,公园,普通景点,(null),113.565043,23.11986
庙头路地铁站,交通,地铁站,非换乘,(null),113.502457,23.085017
智汇商业城,商业,购物中心,(null),(null),113.40898,23.124079
广州市荔湾区文昌小学,教育,小学,普通,(null),113.245966,23.114949
吉润家广场,商业,大型超市,(null),(null),113.399508,23.117093
小公园,景观,公园,普通景点,(null),113.238647,23.062324
义山小学,教育,小学,普通,(null),113.132805,23.44007
东晖学校,教育,中学,普通,(null),113.201556,23.391042
盒马邻里(广州增城盛世名门店),商业,大型超市,(null),(null),113.599289,23.123813
花东镇东荷小学,教育,小学,普通,(null),113.440264,23.446433
盒马邻里(荔湾中海锦佳店),商业,大型超市,(null),(null),113.236268,23.06677
夏园体育文化公园,景观,公园,普通景点,(null),113.518608,23.07812
和畅广场,商业,购物中心,(null),(null),113.252084,23.168403
广铁五小,教育,小学,普通,(null),113.257703,23.151572
广州市第一人民医院(鹤洞分院),医疗,综合医院,三甲,(null),113.233263,23.068475
德宝交易广场,商业,购物中心,(null),(null),113.261198,23.114042
佳丰购物中心,商业,购物中心,(null),(null),113.227097,23.211872
南方中英文学校,教育,中学,普通,(null),113.519643,23.217535
荔湾区天佑医院,医疗,综合医院,普通,(null),113.232536,23.114045
44中学,教育,中学,普通,(null),113.365001,23.121953
盒马邻里(花都保利城花园店),商业,大型超市,(null),(null),113.165726,23.377301
禾丰商业广场,商业,购物中心,(null),(null),113.558165,23.215024
广东省水电医院(新风路),医疗,综合医院,普通,(null),113.603108,23.116901
治水文化公园,景观,公园,普通景点,(null),113.275406,23.271699
省实初中,教育,中学,普通,(null),113.229197,23.073641
盈翠公园,景观,公园,普通景点,(null),113.480294,23.184669
广州国际鞋业广场,商业,购物中心,(null),(null),113.247054,23.146488
朝灵园,景观,公园,普通景点,(null),113.252817,23.063359
广州市番禺区天誉小学,教育,小学,普通,(null),113.487804,22.949759
和丰平价商场(屏山店),商业,大型超市,(null),(null),113.291022,22.962356
福洞小学,教育,小学,普通,(null),113.546404,23.276641
百事佳亨晖广场亨晖店(北门),商业,购物中心,(null),(null),113.543169,23.110533
黔霖山度假山庄,景观,公园,普通景点,(null),113.834969,23.510807
外商·琥珀广场,商业,购物中心,(null),(null),113.31437,23.124587
亿达购物广场(高塘店),商业,购物中心,(null),(null),113.222184,23.271638
培真小学(广船校区),教育,小学,普通,(null),113.239302,23.075326
广州市黄广附属学校,教育,中学,普通,(null),113.804437,23.18037
明经村胡玉华社区卫生服务站,医疗,综合医院,普通,(null),113.46823,23.011227
广州铁路机械学校,教育,中学,普通,(null),113.317294,23.205026
广州市番禺区沙湾人民医院,医疗,综合医院,普通,(null),113.338889,22.900099
大塘小学,教育,小学,普通,(null),113.503299,22.82582
广州南沙大涌星河COCO Garden商场,商业,购物中心,(null),(null),113.557634,22.760736
鸿磊广场,商业,购物中心,(null),(null),113.215371,23.258686
夏山小学,教育,小学,普通,(null),113.206565,23.490108
朝阳医院,医疗,综合医院,普通,(null),113.20823,23.219974
百荣园小学,教育,小学,普通,(null),113.259814,23.183866
南沙区南沙街芦湾村卫生站,医疗,综合医院,普通,(null),113.58609,22.788997
沙北村孔炳全社区卫生服务站,医疗,综合医院,普通,(null),113.51955,22.919119
红船公园,景观,公园,普通景点,(null),113.295101,23.34637
花东镇金谷小学,教育,小学,普通,(null),113.358752,23.458268
华润万家(御景园分店),商业,大型超市,(null),(null),113.379965,23.171161
百越商场,商业,购物中心,(null),(null),113.436075,22.954473
荔湾区德明实验学校,教育,中学,普通,(null),113.222049,23.072374
华润万家(新塘店),商业,大型超市,(null),(null),113.613064,23.117042
庆达广场,商业,购物中心,(null),(null),113.41032,23.380023
大润发(番禺店),商业,大型超市,(null),(null),113.368681,22.924089
红卫地铁站,交通,地铁站,非换乘,14号线支线/知识城线,113.487415,23.399261
国泰小学,教育,小学,普通,(null),113.303164,23.238333
新庄小学(分教点),教育,小学,普通,(null),113.234487,23.484401
朝阳小学,教育,小学,普通,(null),113.207423,23.219554
南部战区总医院(白云院区),医疗,综合医院,三甲,(null),113.322931,23.187986
京溪街社区卫生服务中心,医疗,综合医院,普通,(null),113.32372,23.182749
华嘉商场,商业,大型超市,(null),(null),113.345035,22.966102
金星学校,教育,小学,普通,(null),113.368352,22.915672
白云国际机场商贸中心,商业,购物中心,(null),(null),113.259129,23.17706
东急新天地购物广场,商业,购物中心,(null),(null),113.248655,23.114483
三善小学,教育,小学,普通,(null),113.296505,22.890968
山村公园,景观,公园,普通景点,(null),113.221207,23.105182
公安小学,教育,小学,普通,(null),113.607472,23.208709
永福购物广场,商业,购物中心,(null),(null),113.272532,23.230496
瑞边村4队小公园,景观,公园,普通景点,(null),113.237012,23.488505
中新镇桥宝公园,景观,公园,普通景点,(null),113.661097,23.278303
荔兴商场(长兴笔村店),商业,大型超市,(null),(null),113.527834,23.114401
南阳基础小学,教育,小学,普通,(null),113.26589,23.392632
志远小学,教育,小学,普通,(null),113.334549,23.175255
汤村地铁站,交通,地铁站,非换乘,14号线支线/知识城线,113.564686,23.307382
竹料镇第五小学,教育,小学,普通,(null),113.333079,23.334449
吕田医院,医疗,综合医院,普通,(null),113.949173,23.809468
圆玄花园,景观,公园,普通景点,(null),113.218193,23.372842
党史园主题公园,景观,公园,普通景点,(null),113.2407,23.175509
棠东小学,教育,小学,普通,(null),113.384598,23.127484
神岗地铁站,交通,地铁站,非换乘,14号线,113.517592,23.475161
龙归地铁站,交通,地铁站,非换乘,3号线北延段,113.300834,23.288736
丽江小学,教育,小学,普通,(null),113.297385,23.033915
双沙中学,教育,中学,普通,(null),113.483721,23.093053
万佳福购物中心,商业,大型超市,(null),(null),113.132351,23.37172
麦德龙(广州白云商场),商业,大型超市,(null),(null),113.264042,23.196027
朝天小学,教育,小学,重点,(null),113.259994,23.124336
乌溪村文化体育公园,景观,公园,普通景点,(null),113.356418,23.342207
荔湾区人民医院(鹤洞院区),医疗,综合医院,普通,(null),113.243051,23.074642
广州市番禺区中医院,医疗,综合医院,三甲,(null),113.36876,22.937754
茅岗小学,教育,小学,普通,(null),113.437456,23.112129
宁西医院,医疗,综合医院,普通,(null),113.659189,23.216714
万汇城购物广场,商业,购物中心,(null),(null),113.172514,23.455938
永旺超市(棠涌店),商业,大型超市,(null),(null),113.251676,23.191276
瀚玥广场,商业,购物中心,(null),(null),113.209949,23.172648
时代南阳里小学,教育,小学,普通,(null),113.346679,23.032516
传祺公园,景观,公园,普通景点,(null),113.312976,23.110694
家家福购物广场,商业,大型超市,(null),(null),113.203593,23.41985
荔城街第三中学,教育,中学,普通,(null),113.800181,23.293119
花都儿童公园,景观,公园,普通景点,(null),113.242587,23.417446
广东番禺中学,教育,中学,重点,(null),113.359396,22.907923
海龙街龙溪社区卫生服务站,医疗,综合医院,普通,(null),113.186906,23.070146
白云文化广场地铁站,交通,地铁站,非换乘,(在建)12号线;2号线,113.275602,23.189574
新雅街镜湖学校,教育,小学,普通,(null),113.218658,23.344543
长湴新村花园,景观,公园,普通景点,(null),113.350503,23.174559
东明荔园学校,教育,小学,普通,(null),113.399279,23.112427
东汇城,商业,购物中心,(null),(null),113.818844,23.284194
旧水坑小学,教育,小学,普通,(null),113.390774,22.962191
荫房公园,景观,公园,普通景点,(null),113.488116,22.972045
喊吓村公园,景观,公园,普通景点,(null),113.728123,23.164284
东涌镇大筒社区卫生服务站,医疗,综合医院,普通,(null),113.410898,22.869878
锦华小学,教育,小学,普通,(null),113.300899,23.311856
黄埔区教育研究院实验小学,教育,小学,普通,(null),113.453971,23.098302
荔湾区东漖街社区卫生服务中心,医疗,综合医院,普通,(null),113.223065,23.078131
太平地铁站,交通,地铁站,非换乘,14号线,113.491955,23.45209
广州市晓园中学,教育,中学,普通,(null),113.279473,23.086495
永兴商贸广场,商业,购物中心,(null),(null),113.251794,23.213536
存幸购物广场,商业,购物中心,(null),(null),113.317612,22.969275
红星茅园体育公园,景观,公园,普通景点,(null),113.230157,23.222725
九龙第二小学,教育,小学,普通,(null),113.57176,23.275021
可乐体育公园,景观,公园,普通景点,(null),113.294385,22.964693
中海康城小学,教育,小学,普通,(null),113.404458,23.135324
芦湾新徽学校,教育,小学,普通,(null),113.587886,22.78718
黄冈中学广州学校,教育,中学,普通,(null),113.256762,23.366434
化龙大观园驿站,景观,公园,普通景点,(null),113.451287,23.022988
广东省中西医结合骨伤科医院,医疗,专科医院,普通,(null),113.217511,23.072362
沙步体育公园,景观,公园,普通景点,(null),113.532263,23.07925
番禺区南村镇樟边小学,教育,小学,普通,(null),113.38025,22.984008
花都迎宾广场,商业,购物中心,(null),(null),113.217919,23.41199
华南师范大学第二附属中学附属南沙小学,教育,小学,普通,(null),113.606444,22.760965
章陂小学,教育,小学,普通,(null),113.615295,23.157513
沙凤小学(北校区),教育,小学,普通,(null),113.195343,23.15981
黄花岗公园,景观,公园,4A级景区,(null),113.295108,23.139692
从化好邻舍商业中心,商业,购物中心,(null),(null),113.490816,23.445741
番禺体校,教育,中学,普通,(null),113.350644,22.901623
夏港街社区卫生服务中心,医疗,综合医院,普通,(null),113.525876,23.060829
沙陇小学,教育,小学,普通,(null),113.759093,23.203114
从化希贤小学,教育,小学,普通,(null),113.572525,23.587024
万仓隆(平沙店),商业,购物中心,(null),(null),113.257187,23.246394
东方小学,教育,小学,普通,(null),113.309633,23.262285
中山大学肿瘤防治中心(越秀院区),医疗,综合医院,三甲,(null),113.290144,23.131359
白云区永平街禁毒主题公园,景观,公园,普通景点,(null),113.307543,23.251999
海龙街社区卫生服务中心,医疗,综合医院,普通,(null),113.212412,23.077252
三迳小学,教育,小学,普通,(null),113.627213,23.33178
广州荔湾康王家乐福诗碧曼,商业,大型超市,(null),(null),113.247843,23.124422
东风东路小学,教育,小学,普通,(null),113.311554,23.13401
新诚小学,教育,小学,普通,(null),113.852934,23.284065
广州市越秀儿童公园,景观,公园,普通景点,(null),113.254507,23.111653
广州市天河区元岗小学(东校区),教育,小学,普通,(null),113.345513,23.175683
广州海珠国家湿地公园3期,景观,公园,普通景点,(null),113.34595,23.053092
崔氏针灸中医医院,医疗,综合医院,普通,(null),113.329066,23.211073
永辉超市(万达广场广州南沙店),商业,大型超市,(null),(null),113.533869,22.794198
广州番禺康华医院,医疗,综合医院,普通,(null),113.378932,22.940401
荔湖城外国语学校,教育,中学,普通,(null),113.603471,23.211175
发展公园,景观,公园,普通景点,(null),113.478843,23.16035
星际汇商业中心,商业,购物中心,(null),(null),113.212987,23.075868
赤岗地铁站,交通,地铁站,非换乘,(在建)12号线;8号线,113.334582,23.096448
广州市越秀区矿泉街社区卫生服务中心,医疗,综合医院,普通,(null),113.249358,23.160385
三泰公园西苑,景观,公园,普通景点,(null),113.266453,23.164984
太平镇第二中心小学,教育,小学,普通,(null),113.530181,23.484014
华润万家标超南区(莱茵水岸店),商业,大型超市,(null),(null),113.597565,23.526725
广州花都区智元学校,教育,中学,普通,(null),113.337906,23.430002
新华医院,医疗,综合医院,普通,(null),113.198787,23.37969
白云区嘉禾街社区卫生服务中心,医疗,综合医院,普通,(null),113.275153,23.233377
汤村小学,教育,小学,普通,(null),113.561459,23.298873
睿星商业广场,商业,购物中心,(null),(null),113.279718,23.234584
亿发商贸城,商业,购物中心,(null),(null),113.251905,23.150099
清潭小学,教育,小学,普通,(null),113.261531,23.381312
怡发广场,商业,购物中心,(null),(null),113.262665,23.163923
新濠畔瑶台广场,商业,购物中心,(null),(null),113.253938,23.155302
广东美恩整形美容医院,医疗,专科医院,普通,(null),113.317715,23.133546
三凤村中心公园,景观,公园,普通景点,(null),113.31354,23.434761
天河沃尔玛,商业,大型超市,(null),(null),113.378757,23.12435
联创明医医院,医疗,综合医院,普通,(null),113.497415,23.176557
江龙学校,教育,中学,普通,(null),113.818549,23.132862
侯王庙公园,景观,公园,普通景点,(null),113.828989,23.141155
善坑顶公园,景观,公园,普通景点,(null),113.485855,23.182895
永辉百货(西边直街店),商业,大型超市,(null),(null),113.243921,23.220382
奥通小学,教育,小学,普通,(null),113.262299,23.071167
盈泰广场,商业,购物中心,(null),(null),113.157137,23.468362
万国奥特莱斯,商业,购物中心,(null),(null),113.273145,23.101781
华侨城云邸代建小学,教育,小学,普通,(null),113.824591,23.22928
新塘镇群星小学新河分教点,教育,小学,普通,(null),113.615298,23.111631
鱼珠街金碧社区卫生服务站,医疗,综合医院,普通,(null),113.428699,23.112581
西境公园,景观,公园,普通景点,(null),113.809278,23.421606
花执·灵格风中英文学校,教育,中学,普通,(null),113.221867,23.35952
清流村卫生站,医疗,综合医院,普通,(null),113.494803,22.904567
员村地铁站,交通,地铁站,换乘二线,(null),113.36363,23.115481
飞鹅小学,教育,小学,普通,(null),113.52684,23.416491
祈福英语实验学校,教育,中学,普通,(null),113.331615,22.964787
何棠下小学,教育,小学,普通,(null),113.540767,23.34416
花都区哈博实验学校,教育,中学,普通,(null),113.176941,23.412879
夏良地铁站,交通,地铁站,非换乘,14号线,113.323505,23.277704
华润万家标超南区(可逸阳光店),商业,大型超市,(null),(null),113.373538,22.912103
广州市金华学校,教育,小学,普通,(null),113.319986,23.203983
河东中学,教育,中学,普通,(null),113.616622,23.532405
华贵购物中心,商业,购物中心,(null),(null),113.310703,23.022694
家信商业中心,商业,购物中心,(null),(null),113.25778,23.09105
银河小学,教育,小学,普通,(null),113.324323,23.161837
颐和山顶公园,景观,公园,普通景点,(null),113.262554,23.521838
万家乐购物中心,商业,大型超市,(null),(null),113.248631,23.215228
广东省第二人民医院(琶洲院区),医疗,综合医院,三甲,(null),113.333787,23.094515
龙湾公园,景观,公园,普通景点,(null),113.295993,22.90157
竹料商贸城,商业,购物中心,(null),(null),113.365927,23.337774
听潮苑,景观,公园,普通景点,(null),113.279355,23.114761
北大新世纪正华学校,教育,中学,普通,(null),113.470854,22.955552
花东镇体育公园,景观,公园,普通景点,(null),113.338477,23.437244
大南路小学,教育,小学,普通,(null),113.268431,23.120918
广州市天河区长兴人民医院,医疗,综合医院,普通,(null),113.357649,23.168944
东城小学,教育,小学,重点,(null),113.373635,22.933305
新惠佳商场(汇荔店),商业,大型超市,(null),(null),113.612482,23.126223
广州市五中附属初级中学,教育,中学,普通,(null),113.268297,23.082204
永旺超市(番禺广场店),商业,购物中心,(null),(null),113.388171,22.936363
长发水族馆,景观,公园,普通景点,(null),113.354682,22.960143
东荟花园小学,教育,小学,普通,(null),113.502573,23.161173
石壁地铁站,交通,地铁站,换乘二线,2号线;7号线,113.277964,22.994136
旧水坑森林公园,景观,公园,普通景点,(null),113.395669,22.962024
金满城购物广场,商业,购物中心,(null),(null),113.198932,23.403011
汇家购物广场,商业,购物中心,(null),(null),113.232865,23.30081
鳌头镇第二中心小学,教育,小学,普通,(null),113.503719,23.584043
晚晴园,景观,公园,普通景点,(null),113.350766,23.149915
西华路小学,教育,小学,普通,(null),113.243058,23.132384
乌冲快速公交站,交通,公交站,(null),(null),113.462313,23.100056
乐满多购物商场,商业,购物中心,(null),(null),113.254096,23.062892
会江地铁站,交通,地铁站,非换乘,2号线,113.286394,23.013047
高峰村卫生站,医疗,综合医院,普通,(null),113.648434,23.54983
夏港街青年社区卫生服务站,医疗,综合医院,普通,(null),113.527578,23.063944
番禺区大龙街社区卫生服务中心,医疗,综合医院,普通,(null),113.401575,22.944144
下墩村公园,景观,公园,普通景点,(null),113.418018,22.802216
增城区荔城街第二小学(西校区),教育,小学,普通,(null),113.833106,23.287246
东川路小学,教育,小学,重点,(null),113.285872,23.122312
广州市南沙小学,教育,小学,普通,(null),113.574849,22.753409
金沙小学(南校区),教育,小学,普通,(null),113.202251,23.147611
南部战区空军医院,医疗,综合医院,三甲,(null),113.31329,23.131931
长莫小学,教育,小学,普通,(null),113.473522,22.836908
荔城中学,教育,中学,普通,(null),113.854174,23.282078
光辉百货商场,商业,大型超市,(null),(null),113.283605,23.463268
田心鹅隆体育公园,景观,公园,普通景点,(null),113.347827,23.25112
金钻城市广场,商业,购物中心,(null),(null),113.61887,23.287484
团一大广场地铁站,交通,地铁站,非换乘,6号线,113.278266,23.118111
沙角小学,教育,小学,普通,(null),113.397125,22.842859
到蔚学校,教育,小学,普通,(null),113.882227,23.397494
小金钟地铁站,交通,地铁站,非换乘,(在建)12号线,113.275888,23.174342
大稳村公园,景观,公园,普通景点,(null),113.443396,22.881626
广东外语外贸大学番禺实验学校,教育,中学,普通,(null),113.272306,23.017004
广东省第二中医院(白云院区),医疗,综合医院,三甲,(null),113.275081,23.164196
悦汇城,商业,购物中心,(null),(null),113.242595,23.150159
广大附中朝阳学校,教育,中学,普通,(null),113.490368,22.85609
万达广场(广州番禺店),商业,购物中心,(null),(null),113.348981,23.007436
广州市西关培英中学(西校区),教育,中学,普通,(null),113.233714,23.115334
老灯岗公园,景观,公园,普通景点,(null),113.342441,22.962936
广东省妇产医院,医疗,专科医院,普通,(null),113.370025,23.017239
广东第二师范学院番禺附属初级中学,教育,中学,普通,(null),113.433024,23.036728
螺涌公园,景观,公园,普通景点,(null),113.2269,23.153713
张村公园,景观,公园,普通景点,(null),113.237767,23.20216
鸿福门广场,商业,购物中心,(null),(null),113.542018,23.097078
石碁镇金桥文社区卫生服务站,医疗,综合医院,普通,(null),113.426338,22.975732
名汇广场(滘心大道),商业,购物中心,(null),(null),113.216467,23.230208
云翔学校,教育,中学,普通,(null),113.308427,23.275685
广州市天河区第一实验小学,教育,小学,普通,(null),113.341697,23.123943
广州市第十七中学西校区,教育,中学,普通,(null),113.248866,23.131363
华润万家便利超市(北瑜翠园店),商业,大型超市,(null),(null),113.364492,23.21127
盛兴百货商场,商业,大型超市,(null),(null),113.652061,23.576907
六中珠江中学(万胜围校区),教育,中学,普通,(null),113.387654,23.095386
海珠广场,景观,公园,普通景点,(null),113.266173,23.11445
朝天小学(光孝校区),教育,小学,普通,(null),113.25602,23.126606
振丰商业中心,商业,购物中心,(null),(null),113.357266,23.292208
丽柏广场,商业,购物中心,(null),(null),113.286211,23.137492
广州天河同仁艺体实验学校,教育,小学,普通,(null),113.318108,23.172779
三华小学,教育,小学,普通,(null),113.192617,23.38739
黄围小学,教育,小学,普通,(null),113.65172,23.530365
金光大道地铁站,交通,地铁站,非换乘,(在建)3号线东延段,113.457479,22.94227
上罗小学,教育,小学,普通,(null),113.64409,23.481299
广东外语外贸大学附设番禺外国语学校,教育,中学,普通,(null),113.372089,22.975547
盈富商贸城,商业,购物中心,(null),(null),113.252039,23.154722
土华体育公园,景观,公园,普通景点,(null),113.359257,23.073174
新市墟地铁站,交通,地铁站,非换乘,(在建)12号线;(在建)14号线二期,113.263331,23.19468
市头小学,教育,小学,普通,(null),113.397546,23.017102
万家好购物商场,商业,大型超市,(null),(null),113.377043,23.357477
科丰路地铁站,交通,地铁站,非换乘,(在建)7号线二期,113.466329,23.162859
广东省中医院二沙岛医院,医疗,综合医院,三甲,(null),113.303405,23.111522
万大新天地(花都新天地商务大厦店),商业,购物中心,(null),(null),113.22617,23.38959
钟村街大禾田农业公园,景观,公园,普通景点,(null),113.284669,22.980801
禾仓小学,教育,小学,普通,(null),113.607115,23.533266
大石第四中学,教育,中学,普通,(null),113.302575,23.019946
晓港地铁站,交通,地铁站,非换乘,8号线,113.281883,23.093066
广州石化小学,教育,小学,普通,(null),113.474944,23.103781
广州市真光学校(一德西校区),教育,小学,普通,(null),113.256617,23.111972
东南小学,教育,小学,普通,(null),113.43643,22.772564
体育西路地铁站,交通,地铁站,换乘三线,1号线;3号线;3号线北延段,113.321503,23.131138
燕汇广场,商业,购物中心,(null),(null),113.277473,23.082015
广州志愿者公园,景观,公园,普通景点,(null),113.251281,23.091398
南方医院白云分院(沙河院区),医疗,综合医院,普通,(null),113.31287,23.148596
龙美小学,教育,小学,普通,(null),113.372454,22.970056
富安广场(嘉禾望岗店),商业,购物中心,(null),(null),113.281109,23.237939
聚龙地铁站,交通,地铁站,非换乘,(在建)12号线;8号线,113.238751,23.181252
民兴广场,商业,购物中心,(null),(null),113.612621,23.122198
金星小学,教育,中学,普通,(null),113.356296,23.244992
新城学校,教育,小学,普通,(null),113.852681,23.284235
佳旺商场,商业,大型超市,(null),(null),113.330471,23.039786
化龙镇复苏社区卫生服务站,医疗,综合医院,普通,(null),113.488239,23.037992
广州市增城区永宁街永和社区卫生服务中心,医疗,综合医院,普通,(null),113.59617,23.178633
润泰商场,商业,大型超市,(null),(null),113.392383,23.062122
广州市文伟中学,教育,中学,普通,(null),113.233202,23.062883
香江学校,教育,中学,普通,(null),113.559743,23.131416
广州市华侨外国语学校(华侨新村校区),教育,中学,普通,(null),113.290682,23.138412
新东小学,教育,小学,普通,(null),113.252636,23.064354
元岗街社区卫生服务中心,医疗,综合医院,普通,(null),113.342039,23.176308
番禺中心医院,医疗,综合医院,普通,(null),113.375933,22.910463
横沙学校,教育,小学,普通,(null),113.208375,23.161219
越秀区杨箕小学,教育,小学,普通,(null),113.313228,23.125158
广州市黄埔区会元学校,教育,小学,普通,(null),113.540621,23.329642
茶东小学,教育,小学,普通,(null),113.412317,22.959101
贤江公园有轨电车站,交通,公交站,非换乘,黄埔有轨电车1号线,113.536092,23.206365
秀塘小学,教育,小学,普通,(null),113.351878,23.445332
增城区华南师范大学附属增江实验小学,教育,小学,普通,(null),113.849298,23.279938
矮岭小学,教育,小学,普通,(null),113.541759,23.634167
凤凰中学-附设小学,教育,小学,普通,(null),113.392733,23.199552
东和轩商场(员村店),商业,大型超市,(null),(null),113.364402,23.111787
员岗地铁站,交通,地铁站,非换乘,7号线,113.365641,23.015962
汇侨商业街,商业,购物中心,(null),(null),113.259242,23.196715
广州天河爱莎外籍人员子女学校,教育,中学,普通,(null),113.369499,23.111439
广东省人民医院(惠福分院),医疗,综合医院,三甲,(null),113.257856,23.120662
广东省工伤康复医院(从化院区),医疗,综合医院,普通,(null),113.653569,23.653173
中桥公园,景观,公园,普通景点,(null),113.790332,23.485255
金菊花口袋公园,景观,公园,普通景点,(null),113.216068,23.400584
石湖公园,景观,公园,普通景点,(null),113.73954,23.209582
车陂小学,教育,小学,普通,(null),113.392993,23.120694
天河智慧城地铁站,交通,地铁站,非换乘,21号线,113.403184,23.163275
盒马邻里(广州番禺桥南街南华路自提店),商业,大型超市,(null),(null),113.35673,22.925942
东城广场(摩登百货),商业,购物中心,(null),(null),113.449085,23.101195
实惠商场(南街路店),商业,大型超市,(null),(null),113.106539,23.332477
大元帅府小学(东校区),教育,小学,普通,(null),113.284555,23.106964
东进广场,商业,购物中心,(null),(null),113.62006,23.15733
红地广场,商业,购物中心,(null),(null),113.263993,23.195965
广东省轻工业技师学院(西校区),教育,中学,中专职高,(null),113.302725,23.093277
东明卫生院,医疗,综合医院,普通,(null),113.872366,23.890064
长寿路地铁站,交通,地铁站,非换乘,1号线,113.242271,23.118402
天河区黄村街社区卫生服务中心,医疗,综合医院,普通,(null),113.411548,23.124542
荔城三中小学部,教育,小学,普通,(null),113.799606,23.293776
广州市第九十三中学,教育,中学,普通,(null),113.214663,23.106788
墩塘小学,教育,小学,普通,(null),113.369499,22.836461
安博物公园,景观,公园,普通景点,(null),113.483579,23.141524
番禺同心小学,教育,小学,普通,(null),113.374878,22.95858
广州市黄埔区华实初级中学,教育,中学,普通,(null),113.422833,23.074195
花都雅乐城,商业,购物中心,(null),(null),113.189375,23.423192
广东省司法警察医院,医疗,综合医院,普通,(null),113.232228,23.200586
天突中医互联网医院,医疗,综合医院,普通,(null),113.336122,23.301516
星执外国语小学,教育,小学,普通,(null),113.35015,23.032044
增城区派潭镇中心卫生院,医疗,综合医院,普通,(null),113.779995,23.491236
黄埔恒威实验小学,教育,小学,普通,(null),113.429229,23.115504
德贤小学,教育,小学,普通,(null),113.289604,22.908182
黄编公园,景观,公园,普通景点,(null),113.37425,22.950167
广州市黄埔区长岭街岭南林语社区卫生服务站,医疗,综合医院,普通,(null),113.501928,23.213862
万胜广场商业中心,商业,购物中心,(null),(null),113.382421,23.096948
广辉小学,教育,小学,普通,(null),113.333731,23.207703
市民公园,景观,公园,普通景点,(null),113.47926,23.17968
广州开发区中学,教育,中学,重点,(null),113.529728,23.062234
文化公园,景观,公园,普通景点,(null),113.160573,23.409402
鸿丰商贸城CDE座,商业,购物中心,(null),(null),113.266325,23.160468
华洲街小洲社区卫生服务站,医疗,综合医院,普通,(null),113.357976,23.061757
万达广场(南沙店),商业,购物中心,(null),(null),113.532637,22.794645
傍东公园,景观,公园,普通景点,(null),113.405254,22.951127
黄埔区穗东街社区卫生服务中心,医疗,综合医院,普通,(null),113.507649,23.082203
穂石小学,教育,小学,普通,(null),113.409939,23.049472
逸景路地铁站,交通,地铁站,非换乘,(在建)11号线内环;(在建)11号线外环,113.304165,23.081997
东涌公园,景观,公园,普通景点,(null),113.456836,22.883603
天字公园,景观,公园,普通景点,(null),113.459779,23.002741
广州空港实验小学(北校区),教育,小学,普通,(null),113.264737,23.301265
石滩镇塘头小学,教育,小学,普通,(null),113.81779,23.206975
沙面小学(大坦沙校区),教育,小学,普通,(null),113.223337,23.132884
广东省第二中医院(越秀院区),医疗,综合医院,三甲,(null),113.285334,23.143081
新世纪公园,景观,公园,普通景点,(null),113.167702,23.462718
广州市海珠区梅园西路小学,教育,小学,普通,(null),113.255965,23.093646
悦和方,商业,购物中心,(null),(null),113.321748,23.276833
