POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
世纪华联超市(新城店),商业,大型超市,(null),(null),117.398477,38.9968
天津市滨海新区新北第二小学,教育,小学,普通,(null),117.658833,39.053612
第一中心小学(新港路),教育,小学,普通,(null),117.672939,39.013728
天津市东丽区华新实验学校,教育,中学,普通,(null),117.414214,39.173078
南湖公园,景观,公园,4A级景区,(null),117.189982,39.053463
大港油田第三中学,教育,中学,普通,(null),117.474913,38.702102
高庄子地铁站,交通,地铁站,非换乘,1号线,117.360797,39.043101
牛道口中心小学,教育,小学,普通,(null),117.260123,39.79558
马伸桥中心小学,教育,小学,普通,(null),117.605918,40.079561
中心购物超市,商业,大型超市,(null),(null),117.365497,38.934009
天津市宝坻区赵各庄中学,教育,中学,普通,(null),117.199754,39.793525
郝各庄镇中登中学,教育,中学,普通,(null),117.35853,39.596175
天津南湿地公园,景观,公园,普通景点,(null),116.966112,39.043081
内江路地铁站,交通,地铁站,非换乘,(在建)11号线,117.24564,39.075552
大直沽万达中心,商业,购物中心,(null),(null),117.239276,39.104964
宁河区七里海医院,医疗,综合医院,普通,(null),117.678128,39.311154
菱角沽中心小学,教育,小学,普通,(null),117.594667,39.558799
天津暴雨越野公园,景观,公园,普通景点,(null),116.977802,39.21316
航安道地铁站,交通,地铁站,非换乘,(在建)Z4线,117.788821,39.146621
天津泰达枫叶国际学校(初小校区),教育,中学,普通,(null),117.72285,39.026956
上仓中心广场,商业,购物中心,(null),(null),117.401803,39.904554
世纪华联超市(南纬二路店),商业,大型超市,(null),(null),116.929085,38.92478
世纪华联生活超市(津静线店),商业,大型超市,(null),(null),117.000662,39.107761
大港仁合小学(甜水井分校),教育,小学,普通,(null),117.256637,38.750885
西沽公园,景观,公园,普通景点,(null),117.175199,39.17408
天平庄中心小学,教育,小学,普通,(null),117.239344,39.992555
新城三地铁站,交通,地铁站,非换乘,(在建)B1线,117.679112,38.948584
大良镇初级中学,教育,中学,普通,(null),117.092143,39.54408
天津市第一中学滨海学校,教育,中学,重点,(null),117.428001,39.154888
高庄小学,教育,小学,普通,(null),117.982937,39.277795
世纪华联生活超市津润超市,商业,大型超市,(null),(null),117.091937,38.976364
太湖路公园,景观,公园,普通景点,(null),117.242563,39.040818
苏家庄中美史克希望小学,教育,小学,普通,(null),117.517278,39.640529
富民体育健康公园,景观,公园,普通景点,(null),117.244721,39.093539
新中村小学,教育,小学,普通,(null),117.238579,39.191511
王庄军民小学,教育,小学,普通,(null),117.076282,39.359178
渤海天易园小学,教育,小学,普通,(null),117.223823,38.993573
金狮桥地铁站,交通,地铁站,非换乘,3号线,117.207758,39.151064
水城商业广场NBA中心7号楼,商业,购物中心,(null),(null),117.046945,39.356716
天津市美术中学,教育,中学,普通,(null),117.190054,39.158664
天津医科大学总医院,医疗,综合医院,三甲,(null),117.18461,39.117381
红桥区中心小学,教育,小学,普通,(null),117.159352,39.144358
山水花苑公园,景观,公园,普通景点,(null),117.037465,39.044124
世纪华联超市(金海道店),商业,大型超市,(null),(null),117.196412,39.150253
阳光100商业中心,商业,购物中心,(null),(null),117.1523,39.0728
滨海外国语学校,教育,中学,普通,(null),117.661825,39.036953
天津市北仓第二中学,教育,中学,普通,(null),117.136081,39.226316
心连心购物中心(南开大学店),商业,大型超市,(null),(null),117.157578,39.105946
双口二村公园,景观,公园,普通景点,(null),117.043457,39.236832
大芦北口中心小学,教育,小学,普通,(null),117.217936,38.987722
生态谷公园盐田文化风貌区(4区),景观,公园,普通景点,(null),117.746307,39.117411
岳会中心小学,教育,小学,普通,(null),117.891635,39.562587
牛各庄中心小学,教育,小学,普通,(null),117.593473,40.076402
淋河中心小学,教育,小学,普通,(null),117.636551,40.088282
金桥国贸购物中心,商业,购物中心,(null),(null),116.923966,38.932383
天津中医药大学第一附属医院B座,医疗,综合医院,三甲,(null),117.163802,39.1151
天津塘沽第二中学,教育,中学,普通,(null),117.646822,39.019402
天津市津南区中医医院,医疗,综合医院,普通,(null),117.368325,38.987352
蓟州区第四中学,教育,中学,普通,(null),117.445958,40.047461
二号桥小学,教育,小学,普通,(null),117.300144,39.10078
天津市蓟州区别山镇杨家楼中心小学,教育,小学,普通,(null),117.485662,39.962503
天津中医药大学附属武清中医院,医疗,综合医院,普通,(null),117.079778,39.38591
仓上屯初级中学,教育,中学,普通,(null),117.503008,40.072056
天津南开枫叶小学,教育,小学,普通,(null),117.137922,39.130173
后沽中心小学,教育,小学,普通,(null),117.749623,39.256214
淮淀地铁站,交通,地铁站,非换乘,(规划)津宁线,117.526847,39.252972
华润超市(荣康园店),商业,大型超市,(null),(null),117.082234,39.206067
塘汉路地铁站,交通,地铁站,非换乘,(在建)Z2线,117.656153,39.0719
张家窝中学,教育,中学,普通,(null),117.052035,39.045502
马道小学,教育,小学,普通,(null),117.19455,39.86807
蓟州区罗庄子中学,教育,中学,普通,(null),117.416486,40.141222
天津现代和谐医院,医疗,综合医院,普通,(null),117.201998,39.20022
海港公园,景观,公园,普通景点,(null),117.742689,39.041065
八里台第二中学,教育,中学,普通,(null),117.388236,38.877058
永鲜大润发生活超市,商业,大型超市,(null),(null),117.613003,39.022094
天津市武清区孟良兵商贸中心(静湖花园西区店),商业,大型超市,(null),(null),117.086632,39.340215
新开小学,教育,小学,普通,(null),117.199464,39.160917
西站地铁站,交通,地铁站,换乘三线,(在建)4号线北段;1号线;6号线,117.166791,39.156971
苏家园学校(大道口分校),教育,中学,普通,(null),117.288069,38.608938
蓟州区上仓中学,教育,中学,普通,(null),117.395659,39.903293
双林地铁站,交通,地铁站,非换乘,1号线,117.292172,39.057188
世纪华联超市(子牙里店),商业,大型超市,(null),(null),117.162768,39.166226
东肖庄小学,教育,小学,普通,(null),117.037147,39.294953
春曦公园,景观,公园,普通景点,(null),116.967984,38.930879
丽湖带状公园,景观,公园,普通景点,(null),117.447504,39.183199
南开敬业中学,教育,中学,普通,(null),117.08241,39.12408
上海道小学(广东路校区),教育,小学,重点,(null),117.214481,39.10803
嘉华国际商业中心,商业,购物中心,(null),(null),117.222428,39.137728
天津市静海区华康第一小学,教育,小学,普通,(null),117.061439,38.9627
咸水沽第二中学,教育,中学,普通,(null),117.40376,38.987829
儿童主题乐园,景观,公园,普通景点,(null),117.395094,38.667435
天津市西青区启智学校,教育,中学,普通,(null),117.022286,39.1235
沃尔玛(天津新开路分店),商业,大型超市,(null),(null),117.222439,39.137723
张子铺中心小学,教育,小学,普通,(null),117.867016,39.485015
洇溜镇洇溜中心小学,教育,小学,普通,(null),117.396485,39.987144
中海国际公园城郊野公园,景观,公园,普通景点,(null),117.350764,38.912469
西于庄地铁站,交通,地铁站,非换乘,(在建)4号线北段,117.166192,39.16666
胜利小学,教育,小学,普通,(null),116.898978,39.195995
外环辅道地铁站,交通,地铁站,非换乘,(在建)11号线,117.328449,39.080739
东北角地铁站,交通,地铁站,换乘二线,(在建)4号线北段;(在建)7号线,117.190707,39.14905
天津市蓟州区邦均镇中心学校,教育,中学,普通,(null),117.259848,39.990366
叶子公园,景观,公园,普通景点,(null),117.101302,39.126999
光明道中学,教育,中学,普通,(null),117.028563,39.392495
世纪华联超市(和和家园店),商业,大型超市,(null),(null),117.820416,39.233907
世纪华联综合超市(海博道店),商业,大型超市,(null),(null),117.787443,39.104211
宜兴埠第三小学,教育,小学,普通,(null),117.205346,39.192624
米兰风情商业中心,商业,购物中心,(null),(null),117.474626,39.192969
明德小学,教育,小学,普通,(null),116.920164,38.757124
天津市南开实验学校中学部,教育,中学,普通,(null),117.136649,39.077967
叶波大润发生鲜超市,商业,大型超市,(null),(null),117.612046,39.029847
欢乐万家生活超市(秋霞里店),商业,大型超市,(null),(null),117.506964,39.042357
天津市蓟州区山倾城小学,教育,小学,普通,(null),117.426621,40.058726
世纪华联忠旺店(塘马路店),商业,大型超市,(null),(null),117.22449,39.40778
东丽区苗街小学,教育,小学,普通,(null),117.461953,39.073241
FUNLAND凡乐莱蹦床公园,景观,公园,普通景点,(null),117.120944,39.139384
邓善沽中学,教育,中学,普通,(null),117.609759,38.998197
徐州道地铁站,交通,地铁站,非换乘,4号线,117.21859,39.115284
天津市滨海新区汉沽东海小学,教育,小学,普通,(null),117.821388,39.246926
闽侯路小学(尖山校区),教育,小学,重点,(null),117.220565,39.090578
天津市海天小学(双林校区),教育,小学,普通,(null),117.27895,39.045123
故道公园,景观,公园,普通景点,(null),117.030199,39.359839
新港公园,景观,公园,普通景点,(null),117.719177,39.005061
玉带公园,景观,公园,普通景点,(null),116.929425,38.922897
陈台子小学,教育,小学,普通,(null),117.113659,38.989979
刘辛庄回族小学,教育,小学,普通,(null),117.382363,39.10424
国家海洋博物馆海上嬉水乐园,景观,公园,4A级景区,(null),117.796022,39.108451
天津市静海区唐官屯镇靳官屯尚赫张义荣小学,教育,小学,普通,(null),116.892791,38.699836
盐坨公园(榆关道),景观,公园,普通景点,(null),117.198528,39.186953
广东会馆地铁站,交通,地铁站,非换乘,(在建)7号线,117.180066,39.141789
世纪华联超市批发(白庙店),商业,大型超市,(null),(null),117.386906,39.292971
北辰区实验中学新校区,教育,中学,普通,(null),117.142984,39.230854
邦均镇第三小学,教育,小学,普通,(null),117.283079,39.994751
赵齐庄小学,教育,小学,普通,(null),117.061629,38.705381
商业A区(NCC新城市中心店),商业,购物中心,(null),(null),117.087973,39.142165
天津市蓟州区官庄镇贾各庄中心小学,教育,小学,普通,(null),117.356715,40.035485
区梁头镇张庄子小学,教育,小学,普通,(null),116.869747,38.946815
武清区下朱庄街静湖第二小学,教育,小学,普通,(null),117.088624,39.334555
南开大学附属中学,教育,中学,重点,(null),117.154342,39.113584
塘沽新港第二小学,教育,小学,普通,(null),117.72913,39.000677
下仓中心小学,教育,小学,普通,(null),117.432092,39.791808
天津市民族中学附属小学,教育,小学,重点,(null),117.15143,39.152807
天津市远景中学,教育,中学,普通,(null),117.390907,38.631933
公牛数码滨海新区运营中心,商业,购物中心,(null),(null),117.607365,39.034105
天津市河东区七中教育集团-太阳城学校,教育,中学,重点,(null),117.282022,39.157836
大港湿地公园,景观,公园,普通景点,(null),117.457931,38.827616
大柳滩中心小学,教育,小学,普通,(null),116.957988,39.15729
世纪华联超市(津静线店),商业,大型超市,(null),(null),116.940841,39.076654
天津市军粮城中学,教育,中学,普通,(null),117.450177,39.06487
大唐庄镇大唐庄小学,教育,小学,普通,(null),117.443196,39.407459
天津市第五中学新校区,教育,中学,普通,(null),117.131681,39.167924
新安镇中学,教育,中学,普通,(null),117.510032,39.746333
八里台地铁站,交通,地铁站,换乘二线,(在建)11号线;(在建)7号线,117.178306,39.101296
天津市天津医院,医疗,综合医院,三甲,(null),117.232086,39.093343
双桥河第二小学,教育,小学,普通,(null),117.456589,39.019986
小淀小学,教育,小学,普通,(null),117.231806,39.249689
华联生活超市(枫丹天城店),商业,大型超市,(null),(null),117.025741,39.39117
西龙虎峪中学,教育,中学,普通,(null),117.721764,40.002667
张贵庄小学,教育,小学,普通,(null),117.318548,39.101826
双港新家园小学,教育,小学,普通,(null),117.281383,39.017635
天津市第一医院,医疗,综合医院,普通,(null),117.188897,39.180902
引河里小学,教育,小学,普通,(null),117.120411,39.235327
天津市滨海新区塘沽朝阳小学,教育,小学,普通,(null),117.696369,39.00843
光明小学,教育,小学,普通,(null),117.22359,39.156414
豆张庄初级中学,教育,中学,普通,(null),116.95089,39.402097
京师大西营门实验小学,教育,小学,普通,(null),117.106472,39.169063
天津市大毕庄中学,教育,中学,普通,(null),117.269111,39.2115
迎风道地铁站,交通,地铁站,非换乘,6号线,117.149468,39.086153
中新天津生态城实验小学,教育,小学,普通,(null),117.760817,39.136713
塘沽盐场小学,教育,小学,普通,(null),117.660221,39.000682
邦均镇第二小学,教育,小学,普通,(null),117.267039,39.996255
崔黄口中心小学,教育,小学,普通,(null),117.187841,39.52979
天津市肿瘤医院C座,医疗,专科医院,普通,(null),117.184148,39.080745
帐房圈小学,教育,小学,普通,(null),117.44546,39.587552
天津市八里台第一中学,教育,中学,普通,(null),117.33258,38.933672
大十八户村小学,教育,小学,普通,(null),116.9931,38.705123
世纪华联超市(东兴道店),商业,大型超市,(null),(null),116.946373,38.927735
宜景公园,景观,公园,普通景点,(null),117.208586,39.187072
汊百户小学,教育,小学,普通,(null),117.157221,39.461555
方舟公园,景观,公园,普通景点,(null),117.829355,39.333429
TEDA MALL(泰达时尚购物中心店),商业,购物中心,(null),(null),117.72396,39.033715
东丽道德公园,景观,公园,普通景点,(null),117.3208,39.085092
辛侯庄小学,教育,小学,普通,(null),117.280204,39.327406
葫芦主题文化公园,景观,公园,普通景点,(null),117.556966,39.626026
天穆地铁站,交通,地铁站,非换乘,(在建)4号线北段,117.152939,39.197725
天津市第四十一中学分校,教育,中学,普通,(null),117.211597,39.105288
采油小区公园,景观,公园,普通景点,(null),117.506051,38.702528
马家店小学,教育,小学,普通,(null),117.28487,39.659883
海滨中医院,医疗,综合医院,普通,(null),117.650493,39.023754
惠民公园,景观,公园,普通景点,(null),117.32116,39.090648
朝阳里小学,教育,小学,普通,(null),117.269372,39.451889
风雨园林广场,景观,公园,普通景点,(null),117.097925,39.126708
河头中学,教育,中学,普通,(null),117.587025,39.006983
第九大街站有轨电车站,交通,公交站,非换乘,导轨电车,117.692429,39.064536
西小良中心小学,教育,小学,普通,(null),117.069608,39.511602
中心东道小学,教育,小学,普通,(null),117.264404,39.105123
第六田园社区商业中心,商业,购物中心,(null),(null),117.230584,39.057962
子牙河堤岸公园,景观,公园,普通景点,(null),117.134946,39.171121
大钟庄小学,教育,小学,普通,(null),117.602519,39.690828
欣嘉园北地铁站,交通,地铁站,非换乘,(在建)B1线,117.622168,39.124107
大郝庄中学,教育,中学,普通,(null),116.984492,38.748177
泗蒲棒小学,教育,小学,普通,(null),117.260988,39.447926
东马圈镇初级中学,教育,中学,普通,(null),116.838204,39.448073
鹿岛公园,景观,公园,普通景点,(null),117.258132,38.875549
北大附中(东丽湖校区),教育,中学,普通,(null),117.494859,39.182493
劝东购物中心,商业,购物中心,(null),(null),117.312258,39.089061
邵奇风冷敷贴(海滨商贸中心店),商业,购物中心,(null),(null),117.34762,39.742725
静海区第五小学,教育,小学,普通,(null),116.939667,38.932905
南淀公园地铁站,交通,地铁站,非换乘,(在建)Z2线,117.279133,39.176792
华润万家(新业广场),商业,大型超市,(null),(null),117.355374,39.078874
沙柳南路地铁站,交通,地铁站,换乘二线,10号线;4号线,117.288921,39.117388
兴华购物中心(一经路),商业,购物中心,(null),(null),117.422263,40.043522
台头镇二堡小学,教育,小学,普通,(null),116.796929,38.980701
华联超市(文园店),商业,大型超市,(null),(null),117.03083,39.054421
华联香百超市(河西务店),商业,大型超市,(null),(null),116.960097,39.626748
王庆坨镇九街中心小学,教育,小学,普通,(null),116.906638,39.193555
靳官屯中心小学,教育,小学,普通,(null),116.892641,38.70024
新华联超市,商业,大型超市,(null),(null),116.804337,39.555603
世纪华联超市(育秀街店),商业,大型超市,(null),(null),117.465463,38.856701
天津市西青区水高庄小学,教育,小学,普通,(null),116.940359,39.077467
天津市雍阳中学,教育,中学,普通,(null),117.058388,39.373108
南里自沽中心小学,教育,小学,普通,(null),117.472866,39.446725
天津市咸水沽第五中学,教育,中学,普通,(null),117.369654,38.991983
程泗淀小学,教育,小学,普通,(null),117.393121,39.363498
南市公园,景观,公园,普通景点,(null),117.185608,39.132811
黄花店中学,教育,中学,普通,(null),116.905075,39.35041
天津外国语大学附属滨海外国语学校,教育,中学,重点,(null),117.738908,39.108724
街坊小学,教育,小学,普通,(null),117.243983,39.10815
洛里坨小学,教育,小学,普通,(null),117.586648,39.331544
育婴里小学,教育,小学,重点,(null),117.189112,39.157849
南开翔宇教育学园(华夏小学校区),教育,小学,普通,(null),117.144932,39.100344
天津市眼科医院,医疗,专科医院,三甲,(null),117.185073,39.124452
独流镇李家湾子中心小学,教育,小学,普通,(null),116.83306,39.02494
岳龙镇于潮小学,教育,小学,普通,(null),117.848502,39.573953
天津市眼科医院(中北店),医疗,专科医院,普通,(null),117.090998,39.124804
臻园公园,景观,公园,普通景点,(null),117.180741,39.237095
静海区模范中学,教育,中学,普通,(null),116.964504,38.924846
大港第九小学,教育,小学,普通,(null),117.451234,38.842802
世纪华联超市(梨双路店),商业,大型超市,(null),(null),117.257515,39.014734
天津双菱中学,教育,中学,普通,(null),117.207396,39.121505
天津职业技术师范大学附属小学分校(竹林路校区),教育,小学,普通,(null),117.266219,39.058485
天津市北辰区王庄小学,教育,小学,普通,(null),117.129335,39.20576
穿芳峪镇摩托罗拉希望小学,教育,小学,普通,(null),117.551334,40.082665
天津京德口腔,医疗,专科医院,普通,(null),117.216972,39.316357
张自忠路海河带状公园,景观,公园,普通景点,(null),117.206275,39.132165
诗景公园,景观,公园,普通景点,(null),117.229453,39.166598
柳林路地铁站,交通,地铁站,非换乘,(null),117.284816,39.072352
静海区陈官屯镇王官屯中学,教育,中学,普通,(null),116.925628,38.774623
唐官屯镇中学,教育,中学,普通,(null),116.925098,38.710272
子牙新城海润园华联盈创生活超市(海润园店),商业,大型超市,(null),(null),116.833305,38.856884
大杨庄小学校,教育,小学,普通,(null),117.185291,39.469323
蒙瞿阝中学,教育,中学,普通,(null),117.492072,39.822134
鞍山道小学(哈密道),教育,小学,重点,(null),117.192636,39.122413
运动主题公园,景观,公园,普通景点,(null),117.491921,39.182764
廉庄镇中心小学,教育,小学,普通,(null),117.780618,39.401648
军粮城地铁站,交通,地铁站,非换乘,9号线,117.456102,39.048049
天津市汉阳道中学,教育,中学,普通,(null),117.180377,39.102545
津澳自贸区国际商品采购中心,商业,购物中心,(null),(null),117.19566,39.054584
天津市安定医院C座,医疗,综合医院,三甲,(null),117.283464,39.075082
嘉泰公园,景观,公园,普通景点,(null),116.921627,38.947572
西塔庄中心小学,教育,小学,普通,(null),117.222132,39.931212
向阳小学,教育,小学,普通,(null),117.202588,38.679436
河东第一中心小学,教育,小学,重点,(null),117.236702,39.11394
唐庄户中心小学,教育,小学,普通,(null),117.55118,40.082673
亲和康园中学,教育,中学,普通,(null),117.271761,39.001002
北大宝坻附属实验学校,教育,中学,普通,(null),117.305084,39.719536
天津外国语大学附属海洋学校(宁海路小学部),教育,小学,普通,(null),117.63627,39.073808
天津鸿博中小学生托管中心小学部,教育,小学,普通,(null),117.119806,39.194774
杨家园中心小学,教育,小学,普通,(null),116.91725,38.854722
华联生活超市(北杨线店),商业,大型超市,(null),(null),117.351883,39.224805
泥沃小学,教育,小学,普通,(null),117.382002,39.059723
上辛口老小学校,教育,小学,普通,(null),116.974917,39.087432
临日小学,教育,小学,普通,(null),117.038819,39.200301
王庆坨二街小学,教育,小学,普通,(null),116.905846,39.173513
洪水庄中心小学,教育,小学,普通,(null),117.390871,40.116381
窦庄子中学,教育,中学,普通,(null),117.345173,38.583309
董莫院小学,教育,小学,普通,(null),116.908613,38.874777
京津医院,医疗,综合医院,普通,(null),117.202695,39.1649
良王庄乡府君庙中心小学,教育,小学,普通,(null),116.921353,38.981186
滨湖中医医院,医疗,综合医院,普通,(null),117.186876,39.084106
云山道地铁站,交通,地铁站,非换乘,(在建)B1线,117.648627,39.065811
思源公园,景观,公园,普通景点,(null),117.224667,39.183313
长虹公园地铁站,交通,地铁站,换乘二线,2号线;6号线,117.149444,39.137806
天津市中心妇产科医院,医疗,专科医院,普通,(null),117.172522,39.126702
河西务镇羊坊中心小学,教育,小学,普通,(null),116.920346,39.649166
滨海妇幼保健医院,医疗,综合医院,普通,(null),117.649172,39.061186
区中旺镇大庄子中心小学,教育,小学,普通,(null),117.127725,38.690749
上海道小学纯皓学校,教育,小学,重点,(null),117.222119,39.076542
泗村店镇初级中学,教育,中学,普通,(null),116.959036,39.481262
世纪华联水果超市(运河西路店),商业,大型超市,(null),(null),117.062743,39.367583
南开中心小学,教育,小学,普通,(null),117.17388,39.118398
州河国家湿地公园,景观,公园,普通景点,(null),117.441559,40.034897
集贤体育公园,景观,公园,普通景点,(null),117.131542,39.22991
北仓小学,教育,小学,普通,(null),117.132953,39.233563
北京师范大学天津生态城附属学校,教育,中学,普通,(null),117.781749,39.09931
集贤里中学,教育,中学,普通,(null),117.130055,39.231329
大港第八中学,教育,中学,普通,(null),117.451747,38.838113
大口屯高级中学,教育,中学,普通,(null),117.243394,39.586479
新城五地铁站,交通,地铁站,非换乘,(在建)Z4线,117.644572,38.930061
曹子里中心小学,教育,小学,普通,(null),117.146109,39.415683
天津市静海区第十小学,教育,小学,普通,(null),116.926797,38.948705
运家庄中心小学,教育,小学,普通,(null),117.450237,39.424382
八里桥中心小学,教育,小学,普通,(null),116.843127,39.356055
张道口地铁站,交通,地铁站,非换乘,(在建)7号线,117.217837,39.029814
罗塘中心小学,教育,小学,普通,(null),116.866518,38.956252
天津市肿瘤医院,医疗,综合医院,三甲,(null),117.183723,39.080266
华联百诚生活超市,商业,大型超市,(null),(null),117.442466,39.282743
区苗庄镇星光小学,教育,小学,普通,(null),117.824491,39.403489
天津市静海区梁头镇梁头小学,教育,小学,普通,(null),116.860449,38.940372
华联生活超市购物中心(史各庄店),商业,大型超市,(null),(null),117.205421,39.734698
动漫产业园中心公园,景观,公园,普通景点,(null),117.739733,39.123898
第二新华中学,教育,中学,普通,(null),117.254458,39.039298
七里海镇南涧沽薄台中心小学,教育,小学,普通,(null),117.73543,39.306031
天津市宝坻区妇女儿童保健中心,医疗,专科医院,普通,(null),117.27487,39.708367
世纪华联超市(三千路店),商业,大型超市,(null),(null),117.202004,39.201578
新金郊野公园,景观,公园,普通景点,(null),117.330181,39.234707
天津市红桥区洪湖里小学,教育,小学,普通,(null),117.15993,39.168983
建华中学,教育,中学,普通,(null),117.185939,39.122932
天津市武清区河北屯镇亢家庄中心小学,教育,小学,普通,(null),117.110162,39.601463
茨洲中心小学,教育,小学,普通,(null),116.966699,39.368434
河北区启智学校,教育,小学,普通,(null),117.225929,39.153574
天津市咸水沽第一中学初中部,教育,中学,普通,(null),117.396999,39.003828
瑞景新苑地铁站,交通,地铁站,非换乘,1号线,117.12186,39.200203
中医一附院地铁站,交通,地铁站,非换乘,5号线,117.184757,39.046782
城上小学,教育,小学,普通,(null),117.009359,39.346147
静海区第四中学,教育,中学,普通,(null),116.922911,38.917416
康各庄中学,教育,中学,普通,(null),117.249798,39.915838
塘沽工农村小学,教育,小学,普通,(null),117.655814,39.05619
周邓纪念馆地铁站,交通,地铁站,非换乘,3号线,117.163602,39.092723
华辰学校(北校区),教育,中学,普通,(null),117.11997,39.234224
天津市静海区唐官屯镇中学,教育,中学,普通,(null),116.916563,38.703976
下窝头镇程子口小学,教育,小学,普通,(null),117.4193,39.871303
马坊中心小学,教育,小学,普通,(null),117.169203,39.921573
天津市河北区中心小学,教育,小学,普通,(null),117.195493,39.161534
闻马庄中心小学,教育,小学,普通,(null),117.708298,40.069412
台头镇大六分小学,教育,小学,普通,(null),116.83071,39.002688
景荷道地铁站,交通,地铁站,非换乘,6号线,117.284396,39.019468
通津希望小学,教育,小学,普通,(null),117.426972,39.786264
崔黄口初级中学,教育,中学,普通,(null),117.185015,39.533305
模范小学,教育,小学,普通,(null),117.108531,39.265503
塘沽森林公园,景观,公园,普通景点,(null),117.670167,39.09834
地下商业中心(双创大厦店),商业,购物中心,(null),(null),117.680892,38.996421
杨柳青二中,教育,中学,普通,(null),117.019956,39.123067
天津市第四医院,医疗,专科医院,普通,(null),117.263016,39.061265
辰锦公园,景观,公园,普通景点,(null),117.117007,39.239103
郝各庄镇高台中心小学,教育,小学,普通,(null),117.358608,39.596061
滨海小外小学三部,教育,小学,普通,(null),117.754924,39.118382
好又多购物中心(西青店),商业,大型超市,(null),(null),117.254279,39.007358
大田中心学校,教育,小学,普通,(null),117.787897,39.276058
家和华联超市(团泊店),商业,大型超市,(null),(null),117.166013,38.902751
出头岭镇初级中学,教育,中学,普通,(null),117.693591,40.078483
大港油田第一中学,教育,中学,普通,(null),117.502117,38.733141
广州道小学,教育,小学,普通,(null),117.655053,39.039927
小站实验小学,教育,小学,普通,(null),117.439197,38.919232
苑雅学校,教育,小学,普通,(null),117.138093,39.121174
跃进北路地铁站,交通,地铁站,非换乘,4号线,117.318812,39.114015
芦台第二中学(任凤校区),教育,中学,普通,(null),117.677241,39.311649
宁河小学,教育,小学,普通,(null),117.75527,39.469918
桃花园小学,教育,小学,普通,(null),117.172482,39.180397
天津市肿瘤医院空港医院,医疗,专科医院,普通,(null),117.413048,39.155831
尤古庄镇中心学校,教育,小学,普通,(null),117.252411,39.90963
仓镇东塔初级中学,教育,中学,普通,(null),117.379091,39.908029
蓟州区人民医院,医疗,综合医院,三甲,(null),117.435527,40.036042
家和华联生鲜超市(二大街店),商业,大型超市,(null),(null),117.684594,39.034499
滨海南开中学地铁站,交通,地铁站,非换乘,(在建)Z4线,117.779488,39.135897
世纪华联超市(大王庄店),商业,大型超市,(null),(null),117.223481,39.127719
塘沽渤海石油第一中学,教育,中学,普通,(null),117.708581,38.990173
友爱道小学,教育,小学,普通,(null),117.266925,39.102013
天津市河西医院,医疗,综合医院,普通,(null),117.227934,39.104379
尔王庄乡许辛庄中心小学,教育,小学,普通,(null),117.326038,39.439505
当城小学,教育,小学,普通,(null),116.952924,39.089046
天津市辛庄中学,教育,中学,普通,(null),117.344987,39.024044
史各庄中学,教育,中学,普通,(null),117.208994,39.73486
峥嵘希望小学,教育,小学,普通,(null),117.775629,39.998618
天津儿童医院马场院区,医疗,综合医院,普通,(null),117.199105,39.100926
西青万达广场,商业,购物中心,(null),(null),117.23777,39.019274
天津市梧桐中学,教育,中学,普通,(null),117.219419,39.058145
天津瑞兹学校,教育,中学,普通,(null),117.428758,38.863519
静海区良王庄乡胡家村中心校,教育,小学,普通,(null),116.949895,39.029937
香山道中学,教育,中学,普通,(null),117.274951,39.130465
桥北街体育公园,景观,公园,普通景点,(null),117.833543,39.346858
天津市北辰区温家房子小学,教育,小学,普通,(null),117.271433,39.219509
天津市第五中学,教育,中学,普通,(null),117.14825,39.144883
36号公园,景观,公园,普通景点,(null),117.08078,39.117201
滨海新区汉沽孟瞿小学,教育,小学,普通,(null),117.750469,39.281829
王兰庄地铁站,交通,地铁站,非换乘,(在建)7号线,117.195234,39.051354
宝坻一中,教育,中学,重点,(null),117.329944,39.734406
逸阳文思学校,教育,小学,普通,(null),117.035858,39.051024
华润万家(艳阳路分店),商业,大型超市,(null),(null),117.14335,39.09562
华联万家购物超市,商业,大型超市,(null),(null),117.178026,39.059572
沿庄镇西滩头小学,教育,小学,普通,(null),116.791934,38.797931
静海区医院,医疗,综合医院,三甲,(null),116.924779,38.926364
天津市河东区盘山道小学,教育,小学,普通,(null),117.281138,39.142423
天津市南郊区刘家沟联合小学,教育,小学,普通,(null),117.364008,38.867775
天津大港大苏庄小学,教育,小学,普通,(null),117.291806,38.666425
塘沽远洋城小学,教育,小学,普通,(null),117.605668,39.030776
南埋珠小学,教育,小学,普通,(null),117.761284,39.505906
天津市宁河区医院,医疗,综合医院,普通,(null),117.827316,39.334173
洞庭公园,景观,公园,普通景点,(null),117.250996,39.073843
天津市和平区中心小学,教育,小学,重点,(null),117.188821,39.119216
海河东路地铁站,交通,地铁站,非换乘,(在建)11号线,117.277766,39.081442
纪家庄公园,景观,公园,普通景点,(null),116.898899,38.783445
天津市第十九中学,教育,中学,普通,(null),117.191656,39.126791
飞巨滑世界乐园,景观,公园,普通景点,(null),117.171655,39.077425
天津宾馆地铁站,交通,地铁站,换乘二线,5号线;6号线,117.198551,39.085328
天津市八里台中学,教育,中学,普通,(null),117.330184,38.945994
叶波大润发超市(东园路),商业,大型超市,(null),(null),117.008691,39.127562
下营镇镇东小学,教育,小学,普通,(null),117.468875,40.179175
天津市爱来易购购物中心,商业,大型超市,(null),(null),117.210595,39.012309
