POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
吉山花园场站公交站,交通,公交站,(null),(null),118.742426,31.874965
世纪华联超市(茶南大街店),商业,大型超市,(null),(null),118.748067,32.034046
梅香路公交站,交通,公交站,(null),(null),118.790695,31.961367
南外仙林分校华侨城小学,教育,小学,普通,小学,118.997649,32.154519
琼花湖公园,景观,公园,普通景点,(null),118.539931,31.965801
智汇路地铁站,交通,地铁站,非换乘,(规划)8号线,118.917263,32.025492
世纪华联超市(河海大学店),商业,大型超市,(null),(null),118.789117,31.912046
南京六合永生中医医院,医疗,综合医院,普通,(null),118.788203,32.29906
杨村公交站,交通,公交站,(null),(null),118.701949,31.916037
世纪华联恒丰广场店,商业,大型超市,(null),(null),118.856505,31.912141
优选生活超市,商业,大型超市,(null),(null),118.870506,32.118175
言和路健康主题公园,景观,公园,普通景点,(null),118.812383,32.102361
南京市扬子第一中学,教育,中学,普通,初中,118.76103,32.239961
购物广场,商业,购物中心,(null),(null),118.699277,31.868354
苏宁百货(南京江宁万达店),商业,购物中心,(null),(null),118.843847,31.951279
新集南公交站,交通,公交站,(null),(null),118.720078,32.303242
金地体育公园,景观,公园,普通景点,(null),118.65748,31.904173
江宁区东山医院,医疗,综合医院,普通,(null),118.825439,31.963482
滁河湾湿地公园,景观,公园,普通景点,(null),118.843648,32.323995
章山王村公交站,交通,公交站,(null),(null),118.822174,31.811302
春昊园,景观,公园,普通景点,(null),118.696788,31.825874
梦都大街地铁站,交通,地铁站,非换乘,10号线,118.721781,32.015473
联华超市(苏州路店),商业,大型超市,(null),(null),118.770227,32.056882
利购联华超市,商业,大型超市,(null),(null),118.782199,32.083261
长城七里公交站,交通,公交站,(null),(null),118.671836,32.258689
安庄桥公交站,交通,公交站,(null),(null),118.989957,32.223859
上元门地铁站,交通,地铁站,非换乘,3号线,118.769921,32.115468
南京市石埠桥小学,教育,小学,普通,小学,118.947118,32.162257
上浮桥公交站,交通,公交站,(null),(null),118.776806,32.022799
天保街有轨电车站,交通,公交站,(null),(null),118.681386,31.973929
南京市梅山高级中学,教育,中学,普通,高中,118.716257,31.951667
新城市广场(草场门大街店),商业,购物中心,(null),(null),118.741038,32.055265
福润家生活超市,商业,大型超市,(null),(null),119.050006,31.628815
LIL NICE,商业,购物中心,(null),(null),118.823152,31.927199
茂悦坊,商业,购物中心,(null),(null),118.683914,31.976306
苏果社区店(北祖师庵店),商业,大型超市,(null),(null),118.750399,32.089458
环球商品,商业,购物中心,(null),(null),118.746379,32.038214
车站村公交站,交通,公交站,(null),(null),118.524549,32.168438
大洋购物中心,商业,购物中心,(null),(null),118.724271,32.140294
麒麟科技生态公园,景观,公园,普通景点,(null),118.896466,32.014796
八街区商业中心,商业,购物中心,(null),(null),118.756409,32.147291
吉祥庵地铁站,交通,地铁站,非换乘,(在建)1号线北延线,118.821251,32.126852
花莲路西公交站,交通,公交站,(null),(null),118.597049,32.024119
马家庵公交站,交通,公交站,(null),(null),118.92691,32.266956
雨花台中学,教育,中学,重点,初中,118.779096,31.988721
北京东路小学分校,教育,小学,普通,小学,118.731375,32.013659
印象汇,商业,购物中心,(null),(null),118.722304,32.140459
好又多超市(好友多超市店),商业,大型超市,(null),(null),118.972906,31.306679
华润万家(万辰国际购物广场店),商业,大型超市,(null),(null),119.024993,31.658552
银城小学浦江路校区,教育,小学,普通,小学,118.737509,32.045121
北京联华(新塘小区东),商业,大型超市,(null),(null),118.884025,31.962328
信息工程大学地铁站,交通,地铁站,非换乘,S8号线/宁天线,118.726862,32.202394
百家湖小学,教育,小学,重点,小学,118.825108,31.943838
世纪华联超市(新门口店),商业,大型超市,(null),(null),118.767394,32.081815
世纪华联超市(青年诚信店),商业,大型超市,(null),(null),118.786347,31.904479
许子一的万能店,商业,购物中心,(null),(null),118.904253,31.912726
南京扬子医院行政楼,医疗,综合医院,普通,(null),118.770928,32.238328
高淳区实验小学,教育,小学,普通,小学,118.871398,31.324036
溧水人民医院新大楼,医疗,综合医院,普通,(null),119.035225,31.631712
鼓楼区第一中心小学,教育,小学,重点,小学,118.778747,32.048871
明觉中学,教育,中学,普通,初中,118.888974,31.567336
南京市江宁医院湖山路院区,医疗,综合医院,普通,(null),118.869433,31.955725
好邻里生活购物超市,商业,大型超市,(null),(null),119.066887,32.038727
中央花园公交站,交通,公交站,(null),(null),118.721311,32.003854
新鼎路西公交站,交通,公交站,(null),(null),118.697582,32.118468
研豪生活超市,商业,大型超市,(null),(null),118.895779,32.036955
好又多超市(上元大街店),商业,大型超市,(null),(null),118.850441,31.955368
溧水·顾家·欧亚达商业广场6栋,商业,购物中心,(null),(null),119.047037,31.650551
爱尔古柏眼科医院,医疗,专科医院,普通,(null),118.936807,31.358661
华联超市(汇景家园店),商业,大型超市,(null),(null),118.808567,31.981816
运粮河西路中公交站,交通,公交站,(null),(null),118.893477,32.025065
烟管营东公交站,交通,公交站,(null),(null),118.902296,32.258086
江北口腔医院,医疗,专科医院,普通,(null),118.711669,32.164442
竹溪园健康主题公园,景观,公园,普通景点,(null),119.038729,31.644954
小沙东村公交站,交通,公交站,(null),(null),118.789345,32.206646
河海大学医院,医疗,综合医院,普通,(null),118.757569,32.053059
世纪华联超市(双桥门店),商业,大型超市,(null),(null),118.793194,32.006364
石家山小学,教育,小学,普通,小学,119.104301,31.645537
金华购物中心,商业,购物中心,(null),(null),118.764383,32.231957
虹悦城广场,商业,购物中心,(null),(null),118.766735,32.009537
南京市北京东路小学分校红太阳小学(西校区),教育,小学,普通,小学,118.733348,32.141201
河西万达广场公交站,交通,公交站,(null),(null),118.738199,32.031658
文承熙苑西公交站,交通,公交站,(null),(null),118.73444,32.244614
明觉地铁站,交通,地铁站,非换乘,S9号线/宁高线,118.902178,31.546324
好又多超市(学森路店),商业,大型超市,(null),(null),118.978722,32.12595
鼎泰家园南门公交站,交通,公交站,(null),(null),118.700858,32.116468
南京市扬子第一中学松杨路分校,教育,中学,普通,高中,118.733142,32.241679
格玛广场,商业,购物中心,(null),(null),118.72731,31.997445
瑞福大街东公交站,交通,公交站,(null),(null),118.851471,32.116866
南邮小学,教育,小学,普通,小学,118.926315,32.121963
溧水区实验小学崇文路校区,教育,小学,普通,小学,119.051316,31.631173
北京华联(紫金店),商业,大型超市,(null),(null),118.829429,32.020532
工地路北公交站,交通,公交站,(null),(null),118.682678,32.160443
紫金1912·玖爱谷,商业,购物中心,(null),(null),118.733112,31.99265
童山头南公交站,交通,公交站,(null),(null),118.684188,32.187214
桥林小学,教育,小学,普通,小学,118.532445,31.943581
省老年公寓西公交站,交通,公交站,(null),(null),118.721367,32.031858
瓜埠路·石庄公交站,交通,公交站,(null),(null),118.873572,32.298997
永安社区公交站,交通,公交站,(null),(null),118.639968,31.876976
江宁区铜井初级中学,教育,中学,普通,初中,118.557136,31.792533
好又多超市(新亭西路店),商业,大型超市,(null),(null),118.841468,31.942733
南京医科大学第二附属医院,医疗,综合医院,三甲,(null),118.745233,32.080986
民旺嘉园公交站,交通,公交站,(null),(null),118.532834,31.946975
UCT优尚天地广场F座,商业,购物中心,(null),(null),118.834873,31.908543
南京市鼓楼实验小学,教育,小学,普通,小学,118.751999,32.048436
欢乐谷南路公交站,交通,公交站,(null),(null),118.998741,32.161124
江宁区桃红中学,教育,中学,普通,初中,118.777476,31.773257
发展路场站公交站,交通,公交站,(null),(null),118.78089,31.828885
好邻里生活超市(青莲路店),商业,大型超市,(null),(null),118.599705,31.857058
汪门西公交站,交通,公交站,(null),(null),118.727661,32.26036
汤泉卫生院公交站,交通,公交站,(null),(null),118.505048,32.090734
葛塘中心小学,教育,小学,重点,小学,118.742671,32.240889
中华门地铁站,交通,地铁站,换乘四线,(在建)S2号线/宁马线;(规划)8号线;1号线,118.774447,32.006748
沃尔玛(南京新街口分店),商业,大型超市,(null),(null),118.786713,32.038146
世纪华联生活超市(将军大道店),商业,大型超市,(null),(null),118.79161,31.905343
南京市长江路小学,教育,小学,重点,小学,118.792187,32.044862
太子山公园,景观,公园,普通景点,(null),118.754611,32.218844
南京市第五高级中学（新街口校区）,教育,中学,普通,高中,118.785401,32.035786
生活超市,商业,大型超市,(null),(null),118.910995,31.86124
百姓联华超市(中电颐和家园店),商业,大型超市,(null),(null),118.813782,32.097543
南京市浦口外国语学校,教育,中学,普通,高中,118.720023,32.127872
鑫海洋百货,商业,购物中心,(null),(null),118.832003,31.908632
临江地铁站,交通,地铁站,非换乘,10号线,118.665528,32.057186
龙凤佳园公交站,交通,公交站,(null),(null),118.729935,31.956749
永辉超市(茂业天地店),商业,大型超市,(null),(null),118.78556,32.022305
羊山公园,景观,公园,普通景点,(null),118.941832,32.11045
世纪华联超市(铜山店),商业,大型超市,(null),(null),118.879168,31.686665
南京市第九初级中学,教育,中学,普通,初中,118.791827,32.046984
毛纺厂路地铁站,交通,地铁站,非换乘,(在建)S8号线南延,118.727567,32.134053
狮树小学,教育,小学,普通,小学,118.778248,31.28621
华联超市(沿河四村店),商业,大型超市,(null),(null),118.755236,32.027928
高淳区古柏中心小学,教育,小学,普通,小学,118.925834,31.390625
禧樾广场,商业,购物中心,(null),(null),118.79929,31.928502
三汊河地铁站,交通,地铁站,非换乘,(在建)9号线,118.738846,32.065108
东部战区空军医院门诊,医疗,综合医院,三甲,(null),118.797696,32.028842
苏果(清凉门店),商业,大型超市,(null),(null),118.751126,32.046887
沃埃家,商业,购物中心,(null),(null),118.812765,31.987652
南京市月华路小学(力学小学分校),教育,小学,普通,小学,118.900789,31.9273
胜太路地铁站,交通,地铁站,非换乘,1号线,118.821393,31.943549
世纪华联超市(汇景路店),商业,大型超市,(null),(null),118.811356,31.982958
永隆超市(新篁市场路店),商业,大型超市,(null),(null),118.947945,32.37436
盘城北公交站,交通,公交站,(null),(null),118.719106,32.205955
高新开发区地铁站,交通,地铁站,非换乘,S8号线/宁天线,118.719487,32.177538
长江大酒店公交站,交通,公交站,(null),(null),118.759502,32.09399
南京江宁丹溪中医医院门诊,医疗,综合医院,普通,(null),118.92269,32.053621
板桥新城总站公交站,交通,公交站,(null),(null),118.642852,31.907969
好又多超市(旭光路店),商业,大型超市,(null),(null),118.826561,32.328982
太平商场1号楼,商业,购物中心,(null),(null),118.731709,32.133757
新城医院,医疗,综合医院,普通,(null),118.827002,31.915629
铜山医院,医疗,综合医院,普通,(null),118.873457,31.685576
南京市鑫园小学,教育,小学,普通,小学,118.819517,32.017691
尧化门邻里中心,商业,购物中心,(null),(null),118.891163,32.129034
江宁区肿瘤放射治疗中心,医疗,专科医院,普通,(null),118.886712,31.962528
百家超市(南艺店),商业,大型超市,(null),(null),118.753172,32.059523
世纪华联超市(肯定广场店),商业,大型超市,(null),(null),118.785339,32.036558
世纪华联超市(武夷水岸店),商业,大型超市,(null),(null),118.866593,31.966432
建衡路场站公交站,交通,公交站,(null),(null),118.918177,31.953186
倪山桥公交站,交通,公交站,(null),(null),118.612595,32.151089
第二军医大学长征医院南京分院,医疗,综合医院,三甲,(null),118.749094,32.092813
六合中医院东公交站,交通,公交站,(null),(null),118.840174,32.316072
福亨购慧生活弘和慧(六合一店),商业,大型超市,(null),(null),118.840022,32.341843
官元山公交站,交通,公交站,(null),(null),118.75721,32.221775
苏果生活超市(天山路店),商业,大型超市,(null),(null),118.789735,32.062373
上峰中学,教育,中学,普通,初中,119.067404,32.003874
华联超市(所街店),商业,大型超市,(null),(null),118.758179,32.017037
南京维特白癜风专科,医疗,专科医院,普通,(null),118.822531,32.082124
四柳小学,教育,小学,普通,小学,118.824737,32.303857
瓜埠初级中学公交站,交通,公交站,(null),(null),118.898993,32.256016
世纪华联超市(吉祥山庄店),商业,大型超市,(null),(null),118.81356,32.135292
南京大学金陵初级中学,教育,中学,普通,初中,118.982882,32.120866
博韵口腔医院义诊中心,医疗,专科医院,普通,(null),118.843763,31.950772
南京市琅琊路小学江宁分校,教育,小学,普通,小学,118.876074,31.965354
小平山公园,景观,公园,普通景点,(null),118.710811,32.142592
世纪华联超市(东郊小镇店),商业,大型超市,(null),(null),118.943898,32.065603
华联超市(固城湖南路店),商业,大型超市,(null),(null),118.878752,31.318149
新万里商场,商业,购物中心,(null),(null),118.785257,32.029646
江宁实验小学上元大街校区,教育,小学,普通,小学,118.83664,31.952761
南京长海结石病医院(24小时服务),医疗,专科医院,普通,(null),118.713569,32.152568
初中部,教育,中学,普通,初中,118.802055,32.020486
赤壁路小学(山西路校区),教育,小学,普通,小学,118.771489,32.068572
西江村公交站,交通,公交站,(null),(null),118.614948,31.978125
龙袍政府公交站,交通,公交站,(null),(null),118.956949,32.203138
南京市第二十九中学,教育,中学,普通,高中,118.745432,32.052905
侨谊路西公交站,交通,公交站,(null),(null),118.709793,32.185356
金陵中学,教育,中学,重点,高中,118.782,32.048281
前庄地铁站,交通,地铁站,换乘二线,(在建)5号线,118.843705,31.910349
南京市第六十六中学,教育,中学,普通,初中,118.794523,32.093995
盛纳超市,商业,大型超市,(null),(null),118.845385,31.944299
来凤街公交站,交通,公交站,(null),(null),118.770799,32.022821
华联超市(春江路店),商业,大型超市,(null),(null),118.759996,31.962865
雨山路地铁站,交通,地铁站,非换乘,10号线,118.615125,32.044496
沿江村西公交站,交通,公交站,(null),(null),119.00872,32.232279
石埠湾公交站,交通,公交站,(null),(null),118.949414,32.160647
傅家公交站,交通,公交站,(null),(null),118.639816,31.850082
世纪华联超市(城区雄州街道白果路店),商业,大型超市,(null),(null),118.853791,32.348958
龙袍杨庄桥公交站,交通,公交站,(null),(null),118.933069,32.241523
丰收公园,景观,公园,普通景点,(null),118.46694,31.929485
秦虹小区公交站,交通,公交站,(null),(null),118.808624,32.013725
新墩小学,教育,小学,普通,小学,119.015805,31.911899
苏果生活超市(科巷店),商业,大型超市,(null),(null),118.79784,32.038494
世纪华联超市(东沟店),商业,大型超市,(null),(null),118.994605,32.269174
城市生活广场(新亭西路店),商业,购物中心,(null),(null),118.841994,31.942191
百合华府百姓超市(长江大桥总店),商业,大型超市,(null),(null),118.755544,32.092811
南京市沿江中学,教育,中学,普通,初中,118.719375,32.168669
龙潭中心小学(龙岸花园校区),教育,小学,普通,小学,119.073496,32.181051
玄武门地铁站,交通,地铁站,非换乘,1号线,118.784221,32.070381
仙鹤门地铁站,交通,地铁站,非换乘,2号线,118.904914,32.084911
瓜埠竺园西公交站,交通,公交站,(null),(null),118.9301,32.267908
仙鹤新天地社区商业中心,商业,购物中心,(null),(null),118.903425,32.084816
天印大道站商贸中心,商业,购物中心,(null),(null),118.863256,31.937163
左墅公交站,交通,公交站,(null),(null),118.755577,31.851412
南京市江北新区浦口实验小学浦园路校区,教育,小学,普通,小学,118.719224,32.105703
好又多超市(大桥北路店),商业,大型超市,(null),(null),118.721514,32.137965
高淳县第二中医院,医疗,综合医院,普通,(null),119.064364,31.294857
好又多(交通学院店),商业,大型超市,(null),(null),118.915567,31.911569
东庐中学(韩胡村),教育,中学,普通,初中,119.073712,31.602499
好又多超市(马群店),商业,大型超市,(null),(null),118.895674,32.052961
双拥公园(谭园路),景观,公园,普通景点,(null),118.833385,31.941438
沃尔玛(好又多南京迈皋桥店),商业,大型超市,(null),(null),118.812259,32.106924
万景园公交站,交通,公交站,(null),(null),118.719818,32.035955
金银庄公交站,交通,公交站,(null),(null),118.533108,32.118229
好又多生活超市(乐居雅店),商业,大型超市,(null),(null),118.850129,32.129091
佰仕捷(奥体店),商业,大型超市,(null),(null),118.739309,31.993545
华润万家(南京马群新街店),商业,大型超市,(null),(null),118.895658,32.049925
南师附中仙林学校小学部(南邮校区),教育,小学,普通,小学,118.926328,32.122618
江苏大剧院·宪法广场地铁站,交通,地铁站,非换乘,(在建)9号线,118.711465,32.014429
六合区胆石病医院,医疗,专科医院,普通,(null),118.808146,32.355446
大行宫地铁站,交通,地铁站,换乘二线,2号线;3号线,118.794787,32.041737
江宁街道北公交站,交通,公交站,(null),(null),118.610629,31.866528
南京师范大学附属小学,教育,小学,重点,小学,118.791477,32.05448
新天地公园,景观,公园,普通景点,(null),118.870529,31.966246
兰山路北公交站,交通,公交站,(null),(null),118.706332,32.183082
云南路地铁站,交通,地铁站,换乘二线,(在建)5号线;4号线,118.774679,32.059117
柘塘地铁站,交通,地铁站,非换乘,S7号线/宁溧线,118.937897,31.75674
六合明望眼科,医疗,专科医院,普通,(null),118.844863,32.342024
南京市成贤街小学(龙池分校),教育,小学,普通,小学,118.79599,32.322606
好又多超市(广东路店),商业,大型超市,(null),(null),118.767496,32.079981
百合村公交站,交通,公交站,(null),(null),119.029145,31.970438
白马生活广场,商业,购物中心,(null),(null),118.630642,32.076363
北湾营地铁站,交通,地铁站,非换乘,(规划)12号线,118.909479,32.030637
双拥公园,景观,公园,普通景点,(null),118.826973,32.032471
南京市科睿小学,教育,小学,普通,小学,118.725637,32.031676
生物医药谷西公交站,交通,公交站,(null),(null),118.692847,32.187431
三阳路公交站,交通,公交站,(null),(null),118.962986,32.088859
江北虹悦城,商业,购物中心,(null),(null),118.640563,32.066913
护国路·林庄公交站,交通,公交站,(null),(null),118.630308,32.152721
池杉湖国家湿地公园,景观,公园,普通景点,(null),118.701823,32.376594
湖塘头公交站,交通,公交站,(null),(null),119.011042,31.905851
南京师范大学附属中学江宁分校汤山中学,教育,中学,普通,初中,119.060083,32.058393
吉印大道公交站,交通,公交站,(null),(null),118.812418,31.89349
好又多超市(水城路店),商业,大型超市,(null),(null),118.758814,32.150866
南钢医院(康乐路),医疗,综合医院,普通,(null),118.743748,32.202518
三横一竖超市,商业,大型超市,(null),(null),118.85856,32.334547
城南茂商业广场,商业,购物中心,(null),(null),118.639965,32.054423
康乐眼科,医疗,专科医院,普通,(null),118.747719,32.046058
江苏省六合高级中学附属初级中学,教育,中学,普通,高中,118.848457,32.343768
穗美整形,医疗,专科医院,普通,(null),118.739089,32.055093
博览中心东门站有轨电车站,交通,公交站,(null),(null),118.717101,31.990196
南京八三医院,医疗,综合医院,普通,(null),119.060296,32.049636
外五龙桥东公交站,交通,公交站,(null),(null),118.818581,32.031571
南京台湾名品城8栋,商业,购物中心,(null),(null),118.714905,32.001341
南京朗盛医院,医疗,综合医院,普通,(null),118.819278,32.137485
润泰花园公交站,交通,公交站,(null),(null),118.747426,32.152574
南京玄武外国语学校附属小学,教育,小学,普通,小学,118.788207,32.065104
石门坎地铁站,交通,地铁站,换乘二线,(在建)5号线;(规划)8号线,118.824821,32.017514
南京雨花城南口腔医院,医疗,专科医院,普通,(null),118.778333,32.00443
南京市妇女保健所,医疗,专科医院,普通,(null),118.77667,32.039904
南京马应龙中医医院,医疗,综合医院,普通,(null),118.798955,32.017903
卸甲甸地铁站,交通,地铁站,非换乘,S8号线/宁天线,118.730587,32.214756
陇淮路南公交站,交通,公交站,(null),(null),118.73089,31.95566
华诚超市(月苑社区店),商业,大型超市,(null),(null),118.832048,32.102971
语山棠花园北公交站,交通,公交站,(null),(null),118.622843,32.039293
凤集大道东公交站,交通,公交站,(null),(null),118.663824,31.926168
南京万厚中医医院,医疗,专科医院,普通,(null),118.754756,32.091703
天天超市(金沙井店),商业,大型超市,(null),(null),118.783977,32.021592
下关激光医院,医疗,综合医院,普通,(null),118.754676,32.091771
三八队公交站,交通,公交站,(null),(null),119.005156,32.109128
金冲西公交站,交通,公交站,(null),(null),118.649353,32.150154
溧水区竹溪公园,景观,公园,普通景点,(null),119.040822,31.645461
园三路公交站,交通,公交站,(null),(null),118.940903,31.922687
南京市东山小学分校觅秀街小学,教育,小学,普通,小学,118.878256,31.999801
竹山文化休闲公园,景观,公园,普通景点,(null),118.841819,31.94812
三桥服务区西公交站,交通,公交站,(null),(null),118.60043,31.987001
小孟超市,商业,大型超市,(null),(null),118.774197,32.020064
南京市栖霞区二公司小学,教育,小学,普通,小学,118.878264,32.116266
炼油厂小学,教育,小学,普通,小学,118.930091,32.151562
茗苑路公交站,交通,公交站,(null),(null),118.745681,31.94316
摄山星城第二小学,教育,小学,普通,小学,118.994563,32.139555
南京市第一医院河西院区,医疗,综合医院,普通,(null),118.733509,32.020706
苏果平价店(阅江广场店),商业,大型超市,(null),(null),118.743059,32.088887
胡桥路北公交站,交通,公交站,(null),(null),118.643242,32.091003
南京市南湖第二中学,教育,中学,普通,高中,118.74746,32.029193
外港河体育公园,景观,公园,普通景点,(null),118.835866,31.945829
世纪华联超市(龙湖湾店),商业,大型超市,(null),(null),118.897746,31.917356
好又多购物(青龙大道店),商业,大型超市,(null),(null),118.99022,31.955469
鼎业花苑公交站,交通,公交站,(null),(null),118.633737,32.055634
常家营总站公交站,交通,公交站,(null),(null),118.776173,32.275513
南京南站地铁站,交通,地铁站,换乘五线,(在建)6号线;1号线;3号线;S1号线/机场线;S3号线/宁和线,118.796786,31.970968
益家100生活超市(花漾紫郡店),商业,大型超市,(null),(null),118.711949,32.184985
南京苏杰学校,教育,小学,重点,小学,118.775837,32.080359
省级机关医院,医疗,综合医院,普通,(null),118.721965,32.030969
金康超市,商业,大型超市,(null),(null),118.820729,32.018438
沙河小学,教育,小学,普通,小学,119.006177,31.666104
石刻湖公园,景观,公园,普通景点,(null),118.598923,31.848768
五百户西公交站,交通,公交站,(null),(null),118.872899,32.028793
上海路地铁站,交通,地铁站,换乘二线,(在建)5号线;2号线,118.776444,32.04227
太清路地铁站,交通,地铁站,非换乘,(在建)7号线,118.703118,31.966968
市中医院地铁站,交通,地铁站,非换乘,(在建)6号线,118.807754,31.998446
联合路·黄庄公交站,交通,公交站,(null),(null),118.567131,32.152412
南京市小市中心小学(东校区),教育,小学,普通,小学,118.789396,32.094778
Longerfen隆芬森林,商业,购物中心,(null),(null),118.784494,32.087695
解放路地铁站,交通,地铁站,换乘二线,(规划)13号线,118.81035,32.035302
金宁广场时尚潮流街区,商业,购物中心,(null),(null),118.841439,32.340668
新湖大道北公交站,交通,公交站,(null),(null),118.672157,31.918333
高庙路地铁站公交站,交通,公交站,(null),(null),118.689253,31.967873
苏果生活超市(明瓦廊店),商业,大型超市,(null),(null),118.783325,32.037451
联合路·洪庄公交站,交通,公交站,(null),(null),118.570717,32.156273
天盛广场,商业,购物中心,(null),(null),118.740124,32.06241
北湾营街有轨电车站,交通,公交站,(null),(null),118.919518,32.042781
苏果生活超市(花红园店),商业,大型超市,(null),(null),118.799059,32.050147
南京市翠屏山小学,教育,小学,普通,小学,118.802145,31.93944
南京台湾名品城第1栋,商业,购物中心,(null),(null),118.717779,32.000892
南京市滨江中学,教育,中学,普通,初中,118.75767,32.107026
南京市高淳区妇幼保健院,医疗,专科医院,普通,(null),118.893459,31.340759
瑞金路西公交站,交通,公交站,(null),(null),118.809167,32.03217
南湾营公园,景观,公园,普通景点,(null),118.89893,32.034498
八卦洲总站公交站,交通,公交站,(null),(null),118.802478,32.178225
东来·奥南城,商业,购物中心,(null),(null),118.697727,31.93913
高淳湿地公园,景观,公园,普通景点,(null),118.923568,31.362533
生态地球,商业,购物中心,(null),(null),118.624205,32.063772
新世纪中医院,医疗,综合医院,普通,(null),118.741274,32.073545
北京华联超市(左所大街店),商业,大型超市,(null),(null),118.706905,32.138809
溧水南方绿邸绿叶生活超市,商业,大型超市,(null),(null),119.025899,31.634435
中华门公交站,交通,公交站,(null),(null),118.776619,32.007418
渔樵村公交站,交通,公交站,(null),(null),118.979375,32.219136
南京脑康中医院狂躁症诊疗中心,医疗,专科医院,普通,(null),118.741211,32.073506
南京市岱山实验小学,教育,小学,普通,小学,118.694313,31.946146
溧水区石湫中心小学,教育,小学,普通,小学,118.917367,31.640586
南京中国绿化博览园,景观,公园,普通景点,(null),118.709695,32.019756
光华门地铁站,交通,地铁站,换乘二线,(在建)5号线;(在建)6号线,118.815963,32.023367
联谊小学,教育,小学,普通,小学,118.992358,31.360881
金牛湖初级中学,教育,中学,普通,初中,118.937537,32.412854
应天东街地铁站,交通,地铁站,非换乘,(在建)6号线,118.811392,32.007118
李家北公交站,交通,公交站,(null),(null),118.936874,31.985868
世纪华联超市(中山陵商业街店),商业,大型超市,(null),(null),118.853169,32.053758
西岗桦墅地铁站,交通,地铁站,非换乘,4号线,118.996482,32.098965
怡园路公交站,交通,公交站,(null),(null),118.835701,32.140812
荣庄路社区公园,景观,公园,普通景点,(null),118.594855,32.023178
铁心桥地铁站,交通,地铁站,非换乘,S3号线/宁和线,118.763796,31.964416
南京新协和医院(甲状腺结节),医疗,综合医院,普通,(null),118.83377,32.019503
江宁区东善桥初级中学,教育,中学,普通,初中,118.771026,31.874272
浦口区星甸中学,教育,中学,普通,初中,118.448374,32.037892
世纪华联超市(江苏软件园一期店),商业,大型超市,(null),(null),118.884016,32.087699
好又多购物中心(禄口大街店),商业,大型超市,(null),(null),118.864452,31.776314
湖滨灯光公园,景观,公园,普通景点,(null),119.059986,31.725311
管家凹公交站,交通,公交站,(null),(null),118.927352,32.250664
银龙联华超市,商业,大型超市,(null),(null),118.856545,32.007465
孟塘公交站,交通,公交站,(null),(null),119.061246,32.083095
乐尚天地,商业,购物中心,(null),(null),118.78591,31.94329
扬子第三小学,教育,小学,普通,小学,118.764932,32.241945
紫艺华府西公交站,交通,公交站,(null),(null),118.734214,32.247118
南京怡馨花园小学,教育,小学,普通,小学,118.809866,32.009303
亲见春公交站,交通,公交站,(null),(null),118.672934,31.853364
世纪华联超市(上高路店),商业,大型超市,(null),(null),118.8637,31.984888
樱花小学(东方城校区),教育,小学,普通,小学,118.83461,32.088116
余冲路西公交站,交通,公交站,(null),(null),118.534584,32.094528
东方福来德,商业,购物中心,(null),(null),118.783242,32.040879
南京市妇幼保健院退休专家会诊中心,医疗,专科医院,普通,(null),118.786875,31.997664
世纪华联超市(中山北路店),商业,大型超市,(null),(null),118.755478,32.083489
南京市第一中学(江北新区分校),教育,中学,普通,初中,118.667571,32.061727
世纪华联超市(汉中路店),商业,大型超市,(null),(null),118.769381,32.042996
华联超市(金盛路店),商业,大型超市,(null),(null),118.830007,31.973838
察哈尔路公交站,交通,公交站,(null),(null),118.755603,32.077452
清河路南站公交站,交通,公交站,(null),(null),118.721033,32.033733
美利广场,商业,购物中心,(null),(null),118.749779,32.242867
南京市鑫园小学(游府西街小学分校),教育,小学,普通,小学,118.819365,32.017794
春江路地铁站,交通,地铁站,非换乘,S3号线/宁和线,118.748257,31.962385
南京万达茂,商业,购物中心,(null),(null),118.987735,32.121684
天泉路有轨电车站,交通,公交站,(null),(null),118.914398,32.036803
康贝佳口腔医院,医疗,专科医院,普通,(null),118.786679,32.05467
团山公园,景观,公园,普通景点,(null),119.023043,31.696848
爱鲜蜂世纪华联超市(秦河坊店),商业,大型超市,(null),(null),118.75086,31.963336
百悦家花园公交站,交通,公交站,(null),(null),118.756567,32.211619
燕江新城总站公交站,交通,公交站,(null),(null),118.841732,32.133312
永平医院,医疗,综合医院,普通,(null),118.802384,31.918116
HIMA CENTRE,商业,购物中心,(null),(null),118.802266,31.968265
南京市科利华小学,教育,小学,普通,小学,118.806166,32.081921
瑞康医院,医疗,综合医院,普通,(null),118.739973,32.149513
解放南路南公交站,交通,公交站,(null),(null),118.809462,32.022995
华联超市(濑渚路),商业,大型超市,(null),(null),118.902218,31.327988
世纪华联超市(评事街店),商业,大型超市,(null),(null),118.781747,32.027694
牙仙子口腔,医疗,专科医院,普通,(null),118.735392,32.029355
临泰超市(南京站),商业,大型超市,(null),(null),118.797805,32.085802
上秦淮生态湿地公园,景观,公园,普通景点,(null),118.836913,31.869313
凤岭公园,景观,公园,普通景点,(null),118.874503,31.329444
阿尔卡迪亚三期新天地AB座,商业,购物中心,(null),(null),118.739696,32.220556
南京市成贤街小学,教育,小学,重点,小学,118.797429,32.051096
南林超市,商业,大型超市,(null),(null),118.814037,32.080461
方巷小区东公交站,交通,公交站,(null),(null),118.780579,32.279106
