POI名称,小区名称,距离
星玖城,临城花苑,2.32
星玖城,碧佳公寓,2.08
星玖城,嘉悦府,2.31
星玖城,海联云客里,2.55
星玖城,环桥花苑,1.67
星玖城,水岸嘉园,2.58
星玖城,华励花苑,2.11
星玖城,朝阳西路小区,2.01
星玖城,新城山语院,0.92
星玖城,玲珑家园,1.74
星玖城,临罗荷悦府,1.07
星玖城,四维公寓,2.46
星玖城,景瑞阳光城法兰公园,0.82
星玖城,雍熙山庄,1.6
星玖城,茶语华邸,0.54
星玖城,都市港湾,1.88
星玖城,曙光嘉园,1.35
星玖城,环岛公寓,2.36
星玖城,莱茵知己,0.99
星玖城,星育佳园,1.52
星玖城,东厦东港花苑,1.21
星玖城,月欣花苑,1.21
星玖城,北苑新村,1.97
星玖城,新大地,1.83
星玖城,华源天盛中心,2.88
星玖城,景和园,2.87
星玖城,迎宾花苑,1.88
星玖城,御清城,2.29
星玖城,临平新时代,2.65
星玖城,东安景苑,2.87
星玖城,城佳公寓,2.2
星玖城,乾南嘉苑,1.99
星玖城,荷裕庭,0.54
星玖城,凯文杭庄,0.74
星玖城,力达易居时代,2.21
星玖城,绿城伍重院,2.17
星玖城,金都夏宫,1.87
星玖城,心怡苑,1.96
星玖城,璞云府,1.95
星玖城,格之林花园,0.55
星玖城,临平百合苑,2.61
星玖城,清河花园,2.59
星玖城,源山雅阁,1.45
星玖城,康家公寓,2.61
星玖城,瓶山公寓,2.22
星玖城,清沁花苑,2.34
星玖城,汀洲花苑南,0.49
星玖城,丝织弄59号,1.86
高桥初中,绿都嘉华公馆,0.87
高桥初中,发展公寓,2.84
高桥初中,梦秀公寓,1.41
高桥初中,高运高庄,2.66
高桥初中,开元名城领峰府,1.16
高桥初中,育才西苑,2.61
高桥初中,绿都泰富广场,2.71
高桥初中,高桥小区,1.21
高桥初中,城河公寓,2.33
高桥初中,万众名府,2.62
高桥初中,瀚府,1.09
高桥初中,融望之城,1.94
高桥初中,金帝文源广场,0.74
高桥初中,梅和名府,2.2
高桥初中,百尺溇,1.73
高桥初中,潇湘公寓,2.38
高桥初中,金家桥公寓,2.3
高桥初中,顺发旺角城,2.79
高桥初中,南门江住宅区,1.42
高桥初中,合丰商务楼,2.47
高桥初中,新惠名苑,1.61
高桥初中,众安山水苑,2.0
高桥初中,天香华庭,1.62
高桥初中,阳光华庭,2.5
高桥初中,德慧公寓,1.45
高桥初中,富丽花园,2.52
高桥初中,颐和花园,0.52
高桥初中,汇宇花园,1.22
高桥初中,南市花园,1.09
高桥初中,万都晶座,1.4
高桥初中,徐家河公寓,3.0
高桥初中,南峰公寓,1.08
高桥初中,城河街6号,2.27
高桥初中,众安朝阳8号,2.04
高桥初中,姚家潭公寓,2.07
高桥初中,同和公寓,2.76
高桥初中,南江公寓,1.2
高桥初中,绿都花园,2.42
高桥初中,高第府,1.33
高桥初中,绿都南江壹号,0.96
高桥初中,风情街小区,2.85
高桥初中,众安花园,2.35
高桥初中,广和公寓,0.26
高桥初中,青漫里,1.91
高桥初中,枫翠岚湾,1.24
高桥初中,家景园,2.21
高桥初中,四季花城月季园,0.17
高桥初中,朝阳银座,1.87
高桥初中,萧然西路585号,1.37
高桥初中,绿城九龙仓桂语朝阳,2.4
高桥初中,尚美名府,2.7
高桥初中,东门公寓,1.78
高桥初中,雅望居,1.86
高桥初中,文华艺佳城,2.12
高桥初中,金帝柠檬公寓,2.9
高桥初中,同进韵动城,2.58
高桥初中,南润名座,2.2
高桥初中,丽都公寓,2.33
高桥初中,赵家弄(萧山),1.81
高桥初中,广泽小区,1.74
高桥初中,金马同盛,2.78
高桥初中,水亭址,1.81
高桥初中,西山公寓,2.68
高桥初中,崇璟和颂府,1.38
高桥初中,南欣公寓,1.51
高桥初中,久赋名邸,0.81
高桥初中,恒大帝景,1.12
高桥初中,新城香悦半岛,1.39
高桥初中,光明尚海湾,1.33
高桥初中,周家河头,1.64
高桥初中,开元名郡,2.52
高桥初中,奥园,2.67
高桥初中,禹洲泊朗廷,1.92
高桥初中,紫爵公寓,2.06
高桥初中,汇宇和庭,0.92
高桥初中,湖山春晓家园北区,2.21
高桥初中,嘉富广场,0.41
高桥初中,回澜南园,2.02
高桥初中,渔家浜,1.74
高桥初中,星际公寓,1.87
高桥初中,仙潭里,2.43
高桥初中,雅颂市心府,0.43
高桥初中,绿都玫瑰苑,2.66
高桥初中,滨水名庭,2.4
高桥初中,广元公寓,1.08
高桥初中,银河商务中心,2.45
高桥初中,广悦公寓,0.79
高桥初中,潘水南苑,0.59
高桥初中,西河公寓,2.16
高桥初中,龙发花园,2.16
高桥初中,通达小区,2.57
高桥初中,绿都嘉丰公馆,1.0
高桥初中,绅园,2.49
高桥初中,煤研所宿舍,1.47
高桥初中,湖山春晓家园南区,2.11
高桥初中,学士桥小区,2.27
高桥初中,东原德信印奥湾,1.49
高桥初中,旭众珺悦府,0.98
高桥初中,财和湘域湾,1.82
高桥初中,东旸桥公寓,2.02
高桥初中,龙湖昱泊名府,1.71
高桥初中,樟宜翠湾,2.12
高桥初中,新南郡嘉苑,1.49
高桥初中,庙西王,1.68
高桥初中,育秀园,1.73
高桥初中,晶典公寓,1.27
高桥初中,丽华公寓,2.87
高桥初中,东城名苑,2.11
高桥初中,宸宇府,1.83
高桥初中,汇恒公寓,2.82
高桥初中,憬天国际名座,1.37
高桥初中,太平弄社区,1.81
高桥初中,绿都四季花城,0.46
高桥初中,九悦江南,1.95
高桥初中,万向城市花园,2.12
高桥初中,高润公寓,1.05
高桥初中,柳桥南和城,0.84
高桥初中,香江大厦,2.31
高桥初中,杭齿宿舍,2.19
高桥初中,苏家潭,1.52
高桥初中,井泉苑,2.86
高桥初中,萧山金城花园,1.58
高桥初中,回澜北园,2.39
高桥初中,半岛花园,1.83
高桥初中,麻纺厂住宅区,1.34
高桥初中,德信碧桂园印江南,2.05
高桥初中,潘水苑,0.72
高桥初中,梅花弄小区,2.27
高桥初中,怡景公寓,1.54
高桥初中,景苑公寓(萧山),2.18
高桥初中,泰和花园,0.38
高桥初中,绿都四季华庭,1.44
高桥初中,心怡花园,2.35
高桥初中,广仁小区,2.35
高桥初中,萧然之芯,2.05
高桥初中,富地商瑞大厦,2.82
高桥初中,牛脚湾住宅小区,2.63
高桥初中,杭发厂宿舍,2.52
高桥初中,广宁小区,1.75
高桥初中,崇化住宅区,1.78
高桥初中,赞成漫悦,0.57
高桥初中,御湖城,2.12
高桥初中,朝闻花城,2.54
高桥初中,姚江岸家园,1.25
高桥初中,商城花园,2.95
高桥初中,滨江碧桂园卧城印象,2.46
高桥初中,新桥园,1.62
高桥初中,河滨路4号,2.21
高桥初中,里横河社区,2.51
高桥初中,高运学林尚苑,2.39
高桥初中,恒安名座,1.36
高桥初中,开元广场,1.19
高桥初中,三碰桥,1.51
高桥初中,东原旭辉璞阅,1.36
高桥初中,得力名门世家,0.65
铂澜大象城,绿城西子紫兰公寓,2.09
铂澜大象城,金成花园,1.87
铂澜大象城,莲花港家园,1.47
铂澜大象城,勤丰小区,1.97
铂澜大象城,墨香苑,1.6
铂澜大象城,华门自由21世纪,1.12
铂澜大象城,世贸丽晶城,2.14
铂澜大象城,瑞琪公寓,2.16
铂澜大象城,湖畔花园桃花苑,2.23
铂澜大象城,文亭公寓,0.94
铂澜大象城,文苑小区,1.25
铂澜大象城,天湖公寓,1.73
铂澜大象城,戴陈弄23号,2.24
铂澜大象城,滨江金色蓝庭,0.73
铂澜大象城,恒升花苑,2.2
铂澜大象城,花园南村,1.1
铂澜大象城,丹金桂花园,2.99
铂澜大象城,沈塘苑,2.84
铂澜大象城,顺发吉祥半岛,2.81
铂澜大象城,仓基新村,2.4
铂澜大象城,凯德湖墅,2.22
铂澜大象城,凯德龙湾,2.95
铂澜大象城,紫金公寓,2.47
铂澜大象城,建工新村,2.48
铂澜大象城,绿洲湾,1.73
铂澜大象城,世纪新城东区,1.02
铂澜大象城,欣园居,1.81
铂澜大象城,贾家弄新村,1.91
铂澜大象城,科技新村,2.43
铂澜大象城,莲花新村东区,2.15
铂澜大象城,汇丰公寓,2.03
铂澜大象城,一清新村,2.2
铂澜大象城,长乐北苑,2.87
铂澜大象城,圣都公寓,2.5
铂澜大象城,紫金府,2.93
铂澜大象城,金田花园,2.71
铂澜大象城,翠铭轩,0.92
铂澜大象城,融创宜和园,1.94
铂澜大象城,远洋国际中心,2.78
铂澜大象城,上郡,2.92
铂澜大象城,翠苑逸景湾,0.53
铂澜大象城,青莎阁,2.24
铂澜大象城,星河明苑,2.94
铂澜大象城,浙旅德信西宸,2.29
铂澜大象城,西荡苑桃苑,2.96
铂澜大象城,雅戈尔御西湖,0.71
铂澜大象城,德胜路318号,2.75
铂澜大象城,景瑞申花壹号院,2.81
铂澜大象城,中天西城纪,1.32
铂澜大象城,五一新村,2.69
铂澜大象城,嘉绿南苑,1.73
铂澜大象城,湖畔花园风荷苑,2.12
铂澜大象城,翠苑东二区,0.66
铂澜大象城,白荡海人家,1.76
铂澜大象城,荷花塘,1.92
铂澜大象城,文三新村,2.37
铂澜大象城,耀江文萃苑,0.68
铂澜大象城,华丰新村,2.55
铂澜大象城,中豪晴园,0.86
铂澜大象城,桃源春居,1.12
铂澜大象城,窑背巷6号,2.76
铂澜大象城,莫干新村,2.44
铂澜大象城,联合世纪新筑,1.82
铂澜大象城,中竹大厦公寓,0.44
铂澜大象城,湖畔花园夕照苑,2.22
铂澜大象城,运河天悦府,1.32
铂澜大象城,馥香园,1.36
铂澜大象城,蓝钻天成,2.21
铂澜大象城,九龙仓臻玺,2.41
铂澜大象城,嘉泰馨庭,2.88
铂澜大象城,中大文锦苑,2.2
铂澜大象城,华龙温泉公寓,2.71
铂澜大象城,花园北村,0.92
铂澜大象城,翠苑荟,0.17
铂澜大象城,锦绣家园,2.55
铂澜大象城,南都德迦东区,1.89
铂澜大象城,天珏华庭,1.72
铂澜大象城,塘河新村,1.4
铂澜大象城,三坝公寓,2.81
铂澜大象城,和睦坊,2.23
铂澜大象城,兰庭国际,1.47
铂澜大象城,玉兔路小区,2.94
铂澜大象城,西苑小区(西湖),1.1
铂澜大象城,方家花苑,2.3
铂澜大象城,信义新村,2.02
铂澜大象城,翠苑三区,0.31
铂澜大象城,都景公寓,1.72
铂澜大象城,观音桥小区,1.81
铂澜大象城,南都花园,1.96
铂澜大象城,浪琴翠园,0.81
铂澜大象城,三宝郡庭,1.32
铂澜大象城,和睦院,2.08
铂澜大象城,筑品金座,2.84
铂澜大象城,绿城兰桂花园,2.37
铂澜大象城,湖畔大厦,2.07
铂澜大象城,亚洲城花园,1.9
铂澜大象城,武林门新村,2.77
铂澜大象城,湖畔花园太子苑,2.19
铂澜大象城,万家花城一期,2.08
铂澜大象城,德泰御峰大厦,1.93
铂澜大象城,古翠蓝庭,0.56
铂澜大象城,和睦南苑,2.15
铂澜大象城,嘉绿青苑,1.38
铂澜大象城,美都广场,1.49
铂澜大象城,富丽花园(西湖),1.91
铂澜大象城,保亭人家,0.95
铂澜大象城,山水人家,2.41
铂澜大象城,广兴新村,2.23
铂澜大象城,汉港武林汇,2.77
铂澜大象城,沈塘新村,2.58
铂澜大象城,九莲新村,1.33
铂澜大象城,清水公寓,2.75
铂澜大象城,红石公寓,2.8
铂澜大象城,墅林苑,1.86
铂澜大象城,嘉绿文苑,1.66
铂澜大象城,湖畔花园春晓苑,2.3
铂澜大象城,湖墅嘉园,2.11
铂澜大象城,伟星公寓,1.63
铂澜大象城,世纪新城西区,1.27
铂澜大象城,天阳尚景国际二期,2.26
铂澜大象城,绿城西子锦兰公寓,2.55
铂澜大象城,远大花园,2.9
铂澜大象城,金桂大厦,2.58
铂澜大象城,盛德欣苑,2.88
铂澜大象城,昆仑橡树园,2.12
铂澜大象城,远东新月公寓,2.57
铂澜大象城,西溪河东,1.88
铂澜大象城,嘉绿名苑,1.33
铂澜大象城,兴财名都苑,1.8
铂澜大象城,银都大厦,2.41
铂澜大象城,物华小区,1.48
铂澜大象城,新金都城市花园,2.64
铂澜大象城,龙都大厦,1.89
铂澜大象城,湖墅新村,2.16
铂澜大象城,金海公寓,2.75
铂澜大象城,华润绿城杭樾润府,2.98
铂澜大象城,瑞祺大厦,2.21
铂澜大象城,丹桂公寓,2.11
铂澜大象城,阮家桥公寓,1.4
铂澜大象城,左家新村,2.46
铂澜大象城,文溪鼎园,1.83
铂澜大象城,绿城建发沁园,2.78
铂澜大象城,万科古翠隐秀,0.99
铂澜大象城,杭房建发养云静舍,1.67
铂澜大象城,信义坊,1.95
铂澜大象城,黄龙公寓,2.01
铂澜大象城,保利香槟国际,2.59
铂澜大象城,黄姑山庄,1.8
铂澜大象城,塘河科技公寓,1.56
铂澜大象城,邮电新村,2.53
铂澜大象城,政新花园,2.45
铂澜大象城,浅水湾城市花园,2.48
铂澜大象城,湖畔花园闻莺苑,2.26
铂澜大象城,新河公寓,2.52
铂澜大象城,黄龙世纪苑,2.56
铂澜大象城,华海园,1.64
铂澜大象城,九龙仓珑玺,2.61
铂澜大象城,资辉壹方汇,2.35
铂澜大象城,湖畔花园梦泉苑,2.19
铂澜大象城,武林花园,2.91
铂澜大象城,锦绣新村,2.74
铂澜大象城,学苑春晓,0.61
铂澜大象城,梧桐公寓,0.56
铂澜大象城,文化新村,2.82
铂澜大象城,天苑花园,1.26
铂澜大象城,庆隆京茂苑,0.82
铂澜大象城,和悦公寓,1.51
铂澜大象城,湖畔花园吐翠苑,2.35
铂澜大象城,德雅花园,1.09
铂澜大象城,红石中央花苑,2.8
铂澜大象城,翠苑四区,0.34
铂澜大象城,和新南苑,2.12
铂澜大象城,合景天銮,2.45
铂澜大象城,求是村,2.91
铂澜大象城,米市新村,2.58
铂澜大象城,明珠公寓,1.24
铂澜大象城,金欣公寓,2.74
铂澜大象城,文二新村,1.89
铂澜大象城,月桂花园,2.44
铂澜大象城,天河西苑,1.9
铂澜大象城,富丽苑,1.8
铂澜大象城,郡楓华庭,1.53
铂澜大象城,金成嘉南公寓,2.92
铂澜大象城,启真名苑,2.48
铂澜大象城,天阳上河,2.73
铂澜大象城,远洋公馆,2.72
铂澜大象城,西鉴枫景,2.75
铂澜大象城,金茂悦,1.24
铂澜大象城,庆丰新村,2.12
铂澜大象城,北大桥,1.63
铂澜大象城,天阳尚景国际,2.02
铂澜大象城,龙门公寓,1.37
铂澜大象城,大关公寓,2.14
铂澜大象城,紫桂花园,2.29
铂澜大象城,稻香园高层公寓,2.95
铂澜大象城,师苑新村,1.49
铂澜大象城,华苑公寓,2.57
铂澜大象城,滨江锦绣之城,1.67
铂澜大象城,庆云居,1.14
铂澜大象城,省规划局宿舍,2.8
铂澜大象城,五洲国际广场,2.68
铂澜大象城,华方新村,2.99
铂澜大象城,紫荆欣苑,2.83
铂澜大象城,天尔名庭,1.79
铂澜大象城,莱德绅华府,1.53
铂澜大象城,盛景琥林名邸,2.1
铂澜大象城,翠苑四区南园,0.46
铂澜大象城,杨家门小区,1.7
铂澜大象城,嘉绿西苑,1.6
铂澜大象城,双荡新村,2.08
铂澜大象城,芳满庭,1.9
铂澜大象城,中交财富中心,2.07
铂澜大象城,湖畔花园竹径苑,2.37
铂澜大象城,九龙仓华发荟品天语城,1.66
铂澜大象城,沁雅花园,2.25
铂澜大象城,和睦新村,2.27
铂澜大象城,金都新城,2.0
铂澜大象城,南都花园别墅,2.03
铂澜大象城,上宁新村,2.35
铂澜大象城,耀江文欣苑,1.37
铂澜大象城,和苑小区,2.45
铂澜大象城,古荡新村东区,1.62
铂澜大象城,西溪公寓,1.56
铂澜大象城,华远大厦,1.37
铂澜大象城,天时苑(拱墅),2.93
铂澜大象城,中兴公寓,2.45
铂澜大象城,珹上润府,2.65
铂澜大象城,美都新村,2.32
铂澜大象城,华门世家,1.48
铂澜大象城,凯德视界,2.88
铂澜大象城,康新花园,1.48
铂澜大象城,红石商务大厦,2.71
铂澜大象城,龙湖唐宁ONE,0.67
铂澜大象城,春天花园,2.32
铂澜大象城,嘉绿北苑,1.06
铂澜大象城,中海黄龙云起,0.96
铂澜大象城,石灰桥新村,2.15
铂澜大象城,西荡苑杏苑,2.71
铂澜大象城,湖畔花园秋月苑,2.36
铂澜大象城,沈塘东村,2.9
铂澜大象城,拱苑小区,1.8
铂澜大象城,和新北苑,2.24
铂澜大象城,崇文公寓,2.23
铂澜大象城,丹枫新村,2.67
铂澜大象城,名城燕园,2.63
铂澜大象城,融信远洋厘望轩,1.52
铂澜大象城,古荡新村西区,1.87
铂澜大象城,三坝雅苑,3.0
铂澜大象城,西湖区教师公寓,0.85
铂澜大象城,日森大厦,2.23
铂澜大象城,西铭苑,1.52
铂澜大象城,国际花园,2.28
铂澜大象城,上尚庭,1.69
铂澜大象城,中融城市花园,1.81
铂澜大象城,沿山河新村,2.88
铂澜大象城,小河佳苑,2.26
铂澜大象城,紫金文苑,2.45
铂澜大象城,翠苑佳居,0.48
铂澜大象城,明月公寓,2.34
铂澜大象城,碧桂园西江月,2.51
铂澜大象城,远洋杭州大运河商务区,2.52
铂澜大象城,香樟公寓,2.0
铂澜大象城,翠锦苑,0.52
铂澜大象城,文天公寓,2.76
铂澜大象城,杭大新村,2.67
铂澜大象城,高教新村,2.69
铂澜大象城,融创金成杭源里,2.92
铂澜大象城,欣盛东方福邸,2.31
铂澜大象城,武林巷38号,2.66
铂澜大象城,星洲花园单身公寓,2.59
铂澜大象城,西荡苑梨苑,2.86
铂澜大象城,霞湾巷小区,2.4
铂澜大象城,蓝色霞湾,2.93
铂澜大象城,梅苑阁小区,1.85
铂澜大象城,长乐南苑,2.87
铂澜大象城,中冶锦绣公馆,0.89
铂澜大象城,翠苑二区,0.36
铂澜大象城,中兴文都苑,1.46
铂澜大象城,花园西村,0.89
铂澜大象城,书香印翠府,1.18
铂澜大象城,杭曜置地中心一区,2.84
铂澜大象城,小河东河下,2.39
铂澜大象城,吉兴公寓,1.74
铂澜大象城,毛家桥公寓,0.91
铂澜大象城,翠苑新村五区,0.68
铂澜大象城,黄龙雅苑,2.52
铂澜大象城,塘河南村,1.35
铂澜大象城,杭州公馆,0.73
铂澜大象城,名仕家园,2.19
铂澜大象城,翠苑一区,0.42
铂澜大象城,首开杭州金茂府,1.06
铂澜大象城,西溪河下,1.73
铂澜大象城,教工里,1.11
铂澜大象城,政苑小区,2.1
铂澜大象城,银马公寓,1.24
铂澜大象城,杭曜置地中心二区,2.73
铂澜大象城,桂花城,2.95
铂澜大象城,嘉绿福苑,1.22
铂澜大象城,冠苑小区,2.79
铂澜大象城,保俶花园,1.7
铂澜大象城,康乐香港城,2.61
铂澜大象城,文锦大厦,2.27
铂澜大象城,娑婆新村,2.12
铂澜大象城,绿城慧园,2.65
铂澜大象城,世贸丽晶城欧美中心,2.12
铂澜大象城,景上公寓,2.12
铂澜大象城,新安嘉苑,2.95
铂澜大象城,中环大厦,2.65
铂澜大象城,莲花新村西区,2.52
铂澜大象城,和润园,2.5
铂澜大象城,塘河北村,1.27
铂澜大象城,南都银座公寓,1.35
铂澜大象城,星洲花园,2.81
铂澜大象城,云河大厦,2.21
铂澜大象城,翠苑二区北区,0.47
铂澜大象城,庆丰公寓,2.05
铂澜大象城,雅仕苑,1.84
铂澜大象城,云桂花园,2.95
铂澜大象城,南都德加西区,2.18
铂澜大象城,河缸桥,1.53
铂澜大象城,今日嘉园,0.84
铂澜大象城,古荡小区,2.16
铂澜大象城,杭办大厦,2.45
铂澜大象城,松溪公寓,2.95
铂澜大象城,华立金顶苑,2.0
铂澜大象城,董家新村,1.73
铂澜大象城,聚丰公寓,2.01
铂澜大象城,恩济花苑,1.85
铂澜大象城,中粮大悦城,1.46
铂澜大象城,嘉绿莲苑,1.07
铂澜大象城,新河坝,2.26
铂澜大象城,湖畔花园龙珠苑,2.14
铂澜大象城,阮家居,1.73
铂澜大象城,文菁花苑,0.1
铂澜大象城,香兰名院,2.77
铂澜大象城,融信公馆arc,1.09
铂澜大象城,日晖新村,2.25
铂澜大象城,溪畔花园,1.33
铂澜大象城,华星公寓,1.11
铂澜大象城,枫华府第,1.09
铂澜大象城,金都城市芯宇,1.18
铂澜大象城,稻香园北区,2.82
铂澜大象城,同人精华,2.92
铂澜大象城,八丈井新村,2.86
铂澜大象城,翠苑东四区,0.28
铂澜大象城,康乐新村,2.51
铂澜大象城,杭房揽翠,0.73
铂澜大象城,明真宫,2.06
铂澜大象城,上岛公馆,2.65
铂澜大象城,滨融府,1.8
铂澜大象城,水色宜居,2.63
铂澜大象城,三宝新村,1.77
铂澜大象城,景城花园,1.14
铂澜大象城,绿城丁香公寓,2.1
铂澜大象城,秋水苑,2.29
铂澜大象城,万家花城二期,2.07
万华广场,西雅园,1.03
万华广场,九豪庄园,0.73
万华广场,国瑞牧云里,1.78
万华广场,玲珑府园,1.91
万华广场,印象苕溪城,1.68
万华广场,汇锦华庭南区,0.74
万华广场,如意云庭,2.99
万华广场,宸澜学府,1.23
万华广场,鸿盛家园,2.66
万华广场,华兴名盛苑,0.42
万华广场,金禾嘉园,2.92
万华广场,御城御园,1.16
万华广场,柏源晶舍,1.15
万华广场,万乐西园,0.13
万华广场,同德公寓,0.6
万华广场,黄金水岸,1.87
万华广场,临天一弄58号,1.24
万华广场,锦城新天地购物广场,2.09
万华广场,忆江南家园,0.29
万华广场,衣锦人家,2.5
万华广场,钱景路47号,1.45
万华广场,锦天城市花园,1.1
万华广场,广场花园,0.83
万华广场,锦溪优樾府,1.46
万华广场,云麓悦映邸,2.84
万华广场,临安人家,0.54
万华广场,万马路19号,0.19
万华广场,苕溪人家,2.98
万华广场,钱王铂金大厦,1.31
万华广场,苕溪公馆,2.57
万华广场,九龙公寓,1.56
万华广场,沁雅苑,0.6
万华广场,南苑二区(临安),1.37
万华广场,中天溪珺庭,1.56
万华广场,新民里,1.63
万华广场,恒晟左邻右里,0.97
万华广场,万隆公寓,0.13
万华广场,锦都嘉园,1.1
万华广场,天目苑,2.09
万华广场,锦绣兰庭(临安),2.84
万华广场,江南路市政宿舍,1.12
万华广场,蚕种场宿舍,2.06
万华广场,远洋山水花园,2.79
万华广场,顺达丁香苑,0.2
万华广场,丰泽苑(临安),2.05
万华广场,蓝城恒伟江南山庄,1.59
万华广场,湖塘公寓,2.95
万华广场,美晟府,1.02
万华广场,嘉和公寓,1.87
万华广场,锦桥家园,2.2
万华广场,苕溪学府,1.2
万华广场,华能热电宿舍,1.82
万华广场,万华茗楼,0.11
万华广场,汇锦苑,1.55
万华广场,春和景明院,0.56
万华广场,尚城国际,0.49
万华广场,华锦公寓,1.1
万华广场,和谐小区,1.84
万华广场,富康公寓,2.97
万华广场,美丽湾,0.88
万华广场,褐石公馆,1.6
万华广场,碧桂园中梁凤朝鸣庭,0.84
万华广场,水泥厂宿舍,1.37
万华广场,浅水湾庄园,1.09
万华广场,紫竹苑,0.79
万华广场,西苑小区(临安),1.07
万华广场,星悦金座,0.79
万华广场,恒锦苑,0.21
万华广场,怡情风景苑,1.04
万华广场,北樾府,2.06
万华广场,宸锦学府,0.97
万华广场,锦春家园68号,2.2
万华广场,宏伟公寓,1.01
万华广场,汇锦华庭北区,0.89
万华广场,玲珑郡,2.03
万华广场,轮胎厂宿舍,1.12
万华广场,临安农资大楼,1.82
万华广场,春璟宸庐,1.29
万华广场,新世纪公寓,0.97
万华广场,万马樱花公馆,0.74
万华广场,锦溪公寓,2.18
万华广场,六园街1号,0.76
万华广场,丁香南苑,0.26
万华广场,康宁苑,2.94
万华广场,越秀悦映城,2.79
万华广场,湖山新村,2.94
万华广场,锦胜小区,1.87
万华广场,中天宸望,2.41
万华广场,钱王新村,0.84
万华广场,华发·峰荟荟天府,0.95
万华广场,药厂宿舍,1.39
万华广场,樱花雅苑南区,1.83
万华广场,江南名楼,2.93
万华广场,天屹公寓,0.85
万华广场,国瑞中心,1.54
万华广场,溪悦十锦台公寓,2.58
万华广场,香樟名苑,2.93
万华广场,锁厂宿舍,1.74
万华广场,融信美好宝龙锦云澜天里,2.22
万华广场,锅炉厂宿舍,1.61
万华广场,旭辉东原吴越府,0.96
万华广场,西墅保锦苑,2.33
万华广场,公园城,2.18
万华广场,南樾府,1.28
万华广场,星著柏悦府,1.36
万华广场,田野风情,2.14
万华广场,交警队宿舍,1.31
万华广场,家和苑,0.59
万华广场,佳源锦晟里,2.11
万华广场,玫瑰苑,1.74
万华广场,供电所宿舍,1.54
万华广场,春天学府,1.0
万华广场,大华玲珑苑,1.55
万华广场,绿岛花园北区,0.75
万华广场,城中府,1.31
万华广场,财富商厦,2.62
万华广场,锦天花园,0.77
万华广场,樱花雅苑北区,1.77
万华广场,金色时代,0.64
万华广场,云锦玖晟府,2.62
万华广场,锦贤府,2.29
万华广场,百合苑,2.35
万华广场,御城熙园,1.19
万华广场,锦竹苑,2.93
万华广场,香榭苑,2.19
万华广场,绿城钱王文化广场锦玉园,2.32
万华广场,太阳城花园,1.48
万华广场,绿岛花园南区,0.84
万华广场,天阳大厦,1.76
万华广场,阳光苑,1.7
万华广场,恒晟云中绿园,0.38
万华广场,中天雅境,2.24
万华广场,西墅锦园,1.99
万华广场,宝龙融信新世邸,0.89
万华广场,宸著锦庭,0.81
万华广场,君临雅苑,2.56
万华广场,中天宸锦学府,1.0
万华广场,钱王财富中心,1.86
万华广场,玲珑村,2.0
万华广场,西墅花园,2.47
万华广场,紫景苑,1.62
万华广场,供销社小区,2.16
万华广场,美顺锦天府,1.06
万华广场,化工厂生活小区,1.59
万华广场,枫林晓城,0.92
万华广场,中天万科启宸,1.75
万华广场,银杏公寓,1.29
万华广场,临安大厦,1.86
万华广场,临建宿舍,1.52
万华广场,天松花苑,1.63
万华广场,天发公寓,0.93
万华广场,中天大家宸澜学府,1.2
万华广场,雷威沁园,2.99
万华广场,禄地名苑,0.6
万华广场,亲和家园,0.25
万华广场,东投悦荣府,1.48
万华广场,锦南人家,2.68
万华广场,春天,0.55
万华广场,水华苑,2.33
万华广场,新港城,1.18
万华广场,锦南公寓,0.84
万华广场,城中苑,0.61
万华广场,瑞麒佳苑,2.59
万华广场,钱王公寓,2.52
万华广场,宝亿御景园,1.71
万华广场,公管所宿舍,1.67
万华广场,竹林风华,2.58
万华广场,广苑小区,1.04
万华广场,水岸阳光,0.66
万华广场,西之望府,2.68
万华广场,华发峰荟荟天府,0.88
万华广场,锦南新村,1.8
万华广场,锦绣山水苑,1.92
万华广场,樱花府第西园,0.42
万华广场,御城涵园,1.14
万华广场,西墅绿洲,1.66
万华广场,长麓府,1.12
万华广场,国瑞花漫里,2.91
万华广场,南方公寓,0.58
万华广场,文澜苑,2.08
万华广场,宝利·北秀苑,2.84
万华广场,南岸风景,1.23
万华广场,明煦源赋里,1.59
万华广场,天平村,0.4
万华广场,北苑丽城,2.96
万华广场,锦福新村,0.25
万华广场,公园家南区,0.59
万华广场,锦江公寓,1.24
万华广场,滨江公寓,1.58
万华广场,恒晟逸家,1.26
万华广场,南苑小区,1.43
万华广场,名都雅苑,2.84
万华广场,世纪都市雅苑,0.53
万华广场,茶厂小区,1.31
万华广场,中赢时代风景,2.95
万华广场,玲珑花园,1.68
万华广场,樱花府第东园,0.52
万华广场,天江苑,1.97
万华广场,城中花园(临安),0.58
万华广场,祥和嘉苑,2.27
万华广场,万乐园,0.27
万华广场,佳源优优锦城,1.75
万华广场,天平驾校,0.31
万华广场,金盾花园,0.27
万华广场,计生宿舍,1.78
万华广场,星港9月,2.4
万华广场,恒盛锦园,0.71
万华广场,检察院宿舍,1.61
万华广场,北润家园,2.55
万华广场,锦峰公寓,0.17
万华广场,九龙苑,1.57
万华广场,锦龙公寓,1.75
万华广场,南洋名都,1.06
万华广场,桂花新村,0.93
万华广场,聚金商厦,1.35
万华广场,怡庭园,0.98
万华广场,汇锦畔湖苑,1.65
万华广场,葡萄园小区,2.83
