POI名称,小区名称,距离
中国人民解放军联勤保障部队第九八三医院,东秀里,1.65
中国人民解放军联勤保障部队第九八三医院,金辉家园,1.14
中国人民解放军联勤保障部队第九八三医院,海河金湾公寓,2.59
中国人民解放军联勤保障部队第九八三医院,民族楼,2.68
中国人民解放军联勤保障部队第九八三医院,天津壹街区静德花园,2.09
中国人民解放军联勤保障部队第九八三医院,北宁湾(宁宇家园),2.63
中国人民解放军联勤保障部队第九八三医院,水运名苑,2.2
中国人民解放军联勤保障部队第九八三医院,旺海公府,1.94
中国人民解放军联勤保障部队第九八三医院,欢庆楼,2.51
中国人民解放军联勤保障部队第九八三医院,秋实园,2.41
中国人民解放军联勤保障部队第九八三医院,中环福境,2.6
中国人民解放军联勤保障部队第九八三医院,盛源公寓,2.19
中国人民解放军联勤保障部队第九八三医院,昆峰里,1.74
中国人民解放军联勤保障部队第九八三医院,川云里,1.1
中国人民解放军联勤保障部队第九八三医院,宝兴里,0.62
中国人民解放军联勤保障部队第九八三医院,天骄公寓,2.82
中国人民解放军联勤保障部队第九八三医院,惠灵顿海上花苑,2.2
中国人民解放军联勤保障部队第九八三医院,金泽里(河北区),1.59
中国人民解放军联勤保障部队第九八三医院,信达金地中山印,2.88
中国人民解放军联勤保障部队第九八三医院,满园里,2.8
中国人民解放军联勤保障部队第九八三医院,金钟公寓,1.3
中国人民解放军联勤保障部队第九八三医院,赛园里,2.44
中国人民解放军联勤保障部队第九八三医院,艺术公寓,1.88
中国人民解放军联勤保障部队第九八三医院,月秋里,0.9
中国人民解放军联勤保障部队第九八三医院,联谊里,1.1
中国人民解放军联勤保障部队第九八三医院,珍园里,2.25
中国人民解放军联勤保障部队第九八三医院,李公祠东箭道,1.05
中国人民解放军联勤保障部队第九八三医院,首创大都汇,1.28
中国人民解放军联勤保障部队第九八三医院,仁恒海河广场,2.51
中国人民解放军联勤保障部队第九八三医院,建德里,1.39
中国人民解放军联勤保障部队第九八三医院,松楠楼,2.36
中国人民解放军联勤保障部队第九八三医院,开云里,2.56
中国人民解放军联勤保障部队第九八三医院,风貌里小区,2.59
中国人民解放军联勤保障部队第九八三医院,青春里,2.1
中国人民解放军联勤保障部队第九八三医院,中汇大厦,1.06
中国人民解放军联勤保障部队第九八三医院,墙子大街土产楼,2.62
中国人民解放军联勤保障部队第九八三医院,隆新里,2.38
中国人民解放军联勤保障部队第九八三医院,团结里(河北区),0.59
中国人民解放军联勤保障部队第九八三医院,润泰园,1.13
中国人民解放军联勤保障部队第九八三医院,兴源公寓,2.16
中国人民解放军联勤保障部队第九八三医院,水明里,2.77
中国人民解放军联勤保障部队第九八三医院,志成西里,1.59
中国人民解放军联勤保障部队第九八三医院,月光园,2.99
中国人民解放军联勤保障部队第九八三医院,礼貌东里,2.85
中国人民解放军联勤保障部队第九八三医院,盛华园,2.73
中国人民解放军联勤保障部队第九八三医院,千吉花园,1.61
中国人民解放军联勤保障部队第九八三医院,紫熙臺,2.96
中国人民解放军联勤保障部队第九八三医院,月桂园,0.47
中国人民解放军联勤保障部队第九八三医院,金蕾花园,1.33
中国人民解放军联勤保障部队第九八三医院,德丰花园,2.29
中国人民解放军联勤保障部队第九八三医院,昌海公寓,2.0
中国人民解放军联勤保障部队第九八三医院,宁湾大厦,2.46
中国人民解放军联勤保障部队第九八三医院,金梦园,1.34
中国人民解放军联勤保障部队第九八三医院,顾安里,2.69
中国人民解放军联勤保障部队第九八三医院,南口路9号,1.07
中国人民解放军联勤保障部队第九八三医院,日照里,0.29
中国人民解放军联勤保障部队第九八三医院,华莹里,2.86
中国人民解放军联勤保障部队第九八三医院,芥园,2.61
中国人民解放军联勤保障部队第九八三医院,巨腾公寓,1.3
中国人民解放军联勤保障部队第九八三医院,琴海公寓,2.26
中国人民解放军联勤保障部队第九八三医院,辰润里,0.84
中国人民解放军联勤保障部队第九八三医院,瑞海名苑,2.24
中国人民解放军联勤保障部队第九八三医院,鼎盛大厦,2.3
中国人民解放军联勤保障部队第九八三医院,润园里,2.94
中国人民解放军联勤保障部队第九八三医院,奋斗楼,2.98
中国人民解放军联勤保障部队第九八三医院,风采南里,2.91
中国人民解放军联勤保障部队第九八三医院,和平新村,1.98
中国人民解放军联勤保障部队第九八三医院,喜峰嘉园,2.41
中国人民解放军联勤保障部队第九八三医院,泰来里,2.63
中国人民解放军联勤保障部队第九八三医院,风光里,2.54
中国人民解放军联勤保障部队第九八三医院,观澜家园,2.6
中国人民解放军联勤保障部队第九八三医院,广缘里,1.03
中国人民解放军联勤保障部队第九八三医院,五马路162号,0.23
中国人民解放军联勤保障部队第九八三医院,迎福里,2.61
中国人民解放军联勤保障部队第九八三医院,昆石里,1.47
中国人民解放军联勤保障部队第九八三医院,儒园公寓,2.26
中国人民解放军联勤保障部队第九八三医院,荣强里,2.9
中国人民解放军联勤保障部队第九八三医院,军民里,0.44
中国人民解放军联勤保障部队第九八三医院,煦园新居,2.48
中国人民解放军联勤保障部队第九八三医院,龙亭家园公寓,1.99
中国人民解放军联勤保障部队第九八三医院,碧水里,2.6
中国人民解放军联勤保障部队第九八三医院,天沽公寓,0.94
中国人民解放军联勤保障部队第九八三医院,慧景园,1.92
中国人民解放军联勤保障部队第九八三医院,亚运里,2.63
中国人民解放军联勤保障部队第九八三医院,平安街81号,2.85
中国人民解放军联勤保障部队第九八三医院,胜景花园,2.04
中国人民解放军联勤保障部队第九八三医院,礼貌楼,2.95
中国人民解放军联勤保障部队第九八三医院,金正公寓,0.95
中国人民解放军联勤保障部队第九八三医院,卫安西里,2.97
中国人民解放军联勤保障部队第九八三医院,城厢嘉园,2.16
中国人民解放军联勤保障部队第九八三医院,惠灵顿河庭花苑,2.02
中国人民解放军联勤保障部队第九八三医院,三戒里,0.43
中国人民解放军联勤保障部队第九八三医院,北安道20号,2.71
中国人民解放军联勤保障部队第九八三医院,东明里,1.51
中国人民解放军联勤保障部队第九八三医院,和平村大街9号,2.92
中国人民解放军联勤保障部队第九八三医院,林容里,2.16
中国人民解放军联勤保障部队第九八三医院,滨园里,2.35
中国人民解放军联勤保障部队第九八三医院,胜天里,0.54
中国人民解放军联勤保障部队第九八三医院,金忠公寓,2.17
中国人民解放军联勤保障部队第九八三医院,调丰里,1.4
中国人民解放军联勤保障部队第九八三医院,金狮家园,1.89
中国人民解放军联勤保障部队第九八三医院,格调艺术领地,2.61
中国人民解放军联勤保障部队第九八三医院,泽园公寓,2.8
中国人民解放军联勤保障部队第九八三医院,振德里(河北）,1.48
中国人民解放军联勤保障部队第九八三医院,金兰园,1.22
中国人民解放军联勤保障部队第九八三医院,金尚家园,2.87
中国人民解放军联勤保障部队第九八三医院,金谷里,1.55
中国人民解放军联勤保障部队第九八三医院,康都大厦,2.46
中国人民解放军联勤保障部队第九八三医院,春柳公寓,1.32
中国人民解放军联勤保障部队第九八三医院,中远里,1.17
中国人民解放军联勤保障部队第九八三医院,芬园里,2.01
中国人民解放军联勤保障部队第九八三医院,龙亭家园,2.0
中国人民解放军联勤保障部队第九八三医院,金钟桥,1.68
中国人民解放军联勤保障部队第九八三医院,丁安里,2.83
中国人民解放军联勤保障部队第九八三医院,北宁湾宁静家园,2.5
天津市南开中学滨海生态城学校,季景峰阁,2.84
天津市南开中学滨海生态城学校,宜禾美林,2.02
天津市南开中学滨海生态城学校,亿利国际生态岛,2.61
天津市南开中学滨海生态城学校,天铂曦园,3.0
天津市南开中学滨海生态城学校,双威悦馨苑,0.89
天津市南开中学滨海生态城学校,吉宝澜岸铭郡,2.14
天津市南开中学滨海生态城学校,依水和墅,1.37
天津市南开中学滨海生态城学校,ParkTower景杉,1.99
天津市南开中学滨海生态城学校,家和园,2.14
天津市南开中学滨海生态城学校,新城·樾府,2.75
天津市南开中学滨海生态城学校,远雄兰苑,1.71
天津市南开中学滨海生态城学校,贻成锦铂园,0.52
天津市南开中学滨海生态城学校,天津生态城万达广场,1.31
天津市南开中学滨海生态城学校,宜禾红橡公园,1.61
天津市南开中学滨海生态城学校,南湾壹号,2.72
天津市南开中学滨海生态城学校,吉宝季景铭郡,2.36
天津市南开中学滨海生态城学校,宜禾一墅,1.73
天津市南开中学滨海生态城学校,万科锦庐,2.95
天津市南开中学滨海生态城学校,枫珑园,2.89
天津市南开中学滨海生态城学校,龙湖双珑原著,2.86
天津市南开中学滨海生态城学校,宸和园,0.51
天津市南开中学滨海生态城学校,中建海纳府,2.28
天津市南开中学滨海生态城学校,新城樾府,2.61
天津市南开中学滨海生态城学校,宜禾红橡公园二期,2.01
天津市南开中学滨海生态城学校,宜禾美嘉园,1.75
天津市南开中学滨海生态城学校,贻成锦荟园,0.37
天津市南开中学滨海生态城学校,海富园,1.91
天津市南开中学滨海生态城学校,和溪园,1.42
天津市南开中学滨海生态城学校,汇金华府,1.15
天津市南开中学滨海生态城学校,翠谷园,0.71
天津市南开中学滨海生态城学校,碧桂园滨海城,1.93
天津市南开中学滨海生态城学校,众美青城二期,1.65
天津市南开中学滨海生态城学校,和馨园,2.76
天津市南开中学滨海生态城学校,吉宝沁风御庭,2.38
天津市南开中学滨海生态城学校,锦绣静湖,2.56
天津市南开中学滨海生态城学校,芙蓉北苑,1.64
天津市南开中学滨海生态城学校,世茂国风锦唐,0.76
天津市南开中学滨海生态城学校,静湖壹号,2.24
天津市南开中学滨海生态城学校,璟和苑,1.31
天津市南开中学滨海生态城学校,新和锦园,1.09
天津市南开中学滨海生态城学校,融创观澜壹號,1.04
天津市南开中学滨海生态城学校,旭辉陸號院,0.66
天津市南开中学滨海生态城学校,宜禾汇,2.94
天津市南开中学滨海生态城学校,宜禾美欣园,2.36
天津市南开中学滨海生态城学校,季景华庭［季景园］,2.63
天津市南开中学滨海生态城学校,万通生态城新新家园,2.54
天津市南开中学滨海生态城学校,首创康桥郡,2.16
天津市南开中学滨海生态城学校,芦花庄园,2.26
天津市南开中学滨海生态城学校,贻成学府尊邸,0.77
天津市南开中学滨海生态城学校,新城金樾府,2.46
天津市南开中学滨海生态城学校,众美青城,1.67
天津市南开中学滨海生态城学校,季景兰庭兰景园,2.4
天津市南开中学滨海生态城学校,宜禾溪岸,1.06
天津市南开中学滨海生态城学校,红树湾花园,2.46
天津市南开中学滨海生态城学校,宜禾·春江府,2.88
天津市南开中学滨海生态城学校,天房天和园,2.34
上海道小学塘沽湾分校,中建城,0.57
上海道小学塘沽湾分校,旭辉景瑞·塘沽湾陆号,2.81
上海道小学塘沽湾分校,中骏皓景湾,2.23
上海道小学塘沽湾分校,禹洲悦府,2.85
上海道小学塘沽湾分校,中建城澜和湾,2.48
上海道小学塘沽湾分校,天地源·熙樾湾,1.1
上海道小学塘沽湾分校,景瑞塘沽湾壹号,2.87
上海道小学塘沽湾分校,中建城源和湾,0.28
上海道小学塘沽湾分校,紫枫苑,0.23
上海道小学塘沽湾分校,中建·璟秀,2.58
上海道小学塘沽湾分校,中建璟秀,2.69
天津市南开医院(老院区),雅云里,3.0
天津市南开医院(老院区),兴云里,1.49
天津市南开医院(老院区),公园北里,0.68
天津市南开医院(老院区),都会轩,2.87
天津市南开医院(老院区),怀安西里,0.92
天津市南开医院(老院区),七一大楼,2.52
天津市南开医院(老院区),协昌里二条,1.59
天津市南开医院(老院区),三潭西里,1.6
天津市南开医院(老院区),水琳园,2.36
天津市南开医院(老院区),兴泰西里,1.01
天津市南开医院(老院区),苏堤公寓,1.8
天津市南开医院(老院区),永勤里,2.89
天津市南开医院(老院区),世升花园,2.81
天津市南开医院(老院区),福缘里,1.88
天津市南开医院(老院区),赛德广场,2.59
天津市南开医院(老院区),英俊名邸,0.89
天津市南开医院(老院区),城南家园,0.93
天津市南开医院(老院区),玉泉里社区,1.3
天津市南开医院(老院区),云轩公寓,2.92
天津市南开医院(老院区),长江公寓,2.44
天津市南开医院(老院区),志善里,1.55
天津市南开医院(老院区),红磡公寓,1.03
天津市南开医院(老院区),西康路36号,2.97
天津市南开医院(老院区),信华楼,2.02
天津市南开医院(老院区),新汇华庭,1.64
天津市南开医院(老院区),康达公寓,1.99
天津市南开医院(老院区),益寿里,2.63
天津市南开医院(老院区),悦府家园,1.1
天津市南开医院(老院区),花港里,1.48
天津市南开医院(老院区),宇正园,1.43
天津市南开医院(老院区),天津大学三村,2.12
天津市南开医院(老院区),贵馨里,2.4
天津市南开医院(老院区),米兰公寓,2.87
天津市南开医院(老院区),新佳里,1.68
天津市南开医院(老院区),红磡花园,0.82
天津市南开医院(老院区),兴华公寓,0.6
天津市南开医院(老院区),博泰名居,0.8
天津市南开医院(老院区),福林里,2.87
天津市南开医院(老院区),吉星南里,2.03
天津市南开医院(老院区),耀远里,0.59
天津市南开医院(老院区),同卫里（和平）,2.84
天津市南开医院(老院区),太谷公寓,2.47
天津市南开医院(老院区),岳阳里,2.91
天津市南开医院(老院区),新华里(和平区),2.36
天津市南开医院(老院区),三友里,2.63
天津市南开医院(老院区),松月村,1.9
天津市南开医院(老院区),云龙南里,2.92
天津市南开医院(老院区),荣厚里,0.42
天津市南开医院(老院区),河北路(小白楼),2.64
天津市南开医院(老院区),盛运大厦,2.73
天津市南开医院(老院区),慧昌里,2.16
天津市南开医院(老院区),天荣公寓,0.46
天津市南开医院(老院区),进步里（南开区）,1.92
天津市南开医院(老院区),外贸楼,2.14
天津市南开医院(老院区),芙蓉南里,1.27
天津市南开医院(老院区),科贸时代公寓,1.7
天津市南开医院(老院区),民丰楼,2.71
天津市南开医院(老院区),金领国际,2.52
天津市南开医院(老院区),幸福北里,2.02
天津市南开医院(老院区),桃园里,2.89
天津市南开医院(老院区),五云里,0.95
天津市南开医院(老院区),辅恩里,2.87
天津市南开医院(老院区),保康里,1.14
天津市南开医院(老院区),九天庙胡同,1.42
天津市南开医院(老院区),格调故里,0.6
天津市南开医院(老院区),广林园小区,1.1
天津市南开医院(老院区),咸阳北里,2.58
天津市南开医院(老院区),云栖里,1.37
天津市南开医院(老院区),翰园东里,2.76
天津市南开医院(老院区),瑞海大厦,2.84
天津市南开医院(老院区),新雅居,1.26
天津市南开医院(老院区),惠嘉公寓,2.45
天津市南开医院(老院区),同发里(和平区),2.81
天津市南开医院(老院区),江安里,2.82
天津市南开医院(老院区),尚佳新苑公寓,2.03
天津市南开医院(老院区),新安花园,2.05
天津市南开医院(老院区),增福里,2.21
天津市南开医院(老院区),森淼清华园,2.77
天津市南开医院(老院区),灵峰里,1.14
天津市南开医院(老院区),阳光晶典,1.7
天津市南开医院(老院区),华安北里,2.12
天津市南开医院(老院区),光复道,2.69
天津市南开医院(老院区),曲阳胡同,2.1
天津市南开医院(老院区),求志里,2.98
天津市南开医院(老院区),宜天花园,1.34
天津市南开医院(老院区),官邸三号,2.54
天津市南开医院(老院区),迎春里(和平区),2.78
天津市南开医院(老院区),星澜园,0.98
天津市南开医院(老院区),格调春天,1.14
天津市南开医院(老院区),中交海河公馆,2.45
天津市南开医院(老院区),设计里,2.92
天津市南开医院(老院区),富景花园,1.73
天津市南开医院(老院区),云阳西里,2.96
天津市南开医院(老院区),云居公寓,0.59
天津市南开医院(老院区),鸿记里,2.22
天津市南开医院(老院区),爱华里,2.58
天津市南开医院(老院区),逢云里,2.45
天津市南开医院(老院区),新宜里,2.8
天津市南开医院(老院区),慎兴南里,0.57
天津市南开医院(老院区),天津科技广场,2.85
天津市南开医院(老院区),双峰里,1.3
天津市南开医院(老院区),津塔公寓,2.69
天津市南开医院(老院区),云琅新居,2.49
天津市南开医院(老院区),尚都家园,2.97
天津市南开医院(老院区),广泰园,0.91
天津市南开医院(老院区),宜昌道19号,2.71
天津市南开医院(老院区),东亚里,2.48
天津市南开医院(老院区),乐寿里,1.54
天津市南开医院(老院区),平安街（和平）,1.09
天津市南开医院(老院区),晋丰大厦,1.19
天津市南开医院(老院区),风荷东园,1.59
天津市南开医院(老院区),伴云里,2.68
天津市南开医院(老院区),永丰楼(和平区),2.1
天津市南开医院(老院区),荣华楼,0.84
天津市南开医院(老院区),福生里,2.36
天津市南开医院(老院区),协昌里三条,1.65
天津市南开医院(老院区),四箴北里,1.22
天津市南开医院(老院区),中国窗,0.92
天津市南开医院(老院区),新世界花园,1.41
天津市南开医院(老院区),包头道,1.57
天津市南开医院(老院区),万维花园,1.49
天津市南开医院(老院区),贵阳公寓,2.35
天津市南开医院(老院区),天越园,1.8
天津市南开医院(老院区),长宁里,0.8
天津市南开医院(老院区),步云里,2.6
天津市南开医院(老院区),惠民里,2.64
天津市南开医院(老院区),蘭园,1.07
天津市南开医院(老院区),双峰道,1.38
天津市南开医院(老院区),协安里,2.8
天津市南开医院(老院区),居瑞里,1.03
天津市南开医院(老院区),万科都市花园,2.2
天津市南开医院(老院区),好乐里,2.24
天津市南开医院(老院区),宜川北里,2.03
天津市南开医院(老院区),凤翔里,0.16
天津市南开医院(老院区),汇福华庭,0.78
天津市南开医院(老院区),沈阳道,2.07
天津市南开医院(老院区),卫津路(和平区),2.59
天津市南开医院(老院区),新文化花园新典居,1.36
天津市南开医院(老院区),同安道,2.91
天津市南开医院(老院区),兴业家园,1.16
天津市南开医院(老院区),云松里,1.34
天津市南开医院(老院区),体工里,2.93
天津市南开医院(老院区),照湖西里,2.2
天津市南开医院(老院区),华瑞里,1.55
天津市南开医院(老院区),凯立天香家园,1.17
天津市南开医院(老院区),瑞兴里,2.55
天津市南开医院(老院区),兴义里,2.17
天津市南开医院(老院区),咸阳南里,2.67
天津市南开医院(老院区),义德里,1.58
天津市南开医院(老院区),开明西里,0.76
天津市南开医院(老院区),融府,0.65
天津市南开医院(老院区),兆丰里,2.18
天津市南开医院(老院区),佳音里,1.2
天津市南开医院(老院区),颂禹西里,0.71
天津市南开医院(老院区),华章里,1.33
天津市南开医院(老院区),风荷新园,0.44
天津市南开医院(老院区),富力华庭,1.85
天津市南开医院(老院区),利民里(红桥区),2.81
天津市南开医院(老院区),大生里,2.01
天津市南开医院(老院区),御河湾新苑,2.94
天津市南开医院(老院区),天津大学四季村,2.07
天津市南开医院(老院区),卫华里,2.99
天津市南开医院(老院区),桂荷园,2.41
天津市南开医院(老院区),汾水道,2.41
天津市南开医院(老院区),永和新里,1.35
天津市南开医院(老院区),银行里,2.36
天津市南开医院(老院区),乐昌里,2.67
天津市南开医院(老院区),延德里,2.94
天津市南开医院(老院区),信义里,2.65
天津市南开医院(老院区),飞云里,1.47
天津市南开医院(老院区),蓉芳里,1.47
天津市南开医院(老院区),卫安中里,1.34
天津市南开医院(老院区),中海·镜映南开,0.7
天津市南开医院(老院区),明华里,2.33
天津市南开医院(老院区),天津大学新园村,2.43
天津市南开医院(老院区),寿康里,0.26
天津市南开医院(老院区),六安里(和平),1.92
天津市南开医院(老院区),荣盛里(和平),2.2
天津市南开医院(老院区),郡城家园,1.11
天津市南开医院(老院区),城厢公馆,1.66
天津市南开医院(老院区),同安里(南开区),0.98
天津市南开医院(老院区),沙市道,2.82
天津市南开医院(老院区),哈尔滨道,2.58
天津市南开医院(老院区),竹荫里,2.58
天津市南开医院(老院区),协龙里,1.48
天津市南开医院(老院区),潼关里,2.45
天津市南开医院(老院区),新光里,1.42
天津市南开医院(老院区),三育里,1.79
天津市南开医院(老院区),临潼西里,2.59
天津市南开医院(老院区),新欣里,2.01
天津市南开医院(老院区),通余里,2.86
天津市南开医院(老院区),祥平园,2.27
天津市南开医院(老院区),博朗园,0.36
天津市南开医院(老院区),勤建里,2.45
天津市南开医院(老院区),怀远里,0.99
天津市南开医院(老院区),华城领秀万华里,1.84
天津市南开医院(老院区),铜锣湾花园,1.9
天津市南开医院(老院区),长安东里,1.69
天津市南开医院(老院区),哈密道,2.23
天津市南开医院(老院区),南丰里,1.24
天津市南开医院(老院区),忠贤里,2.32
天津市南开医院(老院区),新兴里,2.94
天津市南开医院(老院区),长寿公寓,1.15
天津市南开医院(老院区),乐余里,1.17
天津市南开医院(老院区),广丰园,1.33
天津市南开医院(老院区),朝晖里(河北区),2.95
天津市南开医院(老院区),利康里(和平区),2.83
天津市南开医院(老院区),吉星北里,1.97
天津市南开医院(老院区),万全道,1.76
天津市南开医院(老院区),文化村,1.69
天津市南开医院(老院区),敦术里,2.99
天津市南开医院(老院区),善安里,2.93
天津市南开医院(老院区),三乐里,2.5
天津市南开医院(老院区),安宁里,1.95
天津市南开医院(老院区),金钟里,2.71
天津市南开医院(老院区),龙兴里,2.52
天津市南开医院(老院区),平利里,2.56
天津市南开医院(老院区),临江里,1.44
天津市南开医院(老院区),光湖里,1.91
天津市南开医院(老院区),博雅轩人才公寓,2.11
天津市南开医院(老院区),天赐园,1.36
天津市南开医院(老院区),卧龙东里,1.62
天津市南开医院(老院区),长治里,1.13
天津市南开医院(老院区),河北路（和平区）,2.83
天津市南开医院(老院区),平陆东里,2.18
天津市南开医院(老院区),裕德里,1.94
天津市南开医院(老院区),万全楼,1.53
天津市南开医院(老院区),闻喜里,2.25
天津市南开医院(老院区),金德园,2.03
天津市南开医院(老院区),海河华鼎,2.84
天津市南开医院(老院区),盛达园,1.67
天津市南开医院(老院区),云汉楼,2.61
天津市南开医院(老院区),河北里,2.65
天津市南开医院(老院区),金潭花园,1.32
天津市南开医院(老院区),弘丽园,2.59
天津市南开医院(老院区),白堤东里,1.15
天津市南开医院(老院区),天海里,2.9
天津市南开医院(老院区),翠峰里,0.95
天津市南开医院(老院区),临渭佳园,2.44
天津市南开医院(老院区),复元里,2.21
天津市南开医院(老院区),至善里,1.65
天津市南开医院(老院区),龙凤里(南开区),0.83
天津市南开医院(老院区),三潭东里,1.89
天津市南开医院(老院区),春晓花园,1.67
天津市南开医院(老院区),紫来花园,1.11
天津市南开医院(老院区),云阳东里,2.19
天津市南开医院(老院区),继德里,1.49
天津市南开医院(老院区),赤峰道,2.68
天津市南开医院(老院区),新春花苑,2.0
天津市南开医院(老院区),广泽名轩,0.89
天津市南开医院(老院区),天大北五村社区,1.52
天津市南开医院(老院区),滨江道,2.45
天津市南开医院(老院区),陵阳里,1.64
天津市南开医院(老院区),拉萨道,1.92
天津市南开医院(老院区),天宁里,1.46
天津市南开医院(老院区),华都大厦,0.49
天津市南开医院(老院区),新疆路三号公寓,1.43
天津市南开医院(老院区),康舜里,0.96
天津市南开医院(老院区),兴隆南里,1.85
天津市南开医院(老院区),融汇北苑,0.66
天津市南开医院(老院区),南头窑大楼,1.98
天津市南开医院(老院区),华城领秀怡和家园,2.38
天津市南开医院(老院区),东川里,2.53
天津市南开医院(老院区),鼎成公寓,2.66
天津市南开医院(老院区),清化里,1.37
天津市南开医院(老院区),鼎域名邸,1.2
天津市南开医院(老院区),南荣里,0.95
天津市南开医院(老院区),同康里,2.8
天津市南开医院(老院区),影院后胡同,2.3
天津市南开医院(老院区),月环里,2.82
天津市南开医院(老院区),泊江东里,2.11
天津市南开医院(老院区),保利大都会天汇尚苑,1.39
天津市南开医院(老院区),仰止坊,1.48
天津市南开医院(老院区),寿安里,2.93
天津市南开医院(老院区),宜宾北里,2.16
天津市南开医院(老院区),世昌里,2.05
天津市南开医院(老院区),津门公寓,2.31
天津市南开医院(老院区),西湖里,1.06
天津市南开医院(老院区),义兴南里,0.94
天津市南开医院(老院区),千阳里,2.97
天津市南开医院(老院区),兴康里,2.39
天津市南开医院(老院区),辅安里,2.16
天津市南开医院(老院区),郑业里,2.92
天津市南开医院(老院区),卧龙北里,1.83
天津市南开医院(老院区),汇名园,1.89
天津市南开医院(老院区),景阳里,2.01
天津市南开医院(老院区),惠东里,2.66
天津市南开医院(老院区),春香里,0.98
天津市南开医院(老院区),岳康园,2.87
天津市南开医院(老院区),禧顺花园,2.54
天津市南开医院(老院区),起发里,2.92
天津市南开医院(老院区),朝阳领御,2.99
天津市南开医院(老院区),香榭里,2.25
天津市南开医院(老院区),西关北里,1.59
天津市南开医院(老院区),康宁大厦,2.51
天津市南开医院(老院区),天鸿大厦,2.68
天津市南开医院(老院区),雅美里,2.91
天津市南开医院(老院区),景域名邸,1.03
天津市南开医院(老院区),华美里,2.14
天津市南开医院(老院区),迎安里,2.93
天津市南开医院(老院区),民建里,1.25
天津市南开医院(老院区),会泽园,2.65
天津市南开医院(老院区),万善里,2.67
天津市南开医院(老院区),昆营里,2.46
天津市南开医院(老院区),市政里,1.88
天津市南开医院(老院区),新福方里,1.38
天津市南开医院(老院区),中海和平之门,2.11
天津市南开医院(老院区),平湖西里,1.41
天津市南开医院(老院区),平湖东里,1.28
天津市南开医院(老院区),学湖里,1.83
天津市南开医院(老院区),天房天拖盈秀园,2.9
天津市南开医院(老院区),玉皇里,1.41
天津市南开医院(老院区),苏堤东里,1.75
天津市南开医院(老院区),康华里,2.17
天津市南开医院(老院区),族谊里,1.59
天津市南开医院(老院区),京海公寓,2.73
天津市南开医院(老院区),昆明路(新兴街),2.51
天津市南开医院(老院区),鼎福汇,0.96
天津市南开医院(老院区),苏堤西里,1.57
天津市南开医院(老院区),万全里,1.51
天津市南开医院(老院区),钧和里,2.73
天津市南开医院(老院区),先春园世春里,2.49
天津市南开医院(老院区),兰州道,1.65
天津市南开医院(老院区),观云里,2.31
天津市南开医院(老院区),香园里,1.55
天津市南开医院(老院区),民建北里,1.19
天津市南开医院(老院区),庆欣里,2.53
天津市南开医院(老院区),柳安新村,2.85
天津市南开医院(老院区),四平西道,1.84
天津市南开医院(老院区),立兴里,2.8
天津市南开医院(老院区),新华利里,2.74
天津市南开医院(老院区),太极园,0.42
天津市南开医院(老院区),德邻里,0.53
天津市南开医院(老院区),乐华里,2.14
天津市南开医院(老院区),如意大厦,1.05
天津市南开医院(老院区),津中里,2.66
天津市南开医院(老院区),浮德里,2.16
天津市南开医院(老院区),罗江东里,2.22
天津市南开医院(老院区),诚兴里,1.91
天津市南开医院(老院区),河南里（和平区）,2.82
天津市南开医院(老院区),鼎和里,2.9
天津市南开医院(老院区),忠厚里,2.84
天津市南开医院(老院区),先春园纪春里,2.42
天津市南开医院(老院区),颂禹里,0.53
天津市南开医院(老院区),唐山道,2.8
天津市南开医院(老院区),福明里,1.58
天津市南开医院(老院区),新庆里,0.95
天津市南开医院(老院区),寿荫里,2.11
天津市南开医院(老院区),政通园,1.67
天津市南开医院(老院区),南京路(和平区),1.54
天津市南开医院(老院区),瑞德里,1.18
天津市南开医院(老院区),清和南里,2.63
天津市南开医院(老院区),怀庆里,0.73
天津市南开医院(老院区),气象西里,2.4
天津市南开医院(老院区),新都大厦,1.24
天津市南开医院(老院区),平祥大厦,1.35
天津市南开医院(老院区),多宁里,1.41
天津市南开医院(老院区),尊德里2号,2.69
天津市南开医院(老院区),建国胡同,0.5
天津市南开医院(老院区),万科世贸广场,2.94
天津市南开医院(老院区),吉利花园,2.24
天津市南开医院(老院区),新文化花园新秀居,1.3
天津市南开医院(老院区),博泰大厦,0.83
天津市南开医院(老院区),春来胡同,1.9
天津市南开医院(老院区),龙井里,1.7
天津市南开医院(老院区),卫安南里,1.13
天津市南开医院(老院区),日环里,2.42
天津市南开医院(老院区),惠灵顿河滨花苑,2.27
天津市南开医院(老院区),书香园,1.1
天津市南开医院(老院区),昌源里,1.82
天津市南开医院(老院区),天霖园,1.41
天津市南开医院(老院区),宜昌北里,2.68
天津市南开医院(老院区),同合里,0.73
天津市南开医院(老院区),竞业里,2.23
天津市南开医院(老院区),三多里,2.0
天津市南开医院(老院区),兴泰北里,0.9
天津市南开医院(老院区),天江格调兰庭,0.67
天津市南开医院(老院区),水畔花园,2.23
天津市南开医院(老院区),天康园,1.91
天津市南开医院(老院区),嘉利中心,1.37
天津市南开医院(老院区),福厚西里,1.01
天津市南开医院(老院区),新泉大厦,0.87
天津市南开医院(老院区),信诚大厦,1.66
天津市南开医院(老院区),福方里,1.54
天津市南开医院(老院区),乐福里,2.57
天津市南开医院(老院区),玉泉北里,0.53
天津市南开医院(老院区),金伦公寓,1.14
天津市南开医院(老院区),风湖里,1.89
